fid,iid,rep,best_budget
12,3.0,4.0,50
12,3.0,5.0,100
12,3.0,6.0,250
12,3.0,7.0,50
12,3.0,8.0,100
12,3.0,9.0,250
12,3.0,10.0,100
12,3.0,11.0,300
12,3.0,12.0,400
12,3.0,13.0,100
12,3.0,14.0,300
12,3.0,15.0,450
12,3.0,16.0,150
12,3.0,17.0,150
12,3.0,18.0,200
12,3.0,19.0,100
12,4.0,0.0,150
12,4.0,1.0,150
12,4.0,2.0,50
12,4.0,3.0,400
12,4.0,4.0,350
12,4.0,5.0,100
12,4.0,6.0,400
12,4.0,7.0,550
12,4.0,8.0,100
12,4.0,9.0,600
12,4.0,10.0,750
12,4.0,11.0,50
12,4.0,12.0,200
12,4.0,13.0,100
12,4.0,14.0,50
12,4.0,15.0,750
12,4.0,16.0,50
12,4.0,17.0,750
12,4.0,18.0,100
12,4.0,19.0,50
12,5.0,0.0,550
12,5.0,1.0,50
12,5.0,2.0,600
12,5.0,3.0,350
12,5.0,4.0,50
12,5.0,5.0,350
12,5.0,6.0,50
12,5.0,7.0,100
12,5.0,8.0,300
12,5.0,9.0,250
12,5.0,10.0,250
12,5.0,11.0,300
12,5.0,12.0,250
12,5.0,13.0,550
12,5.0,14.0,50
12,5.0,15.0,200
12,5.0,16.0,50
12,5.0,17.0,50
12,5.0,18.0,100
12,5.0,19.0,100
13,1.0,0.0,200
13,1.0,1.0,650
13,1.0,2.0,150
13,1.0,3.0,400
13,1.0,4.0,250
13,1.0,5.0,100
13,1.0,6.0,500
13,1.0,7.0,600
13,1.0,8.0,600
13,1.0,9.0,50
13,1.0,10.0,250
13,1.0,11.0,450
13,1.0,12.0,800
13,1.0,13.0,700
13,1.0,14.0,200
13,1.0,15.0,300
13,1.0,16.0,450
13,1.0,17.0,450
13,1.0,18.0,500
13,1.0,19.0,700
13,2.0,0.0,400
13,2.0,1.0,300
13,2.0,2.0,400
13,2.0,3.0,600
13,2.0,4.0,600
13,2.0,5.0,600
13,2.0,6.0,800
13,2.0,7.0,250
13,2.0,8.0,550
13,2.0,9.0,200
13,2.0,10.0,150
13,2.0,11.0,300
13,2.0,12.0,400
13,2.0,13.0,550
13,2.0,14.0,350
13,2.0,15.0,550
13,2.0,16.0,50
13,2.0,17.0,550
13,2.0,18.0,100
13,2.0,19.0,250
13,3.0,0.0,450
13,3.0,1.0,450
13,3.0,2.0,50
13,3.0,3.0,50
13,3.0,4.0,100
13,3.0,5.0,200
13,3.0,6.0,150
13,3.0,7.0,100
13,3.0,8.0,50
13,3.0,9.0,200
13,3.0,10.0,500
13,3.0,11.0,400
13,3.0,12.0,100
13,3.0,13.0,200
13,3.0,14.0,100
13,3.0,15.0,200
13,3.0,16.0,250
13,3.0,17.0,500
13,3.0,18.0,650
13,3.0,19.0,250
13,4.0,0.0,550
13,4.0,1.0,450
13,4.0,2.0,700
13,4.0,3.0,350
13,4.0,4.0,800
13,4.0,5.0,450
13,4.0,6.0,600
13,4.0,7.0,300
13,4.0,8.0,250
13,4.0,9.0,400
13,4.0,10.0,500
13,4.0,11.0,850
13,4.0,12.0,250
13,4.0,13.0,150
13,4.0,14.0,250
13,4.0,15.0,500
13,4.0,16.0,750
13,4.0,17.0,300
13,4.0,18.0,550
13,4.0,19.0,600
13,5.0,0.0,400
13,5.0,1.0,50
13,5.0,2.0,700
13,5.0,3.0,50
13,5.0,4.0,650
13,5.0,5.0,650
13,5.0,6.0,550
13,5.0,7.0,150
13,5.0,8.0,400
13,5.0,9.0,600
13,5.0,10.0,550
13,5.0,11.0,200
13,5.0,12.0,350
13,5.0,13.0,400
13,5.0,14.0,400
13,5.0,15.0,500
13,5.0,16.0,200
13,5.0,17.0,150
13,5.0,18.0,650
13,5.0,19.0,350
14,1.0,0.0,650
14,1.0,1.0,400
14,1.0,2.0,350
14,1.0,3.0,200
14,1.0,4.0,300
14,1.0,5.0,300
14,1.0,6.0,600
14,1.0,7.0,350
14,1.0,8.0,150
14,1.0,9.0,1000
14,1.0,10.0,450
14,1.0,11.0,450
14,1.0,12.0,450
14,1.0,13.0,550
14,1.0,14.0,1000
14,1.0,15.0,450
14,1.0,16.0,150
14,1.0,17.0,550
14,1.0,18.0,450
14,1.0,19.0,800
14,2.0,0.0,300
14,2.0,1.0,550
14,2.0,2.0,200
14,2.0,3.0,300
14,2.0,4.0,150
14,2.0,5.0,250
14,2.0,6.0,650
14,2.0,7.0,150
14,2.0,8.0,250
14,2.0,9.0,100
14,2.0,10.0,200
14,2.0,11.0,100
14,2.0,12.0,450
14,2.0,13.0,200
14,2.0,14.0,650
14,2.0,15.0,150
14,2.0,16.0,150
14,2.0,17.0,300
14,2.0,18.0,400
14,2.0,19.0,100
14,3.0,0.0,100
14,3.0,1.0,250
14,3.0,2.0,1000
14,3.0,3.0,150
14,3.0,4.0,350
14,3.0,5.0,300
14,3.0,6.0,250
14,3.0,7.0,500
14,3.0,8.0,250
14,3.0,9.0,450
14,3.0,10.0,500
14,3.0,11.0,200
14,3.0,12.0,300
14,3.0,13.0,100
14,3.0,14.0,300
14,3.0,15.0,350
14,3.0,16.0,200
14,3.0,17.0,100
14,3.0,18.0,400
14,3.0,19.0,100
14,4.0,0.0,400
14,4.0,1.0,350
14,4.0,2.0,350
14,4.0,3.0,650
14,4.0,4.0,150
14,4.0,5.0,500
14,4.0,6.0,100
14,4.0,7.0,250
14,4.0,8.0,150
14,4.0,9.0,550
14,4.0,10.0,300
14,4.0,11.0,950
14,4.0,12.0,400
14,4.0,13.0,1000
14,4.0,14.0,150
14,4.0,15.0,800
14,4.0,16.0,400
14,4.0,17.0,100
14,4.0,18.0,500
14,4.0,19.0,400
14,5.0,0.0,200
14,5.0,1.0,300
14,5.0,2.0,600
14,5.0,3.0,400
14,5.0,4.0,350
14,5.0,5.0,200
14,5.0,6.0,300
14,5.0,7.0,150
14,5.0,8.0,300
14,5.0,9.0,100
14,5.0,10.0,450
14,5.0,11.0,550
14,5.0,12.0,350
14,5.0,13.0,600
14,5.0,14.0,100
14,5.0,15.0,400
14,5.0,16.0,200
14,5.0,17.0,200
14,5.0,18.0,200
14,5.0,19.0,150
15,1.0,0.0,50
15,1.0,1.0,800
15,1.0,2.0,350
15,1.0,3.0,250
15,1.0,4.0,800
15,1.0,5.0,850
15,1.0,6.0,800
15,1.0,7.0,850
15,1.0,8.0,350
15,1.0,9.0,450
15,1.0,10.0,50
15,1.0,11.0,250
15,1.0,12.0,850
15,1.0,13.0,850
15,1.0,14.0,350
15,1.0,15.0,200
15,1.0,16.0,800
15,1.0,17.0,600
15,1.0,18.0,50
15,1.0,19.0,800
15,2.0,0.0,600
15,2.0,1.0,300
15,2.0,2.0,850
15,2.0,3.0,650
15,2.0,4.0,300
15,2.0,5.0,100
15,2.0,6.0,850
15,2.0,7.0,400
15,2.0,8.0,250
15,2.0,9.0,650
15,2.0,10.0,650
15,2.0,11.0,900
15,2.0,12.0,200
15,2.0,13.0,650
15,2.0,14.0,200
15,2.0,15.0,350
15,2.0,16.0,100
15,2.0,17.0,1000
15,2.0,18.0,800
15,2.0,19.0,500
15,3.0,0.0,300
15,3.0,1.0,850
15,3.0,2.0,250
15,3.0,3.0,850
15,3.0,4.0,600
15,3.0,5.0,800
15,3.0,6.0,750
15,3.0,7.0,800
15,3.0,8.0,900
15,3.0,9.0,850
15,3.0,10.0,600
15,3.0,11.0,750
15,3.0,12.0,300
15,3.0,13.0,750
15,3.0,14.0,300
15,3.0,15.0,400
15,3.0,16.0,300
15,3.0,17.0,700
15,3.0,18.0,300
15,3.0,19.0,800
15,4.0,0.0,300
15,4.0,1.0,250
15,4.0,2.0,750
15,4.0,3.0,550
15,4.0,4.0,250
15,4.0,5.0,400
15,4.0,6.0,800
15,4.0,7.0,850
15,4.0,8.0,550
15,4.0,9.0,900
15,4.0,10.0,250
15,4.0,11.0,1000
15,4.0,12.0,250
15,4.0,13.0,250
15,4.0,14.0,350
15,4.0,15.0,900
15,4.0,16.0,250
15,4.0,17.0,700
15,4.0,18.0,300
15,4.0,19.0,200
15,5.0,0.0,350
15,5.0,1.0,750
15,5.0,2.0,700
15,5.0,3.0,750
15,5.0,4.0,200
15,5.0,5.0,450
15,5.0,6.0,750
15,5.0,7.0,800
15,5.0,8.0,750
15,5.0,9.0,900
15,5.0,10.0,650
15,5.0,11.0,850
15,5.0,12.0,850
15,5.0,13.0,850
15,5.0,14.0,850
15,5.0,15.0,200
15,5.0,16.0,300
15,5.0,17.0,650
15,5.0,18.0,350
15,5.0,19.0,650
16,1.0,0.0,950
16,1.0,1.0,450
16,1.0,2.0,400
16,1.0,3.0,150
16,1.0,4.0,850
16,1.0,5.0,150
16,1.0,6.0,1000
16,1.0,7.0,1000
16,1.0,8.0,650
16,1.0,9.0,150
16,1.0,10.0,1000
16,1.0,11.0,1000
16,1.0,12.0,250
16,1.0,13.0,1000
16,1.0,14.0,550
16,1.0,15.0,550
16,1.0,16.0,500
16,1.0,17.0,550
16,1.0,18.0,750
16,1.0,19.0,850
16,2.0,0.0,1000
16,2.0,1.0,750
16,2.0,2.0,50
16,2.0,3.0,150
16,2.0,4.0,50
16,2.0,5.0,150
16,2.0,6.0,850
16,2.0,7.0,300
16,2.0,8.0,550
16,2.0,9.0,1000
16,2.0,10.0,650
16,2.0,11.0,50
16,2.0,12.0,200
16,2.0,13.0,100
16,2.0,14.0,900
16,2.0,15.0,800
16,2.0,16.0,400
16,2.0,17.0,550
16,2.0,18.0,900
16,2.0,19.0,550
16,3.0,0.0,300
16,3.0,1.0,750
16,3.0,2.0,900
16,3.0,3.0,1000
16,3.0,4.0,450
16,3.0,5.0,650
16,3.0,6.0,1000
16,3.0,7.0,1000
16,3.0,8.0,250
16,3.0,9.0,1000
16,3.0,10.0,250
16,3.0,11.0,700
16,3.0,12.0,550
16,3.0,13.0,950
16,3.0,14.0,450
16,3.0,15.0,700
16,3.0,16.0,550
16,3.0,17.0,500
16,3.0,18.0,550
16,3.0,19.0,150
16,4.0,0.0,400
16,4.0,1.0,800
16,4.0,2.0,800
16,4.0,3.0,850
16,4.0,4.0,450
16,4.0,5.0,750
16,4.0,6.0,100
16,4.0,7.0,550
16,4.0,8.0,1000
16,4.0,9.0,600
16,4.0,10.0,800
16,4.0,11.0,800
16,4.0,12.0,200
16,4.0,13.0,800
16,4.0,14.0,400
16,4.0,15.0,50
16,4.0,16.0,550
16,4.0,17.0,650
16,4.0,18.0,200
16,4.0,19.0,550
16,5.0,0.0,1000
16,5.0,1.0,100
16,5.0,2.0,150
16,5.0,3.0,300
16,5.0,4.0,150
16,5.0,5.0,900
16,5.0,6.0,200
16,5.0,7.0,150
16,5.0,8.0,1000
16,5.0,9.0,200
16,5.0,10.0,600
16,5.0,11.0,150
16,5.0,12.0,500
16,5.0,13.0,1000
16,5.0,14.0,1000
16,5.0,15.0,600
16,5.0,16.0,250
16,5.0,17.0,850
16,5.0,18.0,800
16,5.0,19.0,800
17,1.0,0.0,800
17,1.0,1.0,950
17,1.0,2.0,750
17,1.0,3.0,500
17,1.0,4.0,600
17,1.0,5.0,800
17,1.0,6.0,900
17,1.0,7.0,500
17,1.0,8.0,1000
17,1.0,9.0,700
17,1.0,10.0,950
17,1.0,11.0,750
17,1.0,12.0,950
17,1.0,13.0,450
17,1.0,14.0,750
17,1.0,15.0,700
17,1.0,16.0,550
17,1.0,17.0,800
17,1.0,18.0,900
17,1.0,19.0,950
17,2.0,0.0,600
17,2.0,1.0,550
17,2.0,2.0,700
17,2.0,3.0,600
17,2.0,4.0,1000
17,2.0,5.0,950
17,2.0,6.0,1000
17,2.0,7.0,700
17,2.0,8.0,1000
17,2.0,9.0,1000
17,2.0,10.0,600
17,2.0,11.0,800
17,2.0,12.0,700
17,2.0,13.0,900
17,2.0,14.0,800
17,2.0,15.0,650
17,2.0,16.0,700
17,2.0,17.0,950
17,2.0,18.0,900
17,2.0,19.0,650
17,3.0,0.0,850
17,3.0,1.0,700
17,3.0,2.0,700
17,3.0,3.0,450
17,3.0,4.0,800
17,3.0,5.0,550
17,3.0,6.0,750
17,3.0,7.0,650
17,3.0,8.0,700
17,3.0,9.0,550
17,3.0,10.0,700
17,3.0,11.0,650
17,3.0,12.0,450
17,3.0,13.0,1000
17,3.0,14.0,850
17,3.0,15.0,750
17,3.0,16.0,700
17,3.0,17.0,750
17,3.0,18.0,650
17,3.0,19.0,900
17,4.0,0.0,800
17,4.0,1.0,800
17,4.0,2.0,800
17,4.0,3.0,900
17,4.0,4.0,50
17,4.0,5.0,750
17,4.0,6.0,900
17,4.0,7.0,650
17,4.0,8.0,800
17,4.0,9.0,800
17,4.0,10.0,650
17,4.0,11.0,1000
17,4.0,12.0,800
17,4.0,13.0,1000
17,4.0,14.0,1000
17,4.0,15.0,800
17,4.0,16.0,750
17,4.0,17.0,900
17,4.0,18.0,850
17,4.0,19.0,950
17,5.0,0.0,400
17,5.0,1.0,800
17,5.0,2.0,800
17,5.0,3.0,700
17,5.0,4.0,300
17,5.0,5.0,550
17,5.0,6.0,550
17,5.0,7.0,600
17,5.0,8.0,450
17,5.0,9.0,1000
17,5.0,10.0,800
17,5.0,11.0,600
17,5.0,12.0,450
17,5.0,13.0,650
17,5.0,14.0,500
17,5.0,15.0,550
17,5.0,16.0,800
17,5.0,17.0,800
17,5.0,18.0,700
17,5.0,19.0,900
18,1.0,0.0,900
18,1.0,1.0,800
18,1.0,2.0,850
18,1.0,3.0,550
18,1.0,4.0,550
18,1.0,5.0,1000
18,1.0,6.0,650
18,1.0,7.0,700
18,1.0,8.0,1000
18,1.0,9.0,1000
18,1.0,10.0,1000
18,1.0,11.0,400
18,1.0,12.0,650
18,1.0,13.0,650
18,1.0,14.0,500
18,1.0,15.0,800
18,1.0,16.0,1000
18,1.0,17.0,800
18,1.0,18.0,600
18,1.0,19.0,650
18,2.0,0.0,1000
18,2.0,1.0,700
18,2.0,2.0,750
18,2.0,3.0,600
18,2.0,4.0,600
18,2.0,5.0,850
18,2.0,6.0,800
18,2.0,7.0,600
18,2.0,8.0,1000
18,2.0,9.0,800
18,2.0,10.0,800
18,2.0,11.0,650
18,2.0,12.0,900
18,2.0,13.0,900
18,2.0,14.0,600
18,2.0,15.0,900
18,2.0,16.0,800
18,2.0,17.0,900
18,2.0,18.0,500
18,2.0,19.0,750
18,3.0,0.0,400
18,3.0,1.0,800
18,3.0,2.0,400
18,3.0,3.0,800
18,3.0,4.0,850
18,3.0,5.0,600
18,3.0,6.0,850
18,3.0,7.0,1000
18,3.0,8.0,800
18,3.0,9.0,600
18,3.0,10.0,500
18,3.0,11.0,650
18,3.0,12.0,650
18,3.0,13.0,1000
18,3.0,14.0,850
18,3.0,15.0,400
18,3.0,16.0,750
18,3.0,17.0,650
18,3.0,18.0,800
18,3.0,19.0,400
18,4.0,0.0,650
18,4.0,1.0,600
18,4.0,2.0,600
18,4.0,3.0,1000
18,4.0,4.0,400
18,4.0,5.0,850
18,4.0,6.0,600
18,4.0,7.0,500
18,4.0,8.0,1000
18,4.0,9.0,350
18,4.0,10.0,650
18,4.0,11.0,1000
18,4.0,12.0,550
18,4.0,13.0,1000
18,4.0,14.0,550
18,4.0,15.0,1000
18,4.0,16.0,600
18,4.0,17.0,400
18,4.0,18.0,750
18,4.0,19.0,400
18,5.0,0.0,500
18,5.0,1.0,950
18,5.0,2.0,900
18,5.0,3.0,750
18,5.0,4.0,500
18,5.0,5.0,1000
18,5.0,6.0,850
18,5.0,7.0,750
18,5.0,8.0,700
18,5.0,9.0,300
18,5.0,10.0,850
18,5.0,11.0,550
18,5.0,12.0,500
18,5.0,13.0,900
18,5.0,14.0,500
18,5.0,15.0,400
18,5.0,16.0,700
18,5.0,17.0,600
18,5.0,18.0,900
18,5.0,19.0,850
19,1.0,0.0,250
19,1.0,1.0,250
19,1.0,2.0,900
19,1.0,3.0,300
19,1.0,4.0,850
19,1.0,5.0,650
19,1.0,6.0,450
19,1.0,7.0,550
19,1.0,8.0,100
19,1.0,9.0,250
19,1.0,10.0,650
19,1.0,11.0,200
19,1.0,12.0,600
19,1.0,13.0,800
19,1.0,14.0,100
19,1.0,15.0,750
19,1.0,16.0,150
19,1.0,17.0,350
19,1.0,18.0,900
19,1.0,19.0,100
19,2.0,0.0,650
19,2.0,1.0,250
19,2.0,2.0,450
19,2.0,3.0,300
19,2.0,4.0,550
19,2.0,5.0,250
19,2.0,6.0,650
19,2.0,7.0,100
19,2.0,8.0,300
19,2.0,9.0,750
19,2.0,10.0,100
19,2.0,11.0,850
19,2.0,12.0,350
19,2.0,13.0,800
19,2.0,14.0,150
19,2.0,15.0,900
19,2.0,16.0,700
19,2.0,17.0,400
19,2.0,18.0,800
19,2.0,19.0,150
19,3.0,0.0,400
19,3.0,1.0,650
19,3.0,2.0,150
19,3.0,3.0,750
19,3.0,4.0,900
19,3.0,5.0,700
19,3.0,6.0,600
19,3.0,7.0,100
19,3.0,8.0,850
19,3.0,9.0,100
19,3.0,10.0,100
19,3.0,11.0,300
19,3.0,12.0,200
19,3.0,13.0,150
19,3.0,14.0,900
19,3.0,15.0,100
19,3.0,16.0,650
19,3.0,17.0,300
19,3.0,18.0,350
19,3.0,19.0,150
19,4.0,0.0,100
19,4.0,1.0,400
19,4.0,2.0,500
19,4.0,3.0,100
19,4.0,4.0,850
19,4.0,5.0,200
19,4.0,6.0,850
19,4.0,7.0,150
19,4.0,8.0,500
19,4.0,9.0,800
19,4.0,10.0,550
19,4.0,11.0,200
19,4.0,12.0,850
19,4.0,13.0,100
19,4.0,14.0,250
19,4.0,15.0,950
19,4.0,16.0,900
19,4.0,17.0,850
19,4.0,18.0,600
19,4.0,19.0,800
19,5.0,0.0,200
19,5.0,1.0,200
19,5.0,2.0,650
19,5.0,3.0,550
19,5.0,4.0,250
19,5.0,5.0,250
19,5.0,6.0,850
19,5.0,7.0,200
19,5.0,8.0,100
19,5.0,9.0,900
19,5.0,10.0,250
19,5.0,11.0,300
19,5.0,12.0,50
19,5.0,13.0,700
19,5.0,14.0,850
19,5.0,15.0,150
19,5.0,16.0,800
19,5.0,17.0,850
19,5.0,18.0,400
19,5.0,19.0,350
20,1.0,0.0,1000
20,1.0,1.0,150
20,1.0,2.0,300
20,1.0,3.0,300
20,1.0,4.0,200
20,1.0,5.0,300
20,1.0,6.0,750
20,1.0,7.0,400
20,1.0,8.0,1000
20,1.0,9.0,300
20,1.0,10.0,150
20,1.0,11.0,200
20,1.0,12.0,250
20,1.0,13.0,150
20,1.0,14.0,250
20,1.0,15.0,200
20,1.0,16.0,200
20,1.0,17.0,100
20,1.0,18.0,150
20,1.0,19.0,150
20,2.0,0.0,200
20,2.0,1.0,250
20,2.0,2.0,1000
20,2.0,3.0,650
20,2.0,4.0,400
20,2.0,5.0,1000
20,2.0,6.0,200
20,2.0,7.0,750
20,2.0,8.0,250
20,2.0,9.0,200
20,2.0,10.0,250
20,2.0,11.0,200
20,2.0,12.0,200
20,2.0,13.0,350
20,2.0,14.0,150
20,2.0,15.0,150
20,2.0,16.0,650
20,2.0,17.0,150
20,2.0,18.0,300
20,2.0,19.0,150
20,3.0,0.0,450
20,3.0,1.0,150
20,3.0,2.0,50
20,3.0,3.0,200
20,3.0,4.0,150
20,3.0,5.0,300
20,3.0,6.0,250
20,3.0,7.0,100
20,3.0,8.0,1000
20,3.0,9.0,100
20,3.0,10.0,150
20,3.0,11.0,100
20,3.0,12.0,200
20,3.0,13.0,200
20,3.0,14.0,250
20,3.0,15.0,250
20,3.0,16.0,650
20,3.0,17.0,200
20,3.0,18.0,250
20,3.0,19.0,150
20,4.0,0.0,1000
20,4.0,1.0,200
20,4.0,2.0,250
20,4.0,3.0,100
20,4.0,4.0,100
20,4.0,5.0,400
20,4.0,6.0,700
20,4.0,7.0,750
20,4.0,8.0,50
20,4.0,9.0,600
20,4.0,10.0,50
20,4.0,11.0,200
20,4.0,12.0,300
20,4.0,13.0,50
20,4.0,14.0,500
20,4.0,15.0,200
20,4.0,16.0,50
20,4.0,17.0,100
20,4.0,18.0,400
20,4.0,19.0,150
20,5.0,0.0,700
20,5.0,1.0,450
20,5.0,2.0,150
20,5.0,3.0,100
20,5.0,4.0,400
20,5.0,5.0,200
20,5.0,6.0,800
20,5.0,7.0,550
20,5.0,8.0,100
20,5.0,9.0,250
20,5.0,10.0,350
20,5.0,11.0,100
20,5.0,12.0,650
20,5.0,13.0,100
20,5.0,14.0,150
20,5.0,15.0,50
20,5.0,16.0,250
20,5.0,17.0,700
20,5.0,18.0,700
20,5.0,19.0,150
21,1.0,0.0,1000
21,1.0,1.0,1000
21,1.0,2.0,1000
21,1.0,3.0,1000
21,1.0,4.0,1000
21,1.0,5.0,1000
21,1.0,6.0,300
21,1.0,7.0,1000
21,1.0,8.0,1000
21,1.0,9.0,1000
21,1.0,10.0,1000
21,1.0,11.0,700
21,1.0,12.0,600
21,1.0,13.0,1000
21,1.0,14.0,150
21,1.0,15.0,1000
21,1.0,16.0,1000
21,1.0,17.0,1000
21,1.0,18.0,550
21,1.0,19.0,1000
21,2.0,0.0,1000
21,2.0,1.0,1000
21,2.0,2.0,100
21,2.0,3.0,1000
21,2.0,4.0,1000
21,2.0,5.0,1000
21,2.0,6.0,1000
21,2.0,7.0,300
21,2.0,8.0,100
21,2.0,9.0,1000
21,2.0,10.0,1000
21,2.0,11.0,1000
21,2.0,12.0,50
21,2.0,13.0,200
21,2.0,14.0,1000
21,2.0,15.0,1000
21,2.0,16.0,1000
21,2.0,17.0,500
21,2.0,18.0,1000
21,2.0,19.0,1000
21,3.0,0.0,550
21,3.0,1.0,1000
21,3.0,2.0,1000
21,3.0,3.0,1000
21,3.0,4.0,400
21,3.0,5.0,1000
21,3.0,6.0,1000
21,3.0,7.0,1000
21,3.0,8.0,1000
21,3.0,9.0,450
21,3.0,10.0,1000
21,3.0,11.0,550
21,3.0,12.0,600
21,3.0,13.0,1000
21,3.0,14.0,450
21,3.0,15.0,1000
21,3.0,16.0,100
21,3.0,17.0,1000
21,3.0,18.0,550
21,3.0,19.0,1000
21,4.0,0.0,200
21,4.0,1.0,350
21,4.0,2.0,750
21,4.0,3.0,550
21,4.0,4.0,1000
21,4.0,5.0,1000
21,4.0,6.0,100
21,4.0,7.0,650
21,4.0,8.0,1000
21,4.0,9.0,700
21,4.0,10.0,500
21,4.0,11.0,1000
21,4.0,12.0,250
21,4.0,13.0,1000
21,4.0,14.0,1000
21,4.0,15.0,200
21,4.0,16.0,1000
21,4.0,17.0,250
21,4.0,18.0,1000
21,4.0,19.0,1000
21,5.0,0.0,300
21,5.0,1.0,1000
21,5.0,2.0,1000
21,5.0,3.0,1000
21,5.0,4.0,500
21,5.0,5.0,1000
21,5.0,6.0,550
21,5.0,7.0,100
21,5.0,8.0,1000
21,5.0,9.0,1000
21,5.0,10.0,1000
21,5.0,11.0,1000
21,5.0,12.0,1000
21,5.0,13.0,1000
21,5.0,14.0,1000
21,5.0,15.0,400
21,5.0,16.0,1000
21,5.0,17.0,1000
21,5.0,18.0,50
21,5.0,19.0,300
22,1.0,0.0,1000
22,1.0,1.0,1000
22,1.0,2.0,900
22,1.0,3.0,1000
22,1.0,4.0,1000
22,1.0,5.0,1000
22,1.0,6.0,600
22,1.0,7.0,50
22,1.0,8.0,100
22,1.0,9.0,300
22,1.0,10.0,1000
22,1.0,11.0,1000
22,1.0,12.0,1000
22,1.0,13.0,1000
22,1.0,14.0,700
22,1.0,15.0,1000
22,1.0,16.0,1000
22,1.0,17.0,1000
22,1.0,18.0,1000
22,1.0,19.0,1000
22,2.0,0.0,50
22,2.0,1.0,1000
22,2.0,2.0,1000
22,2.0,3.0,1000
22,2.0,4.0,1000
22,2.0,5.0,1000
22,2.0,6.0,1000
22,2.0,7.0,500
22,2.0,8.0,1000
22,2.0,9.0,1000
22,2.0,10.0,1000
22,2.0,11.0,50
22,2.0,12.0,1000
22,2.0,13.0,1000
22,2.0,14.0,1000
22,2.0,15.0,650
22,2.0,16.0,1000
22,2.0,17.0,350
22,2.0,18.0,1000
22,2.0,19.0,1000
22,3.0,0.0,1000
22,3.0,1.0,500
22,3.0,2.0,700
22,3.0,3.0,350
22,3.0,4.0,1000
22,3.0,5.0,550
22,3.0,6.0,1000
22,3.0,7.0,1000
22,3.0,8.0,600
22,3.0,9.0,1000
22,3.0,10.0,50
22,3.0,11.0,800
22,3.0,12.0,350
22,3.0,13.0,400
22,3.0,14.0,850
22,3.0,15.0,350
22,3.0,16.0,1000
22,3.0,17.0,1000
22,3.0,18.0,1000
22,3.0,19.0,500
22,4.0,0.0,650
22,4.0,1.0,300
22,4.0,2.0,1000
22,4.0,3.0,1000
22,4.0,4.0,50
22,4.0,5.0,1000
22,4.0,6.0,1000
22,4.0,7.0,1000
22,4.0,8.0,50
22,4.0,9.0,350
22,4.0,10.0,800
22,4.0,11.0,1000
22,4.0,12.0,1000
22,4.0,13.0,1000
22,4.0,14.0,50
22,4.0,15.0,1000
22,4.0,16.0,750
22,4.0,17.0,1000
22,4.0,18.0,1000
22,4.0,19.0,50
22,5.0,0.0,50
22,5.0,1.0,1000
22,5.0,2.0,1000
22,5.0,3.0,1000
22,5.0,4.0,1000
22,5.0,5.0,500
22,5.0,6.0,300
22,5.0,7.0,650
22,5.0,8.0,500
22,5.0,9.0,1000
22,5.0,10.0,500
22,5.0,11.0,1000
22,5.0,12.0,1000
22,5.0,13.0,1000
22,5.0,14.0,1000
22,5.0,15.0,1000
22,5.0,16.0,1000
22,5.0,17.0,1000
22,5.0,18.0,100
22,5.0,19.0,800
23,1.0,0.0,300
23,1.0,1.0,600
23,1.0,2.0,650
23,1.0,3.0,400
23,1.0,4.0,350
23,1.0,5.0,500
23,1.0,6.0,650
23,1.0,7.0,800
23,1.0,8.0,650
23,1.0,9.0,850
23,1.0,10.0,850
23,1.0,11.0,900
23,1.0,12.0,950
23,1.0,13.0,600
23,1.0,14.0,300
23,1.0,15.0,950
23,1.0,16.0,900
23,1.0,17.0,700
23,1.0,18.0,750
23,1.0,19.0,900
23,2.0,0.0,650
23,2.0,1.0,550
23,2.0,2.0,450
23,2.0,3.0,100
23,2.0,4.0,900
23,2.0,5.0,750
23,2.0,6.0,100
23,2.0,7.0,1000
23,2.0,8.0,900
23,2.0,9.0,300
23,2.0,10.0,950
23,2.0,11.0,600
23,2.0,12.0,1000
23,2.0,13.0,350
23,2.0,14.0,850
23,2.0,15.0,750
23,2.0,16.0,550
23,2.0,17.0,1000
23,2.0,18.0,650
23,2.0,19.0,500
23,3.0,0.0,800
23,3.0,1.0,900
23,3.0,2.0,500
23,3.0,3.0,150
23,3.0,4.0,600
23,3.0,5.0,750
23,3.0,6.0,800
23,3.0,7.0,700
23,3.0,8.0,900
23,3.0,9.0,550
23,3.0,10.0,850
23,3.0,11.0,700
23,3.0,12.0,850
23,3.0,13.0,750
23,3.0,14.0,450
23,3.0,15.0,250
23,3.0,16.0,600
23,3.0,17.0,650
23,3.0,18.0,550
23,3.0,19.0,100
23,4.0,0.0,600
23,4.0,1.0,600
23,4.0,2.0,250
23,4.0,3.0,450
23,4.0,4.0,900
23,4.0,5.0,850
23,4.0,6.0,200
23,4.0,7.0,700
23,4.0,8.0,350
23,4.0,9.0,900
23,4.0,10.0,750
23,4.0,11.0,300
23,4.0,12.0,900
23,4.0,13.0,850
23,4.0,14.0,700
23,4.0,15.0,850
23,4.0,16.0,600
23,4.0,17.0,700
23,4.0,18.0,450
23,4.0,19.0,850
23,5.0,0.0,750
23,5.0,1.0,800
23,5.0,2.0,800
23,5.0,3.0,900
23,5.0,4.0,500
23,5.0,5.0,300
23,5.0,6.0,500
23,5.0,7.0,650
23,5.0,8.0,750
23,5.0,9.0,800
23,5.0,10.0,800
23,5.0,11.0,850
23,5.0,12.0,600
23,5.0,13.0,1000
