fid,iid,rep,optimal_budget
18,2,2,400
18,2,3,550
18,2,4,450
18,2,5,550
18,2,6,500
18,2,7,1000
18,2,8,800
18,2,9,600
18,2,10,850
18,2,11,700
18,2,12,550
18,2,13,900
18,2,14,700
18,2,15,950
18,2,16,700
18,2,17,300
18,2,18,300
18,2,19,900
18,3,0,1000
18,3,1,550
18,3,2,550
18,3,3,600
18,3,4,850
18,3,5,200
18,3,6,800
18,3,7,850
18,3,8,850
18,3,9,900
18,3,10,650
18,3,11,950
18,3,12,600
18,3,13,1000
18,3,14,950
18,3,15,850
18,3,16,950
18,3,17,800
18,3,18,1000
18,3,19,450
18,4,0,150
18,4,1,400
18,4,2,900
18,4,3,700
18,4,4,250
18,4,5,1000
18,4,6,1000
18,4,7,100
18,4,8,150
18,4,9,1000
18,4,10,850
18,4,11,600
18,4,12,200
18,4,13,500
18,4,14,400
18,4,15,850
18,4,16,800
18,4,17,400
18,4,18,550
18,4,19,350
18,5,0,50
18,5,1,900
18,5,2,950
18,5,3,900
18,5,4,900
18,5,5,800
18,5,6,850
18,5,7,800
18,5,8,950
18,5,9,650
18,5,10,600
18,5,11,300
18,5,12,650
18,5,13,450
18,5,14,1000
18,5,15,950
18,5,16,850
18,5,17,1000
18,5,18,650
18,5,19,950
19,1,0,650
19,1,1,750
19,1,2,100
19,1,3,150
19,1,4,350
19,1,5,400
19,1,6,50
19,1,7,150
19,1,8,300
19,1,9,150
19,1,10,400
19,1,11,250
19,1,12,550
19,1,13,300
19,1,14,300
19,1,15,900
19,1,16,450
19,1,17,400
19,1,18,500
19,1,19,300
19,2,0,500
19,2,1,350
19,2,2,200
19,2,3,50
19,2,4,150
19,2,5,600
19,2,6,550
19,2,7,850
19,2,8,800
19,2,9,450
19,2,10,100
19,2,11,900
19,2,12,700
19,2,13,500
19,2,14,650
19,2,15,300
19,2,16,650
19,2,17,800
19,2,18,100
19,2,19,850
19,3,0,300
19,3,1,100
19,3,2,400
19,3,3,50
19,3,4,450
19,3,5,700
19,3,6,550
19,3,7,300
19,3,8,600
19,3,9,750
19,3,10,300
19,3,11,300
19,3,12,750
19,3,13,250
19,3,14,950
19,3,15,900
19,3,16,200
19,3,17,100
19,3,18,650
19,3,19,600
19,4,0,250
19,4,1,300
19,4,2,350
19,4,3,800
19,4,4,250
19,4,5,450
19,4,6,100
19,4,7,350
19,4,8,350
19,4,9,350
19,4,10,550
19,4,11,250
19,4,12,350
19,4,13,900
19,4,14,100
19,4,15,100
19,4,16,300
19,4,17,150
19,4,18,250
19,4,19,450
19,5,0,350
19,5,1,150
19,5,2,500
19,5,3,300
19,5,4,300
19,5,5,500
19,5,6,500
19,5,7,500
19,5,8,300
19,5,9,200
19,5,10,150
19,5,11,450
19,5,12,650
19,5,13,500
19,5,14,350
19,5,15,100
19,5,16,500
19,5,17,150
19,5,18,200
19,5,19,850
20,1,0,250
20,1,1,250
20,1,2,50
20,1,3,100
20,1,4,450
20,1,5,50
20,1,6,650
20,1,7,50
20,1,8,150
20,1,9,300
20,1,10,200
20,1,11,200
20,1,12,50
20,1,13,50
20,1,14,400
20,1,15,600
20,1,16,350
20,1,17,200
20,1,18,50
20,1,19,650
20,2,0,150
20,2,1,50
20,2,2,50
20,2,3,150
20,2,4,50
20,2,5,100
20,2,6,250
20,2,7,200
20,2,8,50
20,2,9,250
20,2,10,100
20,2,11,200
20,2,12,200
20,2,13,200
20,2,14,350
20,2,15,600
20,2,16,400
20,2,17,100
20,2,18,250
20,2,19,200
20,3,0,50
20,3,1,300
20,3,2,250
20,3,3,150
20,3,4,100
20,3,5,350
20,3,6,150
20,3,7,250
20,3,8,250
20,3,9,150
20,3,10,100
20,3,11,150
20,3,12,500
20,3,13,300
20,3,14,250
20,3,15,200
20,3,16,350
20,3,17,200
20,3,18,100
20,3,19,300
20,4,0,150
20,4,1,50
20,4,2,150
20,4,3,200
20,4,4,100
20,4,5,750
20,4,6,200
20,4,7,300
20,4,8,300
20,4,9,350
20,4,10,400
20,4,11,200
20,4,12,50
20,4,13,50
20,4,14,650
20,4,15,400
20,4,16,300
20,4,17,50
20,4,18,300
20,4,19,250
20,5,0,150
20,5,1,100
20,5,2,100
20,5,3,300
20,5,4,200
20,5,5,150
20,5,6,200
20,5,7,250
20,5,8,250
20,5,9,550
20,5,10,800
20,5,11,150
20,5,12,250
20,5,13,300
20,5,14,150
20,5,15,450
20,5,16,200
20,5,17,350
20,5,18,100
20,5,19,300
21,1,0,400
21,1,1,550
21,1,2,50
21,1,3,450
21,1,4,300
21,1,5,50
21,1,6,300
21,1,7,750
21,1,8,50
21,1,9,400
21,1,10,950
21,1,11,150
21,1,12,50
21,1,13,750
21,1,14,550
21,1,15,50
21,1,16,300
21,1,17,850
21,1,18,550
21,1,19,150
21,2,0,50
21,2,1,300
21,2,2,500
21,2,3,300
21,2,4,750
21,2,5,350
21,2,6,1000
21,2,7,1000
21,2,8,150
21,2,9,50
21,2,10,300
21,2,11,300
21,2,12,350
21,2,13,1000
21,2,14,50
21,2,15,50
21,2,16,1000
21,2,17,650
21,2,18,350
21,2,19,200
21,3,0,1000
21,3,1,450
21,3,2,1000
21,3,3,1000
21,3,4,550
21,3,5,650
21,3,6,50
21,3,7,50
21,3,8,50
21,3,9,100
21,3,10,1000
21,3,11,600
21,3,12,50
21,3,13,50
21,3,14,1000
21,3,15,50
21,3,16,300
21,3,17,600
21,3,18,100
21,3,19,1000
21,4,0,300
21,4,1,650
21,4,2,550
21,4,3,400
21,4,4,200
21,4,5,200
21,4,6,1000
21,4,7,650
21,4,8,350
21,4,9,700
21,4,10,300
21,4,11,650
21,4,12,100
21,4,13,300
21,4,14,50
21,4,15,550
21,4,16,650
21,4,17,350
21,4,18,500
21,4,19,100
21,5,0,300
21,5,1,350
21,5,2,600
21,5,3,1000
21,5,4,1000
21,5,5,300
21,5,6,300
21,5,7,50
21,5,8,1000
21,5,9,1000
21,5,10,1000
21,5,11,1000
21,5,12,1000
21,5,13,900
21,5,14,350
21,5,15,250
21,5,16,50
21,5,17,700
21,5,18,1000
21,5,19,100
22,1,0,550
22,1,1,200
22,1,2,600
22,1,3,100
22,1,4,1000
22,1,5,1000
22,1,6,350
22,1,7,250
22,1,8,400
22,1,9,1000
22,1,10,550
22,1,11,1000
22,1,12,250
22,1,13,800
22,1,14,250
22,1,15,50
22,1,16,1000
22,1,17,200
22,1,18,250
22,1,19,50
22,2,0,1000
22,2,1,100
22,2,2,300
22,2,3,50
22,2,4,150
22,2,5,1000
22,2,6,1000
22,2,7,500
22,2,8,850
22,2,9,250
22,2,10,1000
22,2,11,700
22,2,12,950
22,2,13,1000
22,2,14,800
22,2,15,550
22,2,16,1000
22,2,17,100
22,2,18,200
22,2,19,550
22,3,0,600
22,3,1,400
22,3,2,700
22,3,3,350
22,3,4,1000
22,3,5,1000
22,3,6,50
22,3,7,1000
22,3,8,250
22,3,9,1000
22,3,10,1000
22,3,11,1000
22,3,12,100
22,3,13,400
22,3,14,1000
22,3,15,50
22,3,16,1000
22,3,17,1000
22,3,18,100
22,3,19,250
22,4,0,250
22,4,1,100
22,4,2,1000
22,4,3,800
22,4,4,50
22,4,5,700
22,4,6,900
22,4,7,1000
22,4,8,450
22,4,9,350
22,4,10,1000
22,4,11,1000
22,4,12,1000
22,4,13,1000
22,4,14,500
22,4,15,50
22,4,16,1000
22,4,17,1000
22,4,18,350
22,4,19,350
22,5,0,250
22,5,1,100
22,5,2,1000
22,5,3,550
22,5,4,1000
22,5,5,450
22,5,6,550
22,5,7,200
22,5,8,400
22,5,9,100
22,5,10,50
22,5,11,50
22,5,12,50
22,5,13,450
22,5,14,400
22,5,15,800
22,5,16,150
22,5,17,1000
22,5,18,350
22,5,19,100
23,1,0,200
23,1,1,850
23,1,2,700
23,1,3,750
23,1,4,750
23,1,5,350
23,1,6,900
23,1,7,850
23,1,8,1000
23,1,9,800
23,1,10,500
23,1,11,700
23,1,12,800
23,1,13,850
23,1,14,100
23,1,15,450
23,1,16,350
23,1,17,650
23,1,18,700
23,1,19,650
23,2,0,750
23,2,1,400
23,2,2,650
23,2,3,800
23,2,4,200
23,2,5,650
23,2,6,700
23,2,7,450
23,2,8,750
23,2,9,1000
23,2,10,1000
23,2,11,750
23,2,12,500
23,2,13,900
23,2,14,500
23,2,15,150
23,2,16,600
23,2,17,800
23,2,18,900
23,2,19,650
23,3,0,600
23,3,1,500
23,3,2,300
23,3,3,500
23,3,4,50
23,3,5,750
23,3,6,1000
23,3,7,250
23,3,8,1000
23,3,9,1000
23,3,10,600
23,3,11,600
23,3,12,650
23,3,13,650
23,3,14,250
23,3,15,800
23,3,16,250
23,3,17,750
23,3,18,600
23,3,19,300
23,4,0,850
23,4,1,650
23,4,2,500
23,4,3,750
23,4,4,600
23,4,5,850
23,4,6,900
23,4,7,700
23,4,8,700
23,4,9,500
23,4,10,700
23,4,11,450
23,4,12,750
23,4,13,1000
23,4,14,800
23,4,15,750
23,4,16,300
23,4,17,650
23,4,18,500
23,4,19,450
23,5,0,600
23,5,1,850
23,5,2,250
23,5,3,700
23,5,4,800
23,5,5,750
23,5,6,500
23,5,7,600
23,5,8,750
23,5,9,650
23,5,10,600
23,5,11,1000
23,5,12,350
23,5,13,750
23,5,14,700
23,5,15,850
23,5,16,900
23,5,17,700
23,5,18,900
23,5,19,650
24,1,0,600
24,1,1,350
24,1,2,300
24,1,3,550
24,1,4,550
24,1,5,250
24,1,6,800
24,1,7,950
24,1,8,400
24,1,9,400
24,1,10,350
24,1,11,300
24,1,12,900
24,1,13,600
24,1,14,750
24,1,15,800
24,1,16,500
24,1,17,300
24,1,18,300
24,1,19,200
24,2,0,100
24,2,1,850
24,2,2,500
24,2,3,500
24,2,4,550
24,2,5,700
24,2,6,200
24,2,7,650
24,2,8,300
24,2,9,700
24,2,10,950
24,2,11,850
24,2,12,150
24,2,13,850
24,2,14,700
24,2,15,900
24,2,16,650
24,2,17,700
24,2,18,100
24,2,19,400
24,3,0,750
24,3,1,150
24,3,2,200
24,3,3,350
24,3,4,500
24,3,5,450
24,3,6,150
24,3,7,400
24,3,8,950
24,3,9,900
24,3,10,850
24,3,11,750
24,3,12,350
24,3,13,850
24,3,14,400
24,3,15,850
24,3,16,250
24,3,17,200
24,3,18,400
24,3,19,600
24,4,0,500
24,4,1,850
24,4,2,500
24,4,3,250
24,4,4,450
24,4,5,100
24,4,6,550
24,4,7,750
24,4,8,350
24,4,9,550
24,4,10,800
24,4,11,400
24,4,12,350
24,4,13,350
24,4,14,950
24,4,15,450
24,4,16,400
24,4,17,100
24,4,18,100
24,4,19,700
24,5,0,400
24,5,1,750
24,5,2,200
24,5,3,450
24,5,4,500
24,5,5,400
24,5,6,200
24,5,7,600
24,5,8,350
24,5,9,850
24,5,10,450
24,5,11,550
24,5,12,350
24,5,13,300
24,5,14,200
24,5,15,250
24,5,16,700
24,5,17,250
24,5,18,200
24,5,19,750
