fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
14,4.0,15.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,Non-elitist
14,4.0,16.0,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist
14,4.0,17.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,4.0,18.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist
14,4.0,19.0,Non-elitist,BFGS,BFGS,DE,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist
14,5.0,0.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist
14,5.0,1.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist
14,5.0,3.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,4.0,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,6.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,7.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,8.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,9.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist
14,5.0,10.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,BFGS,Non-elitist
14,5.0,12.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,Non-elitist
14,5.0,13.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,14.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist
14,5.0,15.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,16.0,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist
14,5.0,17.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist
14,5.0,18.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Elitist,Non-elitist
14,5.0,19.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist
15,1.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,MLSL,Elitist,Non-elitist
15,1.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,DE,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,DE,Non-elitist
15,1.0,2.0,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,DE,Non-elitist,BFGS,Non-elitist
15,1.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist,Elitist,Non-elitist
15,1.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist
15,1.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist
15,1.0,6.0,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,DE,Non-elitist
15,1.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist
15,1.0,8.0,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,PSO,Elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,PSO,Non-elitist
15,1.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,Non-elitist
15,1.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist
15,1.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,BFGS,PSO,DE,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,DE,Non-elitist,Non-elitist
15,1.0,12.0,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,DE,Non-elitist
15,1.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist
15,1.0,14.0,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,PSO,PSO,Non-elitist,BFGS,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,MLSL,Non-elitist
15,1.0,15.0,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,BFGS,Non-elitist
15,1.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist
15,1.0,17.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,PSO,DE,Non-elitist
15,1.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Non-elitist
15,1.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,DE,Non-elitist
15,2.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,Non-elitist,BFGS,Elitist,MLSL,PSO,MLSL,Non-elitist,DE,Non-elitist,Elitist,DE,Non-elitist
15,2.0,1.0,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,Elitist,PSO,BFGS,Elitist,Non-elitist,DE,Elitist,Non-elitist
15,2.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,MLSL,MLSL,PSO,MLSL,MLSL,DE,DE,Non-elitist,PSO,Elitist,MLSL,Non-elitist
15,2.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,PSO,BFGS,BFGS,Elitist,Elitist,Non-elitist,PSO,BFGS,Elitist,BFGS,PSO,Non-elitist,Non-elitist
15,2.0,4.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,PSO,DE,Elitist,Elitist,DE,Elitist,Elitist,BFGS,BFGS,Non-elitist,MLSL,BFGS,Non-elitist
15,2.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,MLSL,Elitist,MLSL,BFGS,MLSL,DE,MLSL,MLSL,Non-elitist
15,2.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,Non-elitist,PSO,MLSL,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,Elitist,Non-elitist
15,2.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,PSO,BFGS,PSO,PSO,DE,PSO,PSO,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist
15,2.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,PSO,Elitist,PSO,PSO,DE,MLSL,DE,BFGS,DE,PSO,MLSL,PSO,Non-elitist
15,2.0,9.0,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Elitist,PSO,MLSL,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
15,2.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,Non-elitist,BFGS,Elitist,BFGS,PSO,Non-elitist
15,2.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,Non-elitist
15,2.0,12.0,Non-elitist,Non-elitist,PSO,PSO,BFGS,BFGS,PSO,Non-elitist,PSO,PSO,Elitist,MLSL,MLSL,Non-elitist,Non-elitist,BFGS,DE,Non-elitist,DE,Non-elitist
15,2.0,13.0,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,BFGS,PSO,BFGS,PSO,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist
15,2.0,14.0,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist,PSO,Non-elitist,BFGS,Elitist,MLSL,MLSL,MLSL,BFGS,Non-elitist
15,2.0,15.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,PSO,DE,BFGS,BFGS,Non-elitist,MLSL,BFGS,BFGS,BFGS,BFGS,MLSL,Non-elitist
15,2.0,16.0,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,DE,PSO,BFGS,Non-elitist
15,2.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,PSO,Elitist,PSO,BFGS,PSO,Elitist,MLSL,BFGS,PSO,MLSL,BFGS,Non-elitist,Non-elitist
15,2.0,18.0,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,PSO,Non-elitist,Elitist,PSO,PSO,Elitist,MLSL,MLSL,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,Non-elitist
15,2.0,19.0,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,DE,Non-elitist,BFGS,MLSL,Non-elitist,PSO,PSO,Non-elitist,MLSL,MLSL,MLSL,DE,Non-elitist
15,3.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,BFGS,BFGS,PSO,PSO,DE,PSO,MLSL,Non-elitist,MLSL,PSO,MLSL,DE,Non-elitist
15,3.0,1.0,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,BFGS,BFGS,Elitist,PSO,Elitist,MLSL,MLSL,Elitist,PSO,BFGS,Elitist,Elitist,PSO,MLSL,Non-elitist
15,3.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,MLSL,BFGS,DE,PSO,Non-elitist,PSO,Non-elitist
15,3.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,DE,Non-elitist
15,3.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,Elitist,PSO,DE,BFGS,Non-elitist,BFGS,PSO,Non-elitist
15,3.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,PSO,DE,MLSL,Elitist,PSO,MLSL,BFGS,Elitist,BFGS,Non-elitist
15,3.0,6.0,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,MLSL,MLSL,DE,BFGS,BFGS,PSO,Non-elitist,PSO,Non-elitist
15,3.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Elitist,PSO,Elitist,Non-elitist,DE,Elitist,Non-elitist
15,3.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,PSO,Elitist,Elitist,MLSL,Elitist,PSO,DE,Elitist,DE,MLSL,Elitist,Non-elitist
15,3.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,DE,BFGS,PSO,Elitist,BFGS,Elitist,MLSL,Non-elitist,Non-elitist
15,3.0,10.0,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Elitist,Elitist,BFGS,PSO,Elitist,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist
15,3.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,MLSL,Non-elitist,PSO,DE,BFGS,MLSL,BFGS,PSO,PSO,BFGS,PSO,Non-elitist
15,3.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,Non-elitist,PSO,MLSL,Non-elitist
15,3.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,Non-elitist,MLSL,BFGS,Non-elitist
15,3.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,MLSL,Non-elitist,BFGS,DE,Elitist,MLSL,BFGS,DE,Non-elitist,BFGS,Elitist,Non-elitist
15,3.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Elitist,BFGS,PSO,MLSL,Elitist,Elitist,Elitist,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist
15,3.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist
15,3.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,MLSL,Elitist,BFGS,PSO,BFGS,Elitist,Elitist,BFGS,Elitist,Non-elitist
15,3.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,PSO,Elitist,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,BFGS,Non-elitist,Non-elitist
15,3.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,PSO,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist
15,4.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,Non-elitist
15,4.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,BFGS,PSO,DE,BFGS,Non-elitist,Non-elitist
15,4.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,DE,Elitist,Elitist,BFGS,Non-elitist
15,4.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,Elitist,PSO,MLSL,Non-elitist,Elitist,Non-elitist,MLSL,BFGS,PSO,Non-elitist,DE,Non-elitist
15,4.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,PSO,PSO,Elitist,BFGS,Non-elitist,MLSL,MLSL,Elitist,BFGS,BFGS,DE,Elitist,Non-elitist,Non-elitist
15,4.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,DE,PSO,BFGS,BFGS,BFGS,MLSL,DE,Non-elitist,MLSL,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist
15,4.0,6.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Elitist,PSO,DE,MLSL,Non-elitist,Non-elitist,Non-elitist,MLSL,DE,BFGS,BFGS,Non-elitist,PSO,Non-elitist,Non-elitist
15,4.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,Non-elitist,PSO,Non-elitist,MLSL,Non-elitist,BFGS,MLSL,MLSL,Elitist,PSO,Non-elitist,Non-elitist
15,4.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,MLSL,MLSL,DE,DE,BFGS,BFGS,BFGS,Non-elitist
15,4.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,MLSL,MLSL,PSO,BFGS,Elitist,BFGS,Elitist,PSO,Non-elitist
15,4.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,PSO,BFGS,PSO,BFGS,Elitist,MLSL,BFGS,BFGS,Non-elitist,PSO,Non-elitist,DE,Non-elitist
15,4.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,MLSL,MLSL,MLSL,MLSL,MLSL,MLSL,BFGS,Elitist,DE,PSO,DE,Non-elitist
15,4.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,BFGS,PSO,DE,PSO,DE,Non-elitist
15,4.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,DE,PSO,DE,PSO,MLSL,Non-elitist,Non-elitist,BFGS,DE,Elitist,Elitist,BFGS,Non-elitist,Elitist,Non-elitist
15,4.0,14.0,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,DE,PSO,BFGS,BFGS,Elitist,DE,BFGS,BFGS,Elitist,Elitist,PSO,MLSL,DE,BFGS,Non-elitist
15,4.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,DE,Non-elitist
15,4.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,PSO,Non-elitist,DE,Non-elitist,BFGS,Non-elitist
15,4.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,MLSL,Elitist,PSO,DE,DE,PSO,Non-elitist,Elitist,MLSL,Non-elitist
15,4.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,MLSL,PSO,PSO,MLSL,Elitist,MLSL,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
15,4.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,Non-elitist,BFGS,BFGS,Elitist,Elitist,Non-elitist,Elitist,MLSL,MLSL,MLSL,DE,DE,Non-elitist
15,5.0,0.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Elitist,PSO,PSO,BFGS,MLSL,MLSL,PSO,Non-elitist,DE,PSO,Non-elitist
15,5.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,DE,Elitist,Elitist,DE,Non-elitist
15,5.0,2.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,Elitist,Elitist,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
15,5.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,PSO,BFGS,Non-elitist,MLSL,PSO,Non-elitist,Elitist,BFGS,BFGS,PSO,MLSL,DE,Non-elitist
15,5.0,4.0,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,Non-elitist,Elitist,DE,PSO,Non-elitist
15,5.0,5.0,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist
15,5.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,MLSL,Non-elitist,DE,PSO,MLSL,Elitist,Non-elitist
