fid,iid,rep,optimal_budget
18,1,13,100
18,1,14,100
18,1,15,100
18,1,16,100
18,1,17,100
18,1,18,100
18,1,19,100
18,2,0,100
18,2,1,100
18,2,2,100
18,2,3,100
18,2,4,100
18,2,5,100
18,2,6,100
18,2,7,100
18,2,8,100
18,2,9,100
18,2,10,350
18,2,11,100
18,2,12,100
18,2,13,100
18,2,14,100
18,2,15,100
18,2,16,100
18,2,17,100
18,2,18,100
18,2,19,100
18,3,0,100
18,3,1,100
18,3,2,100
18,3,3,100
18,3,4,100
18,3,5,100
18,3,6,100
18,3,7,100
18,3,8,100
18,3,9,100
18,3,10,100
18,3,11,100
18,3,12,100
18,3,13,100
18,3,14,100
18,3,15,100
18,3,16,100
18,3,17,100
18,3,18,100
18,3,19,100
18,4,0,100
18,4,1,100
18,4,2,100
18,4,3,100
18,4,4,100
18,4,5,100
18,4,6,100
18,4,7,100
18,4,8,100
18,4,9,100
18,4,10,100
18,4,11,100
18,4,12,100
18,4,13,100
18,4,14,100
18,4,15,100
18,4,16,100
18,4,17,100
18,4,18,100
18,4,19,100
18,5,0,100
18,5,1,100
18,5,2,100
18,5,3,100
18,5,4,100
18,5,5,100
18,5,6,100
18,5,7,100
18,5,8,100
18,5,9,100
18,5,10,100
18,5,11,100
18,5,12,100
18,5,13,100
18,5,14,100
18,5,15,100
18,5,16,100
18,5,17,100
18,5,18,100
18,5,19,100
19,1,0,150
19,1,1,300
19,1,2,150
19,1,3,100
19,1,4,950
19,1,5,900
19,1,6,100
19,1,7,600
19,1,8,150
19,1,9,250
19,1,10,500
19,1,11,200
19,1,12,400
19,1,13,800
19,1,14,100
19,1,15,400
19,1,16,150
19,1,17,300
19,1,18,200
19,1,19,150
19,2,0,400
19,2,1,200
19,2,2,950
19,2,3,350
19,2,4,800
19,2,5,900
19,2,6,900
19,2,7,100
19,2,8,300
19,2,9,200
19,2,10,100
19,2,11,900
19,2,12,150
19,2,13,400
19,2,14,150
19,2,15,200
19,2,16,750
19,2,17,450
19,2,18,200
19,2,19,200
19,3,0,400
19,3,1,400
19,3,2,100
19,3,3,150
19,3,4,200
19,3,5,500
19,3,6,950
19,3,7,100
19,3,8,900
19,3,9,100
19,3,10,150
19,3,11,150
19,3,12,150
19,3,13,150
19,3,14,900
19,3,15,600
19,3,16,150
19,3,17,300
19,3,18,300
19,3,19,150
19,4,0,200
19,4,1,400
19,4,2,150
19,4,3,100
19,4,4,150
19,4,5,200
19,4,6,100
19,4,7,100
19,4,8,950
19,4,9,800
19,4,10,550
19,4,11,200
19,4,12,900
19,4,13,150
19,4,14,250
19,4,15,200
19,4,16,150
19,4,17,900
19,4,18,150
19,4,19,850
19,5,0,200
19,5,1,100
19,5,2,100
19,5,3,500
19,5,4,100
19,5,5,200
19,5,6,900
19,5,7,200
19,5,8,100
19,5,9,300
19,5,10,150
19,5,11,300
19,5,12,100
19,5,13,150
19,5,14,100
19,5,15,150
19,5,16,950
19,5,17,900
19,5,18,150
19,5,19,400
20,1,0,350
20,1,1,150
20,1,2,400
20,1,3,300
20,1,4,200
20,1,5,150
20,1,6,500
20,1,7,100
20,1,8,300
20,1,9,750
20,1,10,100
20,1,11,200
20,1,12,100
20,1,13,100
20,1,14,100
20,1,15,100
20,1,16,200
20,1,17,100
20,1,18,150
20,1,19,150
20,2,0,100
20,2,1,200
20,2,2,850
20,2,3,650
20,2,4,350
20,2,5,650
20,2,6,200
20,2,7,100
20,2,8,350
20,2,9,200
20,2,10,300
20,2,11,100
20,2,12,100
20,2,13,350
20,2,14,150
20,2,15,100
20,2,16,750
20,2,17,200
20,2,18,800
20,2,19,150
20,3,0,100
20,3,1,150
20,3,2,100
20,3,3,200
20,3,4,150
20,3,5,300
20,3,6,500
20,3,7,650
20,3,8,200
20,3,9,100
20,3,10,100
20,3,11,100
20,3,12,100
20,3,13,200
20,3,14,600
20,3,15,650
20,3,16,100
20,3,17,750
20,3,18,100
20,3,19,350
20,4,0,950
20,4,1,450
20,4,2,200
20,4,3,100
20,4,4,200
20,4,5,350
20,4,6,700
20,4,7,850
20,4,8,150
20,4,9,450
20,4,10,150
20,4,11,100
20,4,12,300
20,4,13,650
20,4,14,500
20,4,15,100
20,4,16,100
20,4,17,100
20,4,18,550
20,4,19,300
20,5,0,100
20,5,1,450
20,5,2,200
20,5,3,100
20,5,4,350
20,5,5,600
20,5,6,850
20,5,7,550
20,5,8,150
20,5,9,100
20,5,10,650
20,5,11,150
20,5,12,800
20,5,13,150
20,5,14,150
20,5,15,100
20,5,16,250
20,5,17,650
20,5,18,650
20,5,19,150
21,1,0,100
21,1,1,500
21,1,2,850
21,1,3,400
21,1,4,450
21,1,5,400
21,1,6,300
21,1,7,750
21,1,8,450
21,1,9,450
21,1,10,850
21,1,11,700
21,1,12,550
21,1,13,900
21,1,14,100
21,1,15,550
21,1,16,300
21,1,17,1000
21,1,18,550
21,1,19,300
21,2,0,1000
21,2,1,300
21,2,2,100
21,2,3,1000
21,2,4,350
21,2,5,1000
21,2,6,450
21,2,7,450
21,2,8,100
21,2,9,1000
21,2,10,1000
21,2,11,350
21,2,12,150
21,2,13,150
21,2,14,1000
21,2,15,350
21,2,16,350
21,2,17,250
21,2,18,100
21,2,19,200
21,3,0,550
21,3,1,1000
21,3,2,1000
21,3,3,850
21,3,4,750
21,3,5,550
21,3,6,1000
21,3,7,1000
21,3,8,800
21,3,9,300
21,3,10,1000
21,3,11,650
21,3,12,700
21,3,13,950
21,3,14,450
21,3,15,450
21,3,16,300
21,3,17,1000
21,3,18,650
21,3,19,750
21,4,0,200
21,4,1,350
21,4,2,100
21,4,3,400
21,4,4,500
21,4,5,350
21,4,6,250
21,4,7,650
21,4,8,100
21,4,9,650
21,4,10,450
21,4,11,350
21,4,12,250
21,4,13,400
21,4,14,150
21,4,15,200
21,4,16,1000
21,4,17,350
21,4,18,500
21,4,19,350
21,5,0,300
21,5,1,1000
21,5,2,200
21,5,3,900
21,5,4,500
21,5,5,900
21,5,6,550
21,5,7,100
21,5,8,1000
21,5,9,850
21,5,10,1000
21,5,11,600
21,5,12,800
21,5,13,1000
21,5,14,700
21,5,15,350
21,5,16,400
21,5,17,850
21,5,18,350
21,5,19,150
22,1,0,400
22,1,1,400
22,1,2,300
22,1,3,1000
22,1,4,1000
22,1,5,1000
22,1,6,500
22,1,7,200
22,1,8,100
22,1,9,700
22,1,10,1000
22,1,11,1000
22,1,12,400
22,1,13,400
22,1,14,400
22,1,15,200
22,1,16,1000
22,1,17,200
22,1,18,200
22,1,19,1000
22,2,0,100
22,2,1,200
22,2,2,200
22,2,3,200
22,2,4,200
22,2,5,200
22,2,6,200
22,2,7,600
22,2,8,200
22,2,9,200
22,2,10,200
22,2,11,200
22,2,12,200
22,2,13,200
22,2,14,200
22,2,15,400
22,2,16,200
22,2,17,200
22,2,18,200
22,2,19,400
22,3,0,200
22,3,1,500
22,3,2,150
22,3,3,300
22,3,4,1000
22,3,5,350
22,3,6,1000
22,3,7,1000
22,3,8,200
22,3,9,1000
22,3,10,200
22,3,11,550
22,3,12,350
22,3,13,550
22,3,14,400
22,3,15,350
22,3,16,200
22,3,17,1000
22,3,18,1000
22,3,19,300
22,4,0,450
22,4,1,300
22,4,2,400
22,4,3,400
22,4,4,200
22,4,5,400
22,4,6,500
22,4,7,400
22,4,8,700
22,4,9,100
22,4,10,400
22,4,11,300
22,4,12,200
22,4,13,400
22,4,14,200
22,4,15,1000
22,4,16,650
22,4,17,250
22,4,18,600
22,4,19,500
22,5,0,400
22,5,1,200
22,5,2,1000
22,5,3,200
22,5,4,400
22,5,5,500
22,5,6,100
22,5,7,950
22,5,8,350
22,5,9,400
22,5,10,200
22,5,11,200
22,5,12,1000
22,5,13,1000
22,5,14,400
22,5,15,200
22,5,16,200
22,5,17,1000
22,5,18,100
22,5,19,100
23,1,0,100
23,1,1,250
23,1,2,400
23,1,3,700
23,1,4,350
23,1,5,500
23,1,6,500
23,1,7,800
23,1,8,100
23,1,9,250
23,1,10,250
23,1,11,250
23,1,12,100
23,1,13,250
23,1,14,150
23,1,15,250
23,1,16,300
23,1,17,700
23,1,18,750
23,1,19,100
23,2,0,850
23,2,1,550
23,2,2,250
23,2,3,100
23,2,4,900
23,2,5,500
23,2,6,100
23,2,7,100
23,2,8,900
23,2,9,150
23,2,10,100
23,2,11,400
23,2,12,100
23,2,13,400
23,2,14,850
23,2,15,300
23,2,16,100
23,2,17,100
23,2,18,100
23,2,19,100
23,3,0,800
23,3,1,850
23,3,2,250
23,3,3,100
23,3,4,100
23,3,5,300
23,3,6,100
23,3,7,100
23,3,8,250
23,3,9,800
23,3,10,100
23,3,11,250
23,3,12,300
23,3,13,100
23,3,14,450
23,3,15,350
23,3,16,250
23,3,17,100
23,3,18,550
23,3,19,100
23,4,0,100
23,4,1,250
23,4,2,100
23,4,3,100
23,4,4,900
23,4,5,100
23,4,6,100
23,4,7,450
23,4,8,100
23,4,9,900
23,4,10,100
23,4,11,100
23,4,12,100
23,4,13,250
23,4,14,100
23,4,15,100
23,4,16,600
23,4,17,100
23,4,18,100
23,4,19,850
23,5,0,150
23,5,1,250
23,5,2,800
23,5,3,100
23,5,4,950
23,5,5,100
23,5,6,550
23,5,7,800
23,5,8,750
23,5,9,800
23,5,10,100
23,5,11,250
23,5,12,500
23,5,13,250
23,5,14,200
23,5,15,650
23,5,16,950
23,5,17,650
23,5,18,100
23,5,19,150
24,1,0,100
24,1,1,100
24,1,2,650
24,1,3,100
24,1,4,250
24,1,5,250
24,1,6,100
24,1,7,100
24,1,8,100
24,1,9,100
24,1,10,100
24,1,11,350
24,1,12,100
24,1,13,100
24,1,14,650
24,1,15,100
24,1,16,250
24,1,17,250
24,1,18,250
24,1,19,150
24,2,0,350
24,2,1,250
24,2,2,400
24,2,3,500
24,2,4,250
24,2,5,550
24,2,6,100
24,2,7,250
24,2,8,250
24,2,9,150
24,2,10,150
24,2,11,100
24,2,12,100
24,2,13,250
24,2,14,100
24,2,15,150
24,2,16,100
24,2,17,250
24,2,18,150
24,2,19,100
24,3,0,250
24,3,1,250
24,3,2,150
24,3,3,550
24,3,4,150
24,3,5,250
24,3,6,300
24,3,7,250
24,3,8,250
24,3,9,250
24,3,10,350
24,3,11,100
24,3,12,250
24,3,13,100
24,3,14,100
24,3,15,250
24,3,16,800
24,3,17,100
24,3,18,250
24,3,19,250
24,4,0,100
24,4,1,200
24,4,2,350
24,4,3,100
24,4,4,150
24,4,5,100
24,4,6,100
24,4,7,900
24,4,8,100
24,4,9,250
24,4,10,150
24,4,11,100
24,4,12,150
24,4,13,100
24,4,14,150
24,4,15,100
24,4,16,350
24,4,17,100
24,4,18,100
24,4,19,100
24,5,0,350
24,5,1,400
24,5,2,700
24,5,3,100
24,5,4,100
24,5,5,150
24,5,6,150
24,5,7,100
24,5,8,150
24,5,9,250
24,5,10,250
24,5,11,100
24,5,12,250
24,5,13,400
24,5,14,250
24,5,15,100
24,5,16,350
24,5,17,250
24,5,18,250
24,5,19,100
