fid,iid,rep,VBS,Static B150,Lookahead 0,Lookahead 10,Lookahead 20
14,6,10,4.794695271925775e-07,4.794695271925775e-07,3.1279514161042243e-06,3.1279514161042243e-06,3.1279514161042243e-06
14,6,11,1.129280668976662e-06,2.188411848180749e-06,3.893942597699152e-06,2.198179380741294e-06,3.893942597699152e-06
14,6,12,9.145106290020522e-07,3.534882978328824e-06,2.140402123984586e-06,1.2134849143308202e-06,1.2134849143308202e-06
14,6,13,4.050310664638346e-07,3.31094674521637e-06,1.3629847614993196e-06,1.3629847614993196e-06,1.3629847614993196e-06
14,6,14,8.591438032112819e-07,1.9582216665980923e-06,2.900943549377644e-06,3.567373234147908e-06,2.900943549377644e-06
14,6,15,5.231551654105715e-07,3.337207807874165e-06,1.2776367697142632e-06,1.2776367697142632e-06,1.2776367697142632e-06
14,6,16,5.161186678037666e-07,1.0871709363868831e-06,9.7599070159049e-07,9.7599070159049e-07,9.7599070159049e-07
14,6,17,2.0061001748672425e-07,3.866656470563612e-07,8.016802084398478e-07,4.461999502325398e-06,4.461999502325398e-06
14,6,18,1.695597120487946e-07,1.71628613543362e-06,3.3488840287532184e-06,3.3488840287532184e-06,3.3488840287532184e-06
14,6,19,5.345156992575539e-07,2.210252333156859e-06,8.255440917537271e-07,8.255440917537271e-07,8.255440917537271e-07
14,7,0,3.87407240509674e-07,3.599944690790835e-06,2.8037366064381786e-06,2.8037366064381786e-06,5.456913854118284e-06
14,7,1,4.08664945439341e-07,2.924221874422983e-06,2.7649787739392195e-06,2.7649787739392195e-06,2.7649787739392195e-06
14,7,2,2.693678169407576e-07,2.544855149722025e-06,1.6899424934990748e-06,1.6899424934990748e-06,2.7418488031116794e-06
14,7,3,4.364141972246216e-07,9.849143225437729e-07,2.667406079126522e-06,2.5487448169769777e-06,2.5487448169769777e-06
14,7,4,5.358649701747709e-07,2.3198246594802185e-06,6.916866524875331e-06,6.916866524875331e-06,1.1095194452082069e-06
14,7,5,1.0349030787892845e-07,2.4321333711441184e-06,3.125985699625744e-06,3.125985699625744e-06,3.125985699625744e-06
14,7,6,6.729543571282193e-07,2.212785517485827e-06,5.327417326839168e-06,5.327417326839168e-06,3.2413730366442906e-06
14,7,7,2.353121288933835e-07,2.661053329688912e-06,2.414156469399132e-06,2.414156469399132e-06,2.414156469399132e-06
14,7,8,2.697345138358287e-07,2.345016838489755e-06,2.608796009440084e-06,2.608796009440084e-06,2.3402297131269734e-06
14,7,9,2.9580375837667816e-07,2.239513875679222e-06,3.0191901885245898e-06,4.835655019519436e-06,4.835655019519436e-06
14,7,10,8.51425454584387e-08,2.3577442505029467e-06,2.856542451468158e-06,2.856542451468158e-06,6.817375748369159e-07
14,7,11,3.067554530389316e-07,1.330389565623591e-06,2.714509307111257e-06,2.714509307111257e-06,1.140483902872802e-06
14,7,12,6.370460425841884e-07,6.370460425841884e-07,2.374516441250308e-06,2.374516441250308e-06,2.526007577330347e-06
14,7,13,4.428121798127904e-07,2.318290341918328e-06,1.7936587255462657e-06,1.7936587255462657e-06,1.7936587255462657e-06
14,7,14,1.599979100319615e-07,2.969865192881116e-06,2.579958305659602e-06,2.579958305659602e-06,2.579958305659602e-06
14,7,15,8.458764568786137e-07,8.458764568786137e-07,4.736183740305933e-06,4.736183740305933e-06,4.736183740305933e-06
14,7,16,1.8330423756651728e-07,3.856277572822364e-07,1.458588187119858e-06,1.458588187119858e-06,1.458588187119858e-06
14,7,17,2.0839800640715117e-07,3.126715810708447e-06,2.4399821256793075e-06,2.4399821256793075e-06,2.4399821256793075e-06
14,7,18,1.4731755015873205e-07,2.330930044536217e-06,2.616815621081514e-06,2.616815621081514e-06,2.616815621081514e-06
14,7,19,1.4579710239104318e-07,1.529930074184449e-06,1.572991962461856e-06,1.572991962461856e-06,2.940226110581534e-06
15,6,0,6.0822458181064576e-12,1.9899181868079552,1.989918114208592,1.989918114208592,1.989918114208592
15,6,1,2.984877171285291,4.974790248460479,4.979227803610371,4.979227803610371,4.979227803610371
15,6,2,2.9848771712800044,2.984877173484108,2.9848771713220543,2.9848771713220543,2.9848771713220543
15,6,3,2.9848778273862,6.964733433840991,10.944609155025688,10.944609155025688,14.924350546228766
15,6,4,8.526512829121202e-14,1.3501846751751144e-08,18.5560985704162,18.5560985704162,18.5560985704162
15,6,5,5.969749304741072,5.969749306880615,5.969749304750891,5.969749304744639,9.949580495294969
15,6,6,1.9899181141865936,1.9899181142107096,1.989918114191127,1.989918114191127,1.989918114191127
15,6,7,1.9993622022499125,18.904312897333696,6.964708361834738,6.964708361834738,6.964708361834738
15,6,8,0.9949590570936095,2.984877171281127,4.9747902607000185,4.9747902607000185,4.9747902607000185
15,6,9,1.9899181142189235,6.964708363055678,6.964708363055678,6.964708363055678,6.964708363055678
15,6,10,1.9899181162276136,9.949580496256118,9.949580495700744,9.94958049571366,9.949580495700744
15,6,11,0.9949590572921778,1.9899181151647696,1.9899181141871047,1.9899181141871047,1.9899181141871047
15,6,12,5.969749304742422,7.959667479025995,7.959667479025995,7.959667479025995,7.959667479025995
15,6,13,1.9899181197682048,4.974795285493855,4.975613546256994,4.975613546256994,4.975613546256994
15,6,14,0.9949590570943768,5.969749315251846,5.969749315251846,5.969749315251846,5.969749315251846
15,6,15,1.089569691511841,5.9697495290718905,5.9697495290718905,5.9697495290718905,5.9697495290718905
15,6,16,1.9899181141865936,14.924350686040256,14.924350686040256,7.959663304465394,7.959663304465394
15,6,17,0.9949590570936522,0.9949590573234132,0.9949590573234132,0.9949590570939364,0.9949590570939364
15,6,18,4.974790247647547,5.969756641308194,5.9718977403051525,5.9718977403051525,5.969756641308194
15,6,19,1.989918114186608,1.9899375084322488,1.9899375084322488,10.952298441095806,5.969749304938361
15,7,0,5.969749304740958,6.964708361915484,5.96974930474147,5.96974930474147,5.96974930474147
15,7,1,0.9949590570938084,0.99986260828058,0.9949590570943484,0.9949590570943484,0.9949590570946044
15,7,2,1.989918114218966,2.984877241722387,6.964708364128398,6.964708364128398,2.995657843754259
15,7,3,3.979836228373358,3.9798362667836216,3.9798362667836216,3.9798362667836216,6.964708403067618
15,7,4,2.984877171280232,12.934452789228343,2.984877171281795,12.934452629847044,12.934452629847044
15,7,5,2.9848771712808,2.9848790620019656,2.9848771889925274,6.964708361835136,6.964708361835136
15,7,6,5.270501901577519e-08,6.043499224996907,5.969749304742521,5.969749304742521,5.969749304742521
15,7,7,1.9899181141873608,6.666254959348976,3.987538711391892,3.987538711391892,3.987538711391892
15,7,8,1.0142546557541152,12.934466748968674,8.986347396886146,8.986347396886146,8.954621445205419
15,7,9,1.9899181141866225,1.9899181168071325,1.9899181168071325,1.9899181168071325,4.993593803626652
15,7,10,2.98487717140938,18.904181752664385,7.959667418928973,7.959667418928973,7.959667418928973
15,7,11,0.994959057093439,9.492049996278666,0.9949590570944622,1.0041961015541574,0.9949590570944622
15,7,12,4.244129791779642,16.51969234712982,9.949580495295123,9.949580495295123,9.949580495295123
15,7,13,3.9881182557944896,4.974790247648798,9.949580495416228,9.949580495295464,10.050954695224531
15,7,14,1.9899181141874465,6.964956495371297,6.964956495371297,1.994310022578844,6.964956495371297
15,7,15,2.9848771712800044,2.984877967731876,5.97022156111251,5.97022156111251,5.97022156111251
15,7,16,4.974790248159309,10.944519611709836,10.980610792714517,10.944519355674627,10.980610792714517
15,7,17,2.984877171280999,7.547638565159559,2.9848771970944767,2.9848771970944767,2.9848771970944767
15,7,18,1.4121691760981605,5.969749304741953,6.309892983851114,6.309892983851114,6.309892983851114
15,7,19,2.984877171281568,2.9848827200395647,10.945661573421432,10.945661573421432,2.9850151474022653
16,6,0,0.0551988957200499,1.2256537364070752,1.2256537364070752,1.5029212628345796,1.2256537364070752
16,6,1,0.1513862888761714,2.4317560356277284,0.5874305916950213,2.4317560356277284,1.0888206162130525
16,6,2,0.1879483825145307,1.0059295303355746,0.9414960981374988,0.2962903181351173,0.2962903181351173
16,6,3,0.1227123369907268,0.4658889095420306,1.1371407608266892,0.4658889095420306,0.4658889095420306
16,6,4,0.0001718063910587,0.6155577913897616,0.2792635216526129,0.3660280322174323,0.3660280322174323
16,6,5,7.723728522535112e-05,0.0096571571484744,0.1370820339963714,0.0096571571484744,0.0096571571484744
16,6,6,0.0096900389875393,0.0116670648668275,0.0116670648668275,0.0219835304130917,0.0219835304130917
16,6,7,1.346460400952765e-07,0.001265723998614,0.0014049519897874,0.0010967526292553,0.0010967526292553
16,6,8,1.2112050034379465,1.9132929038197624,3.56522489621938,3.56522489621938,3.56522489621938
16,6,9,0.0323380700031741,0.3417505614119136,4.294101005740231,3.4767333030049805,3.4767333030049805
16,6,10,0.1847572420576817,0.7096238716016288,0.7660269627389837,0.7096238716016288,0.7660269627389837
16,6,11,2.1501023184100632e-11,1.1354426732168577e-08,1.1354426732168577e-08,1.1354426732168577e-08,1.1354426732168577e-08
16,6,12,0.0077836828007917,2.4468679972736496,1.219095097384784,3.31453262371323,1.219095097384784
16,6,13,0.0066117761685937,2.877053330338548,2.8655456367932786,2.8655456367932786,2.8655456367932786
16,6,14,0.1170703658888747,0.1170703658888747,0.6593370264928993,0.6593370264928993,0.6593370264928993
16,6,15,0.1816915185363221,2.249459883548284,2.249459883548284,2.249459883548284,2.249459883548284
16,6,16,0.1513764462007003,2.81377061371278,2.81377061371278,2.81377061371278,2.81377061371278
16,6,17,0.0002243781782738,0.4235069270709459,0.0146119007044482,0.0146119007044482,0.0146119007044482
16,6,18,0.0430988568556856,0.0430988568556856,0.7337756548181247,0.7337756548181247,0.7337756548181247
16,6,19,0.1581882014513773,0.2717840096464954,0.2947939265410895,0.2947939265410895,0.2947939265410895
16,7,0,0.0056300465890117,0.0108597180321723,0.0108597180321723,0.0108597180321723,0.0108597180321723
16,7,1,0.0125364712886479,0.2166670032336526,0.2169076409934263,0.2169076409934263,0.2169076409934263
16,7,2,0.005398509780889,0.2121447384847457,0.0136090707534677,0.0136090707534677,0.0136090707534677
16,7,3,2.8632050330656966e-06,0.0110641199682675,0.0048336025811011,0.0048336025811011,0.0048336025811011
16,7,4,0.0,0.3308110632931473,0.3308110632931473,0.4065367327939668,0.4065367327939668
16,7,5,3.5527136788005016e-14,6.857954072761359,4.99766784614053e-05,4.99766784614053e-05,4.99766784614053e-05
16,7,6,1.464945142970464e-07,3.036388797283962e-06,2.815966891489552e-05,0.0002491459730933,3.036388797283962e-06
16,7,7,0.0003584194913344,1.491277118571368,0.0056558970034856,0.1105696336716022,0.1105696336716022
16,7,8,0.0022583438781822,0.4591713834179387,0.4591713834179387,0.4559929117028716,0.4559929117028716
16,7,9,1.6190586791253736e-06,1.3949150940106849e-05,1.3949150940106849e-05,1.3949150940106849e-05,1.3949150940106849e-05
16,7,10,0.0610703387735256,0.5126299700065502,0.528837389568352,0.528837389568352,0.528837389568352
16,7,11,0.0072684328928787,0.561625467519697,0.5827116927011389,0.561625467519697,0.561625467519697
16,7,12,0.0168502261903711,1.4666589635795615,1.5774798814707154,1.5774798814707154,1.5774798814707154
16,7,13,0.101505163279306,0.1192706865180071,0.1632888136790029,0.3003030816571979,0.3003030816571979
16,7,14,0.0844708505519804,1.1674544737392978,0.2273641900864405,0.2273641900864405,0.1978937121681099
16,7,15,0.0280901361941232,0.7088802201538655,4.381524806772909,4.381524806772909,4.381524806772909
16,7,16,0.0160911177339073,0.3180440870088361,0.6654064183444959,0.3518685650590498,0.3518685650590498
16,7,17,0.0015273060783869,0.1371199968025394,0.012651899511745,0.0146229505818098,0.0146229505818098
16,7,18,0.0113565937299213,1.707372941962305,0.1336577443674329,0.1336577443674329,0.1336577443674329
16,7,19,4.378532265292279e-05,0.2883855571089242,0.2883855571089242,0.2883855571089242,0.2883855571089242
17,6,0,0.0019031368032074,0.2091076310061339,0.1974129027308038,0.1974129027308038,0.1974129027308038
17,6,1,0.0072430482925653,0.2686574974599978,0.1863318329616561,0.1863318329616561,0.1863318329616561
17,6,2,0.0657686875009062,2.5098962605513577,1.902467371956448,1.902467371956476,1.902467371956448
17,6,3,0.0005343486372453,0.0023392004751201,0.0028040639714959,0.0023392004751201,0.0023392004751201
17,6,4,0.0141199675054792,0.7905554048672627,0.0451791548513256,0.0451791548513256,0.0451791548513256
17,6,5,0.002688515026648,0.0056344285991372,0.0093557661846261,0.0093557661846261,0.0093557661846261
17,6,6,0.000155694755449,0.0003152372854913,0.000261258203551,0.000261258203551,0.000261258203551
17,6,7,0.0001816204854208,0.0154993604327557,0.0154993604327557,0.0154993604327557,0.0154993604327557
17,6,8,1.4421248181406554e-05,0.0005407862095125,0.0004398164770123,0.0004398164770123,0.0004398164770123
17,6,9,8.941109430793404e-05,0.0016454935407921,0.0016454935407921,0.0016454935407921,0.0016454935407921
17,6,10,0.0075401210646646,0.0138496590028864,0.0138496590028864,0.0138496590028864,0.0138496590028864
17,6,11,0.0039898156102253,0.0266116251075061,0.0266116251075061,0.0266116251075061,0.0266116251075061
17,6,12,0.0072299548546368,0.5017399018038873,0.1088659155731193,0.0973209710722358,0.0973209710722358
17,6,13,0.0028222744022059,0.1892724318647936,0.2052087343390667,0.2052087343390667,0.2052087343390667
17,6,14,0.0684705633341025,0.989272154510985,0.2453007770670581,0.2750928558693886,0.2750928558693886
17,6,15,0.0009614846945282,0.0348636886295139,0.0238029264034196,0.0238029264034196,0.0238029264034196
17,6,16,0.0028037770503601,0.0146808011979828,0.0174647300940193,0.0174647300940193,0.0174647300940193
17,6,17,0.0050250993404858,0.1433632286246791,0.140153597508629,0.140153597508629,0.140153597508629
17,6,18,0.0064617500975714,0.0064617500975714,0.0471131419986932,0.0471131419986932,0.0471131419986932
17,6,19,0.0123672881088623,0.1477054650360969,0.1477054650360969,0.1477054650360969,0.1477054650360969
17,7,0,0.0477620912603811,0.050303840591809,0.050303840591809,0.050303840591809,0.050303840591809
17,7,1,0.0101223258313041,0.0169154829063558,0.0169154829063558,0.0169154829063558,0.0169154829063558
17,7,2,0.0021545998446015,0.0707658013541845,0.0788905461209168,0.070126700083577,0.070126700083577
17,7,3,0.0871152192409994,0.2710089248148932,0.2733374636957535,0.2733374636957535,0.2733374636957535
17,7,4,0.0025333454178024,0.0497617137250614,0.0497617137250614,0.0497617137250614,0.0497617137250614
17,7,5,0.0052941040632958,0.0357366806072576,0.0354961485020908,0.0338872847662372,0.0338872847662372
17,7,6,0.0042876523281449,0.0662642295881141,0.0662642295881141,0.0662642295881141,0.0662642295881141
17,7,7,0.000723712892082,0.0120567453576967,0.0116791294838947,0.0116791294838947,0.0116791294838947
17,7,8,0.0012034577159596,0.0013037083295444,0.0013037083295444,0.0013372359650674,0.0013372359650674
17,7,9,0.0059606040419026,0.0135188828825647,0.0131985809302364,0.0131985809302364,0.0131985809302364
17,7,10,0.0005139410786085,0.008453780101604,0.0081916828128498,0.0081916828128498,0.0081916828128498
17,7,11,3.693879790489518e-06,0.0003994737172092,0.0002014322407575,0.0003994737172092,0.0003994737172092
17,7,12,0.000252546002855,0.0002609477243851,0.0002594973292247,0.0002609477243851,0.0002609477243851
17,7,13,2.076780586435234e-05,0.000187466181174,2.076780586435234e-05,0.000187466181174,0.000187466181174
17,7,14,0.0057593641281101,0.0641292316785069,0.0641292316785069,0.0641292316785069,0.0641292316785069
17,7,15,0.0115435911229155,0.0480636480005358,0.0479533833849643,0.0480636480005358,0.0480636480005358
17,7,16,6.640237046440234e-05,0.0002136269886534,0.0002136269886534,0.0002136269886534,0.0002136269886534
17,7,17,0.0018626056904906,0.0549706942274639,0.0549706942274639,0.0549706942274639,0.0549706942274639
17,7,18,0.0140290150574315,0.0864257686495904,0.0923482423207247,0.0931409392424171,0.0931409392424171
17,7,19,0.0120840362359473,0.0389771835657057,0.0411903134369424,0.0411903134369424,0.0411903134369424
18,6,0,0.0001299221223121,0.0008518222566351,0.0008518222566351,0.0008518222566351,0.0008518222566351
18,6,1,0.1482418347542307,0.211887198358454,0.2270303551019594,0.211887198358454,0.211887198358454
18,6,2,0.0268592559071407,0.1612707879462505,0.174977115252517,0.1668134120205024,0.1668134120205024
18,6,3,0.0223257651487642,0.0441898226291641,0.0441967857079532,0.0441898226291641,0.0441898226291641
18,6,4,0.0389736050497901,1.504842961073848,1.504842961073848,1.5389101903938922,1.504842961073848
18,6,5,0.1474618620334808,0.1945183178458762,0.4072081649416077,0.4072081649416077,0.4072081649416077
18,6,6,0.1531835896377913,0.1554948709727739,0.183803049524073,0.183803049524073,0.183803049524073
18,6,7,0.0529880851094901,0.14332976367956,0.1401198918068473,0.1401198918068473,0.1401198918068473
18,6,8,0.0195558014167147,0.1630303493663234,0.1630303493663234,0.1630303493663234,0.1630303493663234
18,6,9,0.1065000985417157,0.4569044941633251,0.45599170970209,0.4743086694313376,0.4743086694313376
18,6,10,0.0913030977010862,0.5265580891525019,0.547702534363566,0.547702534363566,0.547702534363566
18,6,11,0.0801135597450297,0.096452155443103,0.096452155443103,0.0993350531325916,0.0993350531325916
18,6,12,0.0664562850203367,0.7044204720834841,0.7192011195587895,0.7192011195587895,0.7192011195587895
18,6,13,0.0764331582300599,0.0988788437216783,0.1041864461786019,0.0988788437216783,0.0988788437216783
18,6,14,0.0734542250019103,0.0782001497560713,0.0753224473458828,0.0753224473458828,0.0753224473458828
18,6,15,0.0314888518849727,0.1388660616622132,0.1901521652209794,0.1901521652209794,0.1901521652209794
18,6,16,0.1854345117835976,0.3276259559662264,0.3276259559662264,0.3276259559662264,0.3276259559662264
18,6,17,0.2038007256469143,1.4593316673174286,1.5495941372224138,1.4309058927987053,1.4309058927987053
18,6,18,0.0369069107824771,0.1002873327705913,0.1002873327705913,0.1003485795904453,0.1003485795904453
18,6,19,0.0220728431304451,0.2090719387082913,0.2090719387082913,0.2090719387082913,0.2090719387082913
18,7,0,0.0384331843895893,0.0431843176857427,0.0482232167693155,0.0482232167693155,0.0482232167693155
18,7,1,0.1197115732892228,0.1235317139490916,0.1210720340081792,0.1210720340081792,0.1210720340081792
18,7,2,0.1117945655934136,0.9721417576983812,0.9721417576983812,0.8142411610414229,0.8142411610414229
18,7,3,0.0366714860422945,0.5551130945981271,0.5551130945981271,0.6518092894789334,0.6518092894789334
18,7,4,0.0352706643455036,0.038713307141279,0.0406191963997883,0.0494040464012215,0.0494040464012215
18,7,5,0.0049257015629535,0.01882586856496,0.0174684508248219,0.0174684508248219,0.0174684508248219
18,7,6,1.1193991790972009,1.1408089943138862,1.1368149837447843,1.1408089943138862,1.1408089943138862
18,7,7,0.0044747070690505,0.0092785163614479,0.0099417489913946,0.0092785163614479,0.0092785163614479
18,7,8,0.0217463560707926,0.1414572270125091,0.1566179909646194,0.1670425882993242,0.1670425882993242
18,7,9,0.0533991907140887,0.3041899259468152,0.3041899259468152,0.3041899259468152,0.3041899259468152
18,7,10,0.0032590129396368,0.0050646123399644,0.0050646123399644,0.0079956314257998,0.0079956314257998
18,7,11,0.0044296456975274,0.0048914987634702,0.0048914987634702,0.0054001211502594,0.0054001211502594
18,7,12,0.0406284621877404,0.1243925293375269,0.1256359986762447,0.1305211778932431,0.1305211778932431
18,7,13,0.0384528622788309,0.0922818498460174,0.0922818498460174,0.0922818498460174,0.0922818498460174
18,7,14,0.4419621753900884,2.720606285288852,2.851680830193104,2.732435506448269,2.732435506448269
18,7,15,0.3379677694193503,0.4965104860468017,0.4850064259532018,0.6616765023402422,0.6616765023402422
18,7,16,0.0164186525032192,0.0297294299621597,0.0290708784607005,0.0304670444554346,0.0304670444554346
18,7,17,0.0134440939073527,0.0412218095555232,0.043587547268757,0.0460809391206851,0.0460809391206851
18,7,18,0.0250592916400762,0.0677651193321935,0.0677651193321935,0.0859639499677484,0.0859639499677484
18,7,19,0.0349909511584201,0.0547143797688391,0.0661622114368611,0.0547143797688391,0.0547143797688391
19,6,0,0.0946527551463134,0.2356191365566644,0.2356191375014589,0.2356191375014589,0.2356191375014589
19,6,1,0.4516036317902205,0.9224722794101012,0.4516036317902205,0.4516036317902205,1.0367252634098063
19,6,2,0.227765253834832,0.8953539411674285,0.7814711218739205,0.7814711218739205,0.7814711218739205
19,6,3,0.1191605597172156,0.8232801557496146,0.1747138427904815,0.3337939979394093,0.1747138427904815
19,6,4,0.2121327380286004,1.614064856951046,1.260563795669583,1.260563795669583,1.260563795669583
19,6,5,0.2356225687360904,0.4123341454964873,0.2631080863717159,0.2356250756282349,0.2356250756282349
19,6,6,0.6754421081024589,3.035757806121751,0.7107850256357722,1.0393728346575417,1.0393728346575417
19,6,7,0.3337939069489835,0.3337939080537921,0.3337939239287095,0.3337939215658991,0.3337939239287095
19,6,8,0.188495327799643,0.5576912407882162,0.4673115992512748,0.4673115992512748,0.4673116019154975
19,6,9,0.6086832663700932,0.6086848809225387,0.6086833859045555,0.6086833859045555,0.6086836289380813
19,6,10,0.1439477434272191,0.8723028664853132,0.4084067326141962,0.4084067326141962,0.4084067391934525
19,6,11,0.0746394204935541,0.9110615851684258,0.9110620987374888,0.9110620987374888,0.9110620987374888
19,6,12,0.1064659739338083,0.4241155214910463,0.1662495395269161,0.1660314703573817,0.1660314703573817
19,6,13,0.2905970104083906,0.3942494129252338,0.3989889867593206,0.3989889867593206,0.3989889867593206
19,6,14,0.420187707275204,0.76576399411735,1.4462836502271728,1.4462836502271728,1.4462836502271728
19,6,15,0.0565186580469969,0.0592132239312661,0.0592364262380442,0.0592364262380442,0.0592364262380442
19,6,16,0.0196352168565283,0.3612828456242027,0.3612828456242027,0.0314175391477817,0.0314175391477817
19,6,17,0.0942474672727939,0.5328199498802064,0.094247467407257,0.094247467407257,0.094247467407257
19,6,18,0.259181081433411,1.8058473100714425,0.2591810814453481,0.2591810814482755,0.2591810814482755
19,6,19,0.1204365682034733,0.1217369031546695,0.2631080753418189,0.2631080723904517,0.2631080723904517
19,7,0,0.1861153581505803,0.2259224315344141,1.3841786854179716,0.2266831237307798,0.2266831237307798
19,7,1,0.0245634673908341,0.0245634673908341,0.4076287861830892,0.0344607720099006,0.0344607720099006
19,7,2,0.1584605273145669,0.4319686928077431,0.4319686880308779,0.4319686880308779,0.4319686880308779
19,7,3,0.096097292735152,0.096404309766136,0.1531523293665699,0.1531523293665699,0.1531523293665699
19,7,4,0.0903204763027503,0.0903204803007824,0.5105084963677555,0.5105084963677555,0.510508494569315
19,7,5,0.1688838491642599,0.709771039927432,0.2042032100417401,0.3220129418947266,0.3220129361153709
19,7,6,0.2311316569410948,0.9567798204512528,1.3980095457211306,1.3980095457211306,1.3980095457211306
19,7,7,0.2870496161736042,0.2895831898103012,0.2881412858347403,0.2881412858347403,0.2881412858347403
19,7,8,0.1492435703292045,0.5065821078024797,0.5065821078024797,0.5065827303993586,0.5065821078024797
19,7,9,0.0985526728156429,0.2984509914069946,0.2434731184515683,0.2434731184515683,0.2395461276900334
19,7,10,0.3534288612927767,0.5419244683608468,1.0335558768323594,0.3612828438679258,0.5301434945479855
19,7,11,0.1727880941377932,0.9189199055813332,1.0838491650563142,1.1486105090837595,1.0838491904339875
19,7,12,0.3109475899372853,1.329195035219911,0.3848447962599195,0.3848447962599195,1.329195035219911
19,7,13,0.3569159538804314,0.4280416923996313,0.3828457788938806,0.4280416872171955,0.4280416872171955
19,7,14,0.0903204762945719,0.6913613654933357,0.3946937538009791,0.3946937794317762,0.3946937505070025
19,7,15,0.3495018708687851,0.3495018784622132,0.3495018708687851,0.3495018908890159,0.3495018708687851
19,7,16,0.1099554303789034,1.369004301208065,1.3940815688504742,1.369004301208065,1.369004301208065
19,7,17,0.1845682590935524,1.7359293874651698,0.7343471220078612,0.7343471220078612,0.7343471220078612
19,7,18,0.3887717992067721,1.1623905177956717,0.6086832681874483,0.4516036413117135,0.4516036413117135
19,7,19,0.0667585313900218,0.3027296969377886,0.3028929631833676,0.3028929631833676,0.3028929631833676
20,6,0,0.5975855668052859,0.6713803369013824,1.8162926204312768,1.8162926204312768,1.8162926204312768
20,6,1,0.6887388805529859,0.971933415364404,1.440211139935844,1.7371885771909312,1.440211139935844
20,6,2,0.2373230550747997,0.6711560080441252,0.6711690593073207,0.6711690593073207,0.6711560080132948
20,6,3,0.71621055873198,0.7911621188027524,1.6583585316610332,1.6583585316610403,1.6188900399692765
20,6,4,0.4737533385335375,1.7371885769458435,1.0266765235398303,1.066951840523192,1.0266765235398303
20,6,5,0.9543997184190508,1.4213602627279762,2.0662943462906576,2.0662943462906576,1.4213746402677252
20,6,6,0.8291200459719796,1.4213035242662748,1.422103098526982,1.7371885773987366,1.7371885773987366
20,6,7,0.9084882471758357,1.737188576939953,1.658679406090581,1.8352843925480755,1.8352843925480755
20,6,8,0.7108843192810106,1.171570583270075,1.8556967847695915,1.8556051571095475,1.8556967847695915
20,6,9,1.0413420712929875,1.3821021917930985,2.013516951779998,2.013516951779998,2.013516951779998
20,6,10,0.9475066769155198,1.737122774334459,2.211103378361696,2.211103378361692,2.2111033786099767
20,6,11,1.0658141036401504e-14,1.738107848533236,0.0003053518674214,2.610039824801902e-05,2.610039824801902e-05
20,6,12,0.2374339560647129,1.8161311574360504,1.1452083776753064,0.4792018772597295,0.4792018772597295
20,6,13,0.9475066769155164,1.6623851411966015,0.947625802491558,1.9491860580006168,1.9491860580006168
20,6,14,0.4737533384577581,0.4738337570004205,0.9080326772389142,0.9080326772389142,0.9080326772389142
20,6,15,1.114078407224742,1.114078407224742,1.382088597609659,1.382088597609659,1.1844491490995246
20,6,16,0.909537042586841,2.202411038503243,1.9740652466142803,1.5011096777740072,1.9740652466142803
20,6,17,0.678529349392484,1.8177670763977185,1.7374680258358808,1.855617066589378,1.855617066589378
20,6,18,0.4778442395904001,0.9107109477639844,1.263376283147739,0.9107109477639844,0.9107109477639844
20,6,19,0.2731249007418732,0.8293035080554567,0.7178793050469743,0.7178793050469743,0.6729194801676037
20,7,0,0.908086714147032,2.4875078403990187,1.0631757174850949,0.9478344023657854,0.9478344023657854
20,7,1,1.026492766298233,1.1759952849851203,1.02687474839135,1.02687474839135,1.02687474839135
20,7,2,0.0083743289335984,0.2372058158023406,0.2721299491053344,0.2721299491053344,0.2721299491053344
20,7,3,0.2374714919543805,1.0264927664615868,1.1054353467911824,1.0264927663043864,1.0264927663043864
20,7,4,0.9291567204702034,0.9291567204702034,2.527723945602517,2.527723945602517,2.527723945602517
20,7,5,0.5926520765304417,1.934982775997512,1.3029516924280529,2.0135392458555685,2.0135392458555685
20,7,6,1.062679375479675,1.105463857729973,1.105859306646579,1.3818518187041209,1.3818518187041209
20,7,7,0.6284591435591125,1.5397859073949434,1.105503669296212,1.1055482251303914,1.105503669296212
20,7,8,0.7124914984052566,1.934525443832328,1.6976487749454208,1.6976487749454208,1.6976487749454208
20,7,9,0.4739642541091626,1.5794256098495367,1.7381078485398405,1.1450292827861688,1.1450292827861688
20,7,10,0.6724775425462326,1.816131157787381,1.8161511779565984,1.8161511779565984,1.816131157787381
20,7,11,0.2581255244861467,0.7114966985839715,1.184449149099521,1.184449149099521,1.184449149099521
20,7,12,0.0001105238987832,0.0001105238987832,1.5880137158814025,1.5880137158814025,1.5880137158814025
20,7,13,0.5290195085150913,0.8292806478529826,0.7107653908795868,0.7107653908795868,0.7107653908795868
20,7,14,0.2372494294201175,1.0264927662982188,0.6805096962668529,1.2633694355999694,1.0264927662981904
20,7,15,0.908102212952187,0.908102212952187,1.3423120160249766,1.3423120160249766,1.619122266082783
20,7,16,0.7109164947341071,2.141367030270473,1.8559424375614528,2.141367030270473,1.3423684758335952
20,7,17,0.6087538642394463,1.8555828630441769,1.8161311574675096,1.8161311574675096,1.8161311574675096
20,7,18,0.6713431206809162,1.1054353467925182,1.6187284930953751,1.6187284930953751,1.6187284930953751
20,7,19,1.3192402255198914,1.4213777485108068,1.5440956852543335,1.5440956852543335,1.5440956852543335
