fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
15,1.0,3.0,Non-elitist,PSO,BFGS,Non-elitist,DE,PSO,MLSL,BFGS,MLSL,MLSL,PSO,DE,BFGS,Elitist,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist
15,1.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,MLSL,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,MLSL,Non-elitist
15,1.0,5.0,BFGS,Elitist,BFGS,PSO,Elitist,Elitist,BFGS,Elitist,BFGS,Elitist,BFGS,DE,BFGS,MLSL,PSO,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist
15,1.0,6.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Elitist,BFGS,Elitist,Elitist,Elitist,BFGS,BFGS,MLSL,Non-elitist,Non-elitist,PSO,PSO,BFGS,Elitist,Non-elitist
15,1.0,7.0,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,DE,BFGS,Non-elitist,BFGS,PSO,MLSL,Non-elitist
15,1.0,8.0,Non-elitist,BFGS,Non-elitist,Non-elitist,DE,DE,BFGS,Non-elitist,Non-elitist,MLSL,BFGS,Elitist,Elitist,BFGS,DE,BFGS,DE,MLSL,Elitist,Non-elitist
15,1.0,9.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,DE,PSO,BFGS,MLSL,DE,Non-elitist,PSO,Non-elitist
15,1.0,10.0,Non-elitist,Non-elitist,BFGS,DE,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,DE,MLSL,PSO,Elitist,BFGS,Non-elitist
15,1.0,11.0,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,MLSL,BFGS,MLSL,BFGS,Elitist,BFGS,DE,Non-elitist,PSO,BFGS,BFGS,DE,Non-elitist
15,1.0,12.0,Non-elitist,Elitist,BFGS,Elitist,PSO,PSO,BFGS,Non-elitist,Elitist,MLSL,BFGS,BFGS,DE,BFGS,DE,PSO,BFGS,PSO,MLSL,Non-elitist
15,1.0,13.0,Elitist,BFGS,DE,BFGS,BFGS,BFGS,Elitist,Non-elitist,MLSL,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,PSO,BFGS,MLSL,Elitist,MLSL,Non-elitist
15,1.0,14.0,Elitist,Non-elitist,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,DE,DE,Elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,Non-elitist
15,1.0,15.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,PSO,Elitist,Non-elitist,DE,DE,BFGS,BFGS,Non-elitist
15,1.0,16.0,Elitist,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist,MLSL,Elitist,MLSL,MLSL,BFGS,MLSL,PSO,BFGS,BFGS,Non-elitist
15,1.0,17.0,BFGS,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,MLSL,BFGS,DE,BFGS,MLSL,BFGS,BFGS,DE,Non-elitist
15,1.0,18.0,Non-elitist,PSO,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,MLSL,PSO,MLSL,DE,DE,MLSL,Elitist,Elitist,DE,Elitist,Elitist,Elitist,Non-elitist
15,1.0,19.0,Elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,Elitist,BFGS,BFGS,PSO,PSO,MLSL,PSO,Non-elitist,PSO,Non-elitist
15,2.0,0.0,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,DE,BFGS,BFGS,PSO,MLSL,PSO,BFGS,MLSL,Elitist,Non-elitist
15,2.0,1.0,Elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,PSO,Elitist,MLSL,BFGS,MLSL,PSO,Non-elitist,Elitist,PSO,BFGS,Non-elitist,Elitist,Elitist,Non-elitist
15,2.0,2.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,DE,Elitist,BFGS,Elitist,Elitist,MLSL,Elitist,Elitist,MLSL,MLSL,MLSL,Elitist,Elitist,DE,Non-elitist
15,2.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Elitist,BFGS,PSO,DE,Elitist,Elitist,Non-elitist,MLSL,Non-elitist
15,2.0,4.0,Elitist,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,BFGS,Elitist,DE,BFGS,MLSL,MLSL,Non-elitist,Non-elitist,DE,Elitist,PSO,PSO,Non-elitist
15,2.0,5.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,PSO,BFGS,MLSL,DE,PSO,PSO,Non-elitist,BFGS,Non-elitist
15,2.0,6.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,BFGS,Elitist,BFGS,DE,Elitist,BFGS,MLSL,Non-elitist
15,2.0,7.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist,Elitist,DE,DE,PSO,DE,PSO,Non-elitist
15,2.0,8.0,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,BFGS,DE,BFGS,MLSL,BFGS,BFGS,PSO,DE,BFGS,Non-elitist,Elitist,Non-elitist,MLSL,BFGS,Non-elitist
15,2.0,9.0,Non-elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,DE,BFGS,PSO,PSO,Non-elitist,BFGS,PSO,BFGS,Non-elitist
15,2.0,10.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,PSO,MLSL,Elitist,Non-elitist,PSO,Non-elitist,Elitist,DE,Non-elitist
15,2.0,11.0,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Elitist,Non-elitist,PSO,Non-elitist,DE,BFGS,Elitist,MLSL,Elitist,DE,DE,Non-elitist
15,2.0,12.0,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,DE,MLSL,DE,DE,PSO,Non-elitist,MLSL,Non-elitist
15,2.0,13.0,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,DE,PSO,Non-elitist,MLSL,Elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,DE,Non-elitist
15,2.0,14.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,DE,Elitist,Non-elitist,Non-elitist,PSO,MLSL,Non-elitist
15,2.0,15.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,BFGS,MLSL,BFGS,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,DE,Non-elitist
15,2.0,16.0,Non-elitist,BFGS,DE,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,PSO,BFGS,DE,DE,BFGS,DE,Non-elitist
15,2.0,17.0,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,MLSL,MLSL,BFGS,DE,PSO,BFGS,PSO,Elitist,BFGS,Non-elitist
15,2.0,18.0,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,Elitist,Non-elitist,BFGS,Elitist,PSO,BFGS,Elitist,Elitist,Non-elitist,PSO,MLSL,Non-elitist
15,2.0,19.0,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,PSO,MLSL,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,Non-elitist
15,3.0,0.0,Elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,DE,Non-elitist,Elitist,PSO,BFGS,PSO,BFGS,Elitist,DE,Non-elitist
15,3.0,1.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,Elitist,BFGS,DE,BFGS,Non-elitist,PSO,DE,Elitist,Non-elitist,BFGS,BFGS,MLSL,Non-elitist
15,3.0,2.0,Elitist,Non-elitist,DE,DE,BFGS,BFGS,BFGS,DE,Elitist,Elitist,Elitist,DE,PSO,DE,Elitist,PSO,BFGS,BFGS,BFGS,Non-elitist
15,3.0,3.0,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,MLSL,PSO,Non-elitist,PSO,MLSL,MLSL,DE,MLSL,MLSL,PSO,Non-elitist
15,3.0,4.0,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,DE,Non-elitist,Elitist,Elitist,MLSL,Non-elitist,Non-elitist
15,3.0,5.0,Elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,PSO,PSO,BFGS,MLSL,BFGS,Non-elitist
15,3.0,6.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,MLSL,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,DE,DE,BFGS,Elitist,Elitist,DE,Non-elitist
15,3.0,7.0,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,BFGS,BFGS,Non-elitist,MLSL,Elitist,DE,Non-elitist
15,3.0,8.0,Non-elitist,Elitist,BFGS,BFGS,Elitist,Elitist,Elitist,PSO,BFGS,BFGS,BFGS,Elitist,BFGS,DE,MLSL,Non-elitist,DE,BFGS,DE,Non-elitist
15,3.0,9.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,MLSL,MLSL,BFGS,BFGS,DE,Non-elitist,Elitist,Elitist,PSO,BFGS,Non-elitist
15,3.0,10.0,Non-elitist,DE,BFGS,BFGS,Non-elitist,BFGS,BFGS,Elitist,Elitist,DE,MLSL,PSO,MLSL,PSO,DE,PSO,MLSL,MLSL,PSO,Non-elitist
15,3.0,11.0,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,Non-elitist,Elitist,DE,BFGS,MLSL,BFGS,DE,Elitist,PSO,DE,Elitist,MLSL,BFGS,Non-elitist
15,3.0,12.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,DE,DE,Elitist,BFGS,MLSL,Elitist,BFGS,Non-elitist
15,3.0,13.0,Elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Elitist,Elitist,BFGS,Elitist,BFGS,Non-elitist,PSO,Non-elitist,PSO,DE,BFGS,DE,BFGS,Non-elitist
15,3.0,14.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,DE,DE,BFGS,Non-elitist,Non-elitist,DE,PSO,Elitist,DE,BFGS,DE,Non-elitist
15,3.0,15.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,Elitist,Non-elitist,PSO,MLSL,MLSL,BFGS,DE,DE,Non-elitist,PSO,DE,Non-elitist,Non-elitist
15,3.0,16.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,DE,DE,PSO,PSO,MLSL,PSO,Non-elitist
15,3.0,17.0,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,DE,BFGS,Elitist,BFGS,MLSL,BFGS,DE,PSO,Non-elitist
15,3.0,18.0,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,DE,Non-elitist,BFGS,Elitist,PSO,Elitist,PSO,Elitist,Elitist,Elitist,Non-elitist,BFGS,Non-elitist
15,3.0,19.0,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,Elitist,DE,Non-elitist,DE,Elitist,MLSL,PSO,Elitist,MLSL,Elitist,Non-elitist
15,4.0,0.0,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,MLSL,Non-elitist,DE,Elitist,Non-elitist,PSO,MLSL,PSO,BFGS,Non-elitist,MLSL,MLSL,Non-elitist,Non-elitist
15,4.0,1.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist,MLSL,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist
15,4.0,2.0,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,PSO,PSO,DE,DE,MLSL,BFGS,BFGS,DE,Elitist,Non-elitist
15,4.0,3.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,PSO,DE,Non-elitist,Non-elitist,Non-elitist,MLSL,DE,Non-elitist
15,4.0,4.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Elitist,BFGS,Elitist,MLSL,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist
15,4.0,5.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,BFGS,BFGS,PSO,PSO,Non-elitist,Elitist,Non-elitist
15,4.0,6.0,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,BFGS,Elitist,BFGS,Non-elitist,DE,Elitist,PSO,Non-elitist,Elitist,MLSL,BFGS,BFGS,BFGS,Non-elitist
15,4.0,7.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,DE,BFGS,BFGS,Elitist,BFGS,Non-elitist,BFGS,PSO,DE,DE,Elitist,BFGS,PSO,Non-elitist
15,4.0,8.0,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,Elitist,Non-elitist,BFGS,BFGS,PSO,PSO,PSO,PSO,Elitist,BFGS,PSO,Elitist,BFGS,DE,Non-elitist
15,4.0,9.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,DE,Non-elitist,PSO,PSO,MLSL,BFGS,BFGS,Elitist,Non-elitist,Non-elitist
15,4.0,10.0,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,PSO,Non-elitist,DE,DE,DE,MLSL,Non-elitist
15,4.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,BFGS,PSO,PSO,Non-elitist,BFGS,DE,PSO,PSO,Non-elitist,DE,BFGS,PSO,Non-elitist
15,4.0,12.0,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,DE,BFGS,Elitist,MLSL,Non-elitist,Elitist,BFGS,PSO,PSO,DE,DE,Non-elitist,BFGS,BFGS,Non-elitist
15,4.0,13.0,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,PSO,Elitist,BFGS,Elitist,Non-elitist,PSO,Non-elitist,PSO,Elitist,BFGS,PSO,BFGS,BFGS,Non-elitist
15,4.0,14.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,BFGS,BFGS,Elitist,PSO,DE,DE,Elitist,BFGS,PSO,Non-elitist
15,4.0,15.0,Non-elitist,Non-elitist,Elitist,DE,BFGS,Elitist,PSO,Non-elitist,Elitist,Non-elitist,BFGS,Elitist,MLSL,Non-elitist,PSO,BFGS,MLSL,Non-elitist,BFGS,Non-elitist
15,4.0,16.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,Elitist,Elitist,Elitist,Elitist,Non-elitist,BFGS,Non-elitist,Elitist,BFGS,Non-elitist
15,4.0,17.0,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,MLSL,Elitist,PSO,DE,BFGS,Non-elitist,DE,Elitist,Elitist,DE,Non-elitist
15,4.0,18.0,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,DE,Elitist,Elitist,PSO,BFGS,Elitist,PSO,DE,DE,MLSL,DE,Elitist,Elitist,Non-elitist
15,4.0,19.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,PSO,PSO,MLSL,MLSL,BFGS,DE,BFGS,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Non-elitist
15,5.0,0.0,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,MLSL,Non-elitist
15,5.0,1.0,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,MLSL,BFGS,Elitist,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist,Non-elitist
15,5.0,2.0,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,BFGS,Elitist,Elitist,BFGS,DE,BFGS,DE,MLSL,BFGS,Elitist,Non-elitist,BFGS,Elitist,PSO,Non-elitist
15,5.0,3.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,PSO,DE,DE,MLSL,PSO,BFGS,PSO,MLSL,BFGS,Non-elitist
15,5.0,4.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,BFGS,MLSL,BFGS,MLSL,BFGS,DE,PSO,PSO,BFGS,MLSL,MLSL,BFGS,Non-elitist
15,5.0,5.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,DE,BFGS,Elitist,Non-elitist
15,5.0,6.0,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,BFGS,MLSL,BFGS,Elitist,DE,MLSL,BFGS,BFGS,Non-elitist
15,5.0,7.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,Elitist,Elitist,Non-elitist,DE,MLSL,Non-elitist,MLSL,Non-elitist
15,5.0,8.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,Elitist,BFGS,Elitist,Elitist,PSO,BFGS,MLSL,Non-elitist,MLSL,MLSL,Elitist,Non-elitist
15,5.0,9.0,Elitist,Elitist,BFGS,BFGS,Elitist,Non-elitist,MLSL,MLSL,Elitist,DE,PSO,Elitist,DE,Non-elitist,PSO,DE,MLSL,BFGS,MLSL,Non-elitist
15,5.0,10.0,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,MLSL,BFGS,Non-elitist,MLSL,DE,Non-elitist
15,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Elitist,Non-elitist,BFGS,Elitist,DE,Elitist,BFGS,PSO,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist
15,5.0,12.0,Non-elitist,Elitist,BFGS,Elitist,BFGS,DE,BFGS,Elitist,BFGS,BFGS,PSO,Non-elitist,MLSL,DE,BFGS,Non-elitist,Elitist,MLSL,Non-elitist,Non-elitist
15,5.0,13.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,PSO,PSO,Non-elitist,DE,Non-elitist,Non-elitist,MLSL,BFGS,DE,Elitist,Non-elitist,Non-elitist
15,5.0,14.0,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,Non-elitist,Non-elitist
15,5.0,15.0,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,BFGS,PSO,DE,PSO,DE,Non-elitist,Elitist,PSO,Elitist,Non-elitist
15,5.0,16.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,DE,PSO,Non-elitist,BFGS,PSO,Non-elitist
15,5.0,17.0,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,MLSL,MLSL,Non-elitist,PSO,DE,Elitist,DE,Non-elitist,BFGS,BFGS,Non-elitist
15,5.0,18.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Elitist,Elitist,DE,BFGS,DE,Non-elitist
15,5.0,19.0,Non-elitist,Elitist,BFGS,Elitist,BFGS,Elitist,Elitist,BFGS,Non-elitist,MLSL,Elitist,DE,MLSL,PSO,DE,Elitist,BFGS,MLSL,Elitist,Non-elitist
16,1.0,0.0,Non-elitist,PSO,PSO,Elitist,Elitist,Non-elitist,Non-elitist,DE,PSO,DE,Non-elitist,Elitist,DE,Elitist,BFGS,Non-elitist,BFGS,BFGS,DE,Non-elitist
16,1.0,1.0,PSO,Elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,Elitist,DE,Non-elitist,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,PSO,Non-elitist
16,1.0,2.0,PSO,PSO,PSO,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,DE,Elitist,Non-elitist,Elitist,Elitist,PSO,BFGS,Non-elitist
16,1.0,3.0,Non-elitist,PSO,PSO,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,PSO,DE,Non-elitist,Non-elitist,Elitist,MLSL,BFGS,Non-elitist,Elitist,Non-elitist
16,1.0,4.0,PSO,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,BFGS,PSO,Non-elitist,MLSL,PSO,DE,PSO,DE,Elitist,BFGS,MLSL,Non-elitist
16,1.0,5.0,PSO,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,DE,Elitist,Elitist,MLSL,DE,MLSL,BFGS,Elitist,Elitist,BFGS,PSO,Non-elitist
16,1.0,6.0,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,MLSL,Elitist,MLSL,BFGS,PSO,Non-elitist,DE,Non-elitist,BFGS,MLSL,Non-elitist
16,1.0,7.0,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,Elitist,PSO,Elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,DE,Non-elitist,Elitist,Non-elitist
16,1.0,8.0,Elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,BFGS,MLSL,BFGS,Elitist,PSO,BFGS,PSO,DE,BFGS,Elitist,Non-elitist
16,1.0,9.0,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,MLSL,BFGS,Elitist,Elitist,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
16,1.0,10.0,PSO,Elitist,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,Elitist,Elitist,DE,PSO,Elitist,Non-elitist,Elitist,PSO,Non-elitist,Non-elitist,Non-elitist
16,1.0,11.0,Elitist,BFGS,PSO,Elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,MLSL,Non-elitist,DE,Non-elitist,BFGS,Elitist,BFGS,Non-elitist
16,1.0,12.0,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,Elitist,Elitist,PSO,PSO,BFGS,BFGS,BFGS,MLSL,BFGS,Elitist,MLSL,Non-elitist
16,1.0,13.0,PSO,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,Elitist,PSO,BFGS,BFGS,DE,Non-elitist
16,1.0,14.0,PSO,PSO,PSO,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,BFGS,Elitist,Elitist,PSO,DE,Elitist,Non-elitist
16,1.0,15.0,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,Elitist,DE,BFGS,PSO,PSO,DE,BFGS,Elitist,Non-elitist
16,1.0,16.0,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,PSO,Non-elitist,PSO,Elitist,Non-elitist,Elitist,PSO,MLSL,Non-elitist,Elitist,Non-elitist
16,1.0,17.0,PSO,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,BFGS,MLSL,MLSL,PSO,BFGS,MLSL,DE,Elitist,Non-elitist
16,1.0,18.0,PSO,PSO,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,PSO,PSO,Elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist
16,1.0,19.0,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Elitist,PSO,MLSL,Elitist,Non-elitist,BFGS,PSO,PSO,DE,BFGS,Non-elitist
16,2.0,0.0,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist
16,2.0,1.0,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,BFGS,BFGS,MLSL,BFGS,Non-elitist
