fid,iid,rep,best_budget
12,4.0,4.0,50
12,4.0,5.0,50
12,4.0,6.0,50
12,4.0,7.0,50
12,4.0,8.0,50
12,4.0,9.0,250
12,4.0,10.0,50
12,4.0,11.0,50
12,4.0,12.0,50
12,4.0,13.0,50
12,4.0,14.0,150
12,4.0,15.0,200
12,4.0,16.0,50
12,4.0,17.0,100
12,4.0,18.0,50
12,4.0,19.0,50
12,5.0,0.0,50
12,5.0,1.0,200
12,5.0,2.0,50
12,5.0,3.0,50
12,5.0,4.0,150
12,5.0,5.0,50
12,5.0,6.0,50
12,5.0,7.0,50
12,5.0,8.0,50
12,5.0,9.0,100
12,5.0,10.0,100
12,5.0,11.0,50
12,5.0,12.0,50
12,5.0,13.0,50
12,5.0,14.0,100
12,5.0,15.0,100
12,5.0,16.0,100
12,5.0,17.0,50
12,5.0,18.0,50
12,5.0,19.0,50
13,1.0,0.0,50
13,1.0,1.0,50
13,1.0,2.0,50
13,1.0,3.0,50
13,1.0,4.0,50
13,1.0,5.0,50
13,1.0,6.0,50
13,1.0,7.0,50
13,1.0,8.0,100
13,1.0,9.0,50
13,1.0,10.0,50
13,1.0,11.0,50
13,1.0,12.0,50
13,1.0,13.0,50
13,1.0,14.0,50
13,1.0,15.0,50
13,1.0,16.0,50
13,1.0,17.0,50
13,1.0,18.0,50
13,1.0,19.0,50
13,2.0,0.0,100
13,2.0,1.0,50
13,2.0,2.0,100
13,2.0,3.0,200
13,2.0,4.0,50
13,2.0,5.0,50
13,2.0,6.0,100
13,2.0,7.0,50
13,2.0,8.0,50
13,2.0,9.0,200
13,2.0,10.0,100
13,2.0,11.0,50
13,2.0,12.0,100
13,2.0,13.0,100
13,2.0,14.0,100
13,2.0,15.0,50
13,2.0,16.0,100
13,2.0,17.0,50
13,2.0,18.0,50
13,2.0,19.0,50
13,3.0,0.0,50
13,3.0,1.0,50
13,3.0,2.0,50
13,3.0,3.0,50
13,3.0,4.0,50
13,3.0,5.0,50
13,3.0,6.0,50
13,3.0,7.0,50
13,3.0,8.0,50
13,3.0,9.0,50
13,3.0,10.0,50
13,3.0,11.0,50
13,3.0,12.0,50
13,3.0,13.0,50
13,3.0,14.0,50
13,3.0,15.0,50
13,3.0,16.0,50
13,3.0,17.0,50
13,3.0,18.0,50
13,3.0,19.0,100
13,4.0,0.0,50
13,4.0,1.0,50
13,4.0,2.0,50
13,4.0,3.0,50
13,4.0,4.0,50
13,4.0,5.0,200
13,4.0,6.0,50
13,4.0,7.0,50
13,4.0,8.0,50
13,4.0,9.0,50
13,4.0,10.0,50
13,4.0,11.0,100
13,4.0,12.0,50
13,4.0,13.0,100
13,4.0,14.0,50
13,4.0,15.0,50
13,4.0,16.0,50
13,4.0,17.0,50
13,4.0,18.0,50
13,4.0,19.0,150
13,5.0,0.0,50
13,5.0,1.0,100
13,5.0,2.0,100
13,5.0,3.0,50
13,5.0,4.0,50
13,5.0,5.0,200
13,5.0,6.0,150
13,5.0,7.0,50
13,5.0,8.0,150
13,5.0,9.0,100
13,5.0,10.0,100
13,5.0,11.0,50
13,5.0,12.0,100
13,5.0,13.0,50
13,5.0,14.0,50
13,5.0,15.0,200
13,5.0,16.0,350
13,5.0,17.0,50
13,5.0,18.0,100
13,5.0,19.0,100
14,1.0,0.0,200
14,1.0,1.0,50
14,1.0,2.0,200
14,1.0,3.0,200
14,1.0,4.0,200
14,1.0,5.0,50
14,1.0,6.0,200
14,1.0,7.0,50
14,1.0,8.0,50
14,1.0,9.0,150
14,1.0,10.0,50
14,1.0,11.0,50
14,1.0,12.0,50
14,1.0,13.0,50
14,1.0,14.0,50
14,1.0,15.0,150
14,1.0,16.0,600
14,1.0,17.0,450
14,1.0,18.0,50
14,1.0,19.0,50
14,2.0,0.0,150
14,2.0,1.0,350
14,2.0,2.0,100
14,2.0,3.0,100
14,2.0,4.0,250
14,2.0,5.0,100
14,2.0,6.0,50
14,2.0,7.0,450
14,2.0,8.0,100
14,2.0,9.0,50
14,2.0,10.0,300
14,2.0,11.0,300
14,2.0,12.0,150
14,2.0,13.0,150
14,2.0,14.0,250
14,2.0,15.0,100
14,2.0,16.0,200
14,2.0,17.0,100
14,2.0,18.0,50
14,2.0,19.0,150
14,3.0,0.0,600
14,3.0,1.0,250
14,3.0,2.0,50
14,3.0,3.0,150
14,3.0,4.0,50
14,3.0,5.0,100
14,3.0,6.0,50
14,3.0,7.0,100
14,3.0,8.0,300
14,3.0,9.0,300
14,3.0,10.0,350
14,3.0,11.0,50
14,3.0,12.0,150
14,3.0,13.0,200
14,3.0,14.0,50
14,3.0,15.0,50
14,3.0,16.0,450
14,3.0,17.0,50
14,3.0,18.0,150
14,3.0,19.0,300
14,4.0,0.0,200
14,4.0,1.0,200
14,4.0,2.0,100
14,4.0,3.0,50
14,4.0,4.0,100
14,4.0,5.0,300
14,4.0,6.0,50
14,4.0,7.0,50
14,4.0,8.0,300
14,4.0,9.0,50
14,4.0,10.0,50
14,4.0,11.0,50
14,4.0,12.0,100
14,4.0,13.0,400
14,4.0,14.0,200
14,4.0,15.0,50
14,4.0,16.0,50
14,4.0,17.0,200
14,4.0,18.0,50
14,4.0,19.0,400
14,5.0,0.0,250
14,5.0,1.0,200
14,5.0,2.0,350
14,5.0,3.0,450
14,5.0,4.0,150
14,5.0,5.0,50
14,5.0,6.0,250
14,5.0,7.0,150
14,5.0,8.0,50
14,5.0,9.0,50
14,5.0,10.0,250
14,5.0,11.0,100
14,5.0,12.0,350
14,5.0,13.0,100
14,5.0,14.0,300
14,5.0,15.0,200
14,5.0,16.0,300
14,5.0,17.0,100
14,5.0,18.0,150
14,5.0,19.0,250
15,1.0,0.0,100
15,1.0,1.0,450
15,1.0,2.0,350
15,1.0,3.0,550
15,1.0,4.0,300
15,1.0,5.0,150
15,1.0,6.0,350
15,1.0,7.0,200
15,1.0,8.0,250
15,1.0,9.0,150
15,1.0,10.0,150
15,1.0,11.0,300
15,1.0,12.0,350
15,1.0,13.0,150
15,1.0,14.0,50
15,1.0,15.0,200
15,1.0,16.0,150
15,1.0,17.0,200
15,1.0,18.0,150
15,1.0,19.0,50
15,2.0,0.0,250
15,2.0,1.0,300
15,2.0,2.0,200
15,2.0,3.0,250
15,2.0,4.0,200
15,2.0,5.0,200
15,2.0,6.0,350
15,2.0,7.0,250
15,2.0,8.0,250
15,2.0,9.0,300
15,2.0,10.0,150
15,2.0,11.0,50
15,2.0,12.0,100
15,2.0,13.0,50
15,2.0,14.0,250
15,2.0,15.0,300
15,2.0,16.0,100
15,2.0,17.0,250
15,2.0,18.0,200
15,2.0,19.0,50
15,3.0,0.0,200
15,3.0,1.0,200
15,3.0,2.0,200
15,3.0,3.0,50
15,3.0,4.0,100
15,3.0,5.0,250
15,3.0,6.0,250
15,3.0,7.0,200
15,3.0,8.0,250
15,3.0,9.0,100
15,3.0,10.0,150
15,3.0,11.0,300
15,3.0,12.0,150
15,3.0,13.0,150
15,3.0,14.0,100
15,3.0,15.0,200
15,3.0,16.0,150
15,3.0,17.0,100
15,3.0,18.0,200
15,3.0,19.0,300
15,4.0,0.0,200
15,4.0,1.0,200
15,4.0,2.0,500
15,4.0,3.0,250
15,4.0,4.0,250
15,4.0,5.0,400
15,4.0,6.0,350
15,4.0,7.0,200
15,4.0,8.0,250
15,4.0,9.0,250
15,4.0,10.0,250
15,4.0,11.0,250
15,4.0,12.0,300
15,4.0,13.0,250
15,4.0,14.0,150
15,4.0,15.0,250
15,4.0,16.0,100
15,4.0,17.0,150
15,4.0,18.0,250
15,4.0,19.0,200
15,5.0,0.0,100
15,5.0,1.0,300
15,5.0,2.0,250
15,5.0,3.0,300
15,5.0,4.0,150
15,5.0,5.0,150
15,5.0,6.0,100
15,5.0,7.0,150
15,5.0,8.0,300
15,5.0,9.0,250
15,5.0,10.0,450
15,5.0,11.0,250
15,5.0,12.0,450
15,5.0,13.0,350
15,5.0,14.0,50
15,5.0,15.0,150
15,5.0,16.0,250
15,5.0,17.0,100
15,5.0,18.0,350
15,5.0,19.0,200
16,1.0,0.0,150
16,1.0,1.0,550
16,1.0,2.0,50
16,1.0,3.0,100
16,1.0,4.0,50
16,1.0,5.0,50
16,1.0,6.0,900
16,1.0,7.0,400
16,1.0,8.0,50
16,1.0,9.0,700
16,1.0,10.0,50
16,1.0,11.0,200
16,1.0,12.0,100
16,1.0,13.0,50
16,1.0,14.0,100
16,1.0,15.0,400
16,1.0,16.0,150
16,1.0,17.0,250
16,1.0,18.0,100
16,1.0,19.0,50
16,2.0,0.0,50
16,2.0,1.0,650
16,2.0,2.0,50
16,2.0,3.0,150
16,2.0,4.0,250
16,2.0,5.0,50
16,2.0,6.0,50
16,2.0,7.0,50
16,2.0,8.0,950
16,2.0,9.0,100
16,2.0,10.0,50
16,2.0,11.0,50
16,2.0,12.0,150
16,2.0,13.0,50
16,2.0,14.0,50
16,2.0,15.0,100
16,2.0,16.0,600
16,2.0,17.0,150
16,2.0,18.0,50
16,2.0,19.0,100
16,3.0,0.0,300
16,3.0,1.0,50
16,3.0,2.0,500
16,3.0,3.0,550
16,3.0,4.0,250
16,3.0,5.0,100
16,3.0,6.0,300
16,3.0,7.0,250
16,3.0,8.0,50
16,3.0,9.0,850
16,3.0,10.0,150
16,3.0,11.0,100
16,3.0,12.0,400
16,3.0,13.0,50
16,3.0,14.0,350
16,3.0,15.0,50
16,3.0,16.0,150
16,3.0,17.0,500
16,3.0,18.0,800
16,3.0,19.0,150
16,4.0,0.0,50
16,4.0,1.0,50
16,4.0,2.0,150
16,4.0,3.0,300
16,4.0,4.0,250
16,4.0,5.0,150
16,4.0,6.0,50
16,4.0,7.0,100
16,4.0,8.0,700
16,4.0,9.0,50
16,4.0,10.0,300
16,4.0,11.0,150
16,4.0,12.0,50
16,4.0,13.0,900
16,4.0,14.0,100
16,4.0,15.0,50
16,4.0,16.0,50
16,4.0,17.0,50
16,4.0,18.0,100
16,4.0,19.0,50
16,5.0,0.0,100
16,5.0,1.0,100
16,5.0,2.0,150
16,5.0,3.0,750
16,5.0,4.0,50
16,5.0,5.0,50
16,5.0,6.0,50
16,5.0,7.0,150
16,5.0,8.0,350
16,5.0,9.0,350
16,5.0,10.0,100
16,5.0,11.0,50
16,5.0,12.0,50
16,5.0,13.0,350
16,5.0,14.0,100
16,5.0,15.0,150
16,5.0,16.0,50
16,5.0,17.0,50
16,5.0,18.0,50
16,5.0,19.0,400
17,1.0,0.0,500
17,1.0,1.0,850
17,1.0,2.0,100
17,1.0,3.0,650
17,1.0,4.0,50
17,1.0,5.0,300
17,1.0,6.0,250
17,1.0,7.0,100
17,1.0,8.0,50
17,1.0,9.0,450
17,1.0,10.0,400
17,1.0,11.0,700
17,1.0,12.0,150
17,1.0,13.0,450
17,1.0,14.0,350
17,1.0,15.0,950
17,1.0,16.0,200
17,1.0,17.0,500
17,1.0,18.0,150
17,1.0,19.0,400
17,2.0,0.0,600
17,2.0,1.0,50
17,2.0,2.0,650
17,2.0,3.0,300
17,2.0,4.0,650
17,2.0,5.0,100
17,2.0,6.0,250
17,2.0,7.0,250
17,2.0,8.0,200
17,2.0,9.0,800
17,2.0,10.0,500
17,2.0,11.0,900
17,2.0,12.0,300
17,2.0,13.0,450
17,2.0,14.0,50
17,2.0,15.0,750
17,2.0,16.0,200
17,2.0,17.0,50
17,2.0,18.0,950
17,2.0,19.0,800
17,3.0,0.0,700
17,3.0,1.0,50
17,3.0,2.0,200
17,3.0,3.0,700
17,3.0,4.0,150
17,3.0,5.0,550
17,3.0,6.0,200
17,3.0,7.0,650
17,3.0,8.0,400
17,3.0,9.0,800
17,3.0,10.0,250
17,3.0,11.0,750
17,3.0,12.0,200
17,3.0,13.0,50
17,3.0,14.0,300
17,3.0,15.0,250
17,3.0,16.0,300
17,3.0,17.0,250
17,3.0,18.0,300
17,3.0,19.0,250
17,4.0,0.0,500
17,4.0,1.0,450
17,4.0,2.0,900
17,4.0,3.0,500
17,4.0,4.0,600
17,4.0,5.0,150
17,4.0,6.0,200
17,4.0,7.0,250
17,4.0,8.0,650
17,4.0,9.0,100
17,4.0,10.0,700
17,4.0,11.0,700
17,4.0,12.0,100
17,4.0,13.0,250
17,4.0,14.0,200
17,4.0,15.0,200
17,4.0,16.0,450
17,4.0,17.0,900
17,4.0,18.0,650
17,4.0,19.0,550
17,5.0,0.0,150
17,5.0,1.0,450
17,5.0,2.0,550
17,5.0,3.0,650
17,5.0,4.0,650
17,5.0,5.0,650
17,5.0,6.0,450
17,5.0,7.0,750
17,5.0,8.0,300
17,5.0,9.0,650
17,5.0,10.0,550
17,5.0,11.0,450
17,5.0,12.0,500
17,5.0,13.0,400
17,5.0,14.0,450
17,5.0,15.0,550
17,5.0,16.0,750
17,5.0,17.0,300
17,5.0,18.0,300
17,5.0,19.0,550
18,1.0,0.0,150
18,1.0,1.0,50
18,1.0,2.0,900
18,1.0,3.0,300
18,1.0,4.0,500
18,1.0,5.0,500
18,1.0,6.0,300
18,1.0,7.0,150
18,1.0,8.0,350
18,1.0,9.0,350
18,1.0,10.0,500
18,1.0,11.0,600
18,1.0,12.0,400
18,1.0,13.0,300
18,1.0,14.0,350
18,1.0,15.0,300
18,1.0,16.0,750
18,1.0,17.0,450
18,1.0,18.0,450
18,1.0,19.0,250
18,2.0,0.0,450
18,2.0,1.0,250
18,2.0,2.0,200
18,2.0,3.0,500
18,2.0,4.0,150
18,2.0,5.0,150
18,2.0,6.0,100
18,2.0,7.0,250
18,2.0,8.0,500
18,2.0,9.0,150
18,2.0,10.0,150
18,2.0,11.0,150
18,2.0,12.0,400
18,2.0,13.0,50
18,2.0,14.0,400
18,2.0,15.0,900
18,2.0,16.0,100
18,2.0,17.0,350
18,2.0,18.0,250
18,2.0,19.0,600
18,3.0,0.0,400
18,3.0,1.0,350
18,3.0,2.0,400
18,3.0,3.0,300
18,3.0,4.0,350
18,3.0,5.0,300
18,3.0,6.0,350
18,3.0,7.0,900
18,3.0,8.0,300
18,3.0,9.0,800
18,3.0,10.0,500
18,3.0,11.0,400
18,3.0,12.0,350
18,3.0,13.0,50
18,3.0,14.0,750
18,3.0,15.0,550
18,3.0,16.0,300
18,3.0,17.0,250
18,3.0,18.0,200
18,3.0,19.0,150
18,4.0,0.0,450
18,4.0,1.0,400
18,4.0,2.0,200
18,4.0,3.0,500
18,4.0,4.0,450
18,4.0,5.0,50
18,4.0,6.0,200
18,4.0,7.0,350
18,4.0,8.0,700
18,4.0,9.0,350
18,4.0,10.0,100
18,4.0,11.0,200
18,4.0,12.0,150
18,4.0,13.0,650
18,4.0,14.0,300
18,4.0,15.0,250
18,4.0,16.0,600
18,4.0,17.0,250
18,4.0,18.0,350
18,4.0,19.0,550
18,5.0,0.0,400
18,5.0,1.0,450
18,5.0,2.0,450
18,5.0,3.0,100
18,5.0,4.0,450
18,5.0,5.0,350
18,5.0,6.0,100
18,5.0,7.0,50
18,5.0,8.0,700
18,5.0,9.0,500
18,5.0,10.0,100
18,5.0,11.0,200
18,5.0,12.0,200
18,5.0,13.0,250
18,5.0,14.0,150
18,5.0,15.0,750
18,5.0,16.0,200
18,5.0,17.0,800
18,5.0,18.0,50
18,5.0,19.0,150
19,1.0,0.0,150
19,1.0,1.0,250
19,1.0,2.0,100
19,1.0,3.0,50
19,1.0,4.0,150
19,1.0,5.0,200
19,1.0,6.0,100
19,1.0,7.0,250
19,1.0,8.0,50
19,1.0,9.0,250
19,1.0,10.0,200
19,1.0,11.0,200
19,1.0,12.0,300
19,1.0,13.0,50
19,1.0,14.0,100
19,1.0,15.0,100
19,1.0,16.0,100
19,1.0,17.0,300
19,1.0,18.0,50
19,1.0,19.0,100
19,2.0,0.0,350
19,2.0,1.0,200
19,2.0,2.0,200
19,2.0,3.0,200
19,2.0,4.0,200
19,2.0,5.0,100
19,2.0,6.0,200
19,2.0,7.0,50
19,2.0,8.0,350
19,2.0,9.0,50
19,2.0,10.0,100
19,2.0,11.0,200
19,2.0,12.0,50
19,2.0,13.0,100
19,2.0,14.0,100
19,2.0,15.0,100
19,2.0,16.0,100
19,2.0,17.0,50
19,2.0,18.0,250
19,2.0,19.0,150
19,3.0,0.0,100
19,3.0,1.0,400
19,3.0,2.0,100
19,3.0,3.0,100
19,3.0,4.0,200
19,3.0,5.0,100
19,3.0,6.0,50
19,3.0,7.0,100
19,3.0,8.0,100
19,3.0,9.0,100
19,3.0,10.0,100
19,3.0,11.0,100
19,3.0,12.0,50
19,3.0,13.0,100
19,3.0,14.0,100
19,3.0,15.0,100
19,3.0,16.0,100
19,3.0,17.0,50
19,3.0,18.0,50
19,3.0,19.0,150
19,4.0,0.0,100
19,4.0,1.0,250
19,4.0,2.0,100
19,4.0,3.0,100
19,4.0,4.0,100
19,4.0,5.0,200
19,4.0,6.0,50
19,4.0,7.0,100
19,4.0,8.0,50
19,4.0,9.0,50
19,4.0,10.0,100
19,4.0,11.0,200
19,4.0,12.0,150
19,4.0,13.0,50
19,4.0,14.0,250
19,4.0,15.0,50
19,4.0,16.0,150
19,4.0,17.0,550
19,4.0,18.0,50
19,4.0,19.0,50
19,5.0,0.0,50
19,5.0,1.0,100
19,5.0,2.0,100
19,5.0,3.0,450
19,5.0,4.0,100
19,5.0,5.0,50
19,5.0,6.0,200
19,5.0,7.0,50
19,5.0,8.0,100
19,5.0,9.0,300
19,5.0,10.0,150
19,5.0,11.0,100
19,5.0,12.0,100
19,5.0,13.0,100
19,5.0,14.0,300
19,5.0,15.0,150
19,5.0,16.0,200
19,5.0,17.0,50
19,5.0,18.0,100
19,5.0,19.0,50
20,1.0,0.0,200
20,1.0,1.0,300
20,1.0,2.0,450
20,1.0,3.0,200
20,1.0,4.0,300
20,1.0,5.0,150
20,1.0,6.0,150
20,1.0,7.0,450
20,1.0,8.0,450
20,1.0,9.0,700
20,1.0,10.0,150
20,1.0,11.0,200
20,1.0,12.0,200
20,1.0,13.0,150
20,1.0,14.0,50
20,1.0,15.0,150
20,1.0,16.0,200
20,1.0,17.0,50
20,1.0,18.0,150
20,1.0,19.0,200
20,2.0,0.0,150
20,2.0,1.0,50
20,2.0,2.0,250
20,2.0,3.0,250
20,2.0,4.0,200
20,2.0,5.0,350
20,2.0,6.0,50
20,2.0,7.0,200
20,2.0,8.0,250
20,2.0,9.0,250
20,2.0,10.0,250
20,2.0,11.0,150
20,2.0,12.0,100
20,2.0,13.0,100
20,2.0,14.0,50
20,2.0,15.0,200
20,2.0,16.0,250
20,2.0,17.0,200
20,2.0,18.0,400
20,2.0,19.0,200
20,3.0,0.0,150
20,3.0,1.0,50
20,3.0,2.0,50
20,3.0,3.0,150
20,3.0,4.0,200
20,3.0,5.0,100
20,3.0,6.0,300
20,3.0,7.0,100
20,3.0,8.0,100
20,3.0,9.0,150
20,3.0,10.0,50
20,3.0,11.0,100
20,3.0,12.0,350
20,3.0,13.0,450
20,3.0,14.0,200
20,3.0,15.0,350
20,3.0,16.0,500
20,3.0,17.0,200
20,3.0,18.0,500
20,3.0,19.0,50
20,4.0,0.0,150
20,4.0,1.0,50
20,4.0,2.0,150
20,4.0,3.0,100
20,4.0,4.0,50
20,4.0,5.0,250
20,4.0,6.0,500
20,4.0,7.0,200
20,4.0,8.0,350
20,4.0,9.0,300
20,4.0,10.0,50
20,4.0,11.0,300
20,4.0,12.0,300
20,4.0,13.0,50
20,4.0,14.0,350
20,4.0,15.0,100
20,4.0,16.0,300
20,4.0,17.0,150
20,4.0,18.0,300
20,4.0,19.0,250
20,5.0,0.0,100
20,5.0,1.0,250
20,5.0,2.0,150
20,5.0,3.0,200
20,5.0,4.0,250
20,5.0,5.0,300
20,5.0,6.0,650
20,5.0,7.0,500
20,5.0,8.0,100
20,5.0,9.0,200
20,5.0,10.0,150
20,5.0,11.0,250
20,5.0,12.0,450
20,5.0,13.0,150
20,5.0,14.0,150
20,5.0,15.0,100
20,5.0,16.0,100
20,5.0,17.0,100
20,5.0,18.0,250
20,5.0,19.0,50
21,1.0,0.0,50
21,1.0,1.0,150
21,1.0,2.0,300
21,1.0,3.0,50
21,1.0,4.0,50
21,1.0,5.0,300
21,1.0,6.0,100
21,1.0,7.0,100
21,1.0,8.0,200
21,1.0,9.0,100
21,1.0,10.0,200
21,1.0,11.0,700
21,1.0,12.0,150
21,1.0,13.0,100
21,1.0,14.0,350
21,1.0,15.0,50
21,1.0,16.0,150
21,1.0,17.0,250
21,1.0,18.0,50
21,1.0,19.0,150
21,2.0,0.0,50
21,2.0,1.0,50
21,2.0,2.0,50
21,2.0,3.0,50
21,2.0,4.0,50
21,2.0,5.0,50
21,2.0,6.0,50
21,2.0,7.0,100
21,2.0,8.0,50
21,2.0,9.0,300
21,2.0,10.0,50
21,2.0,11.0,50
21,2.0,12.0,50
21,2.0,13.0,100
21,2.0,14.0,400
21,2.0,15.0,50
21,2.0,16.0,350
21,2.0,17.0,50
21,2.0,18.0,50
21,2.0,19.0,100
21,3.0,0.0,150
21,3.0,1.0,100
21,3.0,2.0,150
21,3.0,3.0,100
21,3.0,4.0,550
21,3.0,5.0,50
21,3.0,6.0,50
21,3.0,7.0,200
21,3.0,8.0,50
21,3.0,9.0,300
21,3.0,10.0,50
21,3.0,11.0,350
21,3.0,12.0,50
21,3.0,13.0,50
21,3.0,14.0,200
21,3.0,15.0,50
21,3.0,16.0,250
21,3.0,17.0,50
21,3.0,18.0,350
21,3.0,19.0,50
21,4.0,0.0,200
21,4.0,1.0,50
21,4.0,2.0,50
21,4.0,3.0,200
21,4.0,4.0,300
21,4.0,5.0,50
21,4.0,6.0,100
21,4.0,7.0,200
21,4.0,8.0,100
21,4.0,9.0,50
21,4.0,10.0,150
21,4.0,11.0,100
21,4.0,12.0,100
21,4.0,13.0,150
21,4.0,14.0,50
21,4.0,15.0,550
21,4.0,16.0,200
21,4.0,17.0,50
21,4.0,18.0,150
21,4.0,19.0,50
21,5.0,0.0,50
21,5.0,1.0,100
21,5.0,2.0,200
21,5.0,3.0,150
21,5.0,4.0,500
21,5.0,5.0,150
21,5.0,6.0,550
21,5.0,7.0,350
21,5.0,8.0,50
21,5.0,9.0,150
21,5.0,10.0,100
21,5.0,11.0,250
21,5.0,12.0,50
21,5.0,13.0,50
21,5.0,14.0,50
21,5.0,15.0,50
21,5.0,16.0,50
21,5.0,17.0,200
21,5.0,18.0,50
21,5.0,19.0,200
22,1.0,0.0,500
22,1.0,1.0,600
22,1.0,2.0,250
22,1.0,3.0,150
22,1.0,4.0,100
22,1.0,5.0,50
22,1.0,6.0,200
22,1.0,7.0,350
22,1.0,8.0,50
22,1.0,9.0,500
22,1.0,10.0,50
22,1.0,11.0,50
22,1.0,12.0,150
22,1.0,13.0,100
22,1.0,14.0,50
22,1.0,15.0,50
22,1.0,16.0,100
22,1.0,17.0,100
22,1.0,18.0,50
22,1.0,19.0,250
22,2.0,0.0,50
22,2.0,1.0,50
22,2.0,2.0,50
22,2.0,3.0,50
22,2.0,4.0,250
22,2.0,5.0,150
22,2.0,6.0,50
22,2.0,7.0,500
22,2.0,8.0,50
22,2.0,9.0,50
22,2.0,10.0,100
22,2.0,11.0,100
22,2.0,12.0,50
22,2.0,13.0,50
22,2.0,14.0,50
22,2.0,15.0,150
22,2.0,16.0,50
22,2.0,17.0,50
22,2.0,18.0,100
22,2.0,19.0,50
22,3.0,0.0,400
22,3.0,1.0,550
22,3.0,2.0,200
22,3.0,3.0,250
22,3.0,4.0,200
22,3.0,5.0,450
22,3.0,6.0,50
22,3.0,7.0,200
22,3.0,8.0,50
22,3.0,9.0,50
22,3.0,10.0,50
22,3.0,11.0,300
22,3.0,12.0,150
22,3.0,13.0,300
22,3.0,14.0,50
22,3.0,15.0,50
22,3.0,16.0,250
22,3.0,17.0,300
22,3.0,18.0,100
22,3.0,19.0,50
22,4.0,0.0,50
22,4.0,1.0,50
22,4.0,2.0,250
22,4.0,3.0,100
22,4.0,4.0,50
22,4.0,5.0,50
22,4.0,6.0,450
22,4.0,7.0,200
22,4.0,8.0,50
22,4.0,9.0,600
22,4.0,10.0,150
22,4.0,11.0,100
22,4.0,12.0,100
22,4.0,13.0,50
22,4.0,14.0,50
22,4.0,15.0,100
22,4.0,16.0,50
22,4.0,17.0,250
22,4.0,18.0,600
22,4.0,19.0,50
22,5.0,0.0,300
22,5.0,1.0,50
22,5.0,2.0,50
22,5.0,3.0,50
22,5.0,4.0,50
22,5.0,5.0,50
22,5.0,6.0,200
22,5.0,7.0,650
22,5.0,8.0,500
22,5.0,9.0,400
22,5.0,10.0,150
22,5.0,11.0,50
22,5.0,12.0,100
22,5.0,13.0,100
22,5.0,14.0,50
22,5.0,15.0,50
22,5.0,16.0,50
22,5.0,17.0,100
22,5.0,18.0,50
22,5.0,19.0,50
23,1.0,0.0,150
23,1.0,1.0,200
23,1.0,2.0,400
23,1.0,3.0,400
23,1.0,4.0,100
23,1.0,5.0,300
23,1.0,6.0,250
23,1.0,7.0,50
23,1.0,8.0,600
23,1.0,9.0,50
23,1.0,10.0,50
23,1.0,11.0,200
23,1.0,12.0,350
23,1.0,13.0,600
23,1.0,14.0,400
23,1.0,15.0,300
23,1.0,16.0,250
23,1.0,17.0,250
23,1.0,18.0,200
23,1.0,19.0,400
23,2.0,0.0,350
23,2.0,1.0,450
23,2.0,2.0,500
23,2.0,3.0,150
23,2.0,4.0,450
23,2.0,5.0,200
23,2.0,6.0,200
23,2.0,7.0,200
23,2.0,8.0,200
23,2.0,9.0,300
23,2.0,10.0,250
23,2.0,11.0,50
23,2.0,12.0,100
23,2.0,13.0,100
23,2.0,14.0,250
23,2.0,15.0,200
23,2.0,16.0,250
23,2.0,17.0,50
23,2.0,18.0,200
23,2.0,19.0,200
23,3.0,0.0,250
23,3.0,1.0,600
23,3.0,2.0,50
23,3.0,3.0,200
23,3.0,4.0,550
23,3.0,5.0,850
23,3.0,6.0,250
23,3.0,7.0,250
23,3.0,8.0,100
23,3.0,9.0,200
23,3.0,10.0,150
23,3.0,11.0,100
23,3.0,12.0,550
23,3.0,13.0,50
23,3.0,14.0,50
23,3.0,15.0,50
23,3.0,16.0,50
23,3.0,17.0,50
23,3.0,18.0,250
23,3.0,19.0,100
23,4.0,0.0,100
23,4.0,1.0,100
23,4.0,2.0,100
23,4.0,3.0,300
23,4.0,4.0,350
23,4.0,5.0,350
23,4.0,6.0,50
23,4.0,7.0,300
23,4.0,8.0,350
23,4.0,9.0,300
23,4.0,10.0,150
23,4.0,11.0,200
23,4.0,12.0,50
23,4.0,13.0,250
23,4.0,14.0,300
23,4.0,15.0,350
23,4.0,16.0,100
23,4.0,17.0,250
23,4.0,18.0,100
23,4.0,19.0,200
23,5.0,0.0,100
23,5.0,1.0,300
23,5.0,2.0,150
23,5.0,3.0,50
23,5.0,4.0,450
23,5.0,5.0,100
23,5.0,6.0,300
23,5.0,7.0,350
23,5.0,8.0,100
23,5.0,9.0,150
23,5.0,10.0,400
23,5.0,11.0,600
23,5.0,12.0,50
23,5.0,13.0,350
23,5.0,14.0,300
23,5.0,15.0,400
23,5.0,16.0,350
23,5.0,17.0,350
23,5.0,18.0,200
23,5.0,19.0,300
24,1.0,0.0,200
24,1.0,1.0,100
24,1.0,2.0,100
24,1.0,3.0,150
24,1.0,4.0,150
24,1.0,5.0,150
24,1.0,6.0,250
24,1.0,7.0,150
24,1.0,8.0,150
24,1.0,9.0,150
24,1.0,10.0,300
24,1.0,11.0,150
24,1.0,12.0,150
24,1.0,13.0,100
24,1.0,14.0,250
24,1.0,15.0,100
24,1.0,16.0,100
24,1.0,17.0,150
24,1.0,18.0,150
24,1.0,19.0,250
24,2.0,0.0,300
24,2.0,1.0,200
24,2.0,2.0,300
24,2.0,3.0,500
24,2.0,4.0,50
24,2.0,5.0,100
24,2.0,6.0,100
24,2.0,7.0,250
24,2.0,8.0,100
