fid,iid,rep,predicted_algo,precision,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
11.0,7.0,15.0,BFGS,3.851e-07,3.851e-07,41.5921346887,37.1747984761,47.5924325246,37.9363824424,10.1987304356
11.0,7.0,16.0,BFGS,1.98e-08,1.98e-08,63.9825893576,18.3646919275,40.3563504907,5.8799964299,55.2915444365
11.0,7.0,17.0,BFGS,2.71e-08,2.71e-08,42.9017078244,25.3002211907,85.0551758948,15.7557196314,23.9875555798
11.0,7.0,18.0,BFGS,7.09e-06,7.09e-06,5.8210671089,30.1244623084,54.0638432723,4.8848895115,9.4405374017
11.0,7.0,19.0,BFGS,9.117e-07,9.117e-07,62.7899109012,42.2114538727,42.7031760244,9.6450602876,17.6156153924
12.0,6.0,0.0,Elitist,3.8566726651,6.8372e-05,138718.1187057794,3.8566726651,11288.9892987724,0.4410973218,118.5820667372
12.0,6.0,1.0,Non-elitist,4.5371279146,0.3600663511,55799.8425645853,7.3628227906,8645.8414925415,4.5371279146,183.8495282585
12.0,6.0,2.0,Non-elitist,0.7931018315,72464679.70139156,22853.1309328442,1.5191785094,1352.4000616013,0.7931018315,60.2495777533
12.0,6.0,3.0,Elitist,10.6695267911,24.8546249387,375897.4995683552,10.6695267911,299.3199376031,7.8166226593,40.1568486956
12.0,6.0,4.0,Non-elitist,3.6564820677,1.9357694882,154243.153749694,0.0950826488,19312.3244856889,3.6564820677,50.8219437586
12.0,6.0,5.0,Elitist,36.6067438655,27.3492364429,392441.4847973497,36.6067438655,21309.9852324278,0.2417743384,6.3479325744
12.0,6.0,6.0,Elitist,5.5327016181,9.85824e-05,101399.8647598311,5.5327016181,119136.0594279056,19.6323074014,43.4929371319
12.0,6.0,7.0,Elitist,11.3991387045,915128478.8365943,283705.5743747124,11.3991387045,8989.2803977367,5.9164060401,88.9469922807
12.0,6.0,8.0,Elitist,7.2070336066,181149829.2362761,64873.7249447615,7.2070336066,487.6463242247,1.0238693351,43.7333164715
12.0,6.0,9.0,Elitist,11.2530741117,0.000213052,63306.7727053062,11.2530741117,9487.5995207417,2.9047269367,16.971428161
12.0,6.0,10.0,Non-elitist,1.5851237696,8.6210286091,71844.0855157286,2.7099027471,49929.7320392964,1.5851237696,222.5340057934
12.0,6.0,11.0,Elitist,11.4170016982,73124450.68999466,48247.9736041627,11.4170016982,10113.9130449387,0.1014148943,99.911484962
12.0,6.0,12.0,Elitist,0.0122206828,0.2868430825,42025.155397474,0.0122206828,12922.7495665884,11.1606533374,49.5606450734
12.0,6.0,13.0,Elitist,11.425163008,0.0006596162,104364.6190269126,11.425163008,2725.459415435,0.2980433685,6.240348077
12.0,6.0,14.0,Elitist,0.0396221832,4699738777.203403,33544.2870147924,0.0396221832,3634.5119599316,10.5689644172,26.5163071721
12.0,6.0,15.0,Elitist,5.8863313926,18758157.860562395,87558.8261478623,5.8863313926,28617.8326490303,1.0166132067,261.8113830393
12.0,6.0,16.0,Elitist,2.9370253359,0.0763885072,134941.5529967394,2.9370253359,36152.0971925488,3.2375450977,70.3190165092
12.0,6.0,17.0,Elitist,0.1477077952,1373288708.81492,279109.5479664217,0.1477077952,9552.1302087692,19.9849274178,167.6653077417
12.0,6.0,18.0,Elitist,9.9388967379,0.0354768852,148839.8242425206,9.9388967379,19988.9215817239,6.0110230477,327.1148825955
12.0,6.0,19.0,Non-elitist,4.5479831902,13.1019551049,53597.3307786886,0.4107354898,4296.1305947139,4.5479831902,18.3918139711
12.0,7.0,0.0,Non-elitist,31.9332553682,312790147.78297067,216403.0474751934,4.1722483013,1620.6314751578,31.9332553682,28.2313990866
12.0,7.0,1.0,Non-elitist,2.1050200516,13060371806.925892,280292.4535894354,0.7418663544,18136.9040056563,2.1050200516,71.4360757981
12.0,7.0,2.0,Elitist,1.6384511521,1.81e-08,30694.2957329897,1.6384511521,450.0669548048,15.2412085579,322.6268810329
12.0,7.0,3.0,Elitist,5.8280970648,1.05976e-05,32513.8545214386,5.8280970648,13003.2041654547,8.4582865152,70.9502970061
12.0,7.0,4.0,Elitist,0.429724622,1.3422e-06,13165.903663249,0.429724622,511.3154324713,0.5032835877,53.6382881862
12.0,7.0,5.0,Elitist,0.145664523,3.434972994,59051.6028576686,0.145664523,504.662995805,0.0392161756,200.2067881393
12.0,7.0,6.0,Elitist,2.6748062791,4.95776e-05,157563.0330761877,2.6748062791,54.4013233801,7.4362794922,57.5593641069
12.0,7.0,7.0,Non-elitist,10.1842411045,2.6666407331,128005.4370262545,0.3333567453,9066.8628711716,10.1842411045,111.5586751803
12.0,7.0,8.0,Elitist,11.6177730035,5e-10,36098.9922778313,11.6177730035,5840.554776961,11.2348172566,9.0789609328
12.0,7.0,9.0,Non-elitist,15.0556816379,7.8e-09,62259.6252823098,50.6995281782,18028.1662185214,15.0556816379,38.6775500902
12.0,7.0,10.0,Non-elitist,3.5349391422,0.4951352163,128028.4712248822,2.8104612658,8414.6373189792,3.5349391422,25.824986767
12.0,7.0,11.0,Non-elitist,5.9416999765,0.0091680181,76242.6118231865,9.7776831665,17352.2367146226,5.9416999765,19.9120074677
12.0,7.0,12.0,Non-elitist,9.119864707,7e-09,73256.1672988069,50.6669711544,87647.6678423107,9.119864707,30.422435183
12.0,7.0,13.0,Elitist,0.1030722424,41354256.64303619,191595.2828893905,0.1030722424,4834.1991843876,0.0217972418,23.0317420568
12.0,7.0,14.0,Elitist,39.0069616768,1.4507e-06,6503.9643629813,39.0069616768,2391.3636976033,47.3129754317,162.301945117
12.0,7.0,15.0,Elitist,5.6447884664,1.05e-08,245824.8026838072,5.6447884664,1763.6635604533,0.0142650047,252.5524052869
12.0,7.0,16.0,Non-elitist,0.0025599238,1.53e-08,36684.5231477803,0.3006649235,8127.1621638283,0.0025599238,19.7777102197
12.0,7.0,17.0,Non-elitist,0.0192188395,5.304e-07,55693.7849825216,1.0662936416,5873.1757721054,0.0192188395,131.0436843524
12.0,7.0,18.0,Elitist,0.2892699997,1.6503913483,81870.6594974066,0.2892699997,6384.1975695987,47.4214411235,3.4931642362
12.0,7.0,19.0,Non-elitist,30.7364465689,4.319e-07,178928.4410978331,30.4618023253,2319.0077772439,30.7364465689,43.6561994098
13.0,6.0,0.0,Non-elitist,0.2830956334,0.0007673778,63.914471429,1.2267590212,30.5208635951,0.2830956334,20.8352869187
13.0,6.0,1.0,Non-elitist,0.0309087542,0.0008546835,45.4047776435,6.9965829774,35.4745035257,0.0309087542,18.0027027025
13.0,6.0,2.0,BFGS,0.0007533125,0.0007533125,53.8072362613,7.3908005186,72.3870140922,2.247010761,3.0364545451
13.0,6.0,3.0,Elitist,4.3907029366,0.0007346902,64.2628046991,4.3907029366,16.5700175981,2.391913353,0.8862626109
13.0,6.0,4.0,Non-elitist,10.282463841,0.0008539213,80.8800117976,1.6048648119,40.14499055,10.282463841,2.7021169467
13.0,6.0,5.0,BFGS,0.0005123339,0.0005123339,112.6429034288,3.2847185384,13.6155331284,10.1707981542,4.4601547584
13.0,6.0,6.0,BFGS,0.0014524314,0.0014524314,105.2269928467,4.0585647017,53.1042264718,0.0009912672,9.6355946859
13.0,6.0,7.0,Non-elitist,0.1155518449,0.0007483614,34.5634501351,0.5958992133,32.8509185367,0.1155518449,11.257959358
13.0,6.0,8.0,Non-elitist,0.3376068186,0.0004478743,71.9197383625,1.1251221494,49.4177576758,0.3376068186,3.0091077777
13.0,6.0,9.0,Non-elitist,0.6523719287,0.0005680868,61.597043345,5.739811868,57.5693412922,0.6523719287,1.1859316675
13.0,6.0,10.0,Non-elitist,0.0079155369,0.0008953429,81.8688006778,22.5898464051,51.8018063935,0.0079155369,3.9941533796
13.0,6.0,11.0,BFGS,0.0005862973,0.0005862973,36.3122270629,9.2594483251,43.9156879839,1.9191822733,8.6021388574
13.0,6.0,12.0,Elitist,13.0572830163,0.0005589201,83.2848660727,13.0572830163,144.8061098083,0.3191776523,14.79284377
13.0,6.0,13.0,Non-elitist,0.2747481149,0.0003358853,67.4142871083,3.3288357838,77.5959503782,0.2747481149,4.2499871578
13.0,6.0,14.0,BFGS,0.000574246,0.000574246,41.2610397963,1.2375658694,86.516685443,2.7845782906,19.9646899546
13.0,6.0,15.0,Non-elitist,0.5116787556,0.0005814101,77.4345335761,3.9716460717,36.0723260575,0.5116787556,7.0713723121
13.0,6.0,16.0,Elitist,21.270918375,0.0005359531,109.3435895675,21.270918375,16.2985620511,1.3657769042,2.6757278031
13.0,6.0,17.0,Non-elitist,14.7179043308,0.0006385282,86.5291896614,0.5927307807,29.8798745401,14.7179043308,10.7610291835
13.0,6.0,18.0,Non-elitist,2.8586620991,0.0007474332,121.7836417714,34.7939016599,50.6174131773,2.8586620991,4.5763675035
13.0,6.0,19.0,BFGS,0.0009612639,0.0009612639,31.1144187992,0.7962728569,41.0500718684,9.701104507,1.2110246973
13.0,7.0,0.0,Non-elitist,2.323006103,0.0014022235,105.5568919067,0.2732449036,75.4919746112,2.323006103,10.1301508128
13.0,7.0,1.0,Non-elitist,0.1607198625,0.0007683492,84.5507212826,0.3045251752,18.9875133456,0.1607198625,4.3313705125
13.0,7.0,2.0,BFGS,0.0006970997,0.0006970997,52.6514409085,7.2956052756,58.3914565123,11.5484270926,19.1013470323
13.0,7.0,3.0,BFGS,0.0003402068,0.0003402068,49.9768674536,1.882984371,43.0480084817,0.0019884677,1.8153624954
13.0,7.0,4.0,Non-elitist,0.588590146,0.0012361936,70.6448019618,9.5586903077,24.1020896772,0.588590146,8.4214881854
13.0,7.0,5.0,BFGS,0.0011659876,0.0011659876,67.3436890154,20.9845650647,43.5826999166,3.017644225,19.726772582
13.0,7.0,6.0,Elitist,0.0044676676,0.0022130737,90.9181547626,0.0044676676,28.7376756963,0.0298710396,5.2807202603
13.0,7.0,7.0,Non-elitist,0.048416891,0.0008023577,45.9836555219,8.6853326254,18.156537985,0.048416891,16.7876542217
13.0,7.0,8.0,Non-elitist,6.4425323896,0.0006181389,30.1939631223,2.8685676791,32.8560635047,6.4425323896,14.5291220263
13.0,7.0,9.0,Non-elitist,0.2231420659,0.0007137181,65.9946682455,0.0191002822,151.1750366343,0.2231420659,2.8921631211
13.0,7.0,10.0,Elitist,0.4142470508,0.0014196119,76.3477503176,0.4142470508,19.4109180284,6.7368045162,3.3054474956
13.0,7.0,11.0,Non-elitist,1.0353999045,0.0012248159,137.1064623729,5.3951304748,32.7984163913,1.0353999045,3.9132604498
13.0,7.0,12.0,Non-elitist,1.7381559729,0.0016022883,57.1365505145,8.5057311546,65.4223513301,1.7381559729,10.3260099523
13.0,7.0,13.0,BFGS,0.0013675443,0.0013675443,125.4259289716,21.7058955966,51.5825433502,0.469549238,7.0569941705
13.0,7.0,14.0,BFGS,0.0007167368,0.0007167368,46.9273807405,14.8191569515,142.5428639969,0.7026290122,6.4393572141
13.0,7.0,15.0,Non-elitist,1.7237255062,0.00131824,53.3794893313,10.5455473134,39.4267291699,1.7237255062,3.8107095554
13.0,7.0,16.0,Non-elitist,0.1052462523,0.0011333075,59.0548482612,12.3877077333,34.3885040871,0.1052462523,1.7287447233
13.0,7.0,17.0,Non-elitist,7.9904407688,0.0007405991,72.6502971642,5.0314579027,60.7540681661,7.9904407688,13.2794182928
13.0,7.0,18.0,Non-elitist,3.466654375,0.00081907,35.4163632982,1.1503523964,112.8638837257,3.466654375,4.3488798134
13.0,7.0,19.0,Non-elitist,0.0663131663,0.001475477,66.5281892368,44.7044819168,60.7196181608,0.0663131663,0.9219753419
14.0,6.0,0.0,BFGS,2.1161e-06,2.1161e-06,0.3206646724,8.36993e-05,0.1079054523,7.48851e-05,0.0060344971
14.0,6.0,1.0,BFGS,8.038e-07,8.038e-07,0.284479557,0.0004096038,0.0614099744,7.3213e-05,0.0026172837
14.0,6.0,2.0,BFGS,3.2923e-06,3.2923e-06,0.5024713528,0.0007344534,0.3901231538,8.8355e-06,0.0021597053
14.0,6.0,3.0,Non-elitist,2.42068e-05,2.7197e-06,0.1664604906,0.0001609215,0.5442371437,2.42068e-05,0.0013079194
14.0,6.0,4.0,BFGS,1.5288e-06,1.5288e-06,0.2235280986,0.001180746,0.0617796144,0.0002072613,0.0019829563
14.0,6.0,5.0,BFGS,2.2849e-06,2.2849e-06,0.1012101898,0.0002518971,0.0920429564,5.03319e-05,0.0012627187
14.0,6.0,6.0,BFGS,1.3873e-06,1.3873e-06,0.3725237621,0.0001045447,0.1517386353,1.02734e-05,0.0004215468
14.0,6.0,7.0,BFGS,2.429e-06,2.429e-06,0.1019784674,0.0004523835,0.4047778385,1.27428e-05,0.0007807192
14.0,6.0,8.0,BFGS,3.0431e-06,3.0431e-06,0.1558556738,0.0002739538,0.0563984831,0.0001504203,0.0008970642
14.0,6.0,9.0,Non-elitist,0.0002000013,2.0005e-06,0.5064683751,0.0010794494,0.0760024744,0.0002000013,0.0026074679
14.0,6.0,10.0,Non-elitist,2.65789e-05,2.9956e-06,0.6731727944,0.0001194145,0.5562570053,2.65789e-05,0.0026417473
14.0,6.0,11.0,BFGS,1.268e-06,1.268e-06,0.1445788267,0.0001015488,0.0946754208,3.33327e-05,0.0083690713
14.0,6.0,12.0,BFGS,8.976e-07,8.976e-07,0.3048282132,0.0013284631,0.1966074135,0.0001590121,0.0005786311
14.0,6.0,13.0,Non-elitist,7.56298e-05,1.6264e-06,0.5111140578,0.0002867128,0.0528470868,7.56298e-05,0.0038102725
14.0,6.0,14.0,BFGS,2.1067e-06,2.1067e-06,0.001781036,0.0004448413,0.1252773587,0.0001308722,0.001892826
14.0,6.0,15.0,Non-elitist,5.13777e-05,1.5179e-06,0.5614390401,6.95571e-05,0.0418152289,5.13777e-05,0.0021733927
14.0,6.0,16.0,BFGS,2.3301e-06,2.3301e-06,0.3613142387,7.05291e-05,0.1128819661,2.36277e-05,0.002997941
14.0,6.0,17.0,Elitist,0.000103297,1.7267e-06,0.2795794967,0.000103297,0.1204336034,0.0001202313,0.0019069702
14.0,6.0,18.0,Non-elitist,0.0003606132,1.057e-06,0.5861478466,0.0004674394,0.0469135677,0.0003606132,0.0032954817
14.0,6.0,19.0,BFGS,2.4691e-06,2.4691e-06,0.1346174724,0.0001342291,0.1606822743,0.0001293853,0.0056001354
14.0,7.0,0.0,BFGS,7.892e-07,7.892e-07,0.0001766709,8.47288e-05,0.1864752706,2.67568e-05,0.0045489802
14.0,7.0,1.0,BFGS,8.462e-07,8.462e-07,0.3497506238,0.0001700859,0.1174602798,0.0001922697,0.0012102071
14.0,7.0,2.0,BFGS,1.5181e-06,1.5181e-06,0.3929099903,0.0004568662,0.0849758792,0.0001516987,0.0047289266
14.0,7.0,3.0,BFGS,1.5874e-06,1.5874e-06,0.0002477823,0.0001961894,0.0445495963,0.0001552233,0.0069843502
14.0,7.0,4.0,BFGS,1.6686e-06,1.6686e-06,0.3623002732,0.0003569149,0.182160812,4.09616e-05,0.0053650202
14.0,7.0,5.0,BFGS,3.4462e-06,3.4462e-06,0.0003789032,0.0008381384,0.1242385744,3.16986e-05,0.004747386
14.0,7.0,6.0,Non-elitist,8.49188e-05,1.7353e-06,0.2401575508,0.0002599981,0.3173844128,8.49188e-05,0.0043201665
14.0,7.0,7.0,BFGS,2.0197e-06,2.0197e-06,0.3879617798,7.71289e-05,0.043701815,0.0001750904,0.0024402356
14.0,7.0,8.0,BFGS,1.0455e-06,1.0455e-06,0.1848148366,0.0002087934,0.4158927006,2.54268e-05,0.0013258094
14.0,7.0,9.0,Non-elitist,2.30461e-05,2.8379e-06,0.5866757433,0.0002358313,0.0997869456,2.30461e-05,0.0022452243
14.0,7.0,10.0,BFGS,2.5489e-06,2.5489e-06,0.0025711301,0.0008213958,0.0730409545,4.62836e-05,0.0057377992
14.0,7.0,11.0,BFGS,1.5158e-06,1.5158e-06,0.7605900313,0.0006819537,0.0458203871,3.77768e-05,0.0021943015
14.0,7.0,12.0,Non-elitist,0.000230632,3.1384e-06,5.46053e-05,0.0004833064,0.1085841055,0.000230632,0.000352122
14.0,7.0,13.0,BFGS,2.1432e-06,2.1432e-06,0.2821593422,6.80272e-05,0.3223326642,0.0002182994,0.0039625931
14.0,7.0,14.0,BFGS,2.7798e-06,2.7798e-06,0.1893254683,0.0005797946,0.7206924905,0.0002298235,0.007080155
14.0,7.0,15.0,BFGS,7.474e-07,7.474e-07,0.3019173073,0.0001488433,0.1010722819,0.0002650901,0.0054451185
14.0,7.0,16.0,Non-elitist,3.89909e-05,1.5371e-06,0.0001486815,0.0002081702,0.0780983826,3.89909e-05,0.0031099109
14.0,7.0,17.0,Non-elitist,6.75923e-05,2.3295e-06,0.0582099597,4.81949e-05,0.3117164414,6.75923e-05,0.0021963065
14.0,7.0,18.0,BFGS,2.8193e-06,2.8193e-06,3.56268e-05,0.0004599367,0.1394327211,9.52881e-05,0.0045635787
14.0,7.0,19.0,BFGS,1.1945e-06,1.1945e-06,0.2137281503,3.26141e-05,0.0838254139,4.48067e-05,0.0012590452
15.0,6.0,0.0,Non-elitist,1.9900332337,41.7881086565,20.7949840353,29.4258286792,20.9238896893,1.9900332337,7.1023950802
15.0,6.0,1.0,Non-elitist,4.9747934251,253.705738448,26.5640376782,19.4438380424,36.0075591186,4.9747934251,6.4200818428
15.0,6.0,2.0,BFGS,177.0988792414,177.0988792414,14.5514475433,22.5895452254,43.839048031,2.9848921456,4.4118669377
15.0,6.0,3.0,BFGS,376.7575997674,376.7575997674,14.2534701845,3.9798375604,34.916658056,6.9768928271,13.2799026451
15.0,6.0,4.0,BFGS,87.5551072051,87.5551072051,20.3343110166,2.9848792344,40.6326392323,0.0002452851,4.0776548636
15.0,6.0,5.0,BFGS,276.5752633035,276.5752633035,23.7452363789,5.341846847,44.5134231574,5.9697535478,17.0059453579
15.0,6.0,6.0,BFGS,802.3956204059,802.3956204059,11.1679715657,8.9546214814,26.6169354827,1.9899184893,14.917425592
15.0,6.0,7.0,BFGS,645.6625081495,645.6625081495,20.4273086806,17.9091619171,17.9116855775,19.3817336489,24.8969838773
15.0,6.0,8.0,Non-elitist,4.9748236439,1081.4028568793,24.4405684139,12.0567468141,32.1339323757,4.9748236439,7.298641088
15.0,6.0,9.0,Non-elitist,6.9647577738,714.7934590403,11.9960878449,9.949560346,12.8711886689,6.9647577738,11.4371518798
15.0,6.0,10.0,Non-elitist,9.9496026785,162.7891105553,28.4950683553,18.9285383032,24.9560478729,9.9496026785,3.2892579227
15.0,6.0,11.0,Non-elitist,1.9899198341,100.4895194404,14.9355131734,11.9394787574,29.4477848589,1.9899198341,23.4522372969
15.0,6.0,12.0,BFGS,228.8319730675,228.8319730675,29.0532279106,18.5441831777,22.6011137188,7.9603673604,13.9391198568
15.0,6.0,13.0,Non-elitist,4.974797745,54.7223582161,8.7294130776,8.9546214409,18.2079649354,4.974797745,11.5837604504
15.0,6.0,14.0,BFGS,515.7305681768,515.7305681768,20.451620873,13.9293914912,23.8354096629,5.9698252256,11.856547915
15.0,6.0,15.0,Elitist,17.9092226846,820.7397617115,28.8291511601,17.9092226846,28.9426219289,5.9727770367,9.4349883323
15.0,6.0,16.0,Non-elitist,14.925920282,586.5243065738,29.016206184,5.9697493966,38.8799209863,14.925920282,3.1177536164
15.0,6.0,17.0,BFGS,336.2653142143,336.2653142143,21.056662281,6.9647084825,38.5732505863,0.9949591807,8.4485326985
15.0,6.0,18.0,BFGS,138.2947388269,138.2947388269,28.7125221352,12.9346754356,19.7881956941,5.97942048,15.3532458183
15.0,6.0,19.0,Non-elitist,1.9903427454,379.0633508242,23.7411789444,4.9747955132,28.1380909489,1.9903427454,12.1686392113
15.0,7.0,0.0,Non-elitist,6.9647101785,54.7223582161,26.4130886528,5.9704953763,12.7218168404,6.9647101785,5.2381422573
15.0,7.0,1.0,PSO,6.212340973,63.6765920386,29.8107293668,1.9899182497,44.6813086853,1.0088009684,6.212340973
15.0,7.0,2.0,Non-elitist,2.9873270836,435.7732426041,24.1991692907,24.3404630238,41.4694577862,2.9873270836,11.9533847143
15.0,7.0,3.0,BFGS,154.2146138257,154.2146138257,13.0477475958,10.949272068,38.7922607451,3.9802347575,10.8602038995
15.0,7.0,4.0,Elitist,5.9697493398,45.7675522314,36.7213925695,5.9697493398,26.6230775852,12.9346794684,18.2501721081
15.0,7.0,5.0,Non-elitist,2.994290106,279.6632102304,22.9303730086,4.9747940722,40.6343476919,2.994290106,3.656580668
15.0,7.0,6.0,Elitist,4.9748247872,424.827725541,22.1623267081,4.9748247872,49.8677596745,9.9521247447,7.869731917
15.0,7.0,7.0,BFGS,25.8688242878,25.8688242878,16.2578669162,16.9142028574,32.7751282557,3.2401811333,1.22117644
15.0,7.0,8.0,Non-elitist,13.3526838697,46.7627160317,11.167713062,24.0701025303,32.9055057718,13.3526838697,30.0954254488
15.0,7.0,9.0,BFGS,378.2743845811,378.2743845811,23.5489651935,4.9747902837,36.2851666554,1.9900124433,4.116935077
15.0,7.0,10.0,BFGS,371.0800618294,371.0800618294,20.465004288,23.5246262529,28.8014161101,18.9041991875,24.0243030312
15.0,7.0,11.0,BFGS,244.0830802966,244.0830802966,22.5899082792,14.9244390589,42.1861787079,9.4920499963,11.8046162197
15.0,7.0,12.0,Non-elitist,16.5196923471,183.0598739231,27.6752221349,9.9495805404,14.8866837966,16.5196923471,8.2999112739
15.0,7.0,13.0,BFGS,1703.5561007374,1703.5561007374,16.1533847367,4.9747953501,28.2760852816,9.9495843846,15.3453434305
15.0,7.0,14.0,BFGS,249.3773226609,249.3773226609,29.4421258072,14.9243507578,28.2874903287,6.9672819141,4.7039544652
15.0,7.0,15.0,BFGS,559.2084147493,559.2084147493,20.5101219913,15.9193110222,30.9291006053,2.987288389,13.2637758558
15.0,7.0,16.0,Non-elitist,10.9483051361,360.1563575416,30.7151629632,22.8839521547,24.3345200755,10.9483051361,13.8599969312
15.0,7.0,17.0,BFGS,257.6873248334,257.6873248334,15.6353957447,7.959709492,35.6013350903,7.5476385652,7.556621406
15.0,7.0,18.0,Elitist,4.9747902477,268.6255001675,31.9799531782,4.9747902477,29.5684758238,5.9703110946,19.9164197638
15.0,7.0,19.0,Non-elitist,2.9953443988,174.1085439125,32.9659272557,9.9495808484,40.0134874335,2.9953443988,5.4960277398
16.0,6.0,0.0,Non-elitist,1.3660405124,70.2091284633,9.9556460627,0.0393284198,1.2459634059,1.3660405124,0.0697115718
16.0,6.0,1.0,Non-elitist,3.2581178921,39.4884275535,2.4937645196,4.1984864068,3.5612227502,3.2581178921,0.2597160799
16.0,6.0,2.0,Non-elitist,0.3782967328,127.4855261951,5.1293049752,23.4053577072,2.9464142887,0.3782967328,0.7183879434
16.0,6.0,3.0,Non-elitist,0.5544450012,9.9334409309,9.4201488394,8.4169562288,7.0505932695,0.5544450012,4.2611577427
16.0,6.0,4.0,Non-elitist,0.3486310337,44.3699919558,6.9390520038,2.4213455269,9.1679993119,0.3486310337,1.8962200018
16.0,6.0,5.0,Non-elitist,0.0212495291,43.3772544614,6.2909257566,12.4309511224,6.4013946446,0.0212495291,1.8913859125
16.0,6.0,6.0,Non-elitist,0.0141806247,26.894598642,4.1240410865,1.0714671731,5.6034941602,0.0141806247,1.4486420169
16.0,6.0,7.0,Non-elitist,0.0018648783,56.2781070596,4.3128499499,0.1479101129,11.3670317901,0.0018648783,0.0351561211
16.0,6.0,8.0,Non-elitist,8.8923725307,9.7915388479,4.9762077635,1.1955522213,6.6613774455,8.8923725307,5.2893619656
16.0,6.0,9.0,Non-elitist,3.4770234452,41.007740683,6.1216782106,1.4102773899,5.0721397161,3.4770234452,4.4834397194
16.0,6.0,10.0,Non-elitist,0.7274746336,75.7096623834,8.381783953,29.1693237552,7.6673685138,0.7274746336,5.1714771702
16.0,6.0,11.0,Non-elitist,4.8714e-06,50.977284163,6.5265999943,7.690780602,3.2517081891,4.8714e-06,8.9699246123
16.0,6.0,12.0,Non-elitist,1.2962109356,52.3210027053,8.4530288549,0.9220799189,5.3006548,1.2962109356,3.4151711467
16.0,6.0,13.0,Non-elitist,2.9524926125,48.6076342602,4.2829127763,2.3857299572,3.4529189683,2.9524926125,2.1168589245
16.0,6.0,14.0,Non-elitist,0.7095304118,76.1557338269,5.3249087942,0.0024601516,9.4915966923,0.7095304118,1.0703648891
16.0,6.0,15.0,Non-elitist,2.8033864899,101.9240604999,10.4715353484,4.6910300274,6.198287994,2.8033864899,0.6277433075
16.0,6.0,16.0,Non-elitist,3.6066354893,48.3722575683,5.898579849,13.762710547,2.3323200154,3.6066354893,1.7492963408
16.0,6.0,17.0,Non-elitist,0.0464570706,93.0995838298,6.9732484168,10.3817591516,4.6596530799,0.0464570706,0.7578217004
16.0,6.0,18.0,Non-elitist,0.5200273908,61.8341298841,10.6582852042,19.7057596671,11.9257507795,0.5200273908,6.3204013906
16.0,6.0,19.0,Non-elitist,0.298379944,66.5132564508,7.6898436669,0.7543415363,5.1760156948,0.298379944,5.4042735309
16.0,7.0,0.0,Non-elitist,0.0366737917,19.9787178832,8.3832944777,1.026989189,3.2222097003,0.0366737917,0.1437104064
16.0,7.0,1.0,Non-elitist,0.2368465952,95.3192476285,3.8615918292,10.9570504295,11.2979709887,0.2368465952,0.140604176
16.0,7.0,2.0,Non-elitist,0.0284368688,154.1292189721,7.6522572568,1.1545812273,3.7936833628,0.0284368688,3.4016573834
16.0,7.0,3.0,Non-elitist,0.0115274525,19.1985507971,6.5533811622,4.6813192205,5.2614848912,0.0115274525,0.245100902
16.0,7.0,4.0,Non-elitist,0.3716443207,102.5163697182,8.5745906853,14.3450509203,6.8083442636,0.3716443207,1.0224996402
16.0,7.0,5.0,Non-elitist,5.85559e-05,22.1171902654,4.1324717356,7.6799536776,3.7234902694,5.85559e-05,0.1441980921
16.0,7.0,6.0,Non-elitist,1.05404e-05,86.6287813727,7.0501125042,0.0964077009,6.6019661569,1.05404e-05,2.4662798424
16.0,7.0,7.0,Non-elitist,0.0120244016,56.2916916756,10.9599246661,13.5678026372,2.0497485966,0.0120244016,0.289522674
16.0,7.0,8.0,Non-elitist,0.502999346,93.6696118568,5.8100698439,16.2811679558,6.9764044035,0.502999346,4.9278436053
16.0,7.0,9.0,Non-elitist,0.0007027188,70.0366617569,6.958259691,8.4219864808,5.3393925044,0.0007027188,0.9860870757
16.0,7.0,10.0,Non-elitist,0.5193498214,48.3426767775,4.4958747762,13.3366940945,10.0019269047,0.5193498214,2.5556982603
16.0,7.0,11.0,Non-elitist,0.5765417948,135.6111027107,11.9707842156,5.7162522963,7.1103085657,0.5765417948,0.9420589026
16.0,7.0,12.0,Non-elitist,1.9208862144,90.4284440819,6.0206596939,7.5340314865,2.793588962,1.9208862144,0.3143766599
16.0,7.0,13.0,Non-elitist,0.1603998482,63.4798146138,5.6484093232,16.5773896824,9.9233249889,0.1603998482,0.6366903865
16.0,7.0,14.0,Non-elitist,0.3196608117,96.8168923436,4.3397767303,14.3460242513,5.8993970155,0.3196608117,0.9728737974
16.0,7.0,15.0,Non-elitist,0.8326480324,31.0096860557,7.4927311257,12.2724362136,4.8891960543,0.8326480324,0.0330927578
16.0,7.0,16.0,Non-elitist,0.3991575502,14.9709102726,9.6500114342,3.7614568477,4.9675142976,0.3991575502,0.8612317019
16.0,7.0,17.0,Non-elitist,0.0115970792,43.9726396036,11.3500930932,0.2416544448,11.3302287519,0.0115970792,2.4537740294
16.0,7.0,18.0,Non-elitist,0.4234821718,107.7294443178,7.8680150893,0.1164312837,4.3646180753,0.4234821718,2.3819466541
16.0,7.0,19.0,Non-elitist,0.3189582063,43.2659340638,6.6144090288,13.1549584812,7.9215058575,0.3189582063,0.9607399758
17.0,6.0,0.0,Non-elitist,0.2129587438,5.0605251572,0.8287736745,0.0023036263,3.9123355529,0.2129587438,0.0385117113
17.0,6.0,1.0,Non-elitist,0.1889973224,17.9199118365,1.6143099316,0.7987282436,3.1134284181,0.1889973224,0.2200986612
