fid,iid,rep,predicted_algo,precision,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
6.0,7.0,11.0,BFGS,0.001462918,0.001462918,6.2905052968,5.59136e-05,6.7636437635,4.04793e-05,0.0093294631
6.0,7.0,12.0,Non-elitist,0.0005599327,22.0433701382,2.9321976682,0.0106999514,61.2132422289,0.0005599327,0.0432692262
6.0,7.0,13.0,BFGS,0.7468641403,0.7468641403,2.6090399289,0.0001958579,61.8365972152,0.0010403066,0.0465081267
6.0,7.0,14.0,BFGS,0.0154250152,0.0154250152,7.5041381477,0.0202295752,549.7366027757,6.09781e-05,0.0272928639
6.0,7.0,15.0,BFGS,0.080378553,0.080378553,1.3817012385,9.034e-07,14.4815021218,1.6472e-05,0.1509932334
6.0,7.0,16.0,BFGS,1.9195585185,1.9195585185,1.7956447247,0.0001037421,14.0478075896,0.0093101129,0.0018340944
6.0,7.0,17.0,BFGS,0.395604087,0.395604087,4.8747950236,1.38974e-05,26.3920748804,0.0046646758,0.2037120982
6.0,7.0,18.0,BFGS,0.175994085,0.175994085,6.2731643425,2.98013e-05,49.5286631615,3.49413e-05,0.0164946616
6.0,7.0,19.0,BFGS,0.2522462542,0.2522462542,10.0606967819,3.1759e-06,24.9217067571,0.0009716951,0.1459495204
7.0,6.0,0.0,Non-elitist,9.7097309259,181.2567072475,2.067705962,2.4274327315,5.467643296,9.7097309259,0.4547481898
7.0,6.0,1.0,PSO,0.7177221999,581.8159384628,2.4078002342,4.0232368046,9.2681152197,0.0,0.7177221999
7.0,6.0,2.0,Non-elitist,0.7177221999,655.7572050702,1.3883458127,2.9185869084,11.7687694875,0.7177221999,0.9777225458
7.0,6.0,3.0,PSO,0.4640592777,553.1202180563,3.3039112961,2.6505900825,8.4881900036,0.0081037481,0.4640592777
7.0,6.0,4.0,Non-elitist,0.7177221999,1175.9670288289,1.2427452254,1.2059766385,11.9044242768,0.7177221999,0.4309200454
7.0,6.0,5.0,Non-elitist,0.0,360.190298708,0.8103748137,0.033975949,7.0085033784,0.0,0.2798185062
7.0,6.0,6.0,PSO,0.0253358384,264.8780470386,3.4062226797,1.2059766385,5.0119873757,0.7177221999,0.0253358384
7.0,6.0,7.0,PSO,0.0,1640.7187964578,1.0220880534,1.2427452254,8.9811035917,2.1848557993,0.0
7.0,6.0,8.0,PSO,0.1963826085,505.2606994154,1.0744445472,1.2230940537,2.7758803314,0.2738816169,0.1963826085
7.0,6.0,9.0,BFGS,3763.4561528657,3763.4561528657,1.866458403,4.3259208288,13.6167806372,1.1816778497,0.0326733838
7.0,6.0,10.0,MLSL,3.9790947524,110.9282279768,1.2420774217,1.3635076595,3.9790947524,1.3635076595,3.9108901832
7.0,6.0,11.0,PSO,0.0280291627,861.6087250293,1.5637867695,0.5952487952,7.8466621384,0.7177221999,0.0280291627
7.0,6.0,12.0,BFGS,891.6157026485,891.6157026485,4.8280388678,1.6211803989,0.7177221999,0.0,1.3635076595
7.0,6.0,13.0,BFGS,1093.0382437566,1093.0382437566,0.6661420693,7.2214081608,7.7791179667,0.7177221999,0.4666146008
7.0,6.0,14.0,BFGS,1258.1494522643,1258.1494522643,2.0480938202,10.6114846707,19.6519642408,1.1590390711,0.2014487506
7.0,6.0,15.0,BFGS,210.1919157024,210.1919157024,2.4338419671,0.5051545616,11.1213063029,0.9777225458,0.0148400795
7.0,6.0,16.0,MLSL,17.117036427,2940.0867228933,1.5153983292,1.1590390711,17.117036427,0.7177221999,1.1590390711
7.0,6.0,17.0,MLSL,2.9097156228,2307.9274852026,1.003541965,2.3349085174,2.9097156228,0.3779380588,0.6115064856
7.0,6.0,18.0,PSO,0.018664584,952.3955448435,3.1280583513,7.0233681502,8.0662217164,0.7177221999,0.018664584
7.0,6.0,19.0,Non-elitist,2.4274327315,2761.0434756228,2.408614161,2.4274327315,10.2920301327,2.4274327315,0.6624057381
7.0,7.0,0.0,Non-elitist,0.649829961,178.0646931415,2.0933350616,5.0814268868,2.1365194094,0.649829961,0.0600823896
7.0,7.0,1.0,Non-elitist,0.913502836,841.6883565053,2.4026166448,5.0814268868,3.7939322394,0.913502836,0.3216958336
7.0,7.0,2.0,PSO,1.2014765928,1132.4389936446,3.0893663947,0.649829961,10.3460244991,0.4209863081,1.2014765928
7.0,7.0,3.0,Non-elitist,0.5811295366,191.4226095777,1.1977031024,2.2028386068,2.90494586,0.5811295366,0.0
7.0,7.0,4.0,PSO,0.1397816513,334.6792181395,0.8995746078,0.5811295366,4.7758301978,1.9031301745,0.1397816513
7.0,7.0,5.0,BFGS,268.5575788631,268.5575788631,0.3817679577,0.1397816513,3.6445242858,1.2064390463,0.1517559188
7.0,7.0,6.0,PSO,0.1397816513,1031.035873931,1.1024035721,2.2274871834,7.489187834,0.649829961,0.1397816513
7.0,7.0,7.0,MLSL,7.5888390877,369.8908926307,0.7993956033,1.3071111513,7.5888390877,0.1463285081,0.649829961
7.0,7.0,8.0,Non-elitist,0.0,1012.9372016852,2.9531974134,1.9281558003,1.8092439532,0.0,0.649829961
7.0,7.0,9.0,Non-elitist,0.989163542,424.7096255397,1.4576742707,1.2064390463,3.6768912857,0.989163542,0.0085905061
7.0,7.0,10.0,Elitist,2.6261255581,848.8228900007,2.4369297906,2.6261255581,6.6707239598,1.4824456149,0.1397816513
7.0,7.0,11.0,BFGS,895.9812535427,895.9812535427,1.1178820104,3.8185074258,2.1970055778,0.0,0.0600823896
7.0,7.0,12.0,Non-elitist,0.1700005054,683.2233894367,0.8535313696,0.5577429083,4.0545072233,0.1700005054,0.0084763138
7.0,7.0,13.0,Non-elitist,2.3152950832,552.0555343675,1.6841813345,0.0127090822,8.538496256,2.3152950832,0.649829961
7.0,7.0,14.0,MLSL,4.3647504694,224.0366152138,1.209582599,2.2274871834,4.3647504694,0.0,0.5815025556
7.0,7.0,15.0,Non-elitist,0.6775287074,1420.246885209,3.269038462,2.2274871834,3.400130422,0.6775287074,2.2185892972
7.0,7.0,16.0,PSO,0.0189963848,584.5223618802,1.866204122,1.6218187094,2.0933350616,0.1397816513,0.0189963848
7.0,7.0,17.0,PSO,0.0085905061,1060.3833079296,0.8975816629,0.1397816513,2.5904809849,8.0923872446,0.0085905061
7.0,7.0,18.0,Elitist,0.649829961,1066.397810187,1.5786736875,0.649829961,2.3992610178,0.649829961,2.6261255581
7.0,7.0,19.0,Non-elitist,1.2064390463,249.0080246763,0.4641310118,0.0,7.4555856523,1.2064390463,0.649829961
8.0,6.0,0.0,BFGS,0.0,0.0,6.3707510579,4.1176025551,7.7852769449,3.9937595292,1.5342376293
8.0,6.0,1.0,BFGS,0.0,0.0,8.0787736849,0.0810139738,64.1156633245,0.1574161804,2.8161905435
8.0,6.0,2.0,BFGS,1e-10,1e-10,50.5075277559,0.9383587282,128.7316140087,3.8714662623,2.0455013288
8.0,6.0,3.0,BFGS,1e-10,1e-10,20.0450178412,3.9592549487,2.8053339413,0.0870998326,3.3419645595
8.0,6.0,4.0,BFGS,0.0,0.0,9.84073866,0.5609718068,7.3140765397,1.2612709897,1.6310673447
8.0,6.0,5.0,BFGS,3.9308394341,3.9308394341,9.5355799766,3.9309029868,224.138598383,0.4835698251,1.8672609742
8.0,6.0,6.0,BFGS,0.0,0.0,10.5522080587,0.7156979957,68.3769355059,0.1288072442,2.571088403
8.0,6.0,7.0,BFGS,3.9308394341,3.9308394341,18.11523219,0.7538137307,3.4756709686,1.5154634442,2.5696623556
8.0,6.0,8.0,BFGS,0.0,0.0,18.6891977834,0.5048495057,9.9559049276,1.7698582357,2.391835091
8.0,6.0,9.0,BFGS,3.9308394342,3.9308394342,10.2697082908,0.2064442332,41.6055076818,0.7134978346,0.6084961597
8.0,6.0,10.0,BFGS,0.0,0.0,18.4079486965,0.0012566024,74.1106057965,2.701006326,2.111071555
8.0,6.0,11.0,BFGS,0.0,0.0,8.8389919785,0.3230472351,3.4193554415,0.7368360395,1.9797699366
8.0,6.0,12.0,BFGS,0.0,0.0,23.5534511941,1.5081517565,163.9458891371,0.7391705817,2.3650879114
8.0,6.0,13.0,BFGS,0.0,0.0,6.5648645505,0.1200798435,38.2534040296,1.1708529771,1.8718944428
8.0,6.0,14.0,BFGS,1e-10,1e-10,11.3327549838,2.416555711,32.3485719284,1.6520921927,3.0244715755
8.0,6.0,15.0,BFGS,0.0,0.0,1.96221202,1.4164154753,87.9528343539,4.1589249726,1.792361859
8.0,6.0,16.0,BFGS,0.0,0.0,22.4926098391,1.0601770973,35.3728726562,0.4136449431,1.1247594309
8.0,6.0,17.0,BFGS,0.0,0.0,9.2588711035,1.5313536617,94.0873193355,0.4211217659,3.0464074677
8.0,6.0,18.0,BFGS,0.0,0.0,19.9237741366,4.4596650283,97.2102893386,0.654127125,1.9975531535
8.0,6.0,19.0,BFGS,3.9308394342,3.9308394342,6.987752984,4.0888020362,51.3474541338,1.4427453279,2.5681040186
8.0,7.0,0.0,BFGS,0.0,0.0,28.8531104197,4.1975550344,133.9902220232,0.1266156043,2.4182509903
8.0,7.0,1.0,BFGS,0.0,0.0,16.0150206054,0.0001631532,102.9852609396,0.368966988,1.370941325
8.0,7.0,2.0,BFGS,0.0,0.0,41.172138553,0.6101603052,6.3341697292,0.4475974962,2.3320559205
8.0,7.0,3.0,BFGS,1e-10,1e-10,73.4800912042,0.0433943403,63.2894170834,0.2325001197,2.4732161862
8.0,7.0,4.0,BFGS,0.0,0.0,6.8484740688,0.3926565938,47.2499829843,0.4563182787,0.0743716179
8.0,7.0,5.0,BFGS,3.9308394342,3.9308394342,5.8584109265,1.1433101366,9.3698249142,0.7408003515,2.1286473576
8.0,7.0,6.0,BFGS,3.9308394342,3.9308394342,15.5156536955,0.1699310404,6.1746267048,0.7118030919,1.6649270594
8.0,7.0,7.0,BFGS,3.9308394342,3.9308394342,40.3769813877,0.7535512239,137.6083275998,0.8924767757,3.0489368854
8.0,7.0,8.0,BFGS,1e-10,1e-10,13.7797058596,1.0452969642,110.2263457645,0.2341621343,1.5205583531
8.0,7.0,9.0,BFGS,0.0,0.0,10.7058469131,0.2169650848,3.6141399892,1.2739059095,1.5471771503
8.0,7.0,10.0,BFGS,0.0,0.0,40.319037051,1.3293089117,96.3761119556,2.9215168753,3.0622114975
8.0,7.0,11.0,BFGS,0.0,0.0,12.1505166011,4.3374798949,9.0454696204,0.4959646567,0.933513109
8.0,7.0,12.0,BFGS,1e-10,1e-10,8.2265549131,9.59743e-05,7.2277892332,0.349522641,2.7871749299
8.0,7.0,13.0,BFGS,0.0,0.0,37.4819954286,3.9641196614,25.1178714849,0.0477049911,1.5039841596
8.0,7.0,14.0,BFGS,1e-10,1e-10,7.548122512,0.0156897484,340.5022544689,1.0978869167,1.7386333732
8.0,7.0,15.0,BFGS,0.0,0.0,30.0795738413,0.001902305,50.5536861654,2.15574589,2.0273377319
8.0,7.0,16.0,BFGS,0.0,0.0,14.4070699802,0.3361060924,13.2866399189,1.1474623242,4.3221325037
8.0,7.0,17.0,BFGS,1e-10,1e-10,14.4613470222,0.3788860401,10.4252457099,3.97731e-05,2.2577458626
8.0,7.0,18.0,BFGS,0.0,0.0,52.5197973026,0.4825933012,42.7586803749,1.2342719631,2.9616753842
8.0,7.0,19.0,BFGS,0.0,0.0,12.3874715077,2.8992934919,4.8657752551,1.6938743426,1.4577006239
9.0,6.0,0.0,BFGS,3.9308394341,3.9308394341,13.2728754656,3.3758487813,87.410293833,4.0261321829,0.9375704917
9.0,6.0,1.0,BFGS,0.0,0.0,11.490565121,1.7256298041,9.471638549,0.0500044276,0.0923935691
9.0,6.0,2.0,BFGS,0.0,0.0,6.5425394014,1.2393527057,111.1642171565,0.3275556967,2.7869467321
9.0,6.0,3.0,BFGS,3.9308394341,3.9308394341,65.2025157707,1.1200124668,114.3064204915,0.2401523039,3.1188932161
9.0,6.0,4.0,BFGS,0.0,0.0,15.8818556664,4.234505995,132.2802688679,0.4093300505,2.053938809
9.0,6.0,5.0,BFGS,3.9308394341,3.9308394341,7.8686392048,0.0659607144,37.3018203435,0.4825870668,1.2647336989
9.0,6.0,6.0,BFGS,0.0,0.0,40.0897650624,0.0556195113,109.8162770765,0.3786839103,3.2434289791
9.0,6.0,7.0,BFGS,0.0,0.0,33.511971645,0.8084901194,57.1197015842,1.2442030778,2.6183921552
9.0,6.0,8.0,BFGS,0.0,0.0,40.4172978333,1.4940741511,30.7616848221,0.317138838,1.4593343035
9.0,6.0,9.0,BFGS,0.0,0.0,11.1985511119,0.0166612693,11.0983562487,4.3152550905,4.2289276396
9.0,6.0,10.0,BFGS,0.0,0.0,22.6409755462,2.3252564385,110.5775989167,0.0865871071,1.4340727075
9.0,6.0,11.0,BFGS,0.0,0.0,8.850115764,0.0219623602,105.6358024116,0.030068609,4.2440909492
9.0,6.0,12.0,BFGS,3.9308394341,3.9308394341,19.4602755314,2.4032669202,7.5559388871,0.4540836557,2.2068591027
9.0,6.0,13.0,BFGS,0.0,0.0,32.3687309467,0.1105536582,14.8785147905,0.315795894,4.0974273798
9.0,6.0,14.0,BFGS,0.0,0.0,42.1945870122,0.0928222654,22.0636791053,3.9935648381,2.0017588116
9.0,6.0,15.0,BFGS,1e-10,1e-10,46.3944822431,3.9312638873,4.2569453131,1.0556208601,4.521676294
9.0,6.0,16.0,BFGS,0.0,0.0,10.8578996361,0.6825964537,9.3170403374,3.9310035069,0.1726660707
9.0,6.0,17.0,BFGS,3.9308394341,3.9308394341,14.864481922,8.92774e-05,2.476012156,0.5459261138,0.0279296465
9.0,6.0,18.0,BFGS,0.0,0.0,14.6714954432,0.0133384335,87.8385076994,0.3834359772,4.5224584004
9.0,6.0,19.0,BFGS,3.9308394341,3.9308394341,28.2050287052,0.0072895905,21.5827385524,4.0377453834,4.0073719401
9.0,7.0,0.0,BFGS,3.9308394341,3.9308394341,12.1181636242,0.1616722791,1.3370062503,3.2084916969,2.0524468563
9.0,7.0,1.0,BFGS,3.9308394341,3.9308394341,50.5093946525,0.6836129989,97.7523805437,3.93111127,0.1907833838
9.0,7.0,2.0,BFGS,0.0,0.0,46.1246539591,0.6114681873,131.3672768274,0.9640169811,210.1129001441
9.0,7.0,3.0,BFGS,0.0,0.0,8.1190193028,1.0365703599,30.5467485961,1.435145907,2.5369135283
9.0,7.0,4.0,BFGS,0.0,0.0,20.9545171818,0.5202194179,147.7152040688,0.1584134398,4.4461584456
9.0,7.0,5.0,BFGS,0.0,0.0,44.5008147492,0.21153598,21.1607673953,1.1724323064,2.858938305
9.0,7.0,6.0,BFGS,0.0,0.0,22.4861735716,0.3134406991,183.9462666338,6.5514e-06,2.2420714712
9.0,7.0,7.0,BFGS,0.0,0.0,53.2555440592,0.0519085189,5.1758196034,0.7859197457,0.7681274246
9.0,7.0,8.0,BFGS,3.9308394341,3.9308394341,43.8596327999,1.4614893881,127.2215948551,0.6549002534,3.2477704311
9.0,7.0,9.0,BFGS,0.0,0.0,35.5590110277,3.4209001919,7.7737992672,0.1267906113,5.7682264844
9.0,7.0,10.0,BFGS,0.0,0.0,138.3683347683,0.069448021,285.7582787994,0.0374195746,2.5357493544
9.0,7.0,11.0,BFGS,0.0,0.0,9.5783724822,0.0376602918,14.1312843822,0.6783770562,1.3773973144
9.0,7.0,12.0,BFGS,0.0,0.0,12.6383409513,2.6419898877,72.2695313252,0.4844341631,0.0257702505
9.0,7.0,13.0,BFGS,0.0,0.0,102.2535562633,0.8734735737,9.6576950999,2.15652e-05,2.7654387451
9.0,7.0,14.0,BFGS,0.0,0.0,44.3950611345,0.4471076586,106.9982299835,2.0264937868,4.3572987064
9.0,7.0,15.0,BFGS,0.0,0.0,70.6319165588,3.9941833161,229.0400638438,0.5284889664,4.555528405
9.0,7.0,16.0,BFGS,0.0,0.0,10.1427567062,0.2784196118,6.1776733813,0.0035318158,4.047082674
9.0,7.0,17.0,BFGS,0.0,0.0,21.3534205692,0.0508477803,101.789018706,0.1012155481,1.073240313
9.0,7.0,18.0,BFGS,0.0,0.0,24.0369427447,1.5552609111,35.2611054146,0.0919553078,2.4344805792
9.0,7.0,19.0,BFGS,0.0,0.0,13.4767809936,0.1536344458,13.1697917205,0.7456766717,2.839867209
10.0,6.0,0.0,BFGS,9.237e-07,9.237e-07,1155.0901426803,1.274674427,2649.1453201208,20.1570349631,635.339031259
10.0,6.0,1.0,BFGS,1.0271e-06,1.0271e-06,2091.9059044161,141.1954412529,6366.4522766562,52.6527095566,869.7616733954
10.0,6.0,2.0,BFGS,1.34e-07,1.34e-07,5845.9114515105,65.8348194154,6749.4715789304,63.9009494368,202.4244322056
10.0,6.0,3.0,BFGS,1.56817e-05,1.56817e-05,3484.7096912118,161.4054530052,4998.0268690647,0.0857832004,620.5409535588
10.0,6.0,4.0,BFGS,2.045e-07,2.045e-07,8079.2191976572,477.4025111198,3227.2245647447,2.3331756623,129.3464188389
10.0,6.0,5.0,BFGS,2.66185e-05,2.66185e-05,4196.6973760141,189.0625938717,572.6606025699,2.7387477102,1489.4654599957
10.0,6.0,6.0,BFGS,1.5253e-06,1.5253e-06,416.5684378402,741.5866507427,16795.3456928807,9.438084896,327.9497318034
10.0,6.0,7.0,BFGS,1.6334e-06,1.6334e-06,3005.4369600501,171.1243675528,11902.896714949,0.0256047731,202.6493305941
10.0,6.0,8.0,BFGS,3.566e-07,3.566e-07,1380.5272333934,604.109931574,1471.9995030305,2.5055507635,1296.9733386564
10.0,6.0,9.0,BFGS,4.743e-07,4.743e-07,2466.9861249475,6.3674613867,9002.7678074208,7.0542575722,265.0429949167
10.0,6.0,10.0,BFGS,7.79e-08,7.79e-08,1502.480624616,362.3579678105,125.7020776123,2.7071376696,54.8584734672
10.0,6.0,11.0,BFGS,2.075e-07,2.075e-07,5573.7233978886,98.9144793849,11782.9690398078,2.0410202958,396.5161756864
10.0,6.0,12.0,BFGS,5.1e-09,5.1e-09,1024.3150504062,50.457210213,10050.0380934379,1.3970157229,900.282929749
10.0,6.0,13.0,BFGS,2.1653e-06,2.1653e-06,5246.4866559283,141.6551969449,16679.1229622895,10.4792349352,417.6700588574
10.0,6.0,14.0,BFGS,2.806e-07,2.806e-07,5221.9415758417,545.2460064366,8944.6118821983,0.6635907403,45.8134392181
10.0,6.0,15.0,BFGS,1.89e-08,1.89e-08,647.4608731648,35.33999799,14073.5182606135,2.6544664219,1127.4736473444
10.0,6.0,16.0,BFGS,1.5532e-06,1.5532e-06,5032.0378134022,327.9166540854,2776.3170594642,2.0480254683,1198.3801108861
10.0,6.0,17.0,BFGS,1.549e-07,1.549e-07,1941.1104906901,59.0866259502,1510.7563405215,10.4933908648,1053.2871818175
10.0,6.0,18.0,BFGS,2.5e-07,2.5e-07,5754.5192230571,539.4231099805,16305.8992706036,0.0038224566,401.7178425731
10.0,6.0,19.0,BFGS,2.736e-07,2.736e-07,924.0082847457,427.1952087693,5951.1216942778,2.2262927239,61.9835196044
10.0,7.0,0.0,BFGS,6.701e-07,6.701e-07,3461.2359773643,1024.1152704372,790.1837573201,0.4438882327,446.2334988848
10.0,7.0,1.0,BFGS,1.0483e-05,1.0483e-05,1004.6161019116,6.3345519046,1087.9815144163,0.0275354099,1528.6980955031
10.0,7.0,2.0,BFGS,5.7191e-06,5.7191e-06,3136.9288268719,161.662355439,1342.2194685364,2.4311487527,1057.1597603692
10.0,7.0,3.0,BFGS,1.989e-07,1.989e-07,4525.1717024789,312.2806414303,810.0617761837,39.0630678967,410.3876458755
10.0,7.0,4.0,BFGS,5.699e-07,5.699e-07,888.3915454488,133.7163231361,2406.0358047675,18.6340036876,494.6675968537
10.0,7.0,5.0,BFGS,2.68e-06,2.68e-06,1584.0480700768,1297.7641183179,7775.5892932164,210.4172073549,113.747540779
10.0,7.0,6.0,BFGS,1.1078e-06,1.1078e-06,919.6039886578,93.8973481355,8741.2209623903,0.1382254195,515.9994949847
10.0,7.0,7.0,BFGS,4.0081e-06,4.0081e-06,1214.0315479968,168.3214274179,16421.4850788154,82.0722150311,176.2409565572
10.0,7.0,8.0,BFGS,5.434e-07,5.434e-07,3926.5240017595,850.2307437272,3991.606749103,11.0274064359,696.9450721083
10.0,7.0,9.0,BFGS,3.4158e-06,3.4158e-06,4053.2314293366,220.4366925068,4578.7623546521,6.287608305,2011.206521145
10.0,7.0,10.0,BFGS,1.0028e-06,1.0028e-06,360.9645838808,86.7559517642,11156.4832798022,2.2725148429,1413.03215622
10.0,7.0,11.0,BFGS,1.13317e-05,1.13317e-05,2632.6008954041,148.2872893071,5878.869968475,2.5139988871,16.7542668303
10.0,7.0,12.0,BFGS,1.95113e-05,1.95113e-05,2916.1522881238,793.3875596392,2135.3999235825,10.0958005965,137.0852136773
10.0,7.0,13.0,BFGS,2.0651e-06,2.0651e-06,2242.5713019809,499.8201848402,18938.5404811055,0.0517219147,1679.7572728638
10.0,7.0,14.0,BFGS,5.508e-07,5.508e-07,1745.2996319959,158.499296892,2776.1146742196,3.2155133587,646.1765472672
10.0,7.0,15.0,BFGS,1.0815e-06,1.0815e-06,1006.6710177061,56.3567198487,30620.6215040616,3.6413164608,262.5263644149
10.0,7.0,16.0,BFGS,1.6942e-06,1.6942e-06,2645.0015257902,145.0291489183,8048.6304633662,3.2973409715,193.1410003511
10.0,7.0,17.0,BFGS,1.52e-07,1.52e-07,1607.1002028914,8.3939153617,18963.8330931228,7.0009609046,748.2630766189
10.0,7.0,18.0,BFGS,5.76e-08,5.76e-08,1142.4401228666,1298.4653586617,8040.0177462425,159.8308779438,846.7561869149
10.0,7.0,19.0,BFGS,1.2885e-06,1.2885e-06,1297.4558991414,1409.600338594,2797.1500692001,4.4127099523,891.0167065206
11.0,6.0,0.0,BFGS,1.98536e-05,1.98536e-05,142.10960784,18.8222985279,66.6659231412,11.5016885741,38.8655925442
11.0,6.0,1.0,BFGS,0.0001681864,0.0001681864,88.7856132458,4.6779769702,78.2017661196,0.1640214413,50.2785937847
11.0,6.0,2.0,BFGS,7.2729e-06,7.2729e-06,24.1727627324,21.0000022597,24.7433622455,0.0174326392,40.9831232406
11.0,6.0,3.0,BFGS,9.021e-06,9.021e-06,26.8057677605,12.5345672862,57.6864836976,0.3725795479,29.7173678917
11.0,6.0,4.0,BFGS,1.4764e-05,1.4764e-05,88.6437095628,11.3679768326,42.2142784663,7.4109416258,21.3421720699
11.0,6.0,5.0,BFGS,0.000205608,0.000205608,56.8831929855,13.9923294431,66.5423652851,0.1445175056,37.5843223707
11.0,6.0,6.0,BFGS,2.60165e-05,2.60165e-05,28.9335921005,13.8334527879,115.0031250807,7.4689382159,44.5252572632
11.0,6.0,7.0,BFGS,4.513e-07,4.513e-07,13.1402091774,18.0461009045,21.5139823109,0.0304563032,81.9819143301
11.0,6.0,8.0,BFGS,0.0005101139,0.0005101139,50.22716875,43.3716670277,21.5777094294,0.9715438209,11.9437195368
11.0,6.0,9.0,BFGS,0.0010697954,0.0010697954,14.6207573034,13.9365483251,131.8597401254,0.679674298,36.8374191684
11.0,6.0,10.0,Non-elitist,0.2872747069,4.218e-07,53.2129800684,14.2647969557,89.1275197055,0.2872747069,28.7030568795
11.0,6.0,11.0,BFGS,1.0894e-05,1.0894e-05,41.0247677832,44.6132526795,39.4991319929,1.8788109261,39.0870019244
11.0,6.0,12.0,Non-elitist,0.8737757301,8.5834e-05,17.0788406823,16.1769377191,45.7188520574,0.8737757301,28.1335026473
11.0,6.0,13.0,BFGS,0.0001095998,0.0001095998,74.1019052201,39.0290860806,66.6422963801,0.4217093171,15.1414596599
11.0,6.0,14.0,BFGS,2.24e-07,2.24e-07,13.5169965044,15.7788680926,31.6028061069,0.0017290872,62.4485508427
11.0,6.0,15.0,BFGS,2.1682e-05,2.1682e-05,23.310100499,29.6936720335,46.2583474543,1.3566303439,12.6784757974
11.0,6.0,16.0,BFGS,1.79804e-05,1.79804e-05,68.4992193672,29.3096605694,3.6926022402,0.1309164518,64.2442950781
11.0,6.0,17.0,BFGS,0.0002141057,0.0002141057,109.0492986561,10.1930844583,77.0896229519,0.7866786079,58.9132630898
11.0,6.0,18.0,BFGS,8.2449e-05,8.2449e-05,22.8164511385,34.672855612,53.247248599,0.426760266,46.297330824
11.0,6.0,19.0,BFGS,1.13155e-05,1.13155e-05,30.1864939207,7.2877767838,23.7210873308,0.9224416524,36.1458531253
11.0,7.0,0.0,BFGS,1.396e-07,1.396e-07,82.4674777328,22.6915272445,72.0438829024,8.7667465462,86.1138178492
11.0,7.0,1.0,BFGS,6.93e-08,6.93e-08,60.717170504,16.7951512069,49.8639212302,1.0441414443,41.5612291744
11.0,7.0,2.0,BFGS,8.097e-07,8.097e-07,28.6544959967,42.0180528654,12.4231405019,2.6356964056,26.7829091161
11.0,7.0,3.0,BFGS,8.198e-07,8.198e-07,83.4879229679,5.6510143145,25.119261039,4.7689341744,21.2425677517
11.0,7.0,4.0,BFGS,1.229e-07,1.229e-07,26.1343391094,5.5285675676,26.210813785,0.1211451457,40.6391653822
11.0,7.0,5.0,BFGS,4.75e-07,4.75e-07,27.7051407363,26.968056718,1.0341631153,0.1790355773,18.5335910348
11.0,7.0,6.0,BFGS,5.11e-08,5.11e-08,52.4730774303,18.4328407362,37.090597524,7.3811667562,35.0585083383
11.0,7.0,7.0,BFGS,1.7749e-06,1.7749e-06,16.6955096397,3.5364435291,21.1941303012,3.1913933624,19.8113722562
11.0,7.0,8.0,BFGS,1.558e-07,1.558e-07,2.4968664742,3.1259569106,21.3991511886,1.2108004594,7.185684637
11.0,7.0,9.0,BFGS,2.17e-08,2.17e-08,60.9500145414,6.7215245838,20.8975450031,0.6899243769,10.1126738324
11.0,7.0,10.0,BFGS,1.3668e-06,1.3668e-06,64.2239864303,10.2389796497,16.4392322869,10.5003321925,2.5966584702
11.0,7.0,11.0,BFGS,3.47e-08,3.47e-08,81.8355259328,16.8262153962,32.4773148004,0.0885447377,33.3624058476
11.0,7.0,12.0,BFGS,2.683e-07,2.683e-07,23.8651900734,13.1864671592,9.7719188421,7.2777289514,13.6110646578
11.0,7.0,13.0,BFGS,5.87e-08,5.87e-08,19.3706055736,2.4564230128,98.7697836481,2.832314935,17.4226796712
11.0,7.0,14.0,BFGS,5.251e-07,5.251e-07,44.4652604647,38.6957881431,17.6520923698,2.1861573115,29.2420999271
11.0,7.0,15.0,BFGS,3.851e-07,3.851e-07,41.5921346887,35.2560849256,47.592265937,16.0197241692,3.9879434175
11.0,7.0,16.0,BFGS,1.98e-08,1.98e-08,63.9825893576,15.1025494586,40.3563504907,1.2077312998,39.8170585149
11.0,7.0,17.0,BFGS,2.71e-08,2.71e-08,42.9017078244,23.6048606605,85.0551701743,7.2680496612,20.2242424051
11.0,7.0,18.0,BFGS,7.09e-06,7.09e-06,5.8210671089,28.0858402146,54.0636543866,2.5118874992,11.0494487499
11.0,7.0,19.0,BFGS,9.117e-07,9.117e-07,57.7989722385,37.5295476639,42.7031760244,6.8803089624,11.5659172886
12.0,6.0,0.0,Elitist,3.8554414252,6.8372e-05,28945.1236519671,3.8554414252,10012.0563502811,0.440154338,53.3731444717
12.0,6.0,1.0,BFGS,0.162744736,0.162744736,55799.8425645853,6.9876028184,2670.0853535682,4.5107943794,10.9066052239
12.0,6.0,2.0,Elitist,1.5187762975,72464679.70139156,22853.1309328442,1.5187762975,927.3721126776,0.7845475249,130.3315472428
12.0,6.0,3.0,MLSL,265.9045052387,17.0306206596,375897.4995683552,10.6402684971,265.9045052387,7.8081274707,65.4828895737
12.0,6.0,4.0,MLSL,7566.754210937,0.5719542716,40133.152157027,0.0950507822,7566.754210937,3.6515922702,24.7063594731
12.0,6.0,5.0,BFGS,17.9395803198,17.9395803198,96233.1002126532,36.6031072008,6079.2955628288,0.2404280119,21.4301213531
12.0,6.0,6.0,MLSL,31560.3247896395,6.14399e-05,30833.5012325596,5.5168210056,31560.3247896395,19.5594034277,85.7225736168
