fid,iid,rep,budget,best_precision
13,3,12,350,2.53292542505028e-07
13,3,12,400,1.1898462991408035e-06
13,3,12,450,3.005982394168711e-06
13,3,12,500,3.095266230376086e-06
13,3,12,550,1.3541469751244065e-07
13,3,12,600,3.4466417717030697e-06
13,3,12,650,1.547297487804674e-06
13,3,12,700,6.851439755063956e-06
13,3,12,750,4.481470047638875e-06
13,3,12,800,0.0002010232985704
13,3,12,850,0.0001793355129573
13,3,12,900,0.0002009518859897
13,3,12,950,0.000200929750118
13,3,12,1000,0.0002010232985704
13,3,13,50,4.958777451734946e-06
13,3,13,100,6.036068195720219e-07
13,3,13,150,1.975839618051076e-06
13,3,13,200,2.830159103218621e-07
13,3,13,250,4.049569848259071e-07
13,3,13,300,3.61629150932201e-07
13,3,13,350,2.9363018836538945e-06
13,3,13,400,1.1289847859646366e-06
13,3,13,450,2.006911117463706e-06
13,3,13,500,1.5241170133641078e-06
13,3,13,550,3.018341595219697e-06
13,3,13,600,3.0958776344958343e-06
13,3,13,650,2.7477807839816257e-06
13,3,13,700,1.045162409501993e-05
13,3,13,750,1.53140822481585e-06
13,3,13,800,2.308935335257516e-06
13,3,13,850,8.696415434702426e-06
13,3,13,900,0.000149963874195
13,3,13,950,0.0049101043687534
13,3,13,1000,0.0360795498310647
13,3,14,50,2.9667366245105307e-06
13,3,14,100,1.5180338773949902e-08
13,3,14,150,3.816232664441287e-06
13,3,14,200,1.6878856635485895e-06
13,3,14,250,3.797887225836936e-07
13,3,14,300,9.28397147876901e-07
13,3,14,350,3.498369892531143e-06
13,3,14,400,3.2883431600354392e-06
13,3,14,450,6.063522396648883e-06
13,3,14,500,4.71243374917365e-06
13,3,14,550,6.063522396648883e-06
13,3,14,600,6.063522396648883e-06
13,3,14,650,5.360662652125291e-06
13,3,14,700,6.063522396648883e-06
13,3,14,750,5.826572150510313e-06
13,3,14,800,5.977789630340807e-06
13,3,14,850,5.904878240235849e-06
13,3,14,900,5.876379853895906e-06
13,3,14,950,6.024393257397432e-06
13,3,14,1000,6.063522396648883e-06
13,3,15,50,1.4669949173279203e-06
13,3,15,100,2.5826273642161055e-07
13,3,15,150,4.423573554678503e-06
13,3,15,200,5.686913431169837e-09
13,3,15,250,1.3397127497256445e-06
13,3,15,300,1.0504874513485628e-06
13,3,15,350,2.5927376819279174e-06
13,3,15,400,2.6478140371653246e-06
13,3,15,450,2.4927984627852544e-06
13,3,15,500,8.743762615997706e-07
13,3,15,550,4.493142088311807e-07
13,3,15,600,3.111984528274336e-07
13,3,15,650,4.423265262019203e-07
13,3,15,700,2.3194690168988263e-06
13,3,15,750,4.624175681015523e-06
13,3,15,800,6.740863570348038e-07
13,3,15,850,2.167848763738261e-06
13,3,15,900,8.380365867190068e-06
13,3,15,950,1.4964973810793896e-05
13,3,15,1000,9.8377312255456e-05
13,3,16,50,2.339530895681196e-06
13,3,16,100,4.831175093823513e-06
13,3,16,150,3.280589049019101e-06
13,3,16,200,3.07474145202912e-06
13,3,16,250,4.5662166440756435e-08
13,3,16,300,8.626900397279867e-07
13,3,16,350,1.299495542953029e-06
13,3,16,400,1.4163686278578304e-06
13,3,16,450,2.089609319959427e-06
13,3,16,500,6.362437743196961e-07
13,3,16,550,6.2100920461093445e-06
13,3,16,600,1.9621243168671868e-06
13,3,16,650,1.9363540678672585e-06
13,3,16,700,9.56765139973297e-07
13,3,16,750,0.0008580987127705
13,3,16,800,1.181479521798484e-05
13,3,16,850,0.0008579334895001
13,3,16,900,0.0008577961952278
13,3,16,950,0.0008580090986022
13,3,16,1000,0.0008580987127705
13,3,17,50,2.756367244919281e-06
13,3,17,100,2.3451508875781278e-06
13,3,17,150,3.378068470483916e-07
13,3,17,200,3.8960107602939904e-06
13,3,17,250,2.541584020183921e-06
13,3,17,300,8.783243095294274e-07
13,3,17,350,2.155999549062041e-06
13,3,17,400,1.891381093267452e-06
13,3,17,450,3.6503827772472814e-06
13,3,17,500,4.047827084724753e-08
13,3,17,550,4.29214660600675e-07
13,3,17,600,7.012793521143368e-07
13,3,17,650,2.594853690735721e-06
13,3,17,700,4.351526695693715e-07
13,3,17,750,5.077258732310177e-06
13,3,17,800,1.77223914852491e-06
13,3,17,850,4.306923588812663e-06
13,3,17,900,7.94109689623437e-05
13,3,17,950,0.0014886388911644
13,3,17,1000,0.0014886388911644
13,3,18,50,5.922733865702826e-07
13,3,18,100,4.709499878693813e-06
13,3,18,150,2.7137145634421694e-06
13,3,18,200,2.2967420246608224e-06
13,3,18,250,2.483967150434714e-06
13,3,18,300,3.448886725929493e-06
13,3,18,350,2.151572971544008e-07
13,3,18,400,3.576873746859394e-06
13,3,18,450,1.103092660083194e-05
13,3,18,500,1.9215374117090692e-05
13,3,18,550,1.3388113325914504e-05
13,3,18,600,2.726170732617063e-05
13,3,18,650,1.66218164313333e-07
13,3,18,700,2.91192805385608e-05
13,3,18,750,3.2906069182808875e-05
13,3,18,800,3.30232936077588e-05
13,3,18,850,3.30232936077588e-05
13,3,18,900,3.30232936077588e-05
13,3,18,950,3.3020650951089546e-05
13,3,18,1000,3.30232936077588e-05
13,3,19,50,3.216647641095768e-07
13,3,19,100,4.884604859529891e-06
13,3,19,150,9.255226792191252e-07
13,3,19,200,6.848040394420097e-07
13,3,19,250,4.64956447169727e-07
13,3,19,300,1.0192254314578587e-06
13,3,19,350,1.6453604786651696e-06
13,3,19,400,1.9893643987568898e-06
13,3,19,450,3.806005409272315e-06
13,3,19,500,1.4974238628848437e-06
13,3,19,550,3.868388188623212e-06
13,3,19,600,4.48477481730036e-06
13,3,19,650,4.614138946324624e-06
13,3,19,700,6.226969407699279e-06
13,3,19,750,4.112599945302495e-06
13,3,19,800,8.071512220185371e-05
13,3,19,850,2.4179557890508537e-06
13,3,19,900,2.4215167526958683e-05
13,3,19,950,0.0004239772837729
13,3,19,1000,0.0066750369805701
13,4,0,50,8.452804940368394e-06
13,4,0,100,1.1981901960804155e-05
13,4,0,150,9.489281254660158e-06
13,4,0,200,6.198128374263788e-06
13,4,0,250,6.378822197260839e-06
13,4,0,300,7.641040648045729e-06
13,4,0,350,9.151449328763056e-06
13,4,0,400,6.038178102177879e-06
13,4,0,450,9.783254352327324e-06
13,4,0,500,4.445292164766401e-06
13,4,0,550,2.3242725959486525e-06
13,4,0,600,7.322679480360248e-06
13,4,0,650,3.5412428371335615e-05
13,4,0,700,8.045549349911224e-05
13,4,0,750,5.597503336394237e-05
13,4,0,800,7.805632230789493e-06
13,4,0,850,0.0033000343419241
13,4,0,900,0.000612685447027
13,4,0,950,0.0004349711216288
13,4,0,1000,0.0208173263010237
13,4,1,50,1.1056997481004492e-05
13,4,1,100,6.95093998025334e-06
13,4,1,150,9.666311723825963e-06
13,4,1,200,4.566655882536512e-06
13,4,1,250,4.399594777702436e-06
13,4,1,300,7.264811239485978e-06
13,4,1,350,9.582757990210074e-06
13,4,1,400,6.683562961795239e-06
13,4,1,450,3.411491830117234e-06
13,4,1,500,7.633452427483684e-06
13,4,1,550,7.490009342218525e-06
13,4,1,600,7.199848102937753e-06
13,4,1,650,3.7209861892414334e-06
13,4,1,700,9.657222520638184e-06
13,4,1,750,9.550879495312372e-06
13,4,1,800,1.4200938882497157e-05
13,4,1,850,5.522539106248351e-05
13,4,1,900,0.0002127374595821
13,4,1,950,0.0002430997925153
13,4,1,1000,0.0005801985405574
13,4,2,50,1.2702185273915658e-05
13,4,2,100,3.222720808144831e-06
13,4,2,150,8.135289886441046e-06
13,4,2,200,1.2894705130390074e-05
13,4,2,250,9.691211229043977e-06
13,4,2,300,8.613691877770457e-06
13,4,2,350,1.3089002695051531e-05
13,4,2,400,6.687257465362441e-06
13,4,2,450,7.65723271544457e-06
13,4,2,500,6.714236758765048e-06
13,4,2,550,8.513381035033684e-06
13,4,2,600,1.1885360960530856e-05
13,4,2,650,1.644970569171917e-05
13,4,2,700,2.413228997722228e-06
13,4,2,750,6.431373250648195e-06
13,4,2,800,0.001536642192488
13,4,2,850,0.0015269769857688
13,4,2,900,0.0015369877089813
13,4,2,950,0.0015368444259912
13,4,2,1000,0.0015369877089813
13,4,3,50,1.1433192842178433e-05
13,4,3,100,9.964733438435522e-06
13,4,3,150,8.375560114902849e-06
13,4,3,200,7.579984267916706e-06
13,4,3,250,9.329304179313077e-06
13,4,3,300,7.501529673636016e-06
13,4,3,350,4.56590973769843e-06
13,4,3,400,8.440472542578582e-06
13,4,3,450,1.1052047570636908e-05
13,4,3,500,9.665764792415526e-06
13,4,3,550,7.456860227858693e-06
13,4,3,600,4.794070687409381e-06
13,4,3,650,4.759057659779271e-06
13,4,3,700,5.407792202630894e-06
13,4,3,750,5.195333617493015e-06
13,4,3,800,6.054651241612814e-06
13,4,3,850,6.051092927588874e-06
13,4,3,900,4.47539973024918e-05
13,4,3,950,0.0008398229649189
13,4,3,1000,0.0028334900278573
13,4,4,50,8.096808371932552e-06
13,4,4,100,8.285125911702391e-06
13,4,4,150,6.274754551484944e-06
13,4,4,200,7.379391558941721e-06
13,4,4,250,1.204152038219183e-05
13,4,4,300,5.473392097735113e-06
13,4,4,350,5.245643338716268e-06
13,4,4,400,9.575821740865768e-06
13,4,4,450,9.786764130716168e-06
13,4,4,500,7.1083533598897695e-06
13,4,4,550,8.16276178031928e-06
13,4,4,600,8.959608971180018e-06
13,4,4,650,8.35963680452821e-06
13,4,4,700,5.274264875175119e-06
13,4,4,750,9.628235880297398e-06
13,4,4,800,2.6035169393945766e-06
13,4,4,850,1.6343143893829184e-05
13,4,4,900,2.427154347815679e-05
13,4,4,950,2.149987474434465e-05
13,4,4,1000,0.0002048982141641
13,4,5,50,5.786255699230109e-06
13,4,5,100,7.6059059191216435e-06
13,4,5,150,6.989859039890185e-06
13,4,5,200,8.693432304175027e-06
13,4,5,250,8.47902070303378e-06
13,4,5,300,1.05028712059718e-05
13,4,5,350,5.4726742049831335e-06
13,4,5,400,6.503084289300043e-06
13,4,5,450,3.269955398457737e-06
13,4,5,500,4.229870008237654e-06
13,4,5,550,5.654238771762101e-06
13,4,5,600,8.455107847591949e-06
13,4,5,650,3.883323400396742e-06
13,4,5,700,9.015884229045606e-06
13,4,5,750,6.81264601878341e-06
13,4,5,800,5.237387209862268e-06
13,4,5,850,1.2078724757526016e-05
13,4,5,900,5.408100077928161e-06
13,4,5,950,6.91058078863775e-06
13,4,5,1000,3.2667402803542715e-05
13,4,6,50,9.795667884313122e-06
13,4,6,100,6.861059952587964e-06
13,4,6,150,5.7300782370471816e-06
13,4,6,200,1.0506946750495147e-05
13,4,6,250,9.770279400681803e-06
13,4,6,300,4.668621283341422e-06
13,4,6,350,1.0839373834997174e-05
13,4,6,400,6.751126739089789e-06
13,4,6,450,7.58110565841122e-06
13,4,6,500,4.778779064703487e-06
13,4,6,550,6.158649343792149e-06
13,4,6,600,4.282047989205968e-06
13,4,6,650,7.812288856922635e-06
13,4,6,700,1.4813339793796512e-05
13,4,6,750,1.3036320523008165e-05
13,4,6,800,8.323195959931246e-06
13,4,6,850,9.157254770250812e-06
13,4,6,900,2.7288580130941004e-05
13,4,6,950,0.0001655194510705
13,4,6,1000,0.004269321199503
13,4,7,50,4.777525106728031e-06
13,4,7,100,8.365172040166833e-06
13,4,7,150,6.447655145192592e-06
13,4,7,200,8.339708217639243e-06
13,4,7,250,5.398676196181939e-06
13,4,7,300,3.640704626726141e-06
13,4,7,350,9.21162916981045e-06
13,4,7,400,5.2465350904596455e-06
13,4,7,450,1.02085330044227e-05
13,4,7,500,8.715332741791426e-06
13,4,7,550,1.116706326198361e-05
13,4,7,600,7.973185211686733e-06
13,4,7,650,9.200612305055547e-06
13,4,7,700,1.098147313514132e-05
13,4,7,750,1.0487407173099436e-05
13,4,7,800,8.77564152825744e-06
13,4,7,850,1.1164568385457053e-05
13,4,7,900,7.051347139142804e-05
13,4,7,950,0.0031096324103285
13,4,7,1000,0.0164044937319634
13,4,8,50,6.680733406710241e-06
13,4,8,100,1.1136870474890002e-05
13,4,8,150,4.464115298235061e-06
13,4,8,200,1.0074079153425265e-05
13,4,8,250,3.1376892731020594e-06
13,4,8,300,1.0797898323774316e-05
13,4,8,350,6.550085618799491e-06
13,4,8,400,7.46888692358863e-06
13,4,8,450,1.4934558629073792e-05
13,4,8,500,3.981661667993617e-06
13,4,8,550,8.644532289607022e-06
13,4,8,600,9.583699726413475e-06
13,4,8,650,3.346618200244536e-05
13,4,8,700,4.406007028806373e-05
13,4,8,750,8.983103116217564e-06
13,4,8,800,0.0014383879024061
13,4,8,850,0.0038124832177755
13,4,8,900,0.0091435479432087
13,4,8,950,0.0096802046516352
13,4,8,1000,0.0096840317147148
13,4,9,50,8.722771733385857e-06
13,4,9,100,1.5015864510813405e-05
13,4,9,150,8.456588546668688e-06
13,4,9,200,6.394118890853982e-06
13,4,9,250,9.423766840226709e-06
13,4,9,300,1.0007555632429245e-05
13,4,9,350,6.602897460673942e-06
13,4,9,400,2.7216273207881586e-06
13,4,9,450,1.18051170674637e-05
13,4,9,500,9.114718719180427e-06
13,4,9,550,1.277290169425422e-05
13,4,9,600,6.03700890046073e-06
13,4,9,650,1.52782394612065e-05
13,4,9,700,9.3065684941255e-06
13,4,9,750,0.0004895298457667
13,4,9,800,0.0003702876278509
13,4,9,850,0.0004895298457667
13,4,9,900,0.0004894490455249
13,4,9,950,0.0004895259687112
13,4,9,1000,0.0004895298457667
13,4,10,50,9.103908311977813e-06
13,4,10,100,6.353314185572936e-06
13,4,10,150,6.72117083487196e-06
13,4,10,200,6.466915823789603e-06
13,4,10,250,8.271719210228236e-06
13,4,10,300,7.122262803614053e-06
13,4,10,350,6.365963876022049e-06
13,4,10,400,5.768819815630309e-06
13,4,10,450,9.935857633201751e-06
13,4,10,500,2.034335924531769e-06
13,4,10,550,5.203373871432696e-06
13,4,10,600,1.081946118518242e-05
13,4,10,650,1.0267344430325298e-05
13,4,10,700,6.573541369976436e-06
13,4,10,750,4.669957286544024e-05
13,4,10,800,0.0003098049345823
13,4,10,850,0.0015643558858294
13,4,10,900,0.0029995633991942
13,4,10,950,0.0030015970220212
13,4,10,1000,0.0030026796745592
13,4,11,50,9.647476275345412e-06
13,4,11,100,8.931377893039348e-06
13,4,11,150,8.928317974790748e-06
13,4,11,200,6.301291953284414e-06
13,4,11,250,8.633919647007119e-06
13,4,11,300,8.348825672913126e-06
13,4,11,350,5.867308036607265e-06
13,4,11,400,7.867773780789827e-06
13,4,11,450,6.324508648348188e-06
13,4,11,500,7.867941120069048e-06
13,4,11,550,4.713387800388945e-06
13,4,11,600,6.860061712212355e-06
13,4,11,650,1.1962365281058302e-05
13,4,11,700,7.882773465272667e-06
13,4,11,750,8.931668382437475e-06
13,4,11,800,5.487526833735748e-06
13,4,11,850,2.431106772925164e-06
13,4,11,900,7.450361348055202e-05
13,4,11,950,8.091332362528452e-05
13,4,11,1000,8.353396757298163e-05
13,4,12,50,7.406653373205349e-06
13,4,12,100,1.0732944604588124e-05
13,4,12,150,5.5161527166693845e-06
13,4,12,200,9.239127142537391e-06
13,4,12,250,4.479970513838069e-06
13,4,12,300,1.0997442807913666e-05
13,4,12,350,1.5880692740548048e-05
13,4,12,400,1.2004029863934302e-05
13,4,12,450,9.974838992310514e-06
13,4,12,500,7.596177059728012e-06
13,4,12,550,8.80219776478098e-06
13,4,12,600,9.617379110697074e-06
13,4,12,650,8.72672992309001e-06
13,4,12,700,8.34540717049477e-06
13,4,12,750,7.999445887924896e-06
13,4,12,800,6.129915523401355e-06
13,4,12,850,9.226542649210056e-06
13,4,12,900,1.2180007037377226e-05
13,4,12,950,3.4098111624953466e-05
13,4,12,1000,0.0006914348069126
13,4,13,50,1.120694506578532e-05
13,4,13,100,7.031166487421356e-06
13,4,13,150,2.0974184863230414e-06
13,4,13,200,6.6975267364543335e-06
13,4,13,250,4.245682483505277e-06
13,4,13,300,7.862033536423845e-06
13,4,13,350,7.143135299943815e-06
13,4,13,400,7.172457343255504e-06
13,4,13,450,8.36969309835564e-06
13,4,13,500,8.47665622075077e-06
13,4,13,550,2.5220176395270352e-06
13,4,13,600,1.4148023449640332e-05
13,4,13,650,9.990545020682112e-05
13,4,13,700,0.0001751718965398
13,4,13,750,0.000220047769444
13,4,13,800,0.0002200916000202
13,4,13,850,0.0002203239133021
13,4,13,900,0.0002202405051754
13,4,13,950,0.0002204350910563
13,4,13,1000,0.0002205672253385
13,4,14,50,9.00119169544757e-06
13,4,14,100,9.632819962370583e-06
13,4,14,150,6.800537464445023e-06
13,4,14,200,4.586852502037214e-06
13,4,14,250,4.154423898920611e-06
13,4,14,300,9.678956343387827e-06
13,4,14,350,6.013637181129626e-06
13,4,14,400,1.0992866694377584e-05
13,4,14,450,7.109087189715962e-06
13,4,14,500,9.994132993880876e-06
13,4,14,550,1.023184169986942e-05
13,4,14,600,7.836118404931085e-06
13,4,14,650,8.126172431167163e-06
13,4,14,700,9.198899069577815e-06
13,4,14,750,0.0003182940844692
13,4,14,800,0.0003264491461938
13,4,14,850,0.0003265118158405
13,4,14,900,0.0003265652014171
13,4,14,950,0.000326602578927
13,4,14,1000,0.0003266241598987
13,4,15,50,9.7748997033782e-06
13,4,15,100,1.4438437264363506e-07
13,4,15,150,7.814700426015814e-06
13,4,15,200,4.1485344255870125e-06
13,4,15,250,8.344353150359421e-06
13,4,15,300,1.00436813576043e-05
13,4,15,350,8.360277909558989e-06
13,4,15,400,5.53514753589205e-06
13,4,15,450,5.043848105050782e-06
13,4,15,500,3.451149066055056e-06
13,4,15,550,7.356024910497867e-06
13,4,15,600,9.939749176959204e-06
13,4,15,650,6.412112572051183e-06
13,4,15,700,9.81916058052574e-06
13,4,15,750,7.594995542998971e-06
13,4,15,800,1.0238283175500704e-05
13,4,15,850,9.039051664061815e-06
13,4,15,900,9.585210126401246e-06
13,4,15,950,5.783646914359143e-05
13,4,15,1000,0.0002284021894788
13,4,16,50,1.0025508022115987e-05
13,4,16,100,5.537256300575211e-06
13,4,16,150,1.2486894236042925e-05
13,4,16,200,7.681002137218497e-06
13,4,16,250,9.332443058520266e-06
13,4,16,300,6.9108980812970505e-06
13,4,16,350,9.026323737066576e-06
13,4,16,400,9.004776812732683e-06
13,4,16,450,8.113416252085819e-06
13,4,16,500,6.517207434701252e-06
13,4,16,550,5.152846102057731e-06
13,4,16,600,7.182573038904996e-06
13,4,16,650,6.615558017310018e-06
13,4,16,700,5.528463382085272e-06
13,4,16,750,3.5728909271314578e-06
13,4,16,800,7.596760211761658e-06
13,4,16,850,4.047981629087208e-06
13,4,16,900,1.7522388865381975e-05
13,4,16,950,0.0002164726671612
13,4,16,1000,0.000221351062806
13,4,17,50,9.05032641965396e-06
13,4,17,100,7.041569050406654e-06
13,4,17,150,6.643641315308e-06
13,4,17,200,8.6165569290662e-06
13,4,17,250,5.040569414238008e-06
13,4,17,300,4.346851755012079e-06
13,4,17,350,7.724861689860896e-06
13,4,17,400,8.140052173980415e-06
13,4,17,450,1.5007153450931915e-05
13,4,17,500,5.946316806423033e-06
13,4,17,550,4.526111241330098e-06
13,4,17,600,5.3325221255426405e-06
13,4,17,650,7.928823641206674e-06
13,4,17,700,8.810054017954765e-06
13,4,17,750,7.361194317842093e-06
13,4,17,800,5.143004234319692e-06
13,4,17,850,2.798254336599228e-05
13,4,17,900,1.8623349479583152e-05
13,4,17,950,3.582799772317389e-05
13,4,17,1000,0.0001020557440077
13,4,18,50,1.1282161536351229e-05
13,4,18,100,7.4958046419317825e-06
13,4,18,150,1.1267236466352197e-05
13,4,18,200,1.1928063626467994e-05
13,4,18,250,7.936311892848669e-06
13,4,18,300,1.0465788531931596e-05
13,4,18,350,8.225247426240087e-06
13,4,18,400,5.203287666349461e-06
13,4,18,450,2.5276282140619327e-06
13,4,18,500,1.3802719209175448e-05
13,4,18,550,1.4244748033317494e-06
13,4,18,600,2.1087955706913263e-05
13,4,18,650,0.0013595515065361
13,4,18,700,0.0009931871172124
13,4,18,750,0.0013670025219287
13,4,18,800,0.0013670025219287
13,4,18,850,0.0013670025219287
13,4,18,900,0.0013670025219287
13,4,18,950,0.0013670025219287
13,4,18,1000,0.0013670025219287
13,4,19,50,7.701618915948412e-06
13,4,19,100,6.600333040550827e-06
13,4,19,150,7.981829625621521e-06
13,4,19,200,9.13562091642122e-06
13,4,19,250,8.966127234532504e-06
13,4,19,300,7.792416049793412e-06
13,4,19,350,5.822201770114053e-06
13,4,19,400,1.0815654397683274e-05
13,4,19,450,6.293434975698166e-06
13,4,19,500,1.077575086150764e-05
13,4,19,550,1.1662207874184625e-05
13,4,19,600,4.64113924768869e-06
13,4,19,650,9.594899867521813e-06
13,4,19,700,4.945452608869239e-06
13,4,19,750,7.858026811084592e-06
13,4,19,800,5.544740930154884e-06
13,4,19,850,6.392500553409055e-06
13,4,19,900,8.368753535389627e-06
13,4,19,950,1.1327050479105191e-05
13,4,19,1000,0.000133278234159
13,5,0,50,3.187775875286352e-06
13,5,0,100,1.1105451257494575e-05
13,5,0,150,5.818505093309458e-06
13,5,0,200,8.21448410584764e-06
13,5,0,250,4.884494748835338e-06
13,5,0,300,1.001554227984658e-05
13,5,0,350,4.358282259284016e-06
13,5,0,400,3.0562001150090164e-06
13,5,0,450,4.896328026437347e-06
13,5,0,500,9.368921572565368e-06
13,5,0,550,4.615638480125429e-06
13,5,0,600,5.040309350163374e-06
13,5,0,650,0.0001831980258852
13,5,0,700,0.0001834801613588
13,5,0,750,0.000183398830847
13,5,0,800,0.0001834403433033
13,5,0,850,0.0001834559935102
13,5,0,900,0.00018345886653
13,5,0,950,0.0001834747485489
13,5,0,1000,0.0001834801613588
13,5,1,50,1.0917883791675568e-06
13,5,1,100,7.834856478418523e-06
13,5,1,150,1.01742190348205e-05
13,5,1,200,3.249218367258773e-06
13,5,1,250,7.5585568716394e-06
13,5,1,300,5.699287809670644e-06
13,5,1,350,9.660962662190628e-06
13,5,1,400,1.11474266133177e-05
13,5,1,450,6.395039619095926e-06
13,5,1,500,3.954699036077686e-06
13,5,1,550,9.680623940880318e-06
13,5,1,600,8.783886790924478e-06
13,5,1,650,8.412229873838485e-06
13,5,1,700,7.66487888900375e-06
13,5,1,750,7.766886305731582e-06
13,5,1,800,3.659926187050089e-06
13,5,1,850,8.576609928142716e-06
13,5,1,900,0.0001151734237434
13,5,1,950,0.0001644061145938
13,5,1,1000,0.0002828465998811
13,5,2,50,1.0664604981544465e-05
13,5,2,100,1.2558612518819417e-05
13,5,2,150,4.8053563091884856e-06
13,5,2,200,1.0247840349140331e-05
13,5,2,250,9.404577878463648e-06
13,5,2,300,1.0730793823982043e-05
13,5,2,350,9.067645672847033e-06
13,5,2,400,5.599754985920374e-06
13,5,2,450,4.755386337410922e-06
13,5,2,500,5.466199406378496e-06
13,5,2,550,9.283436555320032e-06
13,5,2,600,7.88977925821353e-06
13,5,2,650,9.654832683918929e-06
13,5,2,700,2.262859804887262e-06
13,5,2,750,6.303214543964288e-06
13,5,2,800,5.487064658583616e-06
13,5,2,850,6.6424771844781e-06
13,5,2,900,1.1263045740247046e-05
13,5,2,950,0.0001170082330185
13,5,2,1000,0.0001559592863318
13,5,3,50,1.0961131215785754e-06
13,5,3,100,5.307700856870759e-06
13,5,3,150,1.0757883228079202e-05
13,5,3,200,1.0535235781632952e-05
13,5,3,250,7.380465138213602e-06
13,5,3,300,7.786239709124005e-06
13,5,3,350,1.044358239225532e-05
13,5,3,400,9.386554496355415e-06
13,5,3,450,1.2246239344562654e-05
13,5,3,500,6.964855219277335e-06
13,5,3,550,1.0561279858544333e-05
13,5,3,600,7.419676136073503e-06
13,5,3,650,7.544369253528882e-06
13,5,3,700,1.3635486418587367e-05
13,5,3,750,1.066849869853931e-05
13,5,3,800,5.38241820724886e-06
13,5,3,850,6.298747134034033e-05
13,5,3,900,0.0003668354627097
13,5,3,950,0.000646410773549
13,5,3,1000,0.0031839215981684
13,5,4,50,3.130354596902468e-06
13,5,4,100,2.533319198380352e-06
13,5,4,150,2.683515256636384e-06
13,5,4,200,8.2726051666719e-06
13,5,4,250,2.860968058268795e-06
13,5,4,300,6.106335897693037e-06
13,5,4,350,6.740967578692448e-06
13,5,4,400,1.6515962211566348e-06
13,5,4,450,9.60331971359271e-06
13,5,4,500,1.7129133897727563e-06
13,5,4,550,1.1216265356549169e-05
13,5,4,600,8.63923611008157e-06
13,5,4,650,1.6440333550308335e-06
13,5,4,700,1.600725411774849e-05
13,5,4,750,2.208144931469469e-06
13,5,4,800,7.85759795890581e-06
13,5,4,850,9.017062848124791e-06
13,5,4,900,7.89362516398574e-06
13,5,4,950,4.189845029827983e-05
13,5,4,1000,0.0003081729818051
13,5,5,50,7.319074079526136e-06
13,5,5,100,9.244999229971852e-06
13,5,5,150,5.635116455945743e-06
13,5,5,200,5.2734984467880406e-06
13,5,5,250,5.058915159892788e-06
13,5,5,300,3.543678270101855e-06
13,5,5,350,6.56925864348834e-06
13,5,5,400,2.8049086753175262e-06
13,5,5,450,9.980560401952427e-06
13,5,5,500,5.403378357486785e-06
13,5,5,550,5.302411921469947e-06
13,5,5,600,3.457288461688788e-06
13,5,5,650,2.7831248681078558e-06
13,5,5,700,1.9068505285282536e-05
13,5,5,750,6.779147737615853e-06
13,5,5,800,5.506274628308137e-06
13,5,5,850,4.424632645701101e-06
13,5,5,900,9.563299547010346e-06
13,5,5,950,7.705761075713419e-05
13,5,5,1000,0.0003715519927358
13,5,6,50,4.540689317758797e-06
13,5,6,100,2.591504731913922e-06
13,5,6,150,3.264641833033144e-06
13,5,6,200,2.079891326752758e-06
13,5,6,250,8.662512206967405e-06
13,5,6,300,9.275583924208569e-06
13,5,6,350,2.593622913959117e-06
13,5,6,400,4.470428552860191e-06
13,5,6,450,7.889147570544785e-06
13,5,6,500,5.467998846939463e-06
13,5,6,550,1.5991287822530874e-07
13,5,6,600,1.4930455139514774e-06
13,5,6,650,3.287127595920583e-06
13,5,6,700,8.148268460148885e-06
13,5,6,750,4.922651002147427e-06
13,5,6,800,1.0772832928102014e-05
13,5,6,850,2.891761383295189e-06
13,5,6,900,3.844512278217056e-06
13,5,6,950,1.173466940414934e-05
13,5,6,1000,0.0001112777102678
13,5,7,50,5.989869208180628e-06
13,5,7,100,5.003595402067424e-06
13,5,7,150,5.479451390635754e-07
13,5,7,200,5.134461238129886e-06
13,5,7,250,8.893275246249608e-06
13,5,7,300,4.125285131962351e-06
13,5,7,350,1.2843255183948236e-05
13,5,7,400,1.1440126918285344e-05
13,5,7,450,9.315760563883193e-06
13,5,7,500,4.893650597969822e-06
13,5,7,550,5.629556897333766e-07
13,5,7,600,3.2712390573442234e-06
13,5,7,650,1.8540517985194022e-05
13,5,7,700,0.0007574049789281
13,5,7,750,0.0023967245955077
13,5,7,800,0.0059401962215725
13,5,7,850,0.0059401962215725
13,5,7,900,0.0059401962215725
13,5,7,950,0.0059399820099092
13,5,7,1000,0.0059401962215725
13,5,8,50,1.014875521229291e-05
13,5,8,100,3.1862814123727955e-06
13,5,8,150,4.304049120154887e-06
13,5,8,200,5.013007693214218e-06
13,5,8,250,3.4821930377940484e-06
13,5,8,300,6.175807053005713e-06
13,5,8,350,4.999461180134479e-06
13,5,8,400,3.089672624378294e-07
13,5,8,450,1.293835708370569e-06
13,5,8,500,9.88190266845886e-06
13,5,8,550,1.2715271785080658e-05
13,5,8,600,1.2094918998162247e-05
13,5,8,650,3.481445775632227e-05
13,5,8,700,1.298343696429976e-05
13,5,8,750,3.4713145358198e-06
13,5,8,800,6.454275550702524e-06
13,5,8,850,3.9550612423097645e-06
13,5,8,900,3.1599193601258546e-05
13,5,8,950,0.001369002543608
13,5,8,1000,0.0066818292022283
13,5,9,50,5.416641625293038e-06
13,5,9,100,4.907499191047115e-06
13,5,9,150,4.901118566062819e-06
13,5,9,200,8.159815594827553e-06
