fid,iid,rep,budget,best_precision
6,1,8,100,3.818304776476365e-06
6,1,8,150,5.990787959643952e-06
6,1,8,200,2.6333229492940444e-07
6,1,8,250,1.5141559458440758e-06
6,1,8,300,0.00012837400727808468
6,1,8,350,0.0034727472857052537
6,1,8,400,7.050695521734804e-05
6,1,8,450,0.0005704414186408224
6,1,8,500,0.00022890072911738486
6,1,8,550,0.045146768027348017
6,1,8,600,0.004574525423689883
6,1,8,650,0.002335221924433959
6,1,8,700,0.006661623434476609
6,1,8,750,0.01653239952643414
6,1,8,800,0.01950810899196014
6,1,8,850,0.03420410189938035
6,1,8,900,0.04445815669110762
6,1,8,950,0.03738817225201924
6,1,8,1000,0.06859121904773664
6,1,9,50,0.032503047566960125
6,1,9,100,0.30828727943357614
6,1,9,150,0.013974135996194976
6,1,9,200,3.9499794239410667e-07
6,1,9,250,0.0006177752189043829
6,1,9,300,0.0011928907670302022
6,1,9,350,0.011793818707003238
6,1,9,400,0.01951923473917091
6,1,9,450,0.0026486519982236827
6,1,9,500,0.005690786782895628
6,1,9,550,0.01069737302774093
6,1,9,600,0.005746349686125732
6,1,9,650,0.019871440346138986
6,1,9,700,0.30828727943357614
6,1,9,750,0.01967947183213545
6,1,9,800,0.08575251953828593
6,1,9,850,0.18032242415498803
6,1,9,900,0.28979049428079234
6,1,9,950,0.06710728136798572
6,1,9,1000,0.30828727943357614
6,1,10,50,0.00015213965664546343
6,1,10,100,2.9427273208360952e-05
6,1,10,150,0.005277685813975124
6,1,10,200,1.9749947119705335e-07
6,1,10,250,7.504942005488028e-05
6,1,10,300,0.002052667444974708
6,1,10,350,0.005277685813975124
6,1,10,400,0.00037959206264073656
6,1,10,450,0.005277685813975124
6,1,10,500,0.0012335754520967953
6,1,10,550,0.0006372617347291589
6,1,10,600,6.85319705053775e-05
6,1,10,650,0.000589664603170669
6,1,10,700,0.0023194878795619266
6,1,10,750,0.005277685813975124
6,1,10,800,0.005277685813975124
6,1,10,850,0.004246875459973971
6,1,10,900,0.005277685813975124
6,1,10,950,0.005277685813975124
6,1,10,1000,0.005277685813975124
6,1,11,50,0.00028992775671727434
6,1,11,100,0.00018551689827776545
6,1,11,150,2.0408185357028845e-06
6,1,11,200,4.318633336842234e-05
6,1,11,250,0.010494344599350358
6,1,11,300,0.004177290165288876
6,1,11,350,0.03787092434844857
6,1,11,400,0.00018525356698283606
6,1,11,450,0.03787092434844857
6,1,11,500,0.0017137600684005642
6,1,11,550,0.03787092434844857
6,1,11,600,0.001017512124607219
6,1,11,650,0.03787092434844857
6,1,11,700,0.008625021569470249
6,1,11,750,0.03787092434844857
6,1,11,800,0.005653130407720723
6,1,11,850,0.0366762560961776
6,1,11,900,0.009272750722172853
6,1,11,950,0.028557488942209126
6,1,11,1000,0.03787092434844857
6,1,12,50,1.9749947119705335e-07
6,1,12,100,0.001109217248066384
6,1,12,150,6.714949020699815e-06
6,1,12,200,0.0009597109053702147
6,1,12,250,0.0052396344418578255
6,1,12,300,0.0052396344418578255
6,1,12,350,9.637925494416202e-05
6,1,12,400,6.392367284411294e-05
6,1,12,450,0.002571100931866973
6,1,12,500,0.00038861115949206866
6,1,12,550,0.0052396344418578255
6,1,12,600,0.00020678090034331484
6,1,12,650,0.0052396344418578255
6,1,12,700,0.0018608305966186368
6,1,12,750,0.0052396344418578255
6,1,12,800,0.0052396344418578255
6,1,12,850,0.0007059912027057335
6,1,12,900,0.0026757751216014113
6,1,12,950,0.0052396344418578255
6,1,12,1000,0.0052396344418578255
6,1,13,50,0.004408626707884358
6,1,13,100,1.4812386339779e-05
6,1,13,150,0.004408626707884358
6,1,13,200,0.0013600403064866417
6,1,13,250,0.004408626707884358
6,1,13,300,0.0008683349460297113
6,1,13,350,0.0006154710700737507
6,1,13,400,4.930878597553099e-05
6,1,13,450,0.0002547071960204665
6,1,13,500,0.004408626707884358
6,1,13,550,0.004408626707884358
6,1,13,600,0.0011274529402402452
6,1,13,650,0.0011476636171260772
6,1,13,700,0.004408626707884358
6,1,13,750,0.0022836748234515277
6,1,13,800,0.0019406858118059787
6,1,13,850,0.004408626707884358
6,1,13,900,0.0011370645325051686
6,1,13,950,0.004408626707884358
6,1,13,1000,0.004408626707884358
6,1,14,50,0.0035865064051147566
6,1,14,100,1.882818858745242e-05
6,1,14,150,0.0001639237320935543
6,1,14,200,0.0013174464695318107
6,1,14,250,0.001158328534570718
6,1,14,300,0.007686772165636782
6,1,14,350,0.005789470185670422
6,1,14,400,0.007753197484782723
6,1,14,450,0.0022710349212949166
6,1,14,500,0.003369718916564124
6,1,14,550,0.06865678854017405
6,1,14,600,0.01091126387204734
6,1,14,650,0.04670963926275403
6,1,14,700,0.000884990650433996
6,1,14,750,0.041124777494243765
6,1,14,800,0.009083349688294879
6,1,14,850,0.040138009299319544
6,1,14,900,0.030922006472203983
6,1,14,950,0.06865678854017405
6,1,14,1000,0.06865678854017405
6,1,15,50,0.00022053996050337625
6,1,15,100,0.004473208707965794
6,1,15,150,0.0006213960242096622
6,1,15,200,0.0011437794805258684
6,1,15,250,0.0008144178633929157
6,1,15,300,0.0004283741850264087
6,1,15,350,0.0007645165830037936
6,1,15,400,0.03193161865696332
6,1,15,450,0.07694797185949755
6,1,15,500,0.0002364715038466052
6,1,15,550,0.00028894026436128905
6,1,15,600,0.0005981570374321422
6,1,15,650,0.0031907194688358615
6,1,15,700,0.012819889097695663
6,1,15,750,0.0032625430795278566
6,1,15,800,0.005791050173439999
6,1,15,850,0.037827079687842824
6,1,15,900,0.03750811965685959
6,1,15,950,0.06005836343249167
6,1,15,1000,0.07694797185949755
6,1,16,50,4.608307661264578e-07
6,1,16,100,1.8433200645058313e-06
6,1,16,150,0.020391058823858433
6,1,16,200,0.020391058823858433
6,1,16,250,0.020391058823858433
6,1,16,300,0.020391058823858433
6,1,16,350,0.01931377049630224
6,1,16,400,0.020391058823858433
6,1,16,450,0.020391058823858433
6,1,16,500,0.01706946370244266
6,1,16,550,0.020391058823858433
6,1,16,600,0.020391058823858433
6,1,16,650,0.0011404878393392508
6,1,16,700,0.0011732725855579617
6,1,16,750,0.005591576717530975
6,1,16,800,0.019790136808829534
6,1,16,850,0.017736086875556445
6,1,16,900,0.020391058823858433
6,1,16,950,0.020391058823858433
6,1,16,1000,0.020391058823858433
6,1,17,50,2.9624780679558e-06
6,1,17,100,1e-12
6,1,17,150,0.00024068480456547567
6,1,17,200,6.655698579340698e-05
6,1,17,250,6.3857849020380585e-06
6,1,17,300,3.884137600208716e-06
6,1,17,350,7.439109181755676e-05
6,1,17,400,1.3232398570202575e-05
6,1,17,450,0.0015926935055567706
6,1,17,500,0.0011201454968059541
6,1,17,550,0.00025457553037300175
6,1,17,600,7.314026816664208e-05
6,1,17,650,0.0009880190195751257
6,1,17,700,0.00019572098595627987
6,1,17,750,0.0015317323107806135
6,1,17,800,0.0015926935055567706
6,1,17,850,0.0015926935055567706
6,1,17,900,0.0015926935055567706
6,1,17,950,0.0015926935055567706
6,1,17,1000,0.0015926935055567706
6,1,18,50,0.00017847278613840388
6,1,18,100,0.00011040164639915282
6,1,18,150,2.0474009180761197e-05
6,1,18,200,0.0002915077444868508
6,1,18,250,0.0001983542989055739
6,1,18,300,0.0011119822266631428
6,1,18,350,0.08409201822528482
6,1,18,400,0.00013133648434604048
6,1,18,450,0.0021617524338992137
6,1,18,500,0.00031830170374591766
6,1,18,550,0.009325285315511269
6,1,18,600,0.01983542979155739
6,1,18,650,0.03157111811420496
6,1,18,700,0.02821746240763153
6,1,18,750,0.020082697877496104
6,1,18,800,0.0186887536677873
6,1,18,850,0.01950810899196014
6,1,18,900,0.012930883238508406
6,1,18,950,0.0867013680267403
6,1,18,1000,0.11521935727371001
6,1,19,50,0.0005860437978653896
6,1,19,100,0.0006167218937246652
6,1,19,150,1.9749947119705335e-07
6,1,19,200,1.1125748210767338e-05
6,1,19,250,1.2508246509146713e-06
6,1,19,300,0.0004739304990491957
6,1,19,350,0.005117909550776709
6,1,19,400,0.06759562925443229
6,1,19,450,0.0764533698547964
6,1,19,500,0.008944903259985744
6,1,19,550,0.0764533698547964
6,1,19,600,0.017277956255203016
6,1,19,650,0.0764533698547964
6,1,19,700,0.046037551965270464
6,1,19,750,0.01089757064471101
6,1,19,800,0.034289684570232404
6,1,19,850,0.053074027497079075
6,1,19,900,0.05040569148555942
6,1,19,950,0.05132399354380199
6,1,19,1000,0.0764533698547964
6,2,0,50,0.00036905881084356033
6,2,0,100,1.1520745153161446e-05
6,2,0,150,3.956552806314303e-05
6,2,0,200,4.766296538222221e-05
6,2,0,250,0.0004261358690195088
6,2,0,300,0.01568315610028681
6,2,0,350,3.324557698483732e-05
6,2,0,400,0.00015931543443228972
6,2,0,450,7.182361169199506e-05
6,2,0,500,0.00018643855781001837
6,2,0,550,4.7465466911025163e-05
6,2,0,600,0.0007088878469499568
6,2,0,650,0.022885727846372148
6,2,0,700,0.019416140537206045
6,2,0,750,0.010591382181531845
6,2,0,800,0.010840756917829993
6,2,0,850,0.04579206136557252
6,2,0,900,0.04579206136557252
6,2,0,950,0.04579206136557252
6,2,0,1000,0.04579206136557252
6,2,1,50,1.2837401627808467e-05
6,2,1,100,0.001200329876111958
6,2,1,150,4.608307661264578e-07
6,2,1,200,0.004384861058516979
6,2,1,250,0.005081833163371381
6,2,1,300,0.005206981361286579
6,2,1,350,0.0199129808579141
6,2,1,400,0.0022584608519620373
6,2,1,450,0.000641606701095494
6,2,1,500,0.05758667006546055
6,2,1,550,0.05758667006546055
6,2,1,600,0.007519161796414216
6,2,1,650,0.017556560765238326
6,2,1,700,0.02550166093020085
6,2,1,750,0.0027455579147577036
6,2,1,800,0.05758667006546055
6,2,1,850,0.032054857702990276
6,2,1,900,0.05758667006546055
6,2,1,950,0.028872433170944692
6,2,1,1000,0.05758667006546055
6,2,2,50,5.924964135911601e-07
6,2,2,100,1e-12
6,2,2,150,0.0006006586847339717
6,2,2,200,6.642532014594227e-05
6,2,2,250,1.9749848119705332e-05
6,2,2,300,3.5154728873075504e-05
6,2,2,350,0.003015077495117949
6,2,2,400,0.0026566177698952973
6,2,2,450,0.003015077495117949
6,2,2,500,0.00014430555062131366
6,2,2,550,0.00012896650269167583
6,2,2,600,0.00021224502471309999
6,2,2,650,0.0002398289778569551
6,2,2,700,0.0011555635559739592
6,2,2,750,0.00030230432757895635
6,2,2,800,0.0003211325151664088
6,2,2,850,0.0005670839446304726
6,2,2,900,0.002841147174817077
6,2,2,950,0.00203620923904162
6,2,2,1000,0.003015077495117949
6,2,3,50,0.00045115234203780224
6,2,3,100,1e-12
6,2,3,150,0.0006982887623290483
6,2,3,200,0.00443528900149596
6,2,3,250,0.019222328704138005
6,2,3,300,0.00030901927559965616
6,2,3,350,0.003892299871351528
6,2,3,400,0.0022300210721096616
6,2,3,450,0.005232261165599803
6,2,3,500,0.0004069126844896622
6,2,3,550,0.000713035314845095
6,2,3,600,0.019646884584387937
6,2,3,650,0.01676768603845356
6,2,3,700,0.0011314029096641863
6,2,3,750,0.03683247738689446
6,2,3,800,0.0004847929149650336
6,2,3,850,0.0033924312407517853
6,2,3,900,0.0347367552761988
6,2,3,950,0.03424748573021996
6,2,3,1000,0.03683247738689446
6,2,4,50,3.561555863920196e-05
6,2,4,100,3.489140657814609e-06
6,2,4,150,0.0006263993188133209
6,2,4,200,3.008560144568446e-05
6,2,4,250,2.1066513594352355e-06
6,2,4,300,3.225809362885205e-06
6,2,4,350,3.936802959194598e-05
6,2,4,400,6.398950566784528e-05
6,2,4,450,0.00028130365680833634
6,2,4,500,1.3824893983793735e-05
6,2,4,550,0.00021994746508978508
6,2,4,600,0.00034957229501878445
6,2,4,650,0.00020875588505528538
6,2,4,700,0.0007797239652859667
6,2,4,750,0.0011629368322319824
6,2,4,800,0.00011632660053506441
6,2,4,850,0.0012850567202554938
6,2,4,900,0.003786835687732301
6,2,4,950,0.003786835687732301
6,2,4,1000,0.003786835687732301
6,2,5,50,3.377223957469613e-05
6,2,5,100,0.0006364717408443707
6,2,5,150,0.0022180394981903737
6,2,5,200,2.3699817543646402e-05
6,2,5,250,0.003828047035388753
6,2,5,300,0.00012152739360992016
6,2,5,350,0.0019092177220619148
6,2,5,400,0.0044250849138174455
6,2,5,450,0.03191878125633551
6,2,5,500,0.002879988540819164
6,2,5,550,0.0021020420627739715
6,2,5,600,0.00392817876028566
6,2,5,650,0.001742002349781743
6,2,5,700,0.010470973946925375
6,2,5,750,0.01662173466823894
6,2,5,800,0.016222919422068355
6,2,5,850,0.00950033479381559
6,2,5,900,0.07851466139868005
6,2,5,950,0.12225945361082391
6,2,5,1000,0.12497940255614973
6,2,6,50,2.6333229492940444e-07
6,2,6,100,0.000586307129160319
6,2,6,150,1.8301525997593612e-05
6,2,6,200,0.003878540811191466
6,2,6,250,0.00012218572184724368
6,2,6,300,3.989469218180478e-05
6,2,6,350,0.09270150324735425
6,2,6,400,0.005702439192696254
6,2,6,450,0.09270150324735425
6,2,6,500,0.006717186337706714
6,2,6,550,0.01047196143928136
6,2,6,600,0.015193491557365582
6,2,6,650,0.010398755339290985
6,2,6,700,0.007174000301585499
6,2,6,750,0.027870062596795916
6,2,6,800,0.010626668575052385
6,2,6,850,0.01959737830094121
6,2,6,900,0.061324196967217325
6,2,6,950,0.08244639513044726
6,2,6,1000,0.09270150324735425
6,2,7,50,2.633313049294045e-05
6,2,7,100,1.9749947119705335e-07
6,2,7,150,0.00012317321420322893
6,2,7,200,3.1533923567796186e-05
6,2,7,250,4.4502989843069355e-05
6,2,7,300,1.8038194702664208e-05
6,2,7,350,0.014880719811813181
6,2,7,400,0.053547892162304545
6,2,7,450,0.0007028312271665805
6,2,7,500,0.010800862226648186
6,2,7,550,0.03277190881908305
6,2,7,600,0.03236855110807493
6,2,7,650,0.058328540156100415
6,2,7,700,0.07526541655054612
6,2,7,750,0.07526541655054612
6,2,7,800,0.06557568072385256
6,2,7,850,0.05543084258669725
6,2,7,900,0.03284228410765293
6,2,7,950,0.04218843842728736
6,2,7,1000,0.07526541655054612
6,2,8,50,0.003938777844906568
6,2,8,100,0.04256638466833478
6,2,8,150,4.871629956193983e-06
6,2,8,200,4.7465466911025163e-05
6,2,8,250,6.978280315629219e-06
6,2,8,300,0.09579795011160538
6,2,8,350,0.00201408941026755
6,2,8,400,0.04881885710231483
6,2,8,450,0.021151625436438285
6,2,8,500,0.032628261597699056
6,2,8,550,0.020262355653461687
6,2,8,600,0.09860367922625446
6,2,8,650,0.0036644524684138606
6,2,8,700,0.17687581250130452
6,2,8,750,0.04097869445838167
6,2,8,800,0.09814028198000244
6,2,8,850,0.1813457295670837
6,2,8,900,0.1417737508872149
6,2,8,950,0.1813457295670837
6,2,8,1000,0.1813457295670837
6,2,9,50,1.2508246509146713e-06
6,2,9,100,0.00055497070506372
6,2,9,150,4.0816360714057695e-06
6,2,9,200,5.25345943384162e-05
6,2,9,250,1.8564857292523016e-05
6,2,9,300,2.2448993892731732e-05
6,2,9,350,0.00043344331245379975
6,2,9,400,0.009074791421209673
6,2,9,450,0.009074791421209673
6,2,9,500,0.009074791421209673
6,2,9,550,0.00403825124156615
6,2,9,600,0.0037007921871141185
6,2,9,650,0.0029214632197705455
6,2,9,700,0.002580515025660699
6,2,9,750,0.009074791421209673
6,2,9,800,0.006277093911055948
6,2,9,850,0.0009188287218324246
6,2,9,900,0.004278738546660429
6,2,9,950,0.005743518874705242
6,2,9,1000,0.009074791421209673
6,2,10,50,3.9499794239410667e-07
6,2,10,100,3.884137600208716e-06
6,2,10,150,0.0011780783816904233
6,2,10,200,3.884137600208716e-06
6,2,10,250,0.00019137601958994468
6,2,10,300,0.027342544180228585
6,2,10,350,0.004562938846712989
6,2,10,400,0.002147598376796758
6,2,10,450,0.048771589134875004
6,2,10,500,0.048771589134875004
6,2,10,550,0.048771589134875004
6,2,10,600,0.0011239638005824306
6,2,10,650,0.020640301894509116
6,2,10,700,0.002268862438111749
6,2,10,750,0.048771589134875004
6,2,10,800,0.048771589134875004
6,2,10,850,0.02659672412016478
6,2,10,900,0.037485012335729526
6,2,10,950,0.046311811508939434
6,2,10,1000,0.048771589134875004
6,2,11,50,0.0007809747889368814
6,2,11,100,3.4825564754413746e-05
6,2,11,150,1.7116544170411292e-06
6,2,11,200,9.14417931642357e-05
6,2,11,250,0.001131732073782848
6,2,11,300,0.00031198175266761196
6,2,11,350,0.004692300345347059
6,2,11,400,0.000220869124622038
6,2,11,450,0.016062748161927546
6,2,11,500,0.010419953508532804
6,2,11,550,0.07085567068565832
6,2,11,600,0.09592428330034776
6,2,11,650,0.022736089838028516
6,2,11,700,0.0022431218040323995
6,2,11,750,0.0042292980960374335
6,2,11,800,0.021311138368341774
6,2,11,850,0.02749442050457912
6,2,11,900,0.32837840391150996
6,2,11,950,0.3254576648538005
6,2,11,1000,0.32837840391150996
6,2,12,50,1.527321610590546e-05
6,2,12,100,4.154051277511356e-05
6,2,12,150,0.0003993419097604419
6,2,12,200,9.216605322529157e-07
6,2,12,250,1.9749947119705335e-07
6,2,12,300,0.00026398962416672797
6,2,12,350,1.7379866465340697e-05
6,2,12,400,0.0003993419097604419
6,2,12,450,0.000204740082807612
6,2,12,500,0.0003044768107621239
6,2,12,550,0.0003993419097604419
6,2,12,600,0.0003993419097604419
6,2,12,650,0.0003743254367421485
6,2,12,700,0.0003993419097604419
6,2,12,750,0.0003993419097604419
6,2,12,800,0.0003993419097604419
6,2,12,850,0.0003993419097604419
6,2,12,900,0.0003993419097604419
6,2,12,950,0.00037820957334235716
6,2,12,1000,0.0003993419097604419
6,2,13,50,1.2705735980343766e-05
6,2,13,100,1.7511532112805396e-05
6,2,13,150,0.034034187381327144
6,2,13,200,0.00034496399735751987
6,2,13,250,0.005337593683571565
6,2,13,300,0.028454263074596798
6,2,13,350,0.00013969725296004908
6,2,13,400,0.00016583288398179248
6,2,13,450,0.00017017785034812764
6,2,13,500,0.01954978116938272
6,2,13,550,0.036974939617451276
6,2,13,600,0.002210337057813689
6,2,13,650,0.03725894241903263
6,2,13,700,0.012337137001266332
6,2,13,750,0.03725894241903263
6,2,13,800,0.03725894241903263
6,2,13,850,0.03725894241903263
6,2,13,900,0.00945300099355203
6,2,13,950,0.010094146863881397
6,2,13,1000,0.03725894241903263
6,2,14,50,7.241620610558623e-07
6,2,14,100,1.3166664746470223e-07
6,2,14,150,0.0003880844969022099
6,2,14,200,0.0036074412430616445
6,2,14,250,0.00023838065573484338
6,2,14,300,3.943386241567832e-05
6,2,14,350,0.0011417386629901656
6,2,14,400,0.0001416722376720196
6,2,14,450,0.001974853047323069
6,2,14,500,0.0009231736881987597
6,2,14,550,0.013421601106609353
6,2,14,600,0.013421601106609353
6,2,14,650,0.001179526703812535
6,2,14,700,0.013421601106609353
6,2,14,750,0.0020278484704276114
6,2,14,800,0.004603557698955849
6,2,14,850,0.004010140625832437
6,2,14,900,0.00322455754023429
6,2,14,950,0.010493883769584234
6,2,14,1000,0.013421601106609353
6,2,15,50,0.0005913104237639777
6,2,15,100,0.00010454252508697357
6,2,15,150,0.0002608954814513075
6,2,15,200,1.1981574919287903e-05
6,2,15,250,0.0012157347568653282
6,2,15,300,2.1066513594352355e-06
6,2,15,350,0.000172679497649957
6,2,15,400,0.03369541167040047
6,2,15,450,6.965112850882748e-05
6,2,15,500,0.0005351550251202822
6,2,15,550,0.0005992761954355922
6,2,15,600,0.0006660306787001963
6,2,15,650,0.01239585988003559
6,2,15,700,0.006165902271772006
6,2,15,750,0.00978539092057667
6,2,15,800,0.018301919995536004
6,2,15,850,0.06490807005838278
6,2,15,900,0.06490807005838278
6,2,15,950,0.06490807005838278
6,2,15,1000,0.06490807005838278
6,2,16,50,0.00010190921213767954
6,2,16,100,1.1125748210767338e-05
6,2,16,150,0.00486649399694286
6,2,16,200,0.0033169868247545113
6,2,16,250,0.0020482566457846406
6,2,16,300,0.00486649399694286
6,2,16,350,0.00486649399694286
6,2,16,400,0.0005854513024517985
6,2,16,450,0.00023192903900907298
6,2,16,500,6.583282473235111e-05
6,2,16,550,0.0030992118438478936
6,2,16,600,0.0016587238277603188
6,2,16,650,0.0010928248749570285
6,2,16,700,0.0003004610085144505
6,2,16,750,0.00486649399694286
6,2,16,800,0.00486649399694286
6,2,16,850,0.00486649399694286
6,2,16,900,0.00486649399694286
6,2,16,950,0.00486649399694286
6,2,16,1000,0.00486649399694286
6,2,17,50,3.7656376174904845e-05
6,2,17,100,3.7129713585046036e-05
6,2,17,150,0.00012521403173893183
6,2,17,200,3.311391133737262e-05
6,2,17,250,0.0005938120710658071
6,2,17,300,8.044771160093306e-05
6,2,17,350,0.0005448982830326703
6,2,17,400,0.010908893890392976
6,2,17,450,0.0031460189815215953
6,2,17,500,0.004205005784080196
6,2,17,550,0.00021658999107943518
6,2,17,600,0.002512575551568913
6,2,17,650,0.005025611931903953
6,2,17,700,0.0020853863583696866
6,2,17,750,0.007053131237212903
6,2,17,800,0.4770942260603013
6,2,17,850,0.35493957830585926
6,2,17,900,0.4488335773213013
6,2,17,950,0.8460386842890386
6,2,17,1000,0.9999999999999999
6,2,18,50,0.010399018670585914
6,2,18,100,1.4483222221117245e-05
6,2,18,150,6.583292373235113e-07
6,2,18,200,1.066491844464088e-05
6,2,18,250,0.0006110602708836831
6,2,18,300,0.0001040816953208471
6,2,18,350,0.0011321270707252422
6,2,18,400,2.955893885582565e-05
6,2,18,450,0.0006090852861717126
6,2,18,500,0.0011410145019291095
6,2,18,550,0.011968473188365166
6,2,18,600,0.006841412876089661
6,2,18,650,0.011968473188365166
6,2,18,700,0.010481046368956425
6,2,18,750,0.011968473188365166
6,2,18,800,0.011968473188365166
6,2,18,850,0.011968473188365166
6,2,18,900,0.009845825452762968
6,2,18,950,0.005995461091128949
6,2,18,1000,0.011968473188365166
6,2,19,50,0.02882477020656247
6,2,19,100,0.0003054643031181092
6,2,19,150,0.0053969090577544124
6,2,19,200,3.298224568990791e-05
6,2,19,250,4.325216619215469e-05
6,2,19,300,4.344967366335175e-06
6,2,19,350,0.001141277833224039
6,2,19,400,1.9684015295972988e-05
6,2,19,450,0.004031338795074254
6,2,19,500,0.05333281632717095
6,2,19,550,0.05333281632717095
6,2,19,600,0.002036604235984014
6,2,19,650,0.00110546477711364
6,2,19,700,0.005226665375582553
6,2,19,750,0.03398639275129746
6,2,19,800,0.021966569961421063
6,2,19,850,0.04200726649637592
6,2,19,900,0.03617559747169306
6,2,19,950,0.04975236654283957
6,2,19,1000,0.05333281632717095
6,3,0,50,1.3298231393934924e-05
6,3,0,100,0.0006697831496529403
6,3,0,150,2.764979596758747e-06
6,3,0,200,0.0014123774013538608
6,3,0,250,0.00022350243757133205
6,3,0,300,3.884137600208716e-06
6,3,0,350,0.0020540499342730873
6,3,0,400,6.135619271855124e-05
6,3,0,450,3.5549734815469606e-06
6,3,0,500,9.012513668958867e-05
6,3,0,550,0.0020540499342730873
6,3,0,600,0.0007621466013494289
6,3,0,650,0.0020540499342730873
6,3,0,700,0.00014568803991969303
6,3,0,750,0.000621725188328324
6,3,0,800,0.0001273865149220994
6,3,0,850,0.0020540499342730873
6,3,0,900,0.0020540499342730873
6,3,0,950,0.000611784431944739
6,3,0,1000,0.0020540499342730873
6,3,1,50,0.0012830817355435232
6,3,1,100,0.018937009246081996
6,3,1,150,0.24136149916162053
6,3,1,200,0.004461358799693971
6,3,1,250,0.0498287326183691
6,3,1,300,0.24136149916162053
6,3,1,350,0.0975767530088535
6,3,1,400,7.373277258023325e-06
6,3,1,450,0.0031768945758520683
6,3,1,500,0.0035110619891174826
6,3,1,550,0.24136149916162053
6,3,1,600,0.0016672820948455244
6,3,1,650,0.004634169961991392
6,3,1,700,0.09866207294090505
6,3,1,750,0.030059596481310184
6,3,1,800,0.04017480984778593
6,3,1,850,0.04470193563738852
6,3,1,900,0.24136149916162053
6,3,1,950,0.09102994201996611
6,3,1,1000,0.24136149916162053
6,3,2,50,7.373277258023325e-06
6,3,2,100,2.7913118262516874e-05
6,3,2,150,0.0019175784906759234
6,3,2,200,0.0002864386170594597
6,3,2,250,0.000281237823984604
6,3,2,300,0.05281609449369573
6,3,2,350,0.018300274174942694
6,3,2,400,0.03425360818282707
6,3,2,450,0.00307445870212453
6,3,2,500,0.05281609449369573
6,3,2,550,0.000350230623256108
6,3,2,600,0.03934735708629401
6,3,2,650,0.0023016471843304597
6,3,2,700,0.05281609449369573
6,3,2,750,0.04851260280631193
6,3,2,800,0.05281609449369573
6,3,2,850,0.04820285937065122
6,3,2,900,0.03529389846344569
6,3,2,950,0.04329403486904846
6,3,2,1000,0.05281609449369573
6,3,3,50,0.007475514634279667
6,3,3,100,0.00020171177291592382
6,3,3,150,0.001533114800078993
6,3,3,200,0.000114746612765488
6,3,3,250,0.00026260713486834863
6,3,3,300,4.39104944294782e-05
6,3,3,350,0.000938973565894524
6,3,3,400,8.097438319079187e-06
6,3,3,450,0.004719423468724788
6,3,3,500,0.007475514634279667
6,3,3,550,0.007475514634279667
6,3,3,600,0.007475514634279667
6,3,3,650,0.007475514634279667
6,3,3,700,0.00020809755681796188
6,3,3,750,0.00012922983398660524
6,3,3,800,0.0020569465785173105
6,3,3,850,0.00474944323634674
6,3,3,900,0.003558527455028507
6,3,3,950,0.004799607848030791
6,3,3,1000,0.007475514634279667
6,3,4,50,1.8630690116255364e-05
6,3,4,100,0.001110138907598637
6,3,4,150,1.9749947119705335e-07
6,3,4,200,0.0008666232926126702
6,3,4,250,0.0006113236021786125
6,3,4,300,0.0006042136572155186
6,3,4,350,0.0018795929513823568
6,3,4,400,0.0016910477442129033
6,3,4,450,0.005393946580686457
6,3,4,500,0.006179200502165941
6,3,4,550,1.244240468541436e-05
6,3,4,600,0.0003236341624682381
6,3,4,650,0.006179200502165941
6,3,4,700,0.0003776829107524984
6,3,4,750,0.0010294278657027745
6,3,4,800,0.0024027005687596186
6,3,4,850,0.0013866367672745116
6,3,4,900,0.0026373287525417177
6,3,4,950,0.006179200502165941
6,3,4,1000,0.006179200502165941
6,3,5,50,0.001155892720092621
6,3,5,100,0.00045997394041793723
6,3,5,150,0.01616590819671614
6,3,5,200,0.00011040164639915282
6,3,5,250,0.001012113833061166
6,3,5,300,0.00669776565470567
6,3,5,350,0.008834435781762857
6,3,5,400,0.0011312054111929893
6,3,5,450,0.10154127148683943
6,3,5,500,0.012315872999200783
6,3,5,550,0.17726284367202702
6,3,5,600,0.1519108207511698
6,3,5,650,0.033554792758908165
6,3,5,700,0.043948544802595496
6,3,5,750,0.17726284367202702
6,3,5,800,0.14851608536258737
6,3,5,850,0.17726284367202702
6,3,5,900,0.17726284367202702
6,3,5,950,0.17726284367202702
6,3,5,1000,0.17726284367202702
6,3,6,50,1.9223185529846527e-05
6,3,6,100,2.9756437327022707e-05
6,3,6,150,7.899948847882134e-07
6,3,6,200,0.00038466119006812753
6,3,6,250,5.1481269158698575e-05
6,3,6,300,7.175778786826272e-06
6,3,6,350,2.4292312957237562e-05
6,3,6,400,8.485851079100058e-05
6,3,6,450,0.005840095627120601
6,3,6,500,0.001130415417308201
6,3,6,550,0.00011856491654196437
6,3,6,600,0.0037946697937564504
6,3,6,650,0.005840095627120601
6,3,6,700,0.00032712330212605266
6,3,6,750,0.005675316069318526
6,3,6,800,0.000840355995943462
6,3,6,850,0.002979066940536353
6,3,6,900,0.0033499032366206866
6,3,6,950,0.0036224511268726205
6,3,6,1000,0.005840095627120601
6,3,7,50,0.0005878871169298955
6,3,7,100,4.0158032476734185e-06
6,3,7,150,6.583382373235112e-08
6,3,7,200,2.6728127435334555e-05
6,3,7,250,0.00023390402372104352
6,3,7,300,0.0012412778924734804
6,3,7,350,0.002217315337129318
6,3,7,400,0.0012878216988522525
6,3,7,450,0.0001901910287627624
