fid_a,fid_b,alpha,iid,rep,vbs_regret,switch_budget,selected_algorithm,achieved_regret,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
2,10,0.7,7,11,0.3002112030553491,300,BFGS,1.845143770826441,0.5838171963979439,0.5838171963979439,0.5838171963979439,0.3356479090321765,1.845143770826441,1.845143770826441,0.4280368455349162,0.4912898132819607,0.5838171963979439,0.5434120289805595,0.5496214975574214,0.5441833572382546,0.5838171963979439,0.5838171963979439,0.6401708222152552,0.5757708844503445,0.7323991829599577,0.6280066671010627,0.614374459564492,0.5838171963979439
2,10,0.7,7,12,0.2076685282581598,300,BFGS,0.4331450935785238,0.7951614323490326,0.7951614323490326,0.2982856259527109,0.548526925690767,0.4245305277967052,0.4331450935785238,0.4764315503727149,0.5168056304212094,0.5156438635169804,0.5542049776633053,0.5720233489200774,0.6679886058048349,0.7951614323490326,0.7951614323490326,0.7108552008605059,0.6125768225813292,0.7612382251147151,0.7863985881100747,0.7615612087433792,0.7951614323490326
2,10,0.7,7,13,0.2834799079710167,350,BFGS,0.4868553664424282,0.5844896902220224,0.5844896902220224,0.5448321158037835,0.3510183295467468,0.3352408347482413,0.2834799079710167,0.4868553664424282,0.323672764675783,0.4414752064362758,0.4814838816153932,0.5144994230074755,0.5291771434451665,0.4301317671991236,0.4139090609819489,0.5083418442449449,0.5341448421712077,0.5408246216014319,0.5796180834014572,0.5604781853737824,0.5844896902220224
2,10,0.7,7,14,0.2819960421630129,400,BFGS,1.3351837216637246,0.3308441969277755,0.2890857495297047,0.5563191936571321,0.3917597875641432,0.3266291500340273,0.3691084323289234,1.3351837216637246,1.3351837216637246,0.7014876697099645,0.4800892892299605,1.1475702312499554,0.4706497483192099,0.7014876697099645,0.7014876697099645,0.5991346796245148,0.6212979238299022,0.618004415104106,0.7142675567642655,0.6860746734539233,0.7014876697099645
2,10,0.7,7,15,0.1856012065027402,400,BFGS,0.3628657298773176,0.2458477734706379,0.3004437810757129,0.685372152918919,0.3863578558568827,0.4205619614145536,0.3964224206455182,0.3192649287963333,0.3628657298773176,0.685372152918919,0.4868649954876339,0.3954913055961845,0.807768499479535,0.685372152918919,0.807768499479535,0.6146186830058947,0.6197561152193821,0.5614202065708351,0.6472398486009416,0.6627219009500573,0.685372152918919
2,10,0.7,7,16,0.2597696600550885,500,BFGS,0.3804347756641243,0.3291099581960162,0.4028808823111124,0.60597806990045,0.4140108812955611,0.2673526168642564,0.3044099220924861,0.3197245280152557,0.2597696600550885,0.2876896054629375,0.3804347756641243,0.6417227939868402,0.5707396308257006,0.6417227939868402,0.5367257547333237,0.6154859171990863,0.5459974896948323,0.533610614419113,0.6096421327987309,0.5769846646285308,0.6417227939868402
2,10,0.7,7,17,0.220028377128492,150,Elitist,0.4889945418932587,0.738533570774913,2.4897655389301323,0.4889945418932587,0.4321193906717054,0.31321328897624,0.3198352996390686,0.5682910283935059,0.4145149396204982,0.4659752287678823,0.5623980014234772,0.542339741575876,0.5693348530760716,0.5602264484893167,0.6070458137831036,0.7636473852629195,0.5721943051470535,0.6770348400893019,0.7683285639874227,0.7082528276294501,0.738533570774913
2,10,0.7,7,18,0.3074597816945413,450,BFGS,0.5244182353436766,0.7004838796317404,0.7004838796317404,0.5428917639368999,1.9562884540564756,1.0548870141459328,0.4926420919977771,0.600304125044432,0.5039892523576032,0.5244182353436766,0.5563569266877053,0.8919390256480328,0.8889059241259158,0.8125539329340555,0.6997872798179329,0.6844783734458361,0.6721059532832421,0.64261394974312,0.7243279041995222,0.6885220960732804,0.7004838796317404
2,10,0.7,7,19,0.322264995611893,550,BFGS,0.5742855427425592,0.5653116281920101,0.3609693596621284,0.4811932449285632,0.3879342909285282,0.4680569634557772,0.4671964973787793,1.2349608972880273,0.3875671184646935,0.5571448750865926,0.5765171167413192,0.5742855427425592,0.6004631845921204,0.7854940910263154,0.5054449104609853,0.5252095908325489,0.550354183403698,0.7357115677616162,0.6819789920513271,0.7709875014172811,0.7854940910263154
2,10,0.9,6,0,0.2015171020939036,500,BFGS,0.3677146565753837,0.6275601402214521,0.6275601402214521,0.6275601402214521,0.6275601402214521,0.6275601402214521,0.600094036089514,0.6105148570675534,0.3308144228537258,0.5130517540415405,0.3677146565753837,0.6275601402214521,0.3525369062453342,0.6275601402214521,0.3483201976160361,0.4762570491656639,0.4946325459737221,0.5995692577471697,0.6122394532669762,0.6090349386836235,0.6275601402214521
2,10,0.9,6,1,0.2778201278154503,450,BFGS,0.5033420200816223,0.702214936594798,0.702214936594798,0.6574920144329909,0.702214936594798,0.3230779691258451,0.3666367199051724,0.4303625535966486,0.3495243183126215,0.5033420200816223,0.4581617823338006,0.5238613855741492,0.490425093522836,0.5706252340578656,0.702214936594798,0.6120967717826196,0.5937907115455182,0.6482573876488638,0.6994841138319134,0.68098793326243,0.702214936594798
2,10,0.9,6,2,0.2679038251987052,500,BFGS,0.5406681323354752,0.6287404332187961,0.6287404332187961,0.6287404332187961,0.6287404332187961,0.3297670551989633,0.3522650318461291,0.3759384157404106,0.4626026521009415,0.4686281886982698,0.5406681323354752,0.458375060867927,0.5015206078795954,0.6995804736642609,0.6287404332187961,0.7673606751215802,0.7468569501918783,0.8038997472348195,0.7367298984169749,0.7080141671979114,0.6287404332187961
2,10,0.9,6,3,0.2743130479844844,350,BFGS,0.5222924797150197,0.8637827705684997,0.8637827705684997,0.8637827705684997,0.8637827705684997,0.8637827705684997,0.4797350636884646,0.5222924797150197,0.6250759762218159,0.7312262366097936,0.5994866088358732,0.4852439328477852,0.4575581683302438,0.8637827705684997,0.544695284357963,0.6637322691279008,0.6324104946425366,0.6876850903300735,0.8027448516453818,0.762925088471212,0.8637827705684997
2,10,0.9,6,4,0.217030047540235,650,Non-elitist,0.663329222915804,0.663329222915804,0.663329222915804,0.4622652916818786,0.663329222915804,0.663329222915804,0.663329222915804,0.663329222915804,0.3455434956445185,0.663329222915804,0.4118874426239229,0.5113167123791226,0.5295672812608146,0.663329222915804,0.663329222915804,0.450863473292219,0.4715154313345148,0.5411506923407804,0.663329222915804,0.6176657693299089,0.663329222915804
2,10,0.9,6,5,0.3298233097647304,650,Non-elitist,0.6414711776670384,0.6414711776670384,0.6414711776670384,0.6414711776670384,0.6414711776670384,0.5126684593878433,0.6414711776670384,0.5596725274750362,0.4698208543141576,0.4659245183319465,0.5637454249711297,0.6270511934732277,0.4468113962572501,0.6414711776670384,0.6414711776670384,0.568762153344093,0.5894759180636503,0.6355021816441252,0.7273369495892784,0.6503983472352808,0.6414711776670384
2,10,0.9,6,6,0.2773030480367663,450,BFGS,0.5112580130037856,0.4309206972968937,0.7236016179831525,0.6351203646155723,0.7236016179831525,0.7236016179831525,0.7236016179831525,0.5991636493063276,0.5678395987792766,0.5112580130037856,0.4976642744224732,0.5789971679613466,0.4569851023700444,0.7236016179831525,0.7236016179831525,0.5974496459708489,0.6533981285871164,0.6831436666525501,0.6610489514896976,0.682677412724354,0.7236016179831525
2,10,0.9,6,7,0.2059607154154091,500,BFGS,0.4622561886864233,0.7979503282662624,0.7979503282662624,0.7979503282662624,0.7979503282662624,0.7979503282662624,0.7979503282662624,0.4269244893367549,0.3279143038114246,0.7979503282662624,0.4622561886864233,1.1819951898314722,0.6586043884936478,0.7979503282662624,0.7979503282662624,0.7107277375574945,0.652416284391708,0.7554409419183616,0.7223711704541222,0.7387952554758779,0.7979503282662624
2,10,0.9,6,8,0.2302484346535407,400,BFGS,0.5790069940407054,0.8659400981123692,0.8659400981123692,0.4916247345019037,0.8659400981123692,0.8659400981123692,0.4972216287335922,1.541728402016326,0.5790069940407054,0.598264783194585,0.7105978225940867,0.720850965633844,0.9493940348233918,0.6672590087255649,0.8659400981123692,0.6731754488211086,0.9167071511869158,0.8780922239031378,0.8789224105820872,0.8149718264918387,0.8659400981123692
2,10,0.9,6,9,0.2063516626175925,500,BFGS,0.5169905524812004,0.7380077963163415,0.7380077963163415,0.7380077963163415,0.7380077963163415,0.7380077963163415,0.4599564134832039,0.2986262019341847,0.3651341232147897,0.3782652911528227,0.5169905524812004,0.5407958118934398,0.5806128812848647,0.6962141912649158,0.5124271104657042,0.7633547583228849,0.8581251137252697,0.679135076735651,0.6583996879030127,0.7279306668514683,0.7380077963163415
2,10,0.9,6,10,0.2389124730346241,500,BFGS,0.4237720850786489,0.5860334349021554,0.5860334349021554,0.5860334349021554,0.5860334349021554,0.4295523099061938,0.3978464112952198,0.407914446042413,0.3496303818418251,0.4349832113687647,0.4237720850786489,0.5860334349021554,0.4061744459830243,0.5860334349021554,0.5860334349021554,0.6033043111876224,0.5720080962349048,0.6173730395721024,0.5906321796265808,0.6137807309349514,0.5860334349021554
2,10,0.9,6,11,0.2100764471799473,500,BFGS,0.4169272424409709,0.3228037020546626,0.5346550692351583,0.4103155628360858,0.5346550692351583,0.5621463651598333,0.5076642550204258,0.3747678816757199,0.4387682345230441,0.3875162642002715,0.4169272424409709,0.4632931259072702,0.3529246084894133,0.4123371811359231,0.5349941087393177,0.4318343591091793,0.5718130440616603,0.4605531841181955,0.5346550692351583,0.5000206743638705,0.5346550692351583
2,10,0.9,6,12,0.2347075422032543,500,BFGS,0.4495805188840209,0.742435789429885,0.742435789429885,0.4304687382358408,0.742435789429885,0.3773212605214439,0.5910996267885424,0.742435789429885,0.3750650913006169,0.3123626687043335,0.4495805188840209,0.4535628482219436,0.5803823160179404,0.742435789429885,0.742435789429885,0.6413076110303528,0.6249346250247473,0.6579327842624797,0.7331582159158012,0.7058936935474835,0.742435789429885
2,10,0.9,6,13,0.2240573409261021,550,BFGS,0.3364172711392361,0.6421427480644509,0.6421427480644509,0.6421427480644509,0.6421427480644509,0.6421427480644509,0.6421427480644509,0.4056191936396719,0.308992397134496,0.3252439356944041,0.3347094508751369,0.3364172711392361,0.3216033696333802,0.6421427480644509,0.6421427480644509,0.5838182853163689,0.5579020136268734,0.6971352155717228,0.583322673235079,0.5930962480993791,0.6421427480644509
2,10,0.9,6,14,0.2462651328994387,500,BFGS,0.3754355002792857,0.5106508843054356,0.5106508843054356,0.7436461924079256,0.5106508843054356,0.5301161466641959,0.5106508843054356,0.5106508843054356,0.4841550825823234,0.461947954816559,0.3754355002792857,0.5106508843054356,0.5728601383780081,0.5106508843054356,0.5106508843054356,0.5003453438209662,0.6394964007428415,0.4658435342723169,0.5134932165559213,0.4632227785212823,0.5106508843054356
2,10,0.9,6,15,0.1999201076740936,550,Non-elitist,0.6841745932668684,0.6841745932668684,0.6841745932668684,0.5364001308929692,0.6841745932668684,0.6841745932668684,0.4170104043087231,0.2453115706515994,0.2869564005313539,0.3022452580251765,0.3401864955062889,0.6841745932668684,0.4548714277028527,0.6841745932668684,0.6841745932668684,0.6216755043000423,0.6814500102370195,0.6031464787747921,0.7029949924567809,0.6399955454099945,0.6841745932668684
2,10,0.9,6,16,0.2145634677870794,500,BFGS,0.4793149256077829,0.7906424968808433,0.7906424968808433,0.7906424968808433,0.7906424968808433,0.7906424968808433,0.5534354214849594,0.2803695510100627,0.2873697829054001,0.3581309502370891,0.4793149256077829,0.6014436605038984,0.7840604260397773,0.7906424968808433,0.7906424968808433,0.520749084766243,0.6710781458288423,0.6725531002822657,0.8756060692123655,0.7842076178466837,0.7906424968808433
2,10,0.9,6,17,0.2551682027233863,500,BFGS,0.4403432846944474,0.99285226725244,0.99285226725244,0.99285226725244,0.99285226725244,0.6127632763265246,0.99285226725244,0.6827727107247346,0.4668067907406736,0.4404535335359966,0.4403432846944474,0.5937494593454642,0.6149023205085662,0.8544687101733647,0.7337695535349679,0.7220464854186193,0.9096844830623136,0.8298570651598131,0.922321112331898,0.9148824588883888,0.99285226725244
2,10,0.9,6,18,0.2012192832429133,450,BFGS,0.3580939122886131,0.9179711111106978,0.9179711111106978,0.9179711111106978,0.9179711111106978,0.5159068423296369,0.5269125586643566,0.61146692868992,0.3569912816903578,0.3580939122886131,0.4533665680204297,0.5384326824746551,0.7552903098796939,0.7693721415932278,0.8123139654969611,0.8714737629225113,0.8650696664988954,0.9019227436805014,0.9981496018296716,1.0449476139581284,0.9179711111106978
2,10,0.9,6,19,0.2721521878882719,300,Elitist,0.6798557752508938,0.8559901773296736,0.8559901773296736,0.8559901773296736,0.8559901773296736,0.8559901773296736,0.6798557752508938,0.8559901773296736,0.3385296312924146,0.446079880046268,0.4710590145949807,0.5347356032014732,0.5484071985269118,0.8559901773296736,0.8559901773296736,0.6152509311751473,0.9362496475366878,0.6482481714149658,0.805020704966309,0.8056632522563617,0.8559901773296736
2,10,0.9,7,0,0.1838580189473889,400,BFGS,0.3715703477532723,0.4878637725037215,0.4094449065515742,0.3983627148026548,0.2858857986372075,0.4147240365995824,0.2976369519604006,0.3582974716004314,0.3715703477532723,0.3661147824510214,0.4197050752345789,0.4878637725037215,0.5567739556565964,0.4878637725037215,0.4878637725037215,0.6320237731226054,0.5992212152708509,0.4737411632158248,0.5544290571646616,0.4739074201817657,0.4878637725037215
2,10,0.9,7,1,0.2050721919971465,300,BFGS,0.3109158015632514,0.2681834772054927,0.5778016584472961,0.5538137282382183,0.29435482407724,0.3135869965752517,0.3109158015632514,0.4746865671943495,0.4186173862148891,0.4695525309733029,0.5016113108922587,0.4846593515564799,0.5887757595065246,0.5778016584472961,0.5778016584472961,0.6294394362311507,0.6839282251741211,0.6649634576056535,0.7042055538267682,0.6175134474590739,0.5778016584472961
2,10,0.9,7,2,0.1738644246125321,400,BFGS,0.3324876118043978,0.646906109306699,0.2437793292169792,0.4992559372872467,0.3461070282434668,0.3565025045755592,0.3023577900733189,0.3970314302044353,0.3324876118043978,1.092868260496631,0.3175852613409056,0.3126848886965918,0.5279635863501508,0.646906109306699,0.646906109306699,0.5777211113469266,0.6625300185565766,0.5670844389819637,0.646906109306699,0.6069911886080723,0.646906109306699
2,10,0.9,7,3,0.2357411914818117,300,BFGS,0.3855487003053968,0.5308702965275667,0.2915247797149489,0.5167355784210723,0.2866157331926503,0.3888166673683041,0.3855487003053968,0.4363392209696211,0.4645196235044819,0.4407183248632924,0.4159258893239196,0.436795050000936,0.3824146095560021,0.5308702965275667,0.5308702965275667,0.5412576808821591,0.4684426774553439,0.4576265418320622,0.4072253077393796,0.4439564301225429,0.5308702965275667
2,10,0.9,7,4,0.2566379154224554,500,BFGS,0.3465713778042039,0.5432466054622265,0.5432466054622265,0.5512831795654479,0.2802355898380506,0.2804894782895628,0.3068885786935538,0.2709660143875464,0.3221583597508536,0.426316325978523,0.3465713778042039,0.3725403966419263,0.363808606102743,0.5432466054622265,0.3690875562120046,0.4740267814088865,0.4858696383276553,0.557817525428699,0.5834743928134176,0.5134147539660405,0.5432466054622265
2,10,0.9,7,5,0.2363586529610425,550,BFGS,0.4230336014624525,0.696044328960853,0.696044328960853,0.5056868160145459,0.3192291219451636,0.3484072201726055,0.323993955178083,0.3939576188927878,0.3980365219116194,0.3704377158146982,0.3265262326216819,0.4230336014624525,0.4041933083947479,0.696044328960853,0.696044328960853,0.6774118696401455,0.6254587281600731,0.623617634424923,0.696044328960853,0.6631684684018947,0.696044328960853
2,10,0.9,7,6,0.2613424830684892,500,Elitist,0.9133013148810548,0.6965401261087807,0.6965401261087807,0.426032577878532,0.4416617402243144,0.5248191746873555,0.5698023083004631,0.5962547489448748,0.5231467452126556,0.5698631340853646,0.9133013148810548,0.7199196945669699,0.7053381575571892,0.6965401261087807,0.666857015123596,0.6840583146678743,0.6806298335921159,0.6399174797470917,0.8022566291339936,0.6449836316423389,0.6965401261087807
2,10,0.9,7,7,0.1897592902017266,300,BFGS,0.2792394748816816,0.2084820826212552,0.1897592902017266,0.4783141912265431,0.3092154217553592,0.2974448207287486,0.2792394748816816,0.284401453883269,0.3188260722258904,0.4139070469165919,0.2743588344721122,0.3748362415754319,0.4102123308286284,0.5690114792201972,0.4249534956623353,0.537039408852801,0.4955478364261669,0.4861259716910742,0.6019064788270883,0.5876747409280397,0.5690114792201972
2,10,0.9,7,8,0.1639406778529467,550,BFGS,0.3801310194831869,0.2234639343469026,0.7258050424047037,0.3633490617895897,0.3069945527294,0.335038890794619,0.4699019166613544,0.2206386649696932,0.2268602287233598,0.2391040813118765,0.3642605408114089,0.3801310194831869,0.4175337961168205,0.5468154308939285,0.7258050424047037,0.6441382654411458,0.6395885524463308,0.6844156486375702,0.6532138697733919,0.6701165214563043,0.7258050424047037
2,10,0.9,7,9,0.1794903720544919,300,BFGS,0.3315507016325154,0.2823566437681039,0.290544258715698,0.4758683935403708,0.2793609312570421,0.3628014056421158,0.3315507016325154,0.3647188605092925,0.2653777359203761,0.3191451955716879,0.4136343615758321,0.4093439055319195,0.4613487935020799,0.522093572683218,0.522093572683218,0.5142275010200865,0.4681986397629241,0.4343085607044367,0.5538446780851735,0.5586161848105576,0.522093572683218
2,10,0.9,7,10,0.2135781779239978,500,BFGS,0.5356632704153496,0.6497335723124714,0.2661127748095988,0.4261130039935454,0.3396952252005189,0.4318058092825542,0.4189204554160326,0.3780044325331508,0.3062851087222126,0.3107112133006532,0.5356632704153496,0.574238896546793,0.5903039936240075,0.6497335723124714,0.4800260813086093,0.5126971356851239,0.6257679871897602,0.6499840316572062,0.6049504340288904,0.6490231096306163,0.6497335723124714
2,10,0.9,7,11,0.212565530826163,300,BFGS,0.4766231588429482,0.7514269514025157,0.407536647155476,0.6355790774133979,0.3047437096033532,0.3047845321749201,0.4766231588429482,0.4932241699543282,0.4130991749162787,0.7514269514025157,0.5173511551205875,0.5667282731858779,0.6319337509786073,0.6716678778477803,0.7514269514025157,0.8352710255862588,0.7284165997767817,0.6946725616706809,0.6307221892673877,0.7058599220579044,0.7514269514025157
2,10,0.9,7,12,0.1723846480825189,300,BFGS,0.224992361128983,0.6195491346772037,0.6195491346772037,0.4922887400056817,0.22288941265463,0.2433310627466925,0.224992361128983,0.2258977931035043,0.2527992207038823,0.3020912606838922,0.2138171038558937,0.3228793693372804,0.4148403000165012,0.6195491346772037,0.6195491346772037,0.4522255907513411,0.5184472254321575,0.46984937522964,0.5879206998140765,0.5862571696321925,0.6195491346772037
2,10,0.9,7,13,0.2024861161066499,500,BFGS,0.4923365803117313,0.808074382078117,0.808074382078117,0.808074382078117,0.431044698455293,0.494144382769335,0.3482811700051087,0.4423437113649147,0.4245765952982757,0.451545516083725,0.4923365803117313,0.5990628498127403,0.6947170488408103,0.5193455547042737,0.6113416255764804,0.7231444645306526,0.7496742358816763,0.7751899521529505,0.8152597597824486,0.7809552431159344,0.808074382078117
2,10,0.9,7,14,0.2286363931088551,550,BFGS,0.5030513709107558,0.6213780983460188,0.3426560156185852,0.34461101343037,0.2645092293364081,0.4721277932340933,0.3223399175481776,0.4065510155413751,0.4176021807725043,0.3856194867371492,0.5096514847357718,0.5030513709107558,0.5317952127176996,0.5201680716545105,0.5618378253007427,0.5743751187435283,0.5896197476176424,0.6323097162208046,0.516951662034862,0.6309595895822803,0.6213780983460188
2,10,0.9,7,15,0.1891306627487355,500,BFGS,0.3906267400095776,0.5844842414065152,0.3061229122322625,0.4449879727539695,0.3958450567663585,0.3893429075431245,0.2233357689656854,0.2582688423002297,0.2649704058562463,0.336981861175574,0.3906267400095776,0.3810383922223491,0.622660378745599,0.5844842414065152,0.5844842414065152,0.4931928225613022,0.6609391401672726,0.5941852343186551,0.4544678695565306,0.6212925981809999,0.5844842414065152
2,10,0.9,7,16,0.217953873230168,350,BFGS,0.3242901964944161,0.2656461203310034,0.6612382347851783,0.6612382347851783,0.3566739173337558,0.371640902515589,0.339800558018297,0.3242901964944161,0.3450857013488733,0.3604845599417403,0.376019476868464,0.3752809956688427,0.3833990409764118,0.3852260334622616,0.3834113899598679,0.6029040790317038,0.6903788266007518,0.7340528221308094,0.6943455423520882,0.607171696915832,0.6612382347851783
2,10,0.9,7,17,0.1886164871554095,300,BFGS,0.3678560209698546,0.7009454368754214,0.2976122769378464,0.4828040456179319,0.2926128061283924,0.3273237130607517,0.3678560209698546,0.3424948505714087,0.4218254383324541,0.7009454368754214,0.5433762657665983,0.7009454368754214,0.4724234340544868,0.7009454368754214,0.7009454368754214,0.6259872573629316,0.6261855303547422,0.636597783425232,0.6762333294169207,0.6794598310089123,0.7009454368754214
2,10,0.9,7,18,0.1607769396688319,500,Elitist,0.4844158732160825,0.2655242026291408,0.5958230385252754,0.5185762642369905,0.3275439831017498,0.4286955635473856,0.5293360067524745,0.3216179481980653,0.3709430872513929,0.5958230385252754,0.4844158732160825,0.5958230385252754,0.4865494563826382,0.5958230385252754,0.5958230385252754,0.3846119563684161,0.5334575041289767,0.5974050446197812,0.7360116338631112,0.615919273711844,0.5958230385252754
2,10,0.9,7,19,0.2107550778085548,300,BFGS,0.3672615000120385,0.6436162413420423,0.6436162413420423,0.4924383742943909,0.2238286438612641,0.4014759706453595,0.3672615000120385,0.364220747096626,0.4155094019231307,0.782618490712071,0.4748358909666188,0.4335988900109166,0.4552100186223829,0.6436162413420423,0.6436162413420423,0.590710093054284,0.6509399729004842,0.6421736866281081,0.7361998554987794,0.7069159084622418,0.6436162413420423
21,22,0.1,6,0,10.509246656838734,300,Elitist,10.759217754238245,10.509246667741891,10.509246656872348,10.509246656838734,10.50924670282062,10.509246801408995,10.759217754238245,10.509246724503573,10.50924679671524,10.509249431608604,10.50925320807664,10.846331366411151,10.706719134181755,10.82646402610842,11.444045282264296,10.913751406462046,10.723543262002217,10.522306858371364,10.644137103009136,10.829391412468102,10.829391412468102
21,22,0.1,6,1,10.509246656744685,350,BFGS,10.509246686140871,10.50924732747946,10.688590919819122,10.509246656744685,10.509246656759728,10.509246656829104,10.509246668742414,10.509246686140871,10.509249618156533,10.50924669129564,10.509249835302477,10.630878258586174,10.688590919819122,10.64619406100676,10.509276713021576,10.646129953874349,10.68084900011125,10.691000107614313,10.740877772698791,10.688590919819122,10.688590919819122
21,22,0.1,6,2,10.509246656691037,350,BFGS,10.509246714787531,10.509246656999712,10.509246656691037,10.509246684236976,10.509246665184412,10.509246662899583,10.509246682805404,10.509246714787531,10.509249074680824,10.509252564449085,10.50925137514516,10.71081754434373,10.767536909886346,10.74836270498478,10.509367358704756,10.817850888856777,10.784551912949958,10.53576346006848,10.686522877350814,10.79215568396497,10.79215568396497
21,22,0.1,6,3,10.50924665705164,250,BFGS,10.509246665664554,10.50924665705164,10.743639257328184,10.5092466972547,10.509246663889314,10.509246665664554,10.50924666340943,10.50924673334259,10.509248201161713,10.509248022965252,10.509367086246275,10.801643570312129,10.743639257328184,10.771797406240031,10.509392170469743,10.727834506270211,10.861340039312788,10.517788122446744,10.83753610978586,10.743639257328184,10.743639257328184
21,22,0.1,6,4,0.3030113531739353,250,BFGS,10.509246678725647,0.3030113531739353,10.84436348106691,10.84436348106691,10.509246686798283,10.509246678725647,10.50924671442117,10.509246894145212,10.509247240684076,10.50925093820292,10.509265327954523,10.509286374587036,10.50929445106381,10.509406294475436,10.509403687308492,10.821263221665063,10.869526749857298,10.536336314852749,10.647708195028097,10.84436348106691,10.84436348106691
21,22,0.1,6,5,10.50924665702112,350,BFGS,10.509246720420206,10.509246666358631,10.509246657113108,10.509246659339732,10.50924666298508,10.50924665702112,10.509246700641192,10.509246720420206,10.50924680265165,10.509252337704384,10.509248033904734,10.652995092388036,10.669921215761187,10.67543900578579,11.07610161744778,10.666068701694572,10.765714683576103,10.513817387772464,10.586198537063837,10.765714683576103,10.765714683576103
21,22,0.1,6,6,0.3030031182080527,300,BFGS,0.3031518541538324,2.50489021292218,2.505081707374271,0.3041260508067717,0.3030037196311861,0.308306081834534,0.3031518541538324,0.3030031182080527,0.3030042907494663,0.3033899184438962,0.3030250800677488,0.6322685600909606,0.3036553215057901,0.3035363163583942,0.317936109966705,0.7226456201253847,0.4787934557742367,0.723745282224156,0.7363462554798768,0.7021583752747275,0.7021583752747275
21,22,0.1,6,7,10.50924665683736,250,BFGS,10.50924665965086,10.50924665683736,10.509246669773194,10.509246676717517,10.509246658546273,10.50924665965086,10.50924668546304,10.509246763175078,10.50924681040495,10.509250443405849,10.509249705712428,10.509249739591151,10.794027572588506,10.706293141056609,10.509411795639386,10.758169211789138,10.70334319671252,10.667682268405956,10.68634807930164,10.661113774655588,10.661113774655588
21,22,0.1,6,8,1.5939074059233898,150,BFGS,2.5078875626958124,1.5939074059233898,2.928935734050538,2.5078875626958124,2.505202458820684,2.5050877096188966,2.504939015570949,2.504794655262176,2.504871677903129,2.5050874920440687,2.507229916396989,2.863763555723735,2.5063709866450914,2.9318825790212637,2.5108924196373863,3.001797227723118,2.555636619088495,2.603080255221468,2.697223388422432,2.928935734050538,2.928935734050538
21,22,0.1,6,9,10.509246656601672,350,BFGS,10.50924698712524,10.509246657473623,10.509246658019189,10.50924665880255,10.686772715516089,10.73986767588749,10.509246685058509,10.50924698712524,10.509246841079774,10.50924761855489,10.509250791257765,10.509251017760466,10.686772715516089,10.670942537758108,10.509306670712489,10.66093126671835,10.695032369514344,10.77129558503697,10.721185116204778,10.686772715516089,10.686772715516089
21,22,0.1,6,10,10.50924665666404,350,BFGS,10.50924667974964,10.50924665666404,10.509246659419944,10.509246691958168,10.509246671093091,10.509246678574211,10.509246685451563,10.50924667974964,10.509246725874409,10.509246774694814,10.509247796061304,10.66580776929728,10.671559710320526,10.68907630437461,10.509326438392751,10.746712429063312,10.671559710320526,10.51509890240146,10.683721734103289,10.671559710320526,10.671559710320526
21,22,0.1,6,11,10.509246656894527,400,BFGS,10.509250242873746,10.509246657599656,10.729526455403033,10.509246683986762,10.509246659449904,10.509246657122176,10.509246659872618,10.509246686135198,10.509250242873746,10.509250368903992,10.509253056277965,10.509257031598125,10.729526455403033,10.791292985385008,10.509394601235895,10.7353940326551,10.677398865031815,10.70718408399547,10.72778115061869,10.729526455403033,10.729526455403033
21,22,0.1,6,12,10.509246658036512,300,BFGS,10.509246695160426,10.509246677922905,10.509246711652674,10.509246658523448,10.509246667757196,10.509246658036512,10.509246695160426,10.509246700229395,10.509247165723338,10.509252356610038,10.50924927889036,10.509271421528895,10.731493080966928,10.5093157272813,10.509420092999257,10.700331645959904,10.755060004592826,10.723755617442992,10.595905856534005,10.731493080966928,10.731493080966928
21,22,0.1,6,13,10.509246656655188,250,BFGS,10.509246657146722,10.509246656655188,10.509246657478522,10.509246656695725,10.509246656821023,10.509246657146722,10.509246658618142,10.509246690322112,10.509246841180271,10.509246692553296,10.509249877629658,10.662510702120318,10.68774536703198,10.710984262125017,10.509293988068013,10.624393180286232,10.659228208138526,10.699963523620644,10.566462140704587,10.68774536703198,10.68774536703198
21,22,0.1,6,14,10.509246656890571,250,BFGS,10.509246657373597,10.509246656890571,10.734124973519071,10.734124973519071,10.509246667977967,10.509246657373597,10.509246762488822,10.807698738998493,10.50924670829782,10.50925007748981,10.50925209307794,10.509303062578098,10.734124973519071,10.777433025879173,10.50930247246958,10.687367360876886,10.726186941830964,10.516870209600135,10.601459477759027,10.734124973519071,10.734124973519071
21,22,0.1,6,15,10.509246657327903,250,BFGS,10.509246678263905,10.509247024409792,10.704174764696967,10.509246657327903,10.509246659354218,10.509246678263905,10.509246659200503,10.509246810111232,10.509246713460795,10.509246691289103,10.509249867254224,10.509292432974156,10.704174764696967,10.683836002955276,10.509321508934836,10.71730301857705,10.512073294910891,10.70123658643217,10.66538785249213,10.704174764696967,10.704174764696967
21,22,0.1,6,16,10.50924665783517,250,BFGS,10.50924665783517,10.50924667560068,10.509246699033897,10.804272435870102,10.509246660267609,10.50924665783517,10.509246681547143,10.509246927806336,10.509246996539956,10.509256416457028,10.78403468286081,10.804272435870102,10.804272435870102,10.778495225904424,10.509462910126592,10.827185546039942,10.850846617444546,10.51879245285399,10.60569302917513,10.804272435870102,10.804272435870102
