fid,iid,rep,budget,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,pred_t17,pred_t18,pred_t19
15,1.0,11.0,550,-1.6005466846656677,-1.792332416281082,-1.5032151099224105,-1.377924411382989,-1.4282809363464664,-1.4312032018715575,-1.4883688705265743,-1.3004132161061042,-1.235943774407747,-1.2007910196060971,,,,,,,,,,
15,1.0,11.0,600,-2.1386941041746246,-1.9847557086911491,-1.8308952455669671,-1.682395262990873,-1.498149904490201,-1.6361856415590885,-1.5137346481013971,-1.6441881992482485,-1.4677584120456972,,,,,,,,,,,
15,1.0,11.0,650,-1.618454153801235,-1.7838444979679224,-1.5426718770221746,-1.5877768274251585,-1.3468179949839922,-1.434182160530259,-1.501299217001963,-1.386254735780693,,,,,,,,,,,,
15,1.0,11.0,700,-1.9826598724783038,-1.6139233078253261,-1.6631755641935186,-1.5185731863650025,-1.4719012697997136,-1.4169844067794803,-1.3069656659134365,,,,,,,,,,,,,
15,1.0,11.0,750,-1.5947320650789245,-1.5071057458453059,-1.3667116675251636,-1.2214552329589876,-1.310616156034208,-1.2494809331815138,,,,,,,,,,,,,,
15,1.0,11.0,800,-1.45213545372491,-1.4573830644580799,-1.4095639812728338,-1.1569879459762207,-1.2771510264162658,,,,,,,,,,,,,,,
15,1.0,11.0,850,-1.2951327215594548,-1.2796793052495175,-1.3183848269073777,-1.2214346148109558,,,,,,,,,,,,,,,,
15,1.0,11.0,900,-1.202094507026016,-1.2594819752634399,-1.228214087841634,,,,,,,,,,,,,,,,,
15,1.0,11.0,950,-1.2438135202847067,-1.256689497966327,,,,,,,,,,,,,,,,,,
15,1.0,11.0,1000,-1.1601192297613239,,,,,,,,,,,,,,,,,,,
15,1.0,12.0,50,-3.950499616717383,-4.1247806917043075,-3.6192115393521904,-3.263594899556109,-3.268078024780378,-3.218568977510665,-2.8692216890199522,-3.5150537841746856,-3.430225966564995,-3.8334109337801197,-3.391814303643071,-2.811751029909379,-3.2151399455275644,-3.3578863742217107,-3.0203598417676263,-2.8727852453767375,-3.020716808949937,-2.9087637946784843,-2.9342757242007895,-2.4979852475259814
15,1.0,12.0,100,-3.93630145582029,-2.903513413418977,-2.9020373001230464,-3.1361694395693376,-3.1970358798107803,-3.312751158656263,-2.96795601465952,-3.1786661869128308,-2.959637987849418,-3.1826030991053424,-2.93770886229268,-3.0547925567732648,-3.160485671841962,-2.328900718962052,-2.52005701226126,-2.6917499342866935,-2.5137869972166262,-2.3261234522918923,-2.218519691432946,
15,1.0,12.0,150,-2.02242930035808,-2.151258749172653,-2.085738189449044,-1.8903860859163069,-1.8759476653901304,-2.1198336738536554,-1.7030198177249591,-1.66430653207979,-1.5903089914904336,-1.6829874751590175,-1.797709263711201,-2.1142793993498623,-1.4711698062242287,-1.6273648505625806,-1.7623440116657147,-1.560171473292322,-1.9351880351050457,-1.9650700030607824,,
15,1.0,12.0,200,-1.6635949725910644,-1.933515489428864,-1.6688216937156282,-1.740800982491611,-1.613393529668686,-1.7785678198982153,-1.6646638489302976,-1.6958643053102525,-1.5557843998636265,-1.602246790830108,-1.4362459757373223,-1.6414964232096516,-1.4217206128457138,-1.6956532107874556,-1.7312630187257896,-1.6018063054995548,-1.7849059168741819,,,
15,1.0,12.0,250,-1.6807850974950902,-1.6340260627175853,-1.5864286921522586,-1.55143588382416,-1.5109559740847756,-1.4677577565818627,-1.53535922730413,-1.6307940791308821,-1.6941505401718846,-1.5106322914054813,-1.3850535686465286,-1.6912718149077581,-1.6721568001101463,-1.4210896330299878,-1.623886593673153,-1.4139367325629981,,,,
15,1.0,12.0,300,-1.792410605206669,-1.7196222206323577,-1.7204557756469798,-1.5973871776564967,-1.8920210302582157,-1.513259970478876,-1.5802352551403513,-1.760459783651184,-1.6099316309269172,-1.5024965740094707,-1.4247126368285696,-1.4580377939586555,-1.3486154506330377,-1.4261552248419802,-1.3929047211620964,,,,,
15,1.0,12.0,350,-1.6580599024243794,-1.567662558056244,-1.8172746923434417,-1.5789398093482008,-1.5815182211708352,-1.7307682139440441,-1.573875976954713,-1.5432130525881609,-1.5561313168572297,-1.6451635480675202,-1.5359349344200348,-1.492600927757112,-1.4266293860334769,-1.33780120557721,,,,,,
15,1.0,12.0,400,-1.4859017988772203,-1.5898377311846223,-1.660522378633335,-1.5958473090219685,-1.5324782355356494,-1.565534121348179,-1.4628430975552364,-1.4698799835534613,-1.3581726273129318,-1.289264500573925,-1.390073449271767,-1.4062340681651853,-1.3806193770639994,,,,,,,
15,1.0,12.0,450,-1.7476403666690878,-1.7159806035655696,-1.492909529983223,-1.6376035407298475,-1.613891383432285,-1.552785742587639,-1.4766579304449088,-1.5853228260759775,-1.3624093384453415,-1.4139575603190604,-1.3035674147110792,-1.3060679473887082,,,,,,,,
15,1.0,12.0,500,-1.786608729856391,-1.744224002958938,-1.8165683416975325,-1.7636734040444173,-1.4436783336726284,-1.5954891435849046,-1.6956451601922642,-1.5712187618087154,-1.6001659853871777,-1.3773157368967706,-1.4459880331091726,,,,,,,,,
15,1.0,12.0,550,-1.8284019616031748,-1.8905344181066495,-1.7486342304725702,-1.545172247658001,-1.6185302849110281,-1.6111612935225308,-1.5408885165014725,-1.5784424655079028,-1.470191428679733,-1.466653741042688,,,,,,,,,,
15,1.0,12.0,600,-1.9979339719471074,-1.9490449469678572,-1.8914040699535009,-1.7622492065590456,-1.7139835490997284,-1.5280798272851315,-1.5132160480303338,-1.418405434647618,-1.5618337167707423,,,,,,,,,,,
15,1.0,12.0,650,-2.18985423593704,-2.147856913349675,-1.9031865645516495,-1.7382533687797281,-1.493314642587052,-1.4491566141229415,-1.570358676108099,-1.501200002003703,,,,,,,,,,,,
15,1.0,12.0,700,-2.0034308124005564,-1.9548891000814212,-1.9976502251753148,-1.9695491021250822,-1.6050108568873795,-1.6094696583505337,-1.462730970241205,,,,,,,,,,,,,
15,1.0,12.0,750,-1.7229416069773003,-1.8478046704804305,-2.115573835987904,-1.5453311779835601,-1.6443926599990175,-1.6258830495177106,,,,,,,,,,,,,,
15,1.0,12.0,800,-1.7937672792511588,-1.803844531048901,-1.5847332026326253,-1.4410073004868478,-1.3765209412235062,,,,,,,,,,,,,,,
15,1.0,12.0,850,-1.5478970640794805,-1.6202630669546207,-1.3628444858170994,-1.3863602631888878,,,,,,,,,,,,,,,,
15,1.0,12.0,900,-1.4016297704357963,-1.4044020123797982,-1.4075423163590846,,,,,,,,,,,,,,,,,
15,1.0,12.0,950,-1.3977498371593506,-1.2650445762499862,,,,,,,,,,,,,,,,,,
15,1.0,12.0,1000,-1.2122141863558082,,,,,,,,,,,,,,,,,,,
15,1.0,13.0,50,-3.2347042504930386,-2.8873768835325957,-2.6059593326787054,-3.2979202622358685,-3.2939133967620764,-3.19271650864638,-3.2058381591835765,-3.019270956492218,-3.530614073558343,-2.6541791571548914,-3.0229875989652033,-3.167385176191723,-2.828190558627199,-2.93095123612178,-2.7150854761362337,-3.175905280557841,-2.8291575427559206,-2.7393708222478144,-2.3177805488541705,-2.1994473595886888
15,1.0,13.0,100,-2.0838471891635475,-1.961834103520788,-2.0780035231247633,-2.0896186551299505,-2.3398661940137115,-2.048048059885792,-1.851431485355763,-1.8944648929161032,-1.9613911494771878,-2.326006106383323,-1.7782811388638655,-1.9999348406344761,-1.9377787392198376,-1.9611782756580864,-1.782988802733984,-1.7232800579614334,-1.927862488336383,-1.8164811568241674,-1.6727976440524093,
15,1.0,13.0,150,-1.6574937348932248,-1.6602730396887855,-1.6559353207082645,-1.530135773451198,-1.5699649311383497,-1.6410256950728461,-1.7242727745535873,-1.638337122078037,-1.5079105645026716,-1.410274574795106,-1.56274443880307,-1.6798489602515638,-1.4546491579005865,-1.444790195620413,-1.4974300152045175,-1.6922052001299406,-1.5311468014254992,-1.4537152481095044,,
15,1.0,13.0,200,-1.6277706245399657,-1.510810007283625,-1.6270389948770156,-1.432981281718904,-1.537383684220464,-1.6383073346236443,-1.517372844421291,-1.6553405259932334,-1.6305360600181367,-1.5415408960685775,-1.6402599271954956,-1.5491186731662112,-1.38490439821164,-1.3988841821681606,-1.485554866513541,-1.401490146110278,-1.442089091629649,,,
15,1.0,13.0,250,-1.709688649618783,-1.587929752807532,-1.5711444542881754,-1.4610821839275667,-1.4539908143160807,-1.410080976164718,-1.48033948809326,-1.4031293327457628,-1.5103149736887544,-1.480285662505207,-1.4021819741106145,-1.3653062773912483,-1.3190684823077985,-1.4577958475997477,-1.3504678851854133,-1.404230413283958,,,,
15,1.0,13.0,300,-1.8000018826227822,-1.621541193698803,-1.5160676658538574,-1.7676421640759499,-1.657098477388193,-1.6329504378504793,-1.613986354545501,-1.796262774589541,-1.5279611638257482,-1.3854603514181043,-1.4225244774184356,-1.5470984597042192,-1.593752404239445,-1.4553065987458307,-1.4932329062491707,,,,,
15,1.0,13.0,350,-1.6309685553277544,-1.8361988787162664,-1.9291278980624307,-1.7978988555967867,-1.6723693304695602,-1.6028258516587552,-1.687211002351303,-1.566607059788231,-1.6460016228978285,-1.515927230261709,-1.8343890227980328,-1.6271668757873035,-1.5029012434599978,-1.6448521922796304,,,,,,
15,1.0,13.0,400,-1.6574674931997317,-1.7270493972060048,-1.7115857367502378,-1.6811878750501987,-1.8146563297520348,-1.6433989554637682,-1.6155810928186258,-1.6534317586163634,-1.5955355658913626,-1.4662772712973513,-1.4648385587050161,-1.4813043473205787,-1.5304662948025745,,,,,,,
15,1.0,13.0,450,-1.6029521932869366,-1.7067447993617026,-1.7089679226092989,-1.7227369242176132,-1.6121311188911351,-1.7014099955884983,-1.6221583588301418,-1.6221796833072755,-1.4773741067542625,-1.399775888278007,-1.35788738011643,-1.4225562264114082,,,,,,,,
15,1.0,13.0,500,-1.8579846342422859,-2.058116693191057,-1.9254027101169806,-1.6126724039471865,-1.6202169436236369,-1.5579189219337004,-1.4959654669016442,-1.5673896068274993,-1.6472879177042312,-1.4760564616884289,-1.5106523590838605,,,,,,,,,
15,1.0,13.0,550,-2.2035175144053234,-2.1400122235502015,-1.9451329672252227,-1.9875173367736945,-2.0113970879556713,-1.7062717763223547,-1.6139010740496873,-1.6107303101964914,-1.5336459504909088,-1.6062431134650783,,,,,,,,,,
15,1.0,13.0,600,-2.6372621160318683,-2.663215255703306,-2.638488193519645,-2.726009730591768,-2.6449485160955475,-2.2018925481675042,-2.2283477927861783,-1.955186139184952,-2.1265143615782627,,,,,,,,,,,
15,1.0,13.0,650,-2.7010346183493237,-2.7904543983853114,-2.354170036762588,-2.1231606096367988,-1.9339541672174074,-1.973255875085912,-1.8667378273198314,-2.1069780354742,,,,,,,,,,,,
15,1.0,13.0,700,-3.236222007811122,-2.771597153453062,-2.942350052316065,-2.112559888561841,-1.8788147063678995,-1.9133322584592531,-1.658026548896842,,,,,,,,,,,,,
15,1.0,13.0,750,-2.920220309495425,-2.7938990959659873,-2.292987010316044,-1.8163307354797658,-1.5316141464125566,-1.5946544653010633,,,,,,,,,,,,,,
15,1.0,13.0,800,-2.061523669653483,-2.20664480591772,-1.6516647723546516,-1.5410057906746049,-1.4706970578164467,,,,,,,,,,,,,,,
15,1.0,13.0,850,-2.12865555813262,-2.2796804164118423,-2.0764141604001307,-1.7147436282658115,,,,,,,,,,,,,,,,
15,1.0,13.0,900,-1.4651264177504906,-1.8472448926072176,-1.7627434765070664,,,,,,,,,,,,,,,,,
15,1.0,13.0,950,-2.2474138677449167,-1.775157164594049,,,,,,,,,,,,,,,,,,
15,1.0,13.0,1000,-2.635066443347968,,,,,,,,,,,,,,,,,,,
15,1.0,14.0,50,-3.1844009107048437,-3.650303641959539,-2.966590215350807,-3.5912885957781393,-3.1528427589652575,-3.3286043513861223,-3.153389138656786,-3.331409779356802,-3.4596071842712375,-2.827077541960355,-3.061919940252401,-2.93869117710649,-3.3454929846703334,-3.462715019424545,-3.0025518991845415,-3.1699894773024138,-2.759178667472176,-2.5976566250680064,-2.6615843782681257,-2.2499896386067757
15,1.0,14.0,100,-4.135982014401702,-3.9427402149883046,-4.277866719509834,-4.1025532207424,-3.7879957609627373,-4.30077886208478,-4.038570929400264,-4.7209732807791855,-4.114953020051926,-4.426953827493331,-3.703518441357004,-3.7282667713552313,-3.8381038015188222,-4.002722980340595,-3.4591232007324404,-3.4419875539371363,-3.5597745999122337,-3.2477490020034243,-3.2005036588225892,
15,1.0,14.0,150,-2.4640237590223153,-2.119316321716054,-2.219613070804032,-2.031169276446986,-2.2578559881945335,-2.116460377831503,-2.4914032554379197,-1.9964004417732912,-2.087526705672941,-1.9720709813575201,-1.925388180675081,-1.8970269181228963,-1.8399175038120517,-1.828187365681022,-1.9327196776625508,-2.0777233158049877,-1.8312398278046218,-1.9200042234582637,,
15,1.0,14.0,200,-1.8266679583639271,-1.6583408645457718,-1.8772828371421917,-1.7439012496203048,-1.6831874622340137,-1.519871869819385,-1.5111842711479722,-1.5151206718242256,-1.6342861692655837,-1.5782316149790574,-1.6873785712865896,-1.3875181694129448,-1.6142037468313375,-1.5036643573371002,-1.4468542909451996,-1.467932397069427,-1.49650179113356,,,
15,1.0,14.0,250,-2.177651810631962,-1.7026376859372545,-1.4266124496353596,-1.5975031535174333,-1.5609345862138861,-1.4838507998467307,-1.4952973352938137,-1.474407071058082,-1.475095854329127,-1.4083650266579268,-1.4225578029557506,-1.4351069505869225,-1.383744275125434,-1.3594976252061899,-1.3570276161888437,-1.3650610186119005,,,,
15,1.0,14.0,300,-1.9871346213554335,-1.6674824398280452,-1.9023383053578962,-1.5492262670048829,-1.6358945143349855,-1.5787799460885,-1.4568136689491769,-1.5058051315834102,-1.6218648288629463,-1.4837092585688807,-1.294352270603842,-1.4128530553009402,-1.317016043623752,-1.347540427112067,-1.4469044647012395,,,,,
15,1.0,14.0,350,-1.537306638288367,-1.416244796763997,-1.6270896549757539,-1.6476101097518312,-1.4454661564688858,-1.3631024927868953,-1.4558694645308619,-1.4771044117404566,-1.588411576511881,-1.3862168634493006,-1.4268900862800469,-1.3603145453445324,-1.2811233929341266,-1.3018802922237565,,,,,,
15,1.0,14.0,400,-1.5531697074334798,-1.4194826356348649,-1.5316994705753852,-1.5394182807405816,-1.6648196367854882,-1.594014996130734,-1.3467009540769252,-1.2854029590676495,-1.3669036515684068,-1.4448880497831083,-1.3711530736755901,-1.2879769535481531,-1.1837440418294942,,,,,,,
15,1.0,14.0,450,-1.5188405485903702,-1.5175818967506927,-1.6958382137522932,-1.7159600668833337,-1.5788737480070767,-1.5747264279327862,-1.7052144754975016,-1.755286556802201,-1.3767265586721378,-1.3659120470293853,-1.2930450361607195,-1.3665465268090826,,,,,,,,
15,1.0,14.0,500,-1.7856050200543496,-1.846690914550048,-2.1146755255916254,-1.8408497450947334,-1.8522019526923927,-1.533650683487949,-1.551409867849828,-1.4614701655306945,-1.3902419210755714,-1.3026643178925907,-1.5093646990130958,,,,,,,,,
15,1.0,14.0,550,-1.860680832604561,-1.9429415008542117,-1.8544933949344582,-1.6602705428256403,-1.813863146804069,-1.3619390109329705,-1.4989467438196482,-1.4642587383567862,-1.3677350820798742,-1.4361406654010305,,,,,,,,,,
15,1.0,14.0,600,-2.074059103670257,-1.6289648664532528,-1.874439091616158,-1.6338071660502327,-1.7797128249602097,-1.5853561243388503,-1.4068960658236964,-1.4684530400748055,-1.5564147836152922,,,,,,,,,,,
15,1.0,14.0,650,-1.9508222923763712,-2.3114257265486633,-1.7603779854101196,-1.7119774167242505,-1.7478474340089762,-1.7177178167854126,-1.7351132332502521,-1.7268808939681153,,,,,,,,,,,,
15,1.0,14.0,700,-2.1014125837563045,-1.8172626934624447,-2.009514225473408,-1.7113149289333645,-1.5730417698517396,-1.5956994005578011,-1.2806025153042455,,,,,,,,,,,,,
15,1.0,14.0,750,-1.936508706030664,-2.062875435981985,-1.948636890540378,-1.7054615249214178,-1.721209392011985,-1.5095899238203314,,,,,,,,,,,,,,
15,1.0,14.0,800,-2.145988416331994,-1.9798231407228888,-1.7138809880011727,-1.6276796483390725,-1.436715549035812,,,,,,,,,,,,,,,
15,1.0,14.0,850,-1.8117239464727106,-1.7903980033797273,-1.6786582331075246,-1.6655448230095022,,,,,,,,,,,,,,,,
15,1.0,14.0,900,-1.753502943914098,-1.642392351521873,-1.5883306981914176,,,,,,,,,,,,,,,,,
15,1.0,14.0,950,-2.8884169709373597,-2.088267853907445,,,,,,,,,,,,,,,,,,
15,1.0,14.0,1000,-1.6298178628471351,,,,,,,,,,,,,,,,,,,
15,1.0,15.0,50,-3.0363769885664182,-3.3690716916342156,-2.9158965171587314,-2.8602837864434036,-3.385523104635938,-3.090338489999339,-2.9542249695703995,-3.22063373902937,-2.797420948746439,-3.0925348005053555,-2.6428726290260647,-2.7410771615335308,-2.9926100947339345,-2.7989519381131327,-2.4244447701466685,-2.5068639546792766,-2.660380216557052,-2.534391508778675,-2.192923216141518,-2.0547492181413234
15,1.0,15.0,100,-1.7944342617281317,-1.8196302308478558,-2.070114033935787,-1.6523365736900415,-1.7940050193006598,-1.8165872899686633,-1.8517409731066947,-1.6419488465842436,-1.7690217330184672,-1.8692429506608044,-1.4770618253966172,-1.6003051549785432,-1.7226931622279218,-1.7106955279602927,-1.6203647940459445,-1.7307855012009061,-1.7037315781418572,-1.5779875405861787,-1.650681022795329,
15,1.0,15.0,150,-1.5950943081156481,-1.9576888322751476,-1.8958246135987453,-1.7427214823429265,-1.5768313776307095,-1.5764123156009275,-1.690326990501879,-1.4474804113108777,-1.407942276971837,-1.6030388195974465,-1.6170088528519984,-1.535815470338963,-1.4962721994894401,-1.4102593410510242,-1.494035549289633,-1.4652208728409444,-1.465691702222213,-1.4092521316590445,,
15,1.0,15.0,200,-1.9350524450668807,-1.506491107428986,-1.4740226955725362,-1.4016468920586478,-1.3075040078983682,-1.3710537725281624,-1.485027562133923,-1.4948722999720538,-1.4388224929157658,-1.4283087668298307,-1.4536833205105248,-1.2134947341480395,-1.4644532210332315,-1.280390636418321,-1.4553326412335432,-1.2493908980568635,-1.4061166442198354,,,
15,1.0,15.0,250,-1.4058659342009217,-1.5707927157471955,-1.4809769780391486,-1.5677334344310179,-1.588571791718751,-1.5764140085682778,-1.5171711290117567,-1.656452132175384,-1.6586349515114993,-1.6621778304055312,-1.4718976953568064,-1.4745333331543238,-1.5602452018760362,-1.6241455473818112,-1.4274795506012157,-1.3765503635576986,,,,
15,1.0,15.0,300,-1.5302583997303567,-1.4572471122967727,-1.4269484763358251,-1.5465515250013993,-1.7574765936845431,-1.5400864479905745,-1.3769538104584214,-1.5921718996069258,-1.4900692580468111,-1.3481097288083164,-1.552291578263546,-1.58360090878525,-1.6429290718356582,-1.5935594590293964,-1.2915367280122132,,,,,
15,1.0,15.0,350,-1.6285539012152812,-1.6477001895129706,-1.7932721183345264,-1.7725521625873337,-1.8429072827963178,-1.8701735184242418,-1.6456366770388628,-1.6101215957121906,-1.5698504498076775,-1.4665160907220034,-1.356111147881766,-1.402390042566723,-1.3738657384644313,-1.4041621952848056,,,,,,
15,1.0,15.0,400,-1.5652262505573062,-1.5369468768324994,-1.5650421920998965,-1.5484160400937717,-1.6507429129891942,-1.553547966795738,-1.613785004911554,-1.4783951733299074,-1.3893726464791478,-1.2360897750047513,-1.1518089044380717,-1.2553637187191096,-1.246619753725087,,,,,,,
15,1.0,15.0,450,-2.1678552849659094,-2.043850848546948,-1.7951287489712966,-1.8014620943159891,-1.5681471269142713,-1.8766181951327265,-1.6498448000507504,-1.5113244590105714,-1.5370334856378691,-1.57762707475026,-1.4331767565731404,-1.4567693125622465,,,,,,,,
15,1.0,15.0,500,-1.835855949289671,-1.7791528462672936,-1.8747882355783374,-1.699623959415814,-1.716445640997324,-1.5845682741983464,-1.4440692437164928,-1.3998270668030304,-1.3243989832233107,-1.4913099139600516,-1.3418561033961884,,,,,,,,,
15,1.0,15.0,550,-1.900093269137774,-1.6978232611021706,-1.7359526746607745,-1.9400636541004888,-1.6287106684968082,-1.3654738126876391,-1.4531907220403224,-1.4644152451440606,-1.2597589419031978,-1.3707677720644593,,,,,,,,,,
15,1.0,15.0,600,-2.078214921764005,-2.112239099135846,-2.0258320230078715,-1.6773352158213564,-1.7653138233150376,-1.6046532639997246,-1.4567316851400884,-1.3675000604620868,-1.3875971394372777,,,,,,,,,,,
15,1.0,15.0,650,-1.7755170139701009,-1.9517456823936283,-1.5295261483244376,-1.4342346111938775,-1.4893943201773923,-1.3579703118627022,-1.478987605828471,-1.4598115356117536,,,,,,,,,,,,
15,1.0,15.0,700,-2.1160608835591614,-2.0178190575345205,-1.9496083354477347,-1.9353523501232153,-1.5384971188544108,-1.4836137181987255,-1.5038397687923928,,,,,,,,,,,,,
15,1.0,15.0,750,-1.9011046881485312,-1.8808111866763908,-1.770229944761331,-1.8179273800865592,-1.4910457024956083,-1.6846877062863137,,,,,,,,,,,,,,
15,1.0,15.0,800,-1.980622176004985,-1.8689257034481224,-1.7084845618070479,-1.554444874138425,-1.5080900595329143,,,,,,,,,,,,,,,
15,1.0,15.0,850,-2.040580458102271,-1.6041950206952607,-1.7054578760370882,-1.729734178157246,,,,,,,,,,,,,,,,
15,1.0,15.0,900,-2.155593544415772,-2.0196395261067943,-1.6713278535756124,,,,,,,,,,,,,,,,,
15,1.0,15.0,950,-1.6211628432972813,-1.7723215253204647,,,,,,,,,,,,,,,,,,
15,1.0,15.0,1000,-1.137570310724177,,,,,,,,,,,,,,,,,,,
15,1.0,16.0,50,-4.030526983450861,-3.726294706246673,-3.4912343564175687,-3.421966311019059,-3.418994768930941,-3.1213770021041762,-2.765500811547449,-3.3047892437520865,-3.314775971235502,-3.507728271028681,-2.8397718063802597,-2.7619388519131083,-3.117122120214677,-3.23410963246433,-3.075463460416995,-2.9390734595761776,-2.931544058586108,-3.2075258243189846,-2.6214562360406446,-2.68058854501531
15,1.0,16.0,100,-2.9269699803367226,-2.494562482840346,-2.789812281297164,-2.800016560250611,-2.617372012507426,-2.719615985565857,-2.7648767790706317,-2.6551421895228704,-2.2925575670935228,-2.8287910799797125,-2.5888793088666917,-2.5996245847645243,-2.7476671244021853,-2.5725902818201503,-2.722602239602273,-2.260681388107917,-2.4087050684558466,-2.1884338683759177,-2.2215816138160625,
15,1.0,16.0,150,-1.8958027356994496,-1.9792414587184763,-2.0956603524763047,-1.6818923625699849,-1.802484223303677,-1.9666015162397152,-1.7894945617711302,-1.6935773226544109,-1.6502988685038786,-1.4640754893705088,-1.7208700948935345,-1.6634186428141797,-1.5789263509367117,-1.585610342741761,-1.4738998291890526,-1.6704467838815402,-1.524851642203607,-1.5372539093465851,,
15,1.0,16.0,200,-1.7577571856252205,-1.4715668927726677,-1.5185437645218405,-1.467584798955066,-1.564764119193507,-1.4344432035684875,-1.479566206305997,-1.4847477932481057,-1.4356068678693668,-1.4755045955882813,-1.4995417216371627,-1.356181200881232,-1.4977904750871722,-1.4154929967205498,-1.4309977244918288,-1.3052527945172263,-1.3642974001710737,,,
15,1.0,16.0,250,-1.735698346759276,-1.5877112121641082,-1.8173216717981073,-1.728705446662926,-1.6033587067864303,-1.6976164089050036,-1.7480064927244687,-1.632045784039299,-1.6749829435553405,-1.5630477302229897,-1.6196862552629427,-1.4213101634279186,-1.4471716056349802,-1.3283416584365868,-1.5895424380935421,-1.4933125441592134,,,,
15,1.0,16.0,300,-2.4453203406439776,-2.5817195249730718,-2.3431251444865033,-2.8231977464434412,-2.8190711035330804,-2.23740174893082,-2.221544033240184,-2.338978246136951,-2.3748254492625134,-2.203760118324659,-2.132977592356631,-1.6439677168690097,-1.8384327931574378,-1.8135022411087847,-1.505112740633591,,,,,
15,1.0,16.0,350,-2.1037582787019526,-2.407936684195682,-2.0962134415482305,-2.243529480452858,-2.0399215525518635,-2.4598045782571694,-1.94373818349293,-2.04167971408845,-2.0520217123823215,-1.860721403193522,-1.7952642141052122,-1.8610097039191058,-1.3822803168485995,-1.4025881513642449,,,,,,
15,1.0,16.0,400,-2.2573055778653033,-2.300502486757528,-2.2897093632459558,-1.9839191569789534,-2.1310294216456604,-2.1369520447316797,-2.4708468034389592,-1.8665346292063743,-1.8111706697981524,-1.684399605645154,-1.8347541722277652,-1.8284122946345827,-1.8149082932301517,,,,,,,
15,1.0,16.0,450,-3.0812027393329378,-2.9435278617968246,-2.6451191083252237,-2.6559903887350758,-2.513468236238246,-2.4452380228055355,-2.613942217023554,-2.5101153984765063,-2.2780853572963746,-2.144980276800341,-2.052902525971155,-2.1160143178694955,,,,,,,,
15,1.0,16.0,500,-2.251377758946297,-2.554519750737618,-2.3364586776930936,-2.4498895599219552,-2.3428584281530154,-2.4360149489928684,-1.8630384525169257,-2.015768623026309,-1.8818029104243545,-2.035465739964157,-1.9172966530462465,,,,,,,,,
15,1.0,16.0,550,-2.230821400273113,-2.2255190786838073,-2.1834857268452414,-2.1737318700716886,-1.8918072009433395,-1.7897252839692763,-1.6671527922035319,-1.773312527277867,-1.382395197730566,-1.5923171237784213,,,,,,,,,,
15,1.0,16.0,600,-2.3010992808325885,-2.357752315202898,-2.0302624592368064,-1.8315565679770762,-1.8817299324081755,-1.6105108313897014,-1.5294404997160083,-1.3707278927528,-1.5544574811433016,,,,,,,,,,,
15,1.0,16.0,650,-2.7696078520256986,-2.381700822215589,-2.393030901775519,-2.1320066960830633,-2.223671822860319,-2.0272276459504406,-2.0802985078034855,-1.9938933102715957,,,,,,,,,,,,
15,1.0,16.0,700,-2.7817080142122235,-2.982447512580114,-2.679235876918024,-2.438669865997656,-2.2326902694601625,-1.9811845030533008,-1.7762200850894871,,,,,,,,,,,,,
15,1.0,16.0,750,-2.7296278024455534,-2.430429957656478,-2.1298692113704942,-2.1820969880853025,-1.8901738860537256,-1.84021643949302,,,,,,,,,,,,,,
15,1.0,16.0,800,-2.983212968256049,-3.0361311401063213,-2.5354275554669945,-2.300274214814926,-2.5986369078512186,,,,,,,,,,,,,,,
15,1.0,16.0,850,-2.790463384434201,-2.3021549896548477,-2.2101374804768317,-2.637315428106384,,,,,,,,,,,,,,,,
15,1.0,16.0,900,-2.59455790753746,-2.493622126585542,-2.257359884033836,,,,,,,,,,,,,,,,,
15,1.0,16.0,950,-2.638408175140009,-2.4304319341222618,,,,,,,,,,,,,,,,,,
15,1.0,16.0,1000,-2.6694098659546843,,,,,,,,,,,,,,,,,,,
15,1.0,17.0,50,-2.7305077059250578,-3.0127153242896814,-2.505432828657775,-2.492684773226553,-2.557974521309933,-3.097061118953229,-2.5680560643610733,-2.634063200124628,-2.594996500801007,-2.662625852973506,-2.747411835393777,-2.7144811665802044,-2.595721676208759,-2.275177539520367,-2.1269446691874605,-2.472179215412683,-2.3508058970507335,-2.374636935139649,-2.103913158247838,-1.9273921050764242
15,1.0,17.0,100,-3.7174838342515106,-3.0864708816473057,-3.075128844240147,-2.5587054961482574,-2.657454566466346,-3.1957408603407527,-2.812284775396097,-3.0658278962384964,-2.3973968948957034,-3.032349396786401,-3.5286070804380345,-3.068321109920887,-2.6727682285650296,-2.4306261122928245,-3.0361644427212005,-2.6154697821861284,-2.528610484782075,-2.3417239929985354,-2.2748999818589892,
15,1.0,17.0,150,-1.687176783488936,-1.847223641984681,-2.06381781810058,-1.943617912173543,-1.679706495859604,-1.887168533396556,-1.7084863322709183,-1.8002726587420244,-1.7461037008062197,-3.724120326971221,-1.839221704443297,-1.787598515143212,-1.6324701351884336,-1.638709550794878,-1.5317829554420754,-1.5680485893338163,-1.7632899715957437,-1.6833456125027701,,
