fid,iid,rep,vbs_precisions,selector_precision,selector_switch_budget,selector_algorith,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
7,7,19,0.0223097163,1.2064390463,350,Elitist,1.2064390463,3.3549904217,1.2064390463,2.2274871834,1.6218187094,1.3377299165,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463,1.2064390463
8,6,0,1e-10,4.0034786417,150,Elitist,0.9896281922,4.0142598887,4.0034786417,4.0184873378,4.5392921546,3.9421862463,3.9421862463,4.49081623,0.2605345443,4.3632543512,3.9308394342,0.1691323052,3.9308394342,3.9421862463,4.1148323263,3.9308394724,3.9937595292,3.9650257665,3.9421862463,3.9421862463
8,6,1,0.0,0.0,100,BFGS,2.5345337355,0.0,1.9128231407,0.0,1e-09,1.5749283912,1.14e-08,0.0260698576,2.4e-09,1.4e-09,8e-10,0.217081414,2.593e-07,0.3481441395,0.2925472254,0.0051044645,0.1574161804,0.0857158036,0.0633065535,0.0633065535
8,6,2,0.0,0.0633060405,100,Elitist,0.2847175684,0.0633060405,0.0,0.0,3.4015458712,0.0,0.0,3.5e-09,0.0,0.0,3.1229678526,0.0,0.0370351665,3.2341771873,2.0625642373,2.8032486306,3.1229087858,3.695722836,3.5342592544,3.2341771873
8,6,3,0.0,0.0090005269,100,Non-elitist,0.211146543,0.0090005269,1.4893492673,0.0,0.0101678395,0.0338149081,0.988057426,0.0090005269,0.6849597159,2.1e-09,0.3983846091,0.0089177225,0.223674676,0.129848011,0.0090005269,0.0289297373,0.0229660044,0.0269599455,0.0354238199,0.0090005269
8,6,4,0.0,0.0,100,BFGS,0.727176698,0.0,0.0,1.0964915637,0.0,2.7e-09,0.727176698,0.727176698,0.0,0.0,0.727176698,0.727176698,2.2728088577,2.1465857956,1.6752618198,1.5332855883,0.6186659334,1.0111954815,0.5778783245,0.727176698
8,6,5,0.0,1e-10,100,BFGS,0.0,1e-10,0.1335639672,0.3327229961,0.0,0.0,1e-10,0.2064129008,1e-10,0.3312587173,0.4064903336,1.2e-09,0.0,1e-10,0.1740961447,0.0064221795,0.0343940164,0.2064129008,0.2021077793,0.2064129008
8,6,6,0.0,0.5536773956,100,Elitist,0.0116187589,0.5536773956,0.0,0.0657412835,0.0,1.2940148352,0.0,0.8902756241,0.0656671842,2e-10,0.4883442968,0.3668801778,0.0656671842,1.08209e-05,0.22535769,0.0,0.0014975441,0.0436876561,0.0938087051,0.0656671842
8,6,7,0.0,0.9281025327,100,Non-elitist,0.9281025327,0.9281025327,7e-10,1.52e-08,2.2301568826,3.2470454279,1.4445585928,2.2094003112,0.0,2.7661187856,3.3579310162,2.5461877476,0.0,1.2161116323,0.9665272037,0.1083630022,0.9281025327,1.2738217881,1.0462357869,0.9281025327
8,6,8,0.0,0.0704413222,150,Elitist,1.3715429114,0.50366178,0.0704413222,1.3715429114,0.0,0.0,1.2578957912,3.4272368209,2.1540529339,1.3715429114,1e-10,3.7e-08,1.3715429114,2.5950098367,0.5805930254,1.2278761821,1.120092555,1.5517458245,1.3481402844,1.3715429114
8,6,9,0.0,0.4173386625,150,Elitist,0.445175326,0.445175326,0.4173386625,0.445175326,0.2241204356,0.0,0.0,0.445175326,0.445175326,0.3718277356,4.9e-09,1.9889509489,0.5440291209,0.9657164889,0.4067475941,0.0657803341,0.445175326,0.5811051841,0.4502194783,0.445175326
8,6,10,0.0,0.0,100,BFGS,0.0728942884,0.0,3.9811098748,1e-10,2.5392356491,2.3380617327,2.5291745843,3.003377058,0.0,2.6710471414,2.7922879831,1e-10,1e-10,1.7982469507,0.250408095,1.4944820936,2.423867385,2.3120461417,2.2219294995,1.9588882371
8,6,11,0.0,0.0845786117,150,Elitist,0.0,2.11e-08,0.0845786117,0.3205688272,0.3205688272,2.9267621288,2.1463923139,2.2867812234,2.8e-09,0.0,0.3999969541,1.6934670064,1.5333040254,1.0356379962,0.3205688272,0.3249435981,0.7207213661,0.4049149295,0.3665501195,0.3205688272
8,6,12,0.0,0.0,150,BFGS,0.0,0.4725411325,0.0,1e-10,0.4469439426,8.5e-09,3.1786878068,2.2651406379,0.6661944523,2e-10,0.0,0.0,0.4407627731,0.4469439426,0.4469439426,0.0234018011,0.3618459014,0.6145194768,0.5641229496,0.4469439426
8,6,13,0.0,0.5915487288,200,Non-elitist,1.7900122265,0.5915487288,0.5915487288,0.5915487288,0.0,1e-10,2.063777862,3.0810746915,0.0,0.4794282644,1.5127665383,0.4754085959,1e-10,1e-10,1.65e-08,0.0383281252,0.9736676355,0.9720239001,0.6403064085,0.5915487288
8,6,14,0.0,2e-09,150,DE,1e-10,0.976055033,2e-09,1.7986430446,1.3295202624,2.2354126157,1.9127960069,4.3e-09,6.4e-09,1e-10,2.2665096595,2.7048247288,2.9104856283,2.747552976,2.0512567531,0.8292931667,1.3846553203,1.4328361906,1.0046827894,0.976055033
8,6,15,0.0,4.0861169641,150,Non-elitist,0.1767747655,0.0,4.0861169641,1.5628744344,1.43e-08,3.9523554823,3.9308394342,4.0551107712,4.0861169641,4.5715665527,1.5539644731,4.3889698635,1.1356879768,3.933445369,3.9526055732,4.1533447911,4.1589249726,4.0738779148,4.0861169641,4.0861169641
8,6,16,0.0,0.119472741,100,Non-elitist,0.119472741,0.119472741,0.119472741,0.0,0.0,0.119472741,0.0,0.0,1.7662466729,1.3005396802,0.0757129325,0.0,0.0,0.0042132279,0.5611068868,1.0023e-06,0.4136449431,0.1106018041,0.2047676357,0.119472741
8,6,17,0.0,3.9308394342,100,BFGS,0.0,3.9308394342,0.7517628433,0.2019049867,0.1930974636,1.02e-08,2.9e-09,0.0,0.1292186747,0.1930974636,3.6e-09,0.1563254204,0.1930974636,0.0,0.8642453181,0.5640367732,0.4211217659,0.3013764413,0.1452455287,0.1930974636
8,6,18,0.0,1e-10,150,DE,0.3120036935,0.0,1e-10,0.3120036935,0.0,0.0,1e-10,0.5027688524,1e-10,5e-10,2.3519366435,0.4312380112,0.6812261527,0.0,0.9864989821,0.3120036935,0.654127125,0.3120036935,0.4846015342,0.3120036935
8,6,19,0.0,2.2972805694,150,PSO,0.8039288859,0.0,2.2972805694,0.8039288859,1.637e-07,2.03e-08,1.1278927554,0.0,0.0,0.8039288859,0.4221099604,0.4523179965,0.0,1.9749611417,0.1906417427,0.9612064626,0.7990437621,0.8039288859,1.0503964214,0.8039288859
8,7,0,0.0,0.0,150,BFGS,0.0285091466,3.4e-09,0.0,0.0,1.9935377443,1.9606741577,0.0,0.0285091466,0.8069073853,0.5951932936,0.0109949382,0.5172002491,1e-10,0.0285091466,0.0255343393,0.1915112698,0.1048438409,0.051074458,0.0420228557,0.0285091466
8,7,1,0.0,1e-10,150,BFGS,0.1927266975,0.1927266975,1e-10,0.148582748,0.1927266975,0.0,1.1e-08,0.0,0.1927266975,9e-10,0.0,0.166096157,1.03e-08,0.0015187438,0.1927266975,0.4882107686,0.368966988,0.281464446,0.1927266975,0.1927266975
8,7,2,0.0,0.0,100,BFGS,0.2137357106,0.0,0.2137357106,0.2628046521,1e-10,0.0,0.2137357106,2.8679330718,0.0,2.0399333024,1.6545352331,0.2137357106,0.0,0.2137357106,0.7880827765,0.5609868193,0.4475974962,0.3507173172,0.2004533954,0.2137357106
8,7,3,0.0,0.0,100,BFGS,0.0965060066,0.0,0.0,0.3893289782,0.0965060066,4.31e-08,0.0965060066,0.0,0.0965060066,0.0,0.0965060066,0.2040896497,2e-10,0.6206439733,0.2051155315,0.0149056453,0.0965060066,0.0837256255,0.1064644363,0.0965060066
8,7,4,0.0,0.7289491964,100,Elitist,0.0,0.7289491964,1e-10,3.9327734056,1.4e-09,0.0,0.2390129235,1e-10,3.5e-08,0.0902852418,0.2436292864,0.6133142683,0.0713827852,0.0,0.6395757262,5.81872e-05,0.0519755802,0.2634200405,0.1718411117,0.0902852418
8,7,5,0.0,0.0,100,BFGS,0.0,0.0,1.88e-08,1e-10,1e-10,2.1528455884,1.9e-09,0.0,2.8390467691,0.4422030038,0.0,0.5512547365,1e-10,0.5875809903,0.6910412443,0.8535341441,0.459237127,0.6742876535,0.5589864554,0.5512547365
8,7,6,0.0,0.2901448254,100,Elitist,0.0,0.2901448254,1e-10,0.4825702801,0.5051972693,3.4532441725,3.1490638245,2.9815617424,0.0,0.0,4.97e-08,1.8308078558,0.4825702801,1e-10,0.2152637136,0.4825702801,0.7118030919,0.7040790762,0.6099218804,0.4825702801
8,7,7,0.0,0.4489090669,100,Non-elitist,0.0,0.4489090669,2.3956226672,0.3950213971,0.4899548077,0.0,0.4489090669,1.5634532592,2.1877205082,1.7663912087,0.0,6.3e-09,0.4489090669,0.0034795218,0.8228469495,1.1020145209,0.4489090669,0.5239183771,0.3854984684,0.4489090669
8,7,8,0.0,0.0,150,BFGS,3.9308671253,0.0657956433,0.0,1e-10,0.0,4.9e-09,2.2537386087,1.843304659,0.0,0.0,1e-10,0.0,0.60680544,2.6e-09,0.4601795742,0.324982626,0.043803182,0.1840595332,0.1010856603,0.0657956433
8,7,9,0.0,0.0,150,BFGS,1e-10,0.0,0.0,0.0,0.815441557,1e-10,2.3e-09,0.0,0.0,1.4e-09,2.931062554,0.0,0.5245637127,1.7711246003,0.815441557,1.0850788729,0.7659154061,1.0935376222,0.815441557,0.815441557
8,7,10,0.0,2.3220455676,100,Non-elitist,1.5277199282,2.3220455676,0.6593661643,1e-10,2.4155633474,0.0,5.42e-08,0.0,2.3220455676,3.2e-09,0.0,2.3220455676,3.000539686,0.1517593973,2.0881487077,1.9179487051,2.4826188715,2.3220455676,2.3470512953,2.3220455676
8,7,11,0.0,3.9308394342,100,BFGS,0.1107842721,3.9308394342,1e-10,0.2124217554,1e-10,0.4188927478,0.0,2.5552128345,1.9592756043,1.1511265962,0.0,0.2124217554,3.52e-08,0.9081909403,0.7423750711,0.1045584335,0.4689601537,0.2124217554,0.248961638,0.2124217554
8,7,12,0.0,2.9131716302,100,Elitist,0.0,2.9131716302,0.2392951201,1e-10,1e-10,0.1011670778,1.1e-08,2.3069276676,0.0,0.0,8e-10,0.6585370584,0.3682265161,0.1569182009,0.5886505792,0.4091807856,0.349522641,0.1569182009,0.1913836612,0.1569182009
8,7,13,0.0,0.0,150,BFGS,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,2e-08,0.7611492829,0.0126409896,0.0034022442,0.3282274388,0.0096815096,1e-10,0.0054538968,0.1028761283,0.0096101116,0.0175651742,0.0072758774,0.0034022442
8,7,14,0.0,0.4739387635,150,Elitist,0.0,0.2368772442,0.4739387635,0.0,0.6803248534,0.6315813777,2.484e-07,0.6803248534,1.8982279956,2.3048403879,7e-10,1.5688162474,1.3596063817,0.6803248534,0.0055733511,0.6803248534,0.4442972619,0.7961108342,0.8107763278,0.6803248534
8,7,15,0.0,0.0,150,BFGS,0.2215710813,0.0,0.0,0.0,1.5997418982,1e-10,9e-10,2.0033201286,1.5997418982,0.0,0.0,1e-10,2.4814089873,1.4355830295,0.0622053912,2.4041824716,1.857299144,1.5423920452,1.4888970414,1.5997418982
8,7,16,0.0,0.9420989083,150,Elitist,0.0,3.9308886695,0.9420989083,0.0,0.6206825306,1e-10,2e-08,3.4382560969,0.3582539574,0.6206825306,0.0,0.6206825306,1.6890998953,0.9441839485,1.7679835219,1.3342182349,1.0789156146,0.6206825306,0.753969537,0.6206825306
8,7,17,0.0,1e-10,150,BFGS,3.9308414229,0.0,1e-10,0.0350640893,1e-10,1e-10,4.067e-07,7e-10,2.87e-08,0.0,6e-10,3.85e-08,0.0012280005,0.0007790568,8.74e-08,6.44861e-05,2.07e-07,1.91e-08,4.067e-07,4.067e-07
8,7,18,0.0,1e-10,100,BFGS,0.0,1e-10,0.8747446489,1.7228422088,0.8747446489,0.8747446489,0.8747446489,3.581261309,1.0330451491,0.0,3.1347361687,1.8266240457,0.0004014055,0.0085415397,1.6116942153,0.0431903441,1.2342719631,0.7420047761,0.8747446489,0.8747446489
8,7,19,0.0,2.1285083309,150,Elitist,1.0606204201,0.1644079353,2.1285083309,1e-10,1.0606204201,9.596e-07,0.0,1.0606204201,1.3e-09,2.0557738037,0.0,1.5778e-06,0.0001623896,2.1059257826,1.0606204201,1.270571476,1.6938743426,1.0499296776,1.0524112656,1.0606204201
9,6,0,0.0,1.5929954941,100,Elitist,0.752878064,1.5929954941,3.9308394341,3.990013595,3.9308394341,3.9308394341,4.6273429145,3.9308394345,3.9308394341,3.9308394343,3.9308394341,3.9308394387,4.2824975651,4.1597712701,3.98085224,4.0978668026,3.9664031717,3.9997877673,3.9694652455,3.9664031717
9,6,1,0.0,2.1358409267,100,Elitist,0.0,2.1358409267,2.9342959804,0.0,0.0,0.0,1.4321589374,0.0,0.013777079,0.6805464387,0.0,0.4915934241,0.0032058754,9.102e-07,9.24759e-05,0.1007970867,0.0382229753,0.0032058754,0.0081220662,0.0032058754
9,6,2,0.0,0.0,100,BFGS,0.1434573614,0.0,0.0,0.0,5.26e-08,0.0,0.0,1.3218793954,1.032e-07,0.1434573614,1e-10,5.82e-08,0.4283217332,0.1434573614,0.1434573614,0.01626801,0.3257472018,0.141570928,0.1776571991,0.1434573614
9,6,3,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.0,0.0751660171,0.7367540313,3.8e-09,0.0421027995,0.0,0.7755277798,0.0907077073,0.7500861193,0.0,0.0306290566,0.0907077073,0.3328882819,0.2401523039,0.1058855545,0.0907077073,0.0907077073
9,6,4,0.0,0.0,100,BFGS,3.9308394341,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1.2553672734,0.0,0.1320063671,0.0,0.7728331729,1e-10,0.1339094077,0.2021653035,0.4093300505,0.1320063671,0.1593737563,0.1320063671
9,6,5,0.0,0.0,100,BFGS,0.0,0.0,0.5714833749,0.0,0.0,0.0,1.456676275,0.1723345389,0.0,4.92e-08,1.901935056,1.7926956042,0.4729078564,0.6222647381,0.4494057832,0.0113122233,0.1323759561,0.2163224588,0.2493841536,0.1723345389
9,6,6,0.0,0.0,50,BFGS,0.0,1.24e-08,0.0,0.0,0.1280762622,1.1938352039,2.01e-07,0.184279514,0.0,0.244413962,0.955689932,0.0,0.0464264206,0.6938829516,0.1327095139,0.372426239,0.3389313368,0.3167218806,0.184279514,0.184279514
9,6,7,0.0,0.0,100,BFGS,0.0,0.0,1e-10,0.0,3.4845574467,0.0,1.29e-08,0.0,1.1578731626,2.6535796013,0.5130169527,0.8206942472,0.0,0.7892320316,1.8890915421,0.7892320316,1.2442030778,1.1330111657,0.7892320316,0.7892320316
9,6,8,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.1787982576,1.4e-09,1.9e-09,0.0,0.3106875468,0.0,1.4078660907,0.0,0.813896622,0.6411018361,1e-10,0.500609178,0.0114346438,0.1404097046,0.1787982576,0.1971504857,0.1787982576
9,6,9,0.0,3.9308394341,100,BFGS,0.0450120337,3.9308394341,3.9308394341,4.110127573,0.0,1e-10,3.9308394341,3.9308394519,3.721034146,4.5337187104,3.5940420252,4.4088258838,0.1155446781,0.4502531735,1.5448631624,4.1728245204,4.1728245204,4.2663220355,4.0844896081,4.1728245204
9,6,10,0.0,0.0,100,BFGS,0.0035934953,0.0,0.0162377852,0.0,0.0,0.0162377852,0.0,0.0,0.0,0.0,4e-10,0.0380985624,0.0162377852,2e-10,0.22628266,0.1352838964,0.0865871071,0.0162377852,0.0218392754,0.0162377852
9,6,11,0.0,0.0,50,BFGS,0.0,0.0,1e-10,5e-10,0.0,0.0068026866,0.0054624348,0.0054624348,0.0094326089,0.0135147376,0.4485230848,0.0,0.0054624348,0.2032948479,0.0081772655,0.0708026849,0.0028746976,0.0054624348,0.0081356678,0.0054624348
9,6,12,0.0,4.6573712204,150,DE,3.9308394341,2.8248852306,4.6573712204,0.0,0.0,5e-10,0.0,1.4090004328,0.4067436304,0.0,1.0260822034,7.49e-08,0.1396695193,0.8022587594,0.6284371116,0.5883591292,0.4485044376,0.2663025131,0.1547341565,0.1396695193
9,6,13,0.0,0.0,50,BFGS,0.0,0.0,0.0761796266,6.56e-08,1.21e-08,0.0,0.0,0.0,0.0884849598,0.0,0.0,1.886e-07,0.2724764899,0.2451502647,0.5633125468,0.1964146002,0.315795894,0.0295942821,0.0971114314,0.0761796266
9,6,14,0.0,3.9308394341,150,BFGS,3.9308498959,0.0,3.9308394341,3.955106025,3.9308394341,3.955106025,3.9308394341,3.955106025,4.2824593269,3.955106025,3.955106025,3.9411058032,3.955106025,4.046615996,4.0258347765,4.0098653725,3.955106025,3.955106025,3.955106025,3.955106025
9,6,15,0.0,0.0,100,BFGS,3.9308394342,0.0,0.0,0.0,0.0,0.0,0.0,2.1732668299,1.8546907635,1.5851171559,2.3550203382,1.6613164747,0.5701553102,0.0564580477,0.1084061426,1.1777854689,0.9823954122,0.9367561385,0.7654969111,0.5701553102
9,6,16,3.9308394341,3.9308394341,100,BFGS,3.9308412739,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308404396,3.9985229755,3.9308394341,3.9308395826,3.9308394911,3.9308394341,3.9364554527,3.9308779724,3.9308412739,3.9309701914,3.9308402175,3.9308532487,3.9308412739
9,6,17,0.0,0.0,50,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04631791,3.1e-09,0.0,0.195389412,0.3511190401,0.195389412,0.195389412,0.1876388423,0.195389412,0.2928714197,0.195389412
9,6,18,0.0,0.0867595492,100,Elitist,0.3245650389,0.0867595492,0.0158222282,0.0,5.4e-09,0.4915850304,0.0,0.2457881084,1.5081956569,1.1600149771,1.472401323,0.0,0.0940231316,0.0969229605,0.5309917058,0.0940231316,0.1193912404,0.1101406935,0.1509883528,0.0940231316
9,6,19,0.0,3.9308394341,100,BFGS,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9717588138,4.3028337796,3.9308394341,3.9717588138,3.9717588138,3.9308394341,3.9308394341,3.9308394341,3.9717588138,3.9600966038,3.9493261875,4.0377453834,4.0215810685,3.979338501,3.9717588138
9,7,0,0.0,0.0,100,BFGS,0.0,0.0,1.2706650144,4.6467365055,0.0,4.6023691067,0.0,0.0,2.1402681551,2.5943246684,0.0,0.0,2.1402681551,2.7037006068,0.7587304011,1.2502275347,2.1011756309,2.5030761258,2.5260808999,2.1402681551
9,7,1,0.8528922309,3.9308435892,100,Non-elitist,3.9308394341,3.9308435892,3.9368456295,4.0049109246,4.1447143395,3.930934265,4.0085378217,4.0347708127,3.9308394341,3.9308396492,3.9855642004,3.9309461124,3.9308435892,3.9308394341,3.9344381635,3.9317935755,3.9308398097,3.9309760755,3.9308418413,3.9308435892
9,7,2,0.0,0.5079578628,100,Non-elitist,0.0,0.5079578628,0.0,0.0,2.5356022492,0.0,0.0,1.8994937647,0.0,1.9009227682,0.0,0.0,0.0,0.0,0.5079578628,0.5079578628,0.5079578628,0.7565589354,0.5332926953,0.5079578628
9,7,3,0.0,0.0,150,BFGS,0.7171126986,0.7171126986,0.0,0.0,0.0,2.963500575,1.232824478,2.629414596,0.0,0.7171126986,0.7171126986,1.1656231125,2.7585772734,2.3948796897,1.6215521691,0.7171126986,1.1820071181,0.7171126986,0.7141244112,0.7171126986
9,7,4,0.0,1.1155463367,50,DE,1.1155463367,0.0,0.0,0.0,0.0,0.0,0.0,0.0155817666,1.1166642268,0.6125393255,0.0214307552,0.0533440819,0.0,0.2681249492,0.2415178547,0.0155470602,0.1569140636,0.0687904169,0.0813283002,0.0533440819
9,7,5,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.0,0.0,2.2616513904,0.0,2.4622122383,0.0,2.8878438898,0.0,0.0,1.3913782959,0.7308034055,0.6747037316,1.3676976144,1.073418335,0.5619256006,0.5966440561,0.5275192991
9,7,6,0.0,0.0,50,BFGS,0.0,6.76e-08,0.0,1.05e-07,0.0727041174,2.5993e-06,1.3551e-05,0.0475413732,0.0409299086,0.0355908416,0.0,6.76e-08,0.0073481426,6.76e-08,0.0003370838,0.0001500344,1.271e-07,2.251e-07,1.9354e-06,6.76e-08
9,7,7,0.0,0.0,100,BFGS,0.0,0.0,0.4037251212,0.4037251212,0.3656013454,0.0,1.7275183658,0.0,0.0,2.2182981866,1.1366631366,0.0,1.348022514,1.1403447819,1.2074993296,0.278838735,0.4240978497,0.2907884059,0.4037251212,0.4037251212
9,7,8,0.0,0.0,50,BFGS,0.0,0.0,0.0,0.0,0.0,0.6209787688,0.2124596193,0.0,0.0,0.0,0.7983169807,0.4022993536,0.3839599257,1.0475828161,0.9742033011,0.0719532368,0.0956700579,0.3598158997,0.23220832,0.2124596193
9,7,9,0.0,0.3635804263,100,PSO,0.0,0.3635804263,0.1853440962,2.3602921809,0.0,0.0,0.7469771946,0.0530925634,0.8655549962,0.9616100678,0.4239307022,0.5518607799,0.0,0.0319769651,0.2505453615,0.1923881157,0.017732974,0.0628768165,0.045739645,0.0319769651
9,7,10,0.0,0.0,50,BFGS,0.0,0.0007572108,0.0,0.0,0.0,0.0007572108,0.0,0.0,0.0007572108,0.6006140246,0.016745954,0.0,0.0007572108,0.0148622692,0.1218566253,0.0562652659,0.0050896323,0.0007572108,0.0006377727,0.0007572108
9,7,11,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.1805947168,3.4824433343,0.0,2.2394457905,0.1372018618,2.095785882,0.1533028947,0.0,1.3048688992,0.1805947168,0.4034633977,1.0421082152,0.9311918408,0.3120943984,0.6136577445,0.3289028233,0.1805947168
9,7,12,0.0,0.0,50,BFGS,0.0,0.0,0.0,1.4512348111,0.0,0.0,0.0,0.3183693909,1.4409765932,0.3183693909,0.0,0.0,0.0,0.3183693909,0.2951944614,0.0051981088,0.2986061632,0.3957968633,0.3663856384,0.3183693909
9,7,13,0.0,0.0,100,BFGS,0.0,0.0,9.2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-08,0.0115747251,0.0038663339,2.28e-08,0.0003739669,9.2e-08,7.4e-09,4.7587e-06,5.371e-07,9.2e-08
9,7,14,0.0,3.9308394341,100,BFGS,1.2840276121,3.9308394341,1.2840276121,1.2840276121,1.2840276121,2.192068235,0.0,0.0,0.0,2.0849835458,0.0,0.0,0.0,0.0451712748,0.2556346061,0.9009395312,1.2622281913,1.161735274,1.5133686766,1.2840276121
9,7,15,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.0,0.0,0.2671022274,0.0,0.0,0.0,1.2401927119,0.0,0.9608545588,0.9470086285,0.2396505235,0.2544589812,0.6022962548,0.2143937009,0.1762156354,0.2718130015,0.2143937009
9,7,16,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0043e-06,0.3698072684,0.0,0.0,0.0,0.0641864039,0.0,0.0,8.7304e-05,0.0035318158,3.16467e-05,3.1597e-06,8.7304e-05
9,7,17,0.0,3.9308394341,50,BFGS,3.9308394341,0.0,0.0,0.0,0.0,0.0140807687,0.0046267631,0.5482024948,0.7118692901,0.0,0.537167194,0.5580591887,0.4834537024,0.0046267631,0.2750077986,0.1563376701,0.1012155481,0.0046267631,0.0227854025,0.0046267631
9,7,18,0.0,0.0,100,BFGS,0.0,0.0,0.0,0.0,0.0096252378,1.1481337671,0.0,0.0,0.8727576699,0.0,0.0181946381,0.0181946381,0.0,0.2192058183,0.1236887156,0.1201801337,0.0919553078,0.0687462279,0.0392407203,0.0181946381
9,7,19,0.0,0.0,100,BFGS,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002125392,0.2181930258,0.4135171799,0.4393413543,0.2713033375,0.2713033375
10,6,0,1.5e-08,9.4219271079,100,Non-elitist,9.4219271079,9.4219271079,1.5097e-06,9.4219271079,16.5359618684,2.0651e-06,182.8491118606,204.5698378776,134.6523526554,117.3479389299,111.0738563935,81.5357180415,13.601545484,43.0935605113,9.4219271079,9.4219271079,0.0034424448,8.1712504604,7.6003776437,9.4219271079
10,6,1,3.01e-08,2.1427e-06,100,BFGS,4.053e-07,2.1427e-06,335.716954369,63.4731726363,36.3036728174,36.3036728174,55.5935467875,36.3036728174,78.1040672262,36.3036728174,36.3036728174,6.5021e-06,56.8721606746,52.2171073182,54.1737413019,53.7979151374,52.1680990064,36.3036728174,36.5580513465,36.3036728174
10,6,2,4.98e-08,6.5788e-06,100,BFGS,1.2693e-06,6.5788e-06,36.3814899201,3.2377e-06,4.98e-08,37.3718566778,1.1807e-06,783.1809674902,287.08352582,5.476e-07,77.9306746667,73.5170105561,73.564406843,68.1315647536,66.8490360798,18.635745796,24.1650473337,61.654982454,33.7854995397,33.7854995397
10,6,3,1.137e-07,1.3798e-06,100,BFGS,5.115e-07,1.3798e-06,0.0553226031,1.6395e-06,45.7623516284,2.508e-07,0.1474943031,34.197560632,1.8639e-06,9.543e-07,15.4919614376,0.0025287291,0.0489546193,0.2347988613,0.1608679498,0.0240035082,0.0025287291,0.0508250613,0.0025287291,0.0025287291
10,6,4,3.17e-08,1221.8945019955,50,DE,1221.8945019955,8.0259014007,271.8376864398,6.3722623049,3.44e-08,7.18e-08,1.5997889765,1.5997889765,1.5997889765,1.5997889765,1.5997889765,15.7476840425,1.5997889765,1.6561365844,1.5997889765,2.6357426942,1.5997889765,1.2022715052,1.9212598997,1.5997889765
10,6,5,1.32e-08,2.2079876664,100,Non-elitist,3.593e-07,2.2079876664,699.6940074993,2.591e-07,9.405e-07,620.4067844121,677.0525667819,4629.0065630301,2079.0657368354,2.2079876664,1.32e-08,2.2079876664,2.1115703377,2.2079876664,2.2079876664,3.1786918939,0.0962316953,0.9484716189,2.1917187189,2.2079876664
10,6,6,3.5e-09,13.9358495427,100,Elitist,7.0281384617,13.9358495427,372.5923182888,1.158e-06,2.2841540757,262.1352371802,2.08e-08,2.2841540757,12.3481760206,3.719e-07,47.2989239884,26.1360009928,5.6e-09,15.3923391228,14.7377588881,2.0216e-06,0.1598684057,0.6369472246,1.6276573311,2.2841540757
10,6,7,6.7e-09,0.0061491935,100,Non-elitist,224.3688425601,0.0061491935,0.0061491935,0.0061491935,261.6252200879,1e-08,4.4317910452,387.6379670149,1.6268e-06,0.0061491935,290.3670437422,0.0258247658,115.3594914836,0.0061491935,1.3993631511,0.0634985601,0.0256047731,0.0021615392,0.0075608424,0.0061491935
10,6,8,2.66e-08,1.6778125713,100,Non-elitist,1.6778125713,1.6778125713,1.6538116689,1.6778125713,1.6778125713,1.7888e-06,1.6778125713,1.6778125713,115.8787413099,1.6778125713,1.49881e-05,1.6778125713,1.6778125713,1.9641275009,2.8941574594,2.6089329036,1.6778125713,0.2582986504,1.6778125713,1.6778125713
10,6,9,5.76e-08,3.6382e-06,50,BFGS,3.6382e-06,50.2568420838,8.878e-07,0.1550979657,0.1550979657,155.3347140016,0.1550979657,1.6671e-06,0.1550979657,4.1691133777,13.5972423696,62.9940198965,2.1645e-06,0.1550979657,0.5686369119,10.542446987,7.0542575722,2.1261003116,1.3047992573,0.1550979657
10,6,10,3.6e-09,3.6e-09,50,BFGS,3.6e-09,3.48e-08,1.6702e-06,349.7951237579,115.8013677231,2.82e-08,5.5e-08,273.8249220504,188.2423962241,1.0613131613,1.0613131613,5.2428678209,4.1390223211,1.0613131613,2.96803622,2.8246739027,1.987602269,2.457113635,1.0613131613,1.0613131613
