fid,iid,rep,algorithm,budget,precision
21,5,7,Elitist,50,3710.6452125137
21,5,7,MLSL,50,2251.0721010054
21,5,7,Non-elitist,50,3816.95287958475
21,5,7,PSO,50,4832.540121636799
21,5,7,BFGS,100,1304.1302851946996
21,5,7,DE,100,1666.1715357916498
21,5,7,Elitist,100,3803.5466633526
21,5,7,MLSL,100,4497.87011233965
21,5,7,Non-elitist,100,3816.95287958475
21,5,7,PSO,100,1443.71261669905
21,5,7,BFGS,150,3795.717155636099
21,5,7,DE,150,3852.5970893807
21,5,7,Elitist,150,3805.4578855098
21,5,7,MLSL,150,4043.2163672798
21,5,7,Non-elitist,150,3816.95287958475
21,5,7,PSO,150,3905.4421896236
21,5,7,BFGS,200,3806.6927265901
21,5,7,DE,200,3821.5308952422
21,5,7,Elitist,200,3813.841698763
21,5,7,MLSL,200,2370.7311586226
21,5,7,Non-elitist,200,3816.95287958475
21,5,7,PSO,200,3836.6767724586
21,5,7,BFGS,250,3815.6865713141
21,5,7,DE,250,3818.6886085692495
21,5,7,Elitist,250,3816.9186959785993
21,5,7,MLSL,250,3830.41903856735
21,5,7,Non-elitist,250,3816.95287958475
21,5,7,PSO,250,3821.95684617565
21,5,7,BFGS,300,3816.7568598656
21,5,7,DE,300,3818.89744455065
21,5,7,Elitist,300,3816.8971565996
21,5,7,MLSL,300,3820.6672951108494
21,5,7,Non-elitist,300,3816.95287958475
21,5,7,PSO,300,3820.5738633085
21,5,7,BFGS,350,3816.884416307
21,5,7,DE,350,3817.4099907003
21,5,7,Elitist,350,3816.9320652813
21,5,7,MLSL,350,3797.0435023341
21,5,7,Non-elitist,350,3816.95287958475
21,5,7,PSO,350,3818.4484571589
21,5,7,BFGS,400,3816.9338123384
21,5,7,DE,400,3817.05701528795
21,5,7,Elitist,400,3816.9434121081
21,5,7,MLSL,400,3682.5459732759
21,5,7,Non-elitist,400,3816.95287958475
21,5,7,PSO,400,3817.306086391
21,5,7,BFGS,450,3816.9554825236
21,5,7,DE,450,3817.01292681835
21,5,7,Elitist,450,3816.9531185855
21,5,7,MLSL,450,3817.05590251025
21,5,7,Non-elitist,450,3816.95287958475
21,5,7,PSO,450,3817.1537010203497
21,5,7,BFGS,500,3816.9524549598
21,5,7,DE,500,3816.95313862255
21,5,7,Elitist,500,3816.9527108151
21,5,7,MLSL,500,3816.9544518619496
21,5,7,Non-elitist,500,3816.95287958475
21,5,7,PSO,500,3816.9544518619496
21,5,7,BFGS,550,3816.9526796633
21,5,7,DE,550,3816.9533661104497
21,5,7,Elitist,550,3816.9528082622
21,5,7,MLSL,550,3816.9544518619496
21,5,7,Non-elitist,550,3816.95287958475
21,5,7,PSO,550,3816.9544518619496
21,5,7,BFGS,600,3816.95290450675
21,5,7,DE,600,3816.95340078335
21,5,7,Elitist,600,3816.9528529123
21,5,7,MLSL,600,3816.95379964585
21,5,7,Non-elitist,600,3816.95287958475
21,5,7,PSO,600,3816.9541519067
21,5,7,BFGS,650,3816.95290757715
21,5,7,DE,650,3816.95305753005
21,5,7,Elitist,650,3816.9528838002
21,5,7,MLSL,650,3816.953149828
21,5,7,Non-elitist,650,3816.95287958475
21,5,7,PSO,650,3816.9532056561
21,5,7,BFGS,700,3816.9528801463503
21,5,7,DE,700,3816.95290144395
21,5,7,Elitist,700,3816.9528774045
21,5,7,MLSL,700,3816.9529139177503
21,5,7,Non-elitist,700,3816.95287958475
21,5,7,PSO,700,3816.9529146942
21,5,7,BFGS,750,3816.95288024735
21,5,7,DE,750,3816.9528871661
21,5,7,Elitist,750,3816.9528793311
21,5,7,MLSL,750,3816.9528871661
21,5,7,Non-elitist,750,3816.95287958475
21,5,7,PSO,750,3816.9528871661
21,5,7,BFGS,800,3816.95287957485
21,5,7,DE,800,3816.9528807259503
21,5,7,Elitist,800,3816.9528795495
21,5,7,MLSL,800,3816.9528807259503
21,5,7,Non-elitist,800,3816.95287958475
21,5,7,PSO,800,3816.9528807259503
21,5,7,BFGS,850,3816.9528795924
21,5,7,DE,850,3816.9528797393
21,5,7,Elitist,850,3816.9528795774
21,5,7,MLSL,850,3816.9528797393
21,5,7,Non-elitist,850,3816.95287958475
21,5,7,PSO,850,3816.9528797393
21,5,7,BFGS,900,3816.95287960075
21,5,7,DE,900,3816.95287962215
21,5,7,Elitist,900,3816.9528795833
21,5,7,MLSL,900,3816.95287962215
21,5,7,Non-elitist,900,3816.95287958475
21,5,7,PSO,900,3816.95287962215
21,5,7,BFGS,950,3816.95287958475
21,5,7,DE,950,3816.95287958475
21,5,7,Elitist,950,3816.95287958475
21,5,7,MLSL,950,3816.95287958475
21,5,7,Non-elitist,950,3816.95287958475
21,5,7,PSO,950,3816.95287958475
21,5,7,BFGS,1000,3816.95287958475
21,5,7,DE,1000,3816.95287958475
21,5,7,Elitist,1000,3816.95287958475
21,5,7,MLSL,1000,3816.95287958475
21,5,7,Non-elitist,1000,3816.95287958475
21,5,7,PSO,1000,3816.95287958475
21,5,8,BFGS,50,730.0076008067001
21,5,8,DE,50,885.5554569225499
21,5,8,Elitist,50,830.31179649945
21,5,8,MLSL,50,1255.8025463315998
21,5,8,Non-elitist,50,758.2205392653501
21,5,8,PSO,50,859.2953869490999
21,5,8,BFGS,100,750.9461622023499
21,5,8,DE,100,752.9359818458001
21,5,8,Elitist,100,753.9961555298501
21,5,8,MLSL,100,780.0064477884503
21,5,8,Non-elitist,100,758.2205392653501
21,5,8,PSO,100,753.6487005129502
21,5,8,BFGS,150,755.6240101800001
21,5,8,DE,150,757.9205631939001
21,5,8,Elitist,150,758.8583307036502
21,5,8,MLSL,150,789.2751348370001
21,5,8,Non-elitist,150,758.2205392653501
21,5,8,PSO,150,758.8321659715501
21,5,8,BFGS,200,758.2481910914001
21,5,8,DE,200,758.4525151759002
21,5,8,Elitist,200,758.3409651834501
21,5,8,MLSL,200,762.2280223562001
21,5,8,Non-elitist,200,758.2205392653501
21,5,8,PSO,200,758.8816850638002
21,5,8,BFGS,250,758.2287033973502
21,5,8,DE,250,758.2465382356502
21,5,8,Elitist,250,758.2220779403501
21,5,8,MLSL,250,758.4055869819001
21,5,8,Non-elitist,250,758.2205392653501
21,5,8,PSO,250,758.2324099457501
21,5,8,BFGS,300,758.2205709808002
21,5,8,DE,300,758.2215903297501
21,5,8,Elitist,300,758.2205423202502
21,5,8,MLSL,300,758.2210231952502
21,5,8,Non-elitist,300,758.2205392653501
21,5,8,PSO,300,758.2211663079001
21,5,8,BFGS,350,758.2205581147501
21,5,8,DE,350,758.2208170433
21,5,8,Elitist,350,758.2205386279501
21,5,8,MLSL,350,758.2207372767501
21,5,8,Non-elitist,350,758.2205392653501
21,5,8,PSO,350,758.2207678794001
21,5,8,BFGS,400,758.2205466433002
21,5,8,DE,400,758.2205546383002
21,5,8,Elitist,400,758.2205393342501
21,5,8,MLSL,400,758.2205481759001
21,5,8,Non-elitist,400,758.2205392653501
21,5,8,PSO,400,758.2205505105502
21,5,8,BFGS,450,758.2205394275001
21,5,8,DE,450,758.2205394275001
21,5,8,Elitist,450,758.2205392653501
21,5,8,MLSL,450,758.2205393451501
21,5,8,Non-elitist,450,758.2205392653501
21,5,8,PSO,450,758.2205394078001
21,5,8,BFGS,500,758.2205392653501
21,5,8,DE,500,758.2205392653501
21,5,8,Elitist,500,758.2205392653501
21,5,8,MLSL,500,758.2205392653501
21,5,8,Non-elitist,500,758.2205392653501
21,5,8,PSO,500,758.2205392653501
21,5,8,BFGS,550,758.2205392653501
21,5,8,DE,550,758.2205392653501
21,5,8,Elitist,550,758.2205392653501
21,5,8,MLSL,550,758.2205392653501
21,5,8,Non-elitist,550,758.2205392653501
21,5,8,PSO,550,758.2205392653501
21,5,8,BFGS,600,758.2205392653501
21,5,8,DE,600,758.2205392653501
21,5,8,Elitist,600,758.2205392653501
21,5,8,MLSL,600,758.2205392653501
21,5,8,Non-elitist,600,758.2205392653501
21,5,8,PSO,600,758.2205392653501
21,5,8,BFGS,650,758.2205392653501
21,5,8,DE,650,758.2205392653501
21,5,8,Elitist,650,758.2205392653501
21,5,8,MLSL,650,758.2205392653501
21,5,8,Non-elitist,650,758.2205392653501
21,5,8,PSO,650,758.2205392653501
21,5,8,BFGS,700,758.2205392653501
21,5,8,DE,700,758.2205392653501
21,5,8,Elitist,700,758.2205392653501
21,5,8,MLSL,700,758.2205392653501
21,5,8,Non-elitist,700,758.2205392653501
21,5,8,PSO,700,758.2205392653501
21,5,8,BFGS,750,758.2205392653501
21,5,8,DE,750,758.2205392653501
21,5,8,Elitist,750,758.2205392653501
21,5,8,MLSL,750,758.2205392653501
21,5,8,Non-elitist,750,758.2205392653501
21,5,8,PSO,750,758.2205392653501
21,5,8,BFGS,800,758.2205392653501
21,5,8,DE,800,758.2205392653501
21,5,8,Elitist,800,758.2205392653501
21,5,8,MLSL,800,758.2205392653501
21,5,8,Non-elitist,800,758.2205392653501
21,5,8,PSO,800,758.2205392653501
21,5,8,BFGS,850,758.2205392653501
21,5,8,DE,850,758.2205392653501
21,5,8,Elitist,850,758.2205392653501
21,5,8,MLSL,850,758.2205392653501
21,5,8,Non-elitist,850,758.2205392653501
21,5,8,PSO,850,758.2205392653501
21,5,8,BFGS,900,758.2205392653501
21,5,8,DE,900,758.2205392653501
21,5,8,Elitist,900,758.2205392653501
21,5,8,MLSL,900,758.2205392653501
21,5,8,Non-elitist,900,758.2205392653501
21,5,8,PSO,900,758.2205392653501
21,5,8,BFGS,950,758.2205392653501
21,5,8,DE,950,758.2205392653501
21,5,8,Elitist,950,758.2205392653501
21,5,8,MLSL,950,758.2205392653501
21,5,8,Non-elitist,950,758.2205392653501
21,5,8,PSO,950,758.2205392653501
21,5,8,BFGS,1000,758.2205392653501
21,5,8,DE,1000,758.2205392653501
21,5,8,Elitist,1000,758.2205392653501
21,5,8,MLSL,1000,758.2205392653501
21,5,8,Non-elitist,1000,758.2205392653501
21,5,8,PSO,1000,758.2205392653501
21,5,9,BFGS,50,1730.1382555691
21,5,9,DE,50,2156.9823801506
21,5,9,Elitist,50,1771.7449389246003
21,5,9,MLSL,50,5065.845537386698
21,5,9,Non-elitist,50,1803.3656976188
21,5,9,PSO,50,2008.2702927531
21,5,9,BFGS,100,1771.7357928097
21,5,9,DE,100,1797.0657354265
21,5,9,Elitist,100,1796.0847912019
21,5,9,MLSL,100,1908.51128333915
21,5,9,Non-elitist,100,1803.3656976188
21,5,9,PSO,100,1800.4368650591998
21,5,9,BFGS,150,1792.8094713813998
21,5,9,DE,150,1833.1726621049
21,5,9,Elitist,150,1801.4498888591
21,5,9,MLSL,150,1950.6704121392
21,5,9,Non-elitist,150,1803.3656976188
21,5,9,PSO,150,1857.08390638765
21,5,9,BFGS,200,1804.41107268
21,5,9,DE,200,1816.8776073705
21,5,9,Elitist,200,1803.3873474045
21,5,9,MLSL,200,1865.6358846205496
21,5,9,Non-elitist,200,1803.3656976188
21,5,9,PSO,200,1830.2885255081496
21,5,9,BFGS,250,1803.1876321136
21,5,9,DE,250,1804.5643593583
21,5,9,Elitist,250,1803.4354256379
21,5,9,MLSL,250,1805.5378683133
21,5,9,Non-elitist,250,1803.3656976188
21,5,9,PSO,250,1806.5991054428
21,5,9,BFGS,300,1803.3352125861
21,5,9,DE,300,1803.4472051199496
21,5,9,Elitist,300,1803.3586241806
21,5,9,MLSL,300,1803.52570680645
21,5,9,Non-elitist,300,1803.3656976188
21,5,9,PSO,300,1803.72983572955
21,5,9,BFGS,350,1803.3673534757
21,5,9,DE,350,1803.4445623955496
21,5,9,Elitist,350,1803.3625934048
21,5,9,MLSL,350,1803.506696672
21,5,9,Non-elitist,350,1803.3656976188
21,5,9,PSO,350,1803.6427355369497
21,5,9,BFGS,400,1803.3650716678
21,5,9,DE,400,1803.3767560175
21,5,9,Elitist,400,1803.3647270631
21,5,9,MLSL,400,1803.3833102114495
21,5,9,Non-elitist,400,1803.3656976188
21,5,9,PSO,400,1803.4046337756492
21,5,9,BFGS,450,1803.3653068369
21,5,9,DE,450,1803.3670890197
21,5,9,Elitist,450,1803.3656150145
21,5,9,MLSL,450,1803.36879606485
21,5,9,Non-elitist,450,1803.3656976188
21,5,9,PSO,450,1803.3715885168
21,5,9,BFGS,500,1803.36580473
21,5,9,DE,500,1803.3672949157
21,5,9,Elitist,500,1803.3657167372
21,5,9,MLSL,500,1803.3684405309
21,5,9,Non-elitist,500,1803.3656976188
21,5,9,PSO,500,1803.3704674976495
21,5,9,BFGS,550,1803.3656995534
21,5,9,DE,550,1803.3659261432497
21,5,9,Elitist,550,1803.365693058
21,5,9,MLSL,550,1803.3661044256496
21,5,9,Non-elitist,550,1803.3656976188
21,5,9,PSO,550,1803.3663036546
21,5,9,BFGS,600,1803.3657007653
21,5,9,DE,600,1803.3657546441495
21,5,9,Elitist,600,1803.3656984649
21,5,9,MLSL,600,1803.3657821881
21,5,9,Non-elitist,600,1803.3656976188
21,5,9,PSO,600,1803.3658065246495
21,5,9,BFGS,650,1803.3656976925
21,5,9,DE,650,1803.3657026915496
21,5,9,Elitist,650,1803.3656975032
21,5,9,MLSL,650,1803.3657017675496
21,5,9,Non-elitist,650,1803.3656976188
21,5,9,PSO,650,1803.3657026915496
21,5,9,BFGS,700,1803.3656978399
21,5,9,DE,700,1803.3656998269496
21,5,9,Elitist,700,1803.3656976593
21,5,9,MLSL,700,1803.3656997198495
21,5,9,Non-elitist,700,1803.3656976188
21,5,9,PSO,700,1803.3656998269496
21,5,9,BFGS,750,1803.3656976212
21,5,9,DE,750,1803.3656976629
21,5,9,Elitist,750,1803.3656976194
21,5,9,MLSL,750,1803.3656976629
21,5,9,Non-elitist,750,1803.3656976188
21,5,9,PSO,750,1803.3656976629
21,5,9,BFGS,800,1803.3656976188
21,5,9,DE,800,1803.3656976188
21,5,9,Elitist,800,1803.3656976188
21,5,9,MLSL,800,1803.3656976188
21,5,9,Non-elitist,800,1803.3656976188
21,5,9,PSO,800,1803.3656976188
21,5,9,BFGS,850,1803.3656976188
21,5,9,DE,850,1803.3656976188
21,5,9,Elitist,850,1803.3656976188
21,5,9,MLSL,850,1803.3656976188
21,5,9,Non-elitist,850,1803.3656976188
21,5,9,PSO,850,1803.3656976188
21,5,9,BFGS,900,1803.3656976188
21,5,9,DE,900,1803.3656976188
21,5,9,Elitist,900,1803.3656976188
21,5,9,MLSL,900,1803.3656976188
21,5,9,Non-elitist,900,1803.3656976188
21,5,9,PSO,900,1803.3656976188
21,5,9,BFGS,950,1803.3656976188
21,5,9,DE,950,1803.3656976188
21,5,9,Elitist,950,1803.3656976188
21,5,9,MLSL,950,1803.3656976188
21,5,9,Non-elitist,950,1803.3656976188
21,5,9,PSO,950,1803.3656976188
21,5,9,BFGS,1000,1803.3656976188
21,5,9,DE,1000,1803.3656976188
21,5,9,Elitist,1000,1803.3656976188
21,5,9,MLSL,1000,1803.3656976188
21,5,9,Non-elitist,1000,1803.3656976188
21,5,9,PSO,1000,1803.3656976188
21,5,10,BFGS,50,393.6337300788499
21,5,10,DE,50,396.2220004230501
21,5,10,Elitist,50,396.7331675640001
21,5,10,MLSL,50,449.8808277361501
21,5,10,Non-elitist,50,399.22087830340007
21,5,10,PSO,50,398.41265398045016
21,5,10,BFGS,100,396.52401796915
21,5,10,DE,100,398.9313062354001
21,5,10,Elitist,100,398.53892538650007
21,5,10,MLSL,100,416.12872330975006
21,5,10,Non-elitist,100,399.22087830340007
21,5,10,PSO,100,400.1715608967001
21,5,10,BFGS,150,399.2155799837001
21,5,10,DE,150,399.62487125740006
21,5,10,Elitist,150,399.1278891089
21,5,10,MLSL,150,411.37407765665006
21,5,10,Non-elitist,150,399.22087830340007
21,5,10,PSO,150,399.97687713630006
21,5,10,BFGS,200,399.2300831083501
21,5,10,DE,200,399.23980071770006
21,5,10,Elitist,200,399.20554919500006
21,5,10,MLSL,200,399.43940301580005
21,5,10,Non-elitist,200,399.22087830340007
21,5,10,PSO,200,399.26662699600007
21,5,10,BFGS,250,399.2283954729001
21,5,10,DE,250,399.2173996199501
21,5,10,Elitist,250,399.2218997207001
21,5,10,MLSL,250,399.29954597390014
21,5,10,Non-elitist,250,399.22087830340007
21,5,10,PSO,250,399.2405247927501
21,5,10,BFGS,300,399.2227912083501
21,5,10,DE,300,399.2264109448501
21,5,10,Elitist,300,399.22081178830007
21,5,10,MLSL,300,399.22935579795006
21,5,10,Non-elitist,300,399.22087830340007
21,5,10,PSO,300,399.2272421973501
21,5,10,BFGS,350,399.2209579008001
21,5,10,DE,350,399.2210113345501
21,5,10,Elitist,350,399.2208696263001
21,5,10,MLSL,350,399.2210560006501
21,5,10,Non-elitist,350,399.22087830340007
21,5,10,PSO,350,399.2211029795001
21,5,10,BFGS,400,399.2208936207001
21,5,10,DE,400,399.2210866566501
21,5,10,Elitist,400,399.22087833640006
21,5,10,MLSL,400,399.2209850111501
21,5,10,Non-elitist,400,399.22087830340007
21,5,10,PSO,400,399.2210153831501
21,5,10,BFGS,450,399.22087840680007
21,5,10,DE,450,399.22087840680007
21,5,10,Elitist,450,399.2208783028001
21,5,10,MLSL,450,399.2208783559001
21,5,10,Non-elitist,450,399.22087830340007
21,5,10,PSO,450,399.22087840680007
21,5,10,BFGS,500,399.2208783529501
21,5,10,DE,500,399.2208783529501
21,5,10,Elitist,500,399.22087830340007
21,5,10,MLSL,500,399.2208783529501
21,5,10,Non-elitist,500,399.22087830340007
21,5,10,PSO,500,399.2208783529501
21,5,10,BFGS,550,399.22087830340007
21,5,10,DE,550,399.22087830340007
21,5,10,Elitist,550,399.22087830340007
21,5,10,MLSL,550,399.22087830340007
21,5,10,Non-elitist,550,399.22087830340007
21,5,10,PSO,550,399.22087830340007
21,5,10,BFGS,600,399.22087830340007
21,5,10,DE,600,399.22087830340007
21,5,10,Elitist,600,399.22087830340007
21,5,10,MLSL,600,399.22087830340007
21,5,10,Non-elitist,600,399.22087830340007
21,5,10,PSO,600,399.22087830340007
21,5,10,BFGS,650,399.22087830340007
21,5,10,DE,650,399.22087830340007
21,5,10,Elitist,650,399.22087830340007
21,5,10,MLSL,650,399.22087830340007
21,5,10,Non-elitist,650,399.22087830340007
21,5,10,PSO,650,399.22087830340007
21,5,10,BFGS,700,399.22087830340007
21,5,10,DE,700,399.22087830340007
21,5,10,Elitist,700,399.22087830340007
21,5,10,MLSL,700,399.22087830340007
21,5,10,Non-elitist,700,399.22087830340007
21,5,10,PSO,700,399.22087830340007
21,5,10,BFGS,750,399.22087830340007
21,5,10,DE,750,399.22087830340007
21,5,10,Elitist,750,399.22087830340007
21,5,10,MLSL,750,399.22087830340007
21,5,10,Non-elitist,750,399.22087830340007
21,5,10,PSO,750,399.22087830340007
21,5,10,BFGS,800,399.22087830340007
21,5,10,DE,800,399.22087830340007
21,5,10,Elitist,800,399.22087830340007
21,5,10,MLSL,800,399.22087830340007
21,5,10,Non-elitist,800,399.22087830340007
21,5,10,PSO,800,399.22087830340007
21,5,10,BFGS,850,399.22087830340007
21,5,10,DE,850,399.22087830340007
21,5,10,Elitist,850,399.22087830340007
21,5,10,MLSL,850,399.22087830340007
21,5,10,Non-elitist,850,399.22087830340007
21,5,10,PSO,850,399.22087830340007
21,5,10,BFGS,900,399.22087830340007
21,5,10,DE,900,399.22087830340007
21,5,10,Elitist,900,399.22087830340007
21,5,10,MLSL,900,399.22087830340007
21,5,10,Non-elitist,900,399.22087830340007
21,5,10,PSO,900,399.22087830340007
21,5,10,BFGS,950,399.22087830340007
21,5,10,DE,950,399.22087830340007
21,5,10,Elitist,950,399.22087830340007
21,5,10,MLSL,950,399.22087830340007
21,5,10,Non-elitist,950,399.22087830340007
21,5,10,PSO,950,399.22087830340007
21,5,10,BFGS,1000,399.22087830340007
21,5,10,DE,1000,399.22087830340007
21,5,10,Elitist,1000,399.22087830340007
21,5,10,MLSL,1000,399.22087830340007
21,5,10,Non-elitist,1000,399.22087830340007
21,5,10,PSO,1000,399.22087830340007
21,5,11,BFGS,50,2058.1725545221
21,5,11,DE,50,2575.01881325925
21,5,11,Elitist,50,2188.9012552264994
21,5,11,MLSL,50,3122.744591582199
21,5,11,Non-elitist,50,2395.7015080160004
21,5,11,PSO,50,2392.7566715898
21,5,11,BFGS,100,2308.706211124
21,5,11,DE,100,2641.39524640915
21,5,11,Elitist,100,2352.9488132277006
21,5,11,MLSL,100,2790.4093250499504
21,5,11,Non-elitist,100,2395.7015080160004
21,5,11,PSO,100,2591.2113113978003
21,5,11,BFGS,150,2371.7139782561003
21,5,11,DE,150,2394.6852379015
21,5,11,Elitist,150,2390.8809482909
21,5,11,MLSL,150,2529.119567017
21,5,11,Non-elitist,150,2395.7015080160004
21,5,11,PSO,150,2422.65238609935
21,5,11,BFGS,200,2389.8974250095
21,5,11,DE,200,2395.0326981875005
21,5,11,Elitist,200,2398.3917840066
21,5,11,MLSL,200,2472.9089615732505
21,5,11,Non-elitist,200,2395.7015080160004
21,5,11,PSO,200,2419.354027411101
21,5,11,BFGS,250,2394.7482663022
21,5,11,DE,250,2396.7929144478503
21,5,11,Elitist,250,2395.8789308015
21,5,11,MLSL,250,2402.6740103117
21,5,11,Non-elitist,250,2395.7015080160004
21,5,11,PSO,250,2398.85505604055
21,5,11,BFGS,300,2395.4810872526004
21,5,11,DE,300,2396.1053923354502
21,5,11,Elitist,300,2395.5884648772
21,5,11,MLSL,300,2397.8097927767003
21,5,11,Non-elitist,300,2395.7015080160004
21,5,11,PSO,300,2398.9623926819504
21,5,11,BFGS,350,2395.6409995872
21,5,11,DE,350,2396.0328835488003
21,5,11,Elitist,350,2395.6870732324
21,5,11,MLSL,350,2396.5501593157
21,5,11,Non-elitist,350,2395.7015080160004
21,5,11,PSO,350,2396.6343701628502
21,5,11,BFGS,400,2395.6894717274004
21,5,11,DE,400,2395.76482372515
21,5,11,Elitist,400,2395.6972979507
21,5,11,MLSL,400,2395.83607532565
21,5,11,Non-elitist,400,2395.7015080160004
21,5,11,PSO,400,2395.9347713978004
21,5,11,BFGS,450,2395.6998655347006
21,5,11,DE,450,2395.7111773323504
21,5,11,Elitist,450,2395.700888195
21,5,11,MLSL,450,2395.7192007045005
21,5,11,Non-elitist,450,2395.7015080160004
21,5,11,PSO,450,2395.7383518511506
21,5,11,BFGS,500,2395.7012352447005
21,5,11,DE,500,2395.70329101005
21,5,11,Elitist,500,2395.7014407534
21,5,11,MLSL,500,2395.7047107792505
21,5,11,Non-elitist,500,2395.7015080160004
21,5,11,PSO,500,2395.7076492715505
21,5,11,BFGS,550,2395.7016803188003
21,5,11,DE,550,2395.7030488523505
21,5,11,Elitist,550,2395.7014986783006
21,5,11,MLSL,550,2395.70391689025
21,5,11,Non-elitist,550,2395.7015080160004
21,5,11,PSO,550,2395.7054333269502
21,5,11,BFGS,600,2395.7014972783004
21,5,11,DE,600,2395.7015796364503
21,5,11,Elitist,600,2395.7014947100006
21,5,11,MLSL,600,2395.7016301134504
21,5,11,Non-elitist,600,2395.7015080160004
21,5,11,PSO,600,2395.7016941576003
21,5,11,BFGS,650,2395.7015089176
21,5,11,DE,650,2395.7015498264504
21,5,11,Elitist,650,2395.7015086174006
21,5,11,MLSL,650,2395.7015536094505
21,5,11,Non-elitist,650,2395.7015080160004
21,5,11,PSO,650,2395.7015642377005
21,5,11,BFGS,700,2395.7015080572005
21,5,11,DE,700,2395.7015105578503
21,5,11,Elitist,700,2395.7015081873005
21,5,11,MLSL,700,2395.7015118455
21,5,11,Non-elitist,700,2395.7015080160004
21,5,11,PSO,700,2395.7015123095503
21,5,11,BFGS,750,2395.7015080507504
21,5,11,DE,750,2395.7015084326504
21,5,11,Elitist,750,2395.7015079999
21,5,11,MLSL,750,2395.7015084326504
21,5,11,Non-elitist,750,2395.7015080160004
21,5,11,PSO,750,2395.7015084326504
21,5,11,BFGS,800,2395.7015080147003
21,5,11,DE,800,2395.7015081122004
21,5,11,Elitist,800,2395.7015080187
21,5,11,MLSL,800,2395.7015081122004
21,5,11,Non-elitist,800,2395.7015080160004
21,5,11,PSO,800,2395.7015081122004
21,5,11,BFGS,850,2395.7015080176
21,5,11,DE,850,2395.7015080277506
21,5,11,Elitist,850,2395.7015080151004
21,5,11,MLSL,850,2395.7015080277506
21,5,11,Non-elitist,850,2395.7015080160004
21,5,11,PSO,850,2395.7015080277506
21,5,11,BFGS,900,2395.7015080160004
21,5,11,DE,900,2395.7015080160004
21,5,11,Elitist,900,2395.7015080160004
21,5,11,MLSL,900,2395.7015080160004
21,5,11,Non-elitist,900,2395.7015080160004
21,5,11,PSO,900,2395.7015080160004
21,5,11,BFGS,950,2395.7015080160004
21,5,11,DE,950,2395.7015080160004
21,5,11,Elitist,950,2395.7015080160004
21,5,11,MLSL,950,2395.7015080160004
21,5,11,Non-elitist,950,2395.7015080160004
21,5,11,PSO,950,2395.7015080160004
21,5,11,BFGS,1000,2395.7015080160004
21,5,11,DE,1000,2395.7015080160004
21,5,11,Elitist,1000,2395.7015080160004
21,5,11,MLSL,1000,2395.7015080160004
21,5,11,Non-elitist,1000,2395.7015080160004
21,5,11,PSO,1000,2395.7015080160004
21,5,12,BFGS,50,2592.2506768783496
21,5,12,DE,50,3260.6007509979
21,5,12,Elitist,50,2877.6710989163503
21,5,12,MLSL,50,5021.3529044959
21,5,12,Non-elitist,50,2781.73051047225
21,5,12,PSO,50,3041.4211627605
21,5,12,BFGS,100,2758.7807615372494
21,5,12,DE,100,2791.956980569649
21,5,12,Elitist,100,2805.91996223145
21,5,12,MLSL,100,3007.31438692635
21,5,12,Non-elitist,100,2781.73051047225
21,5,12,PSO,100,2821.01766875285
21,5,12,BFGS,150,2777.1244494046496
21,5,12,DE,150,2782.65611831635
21,5,12,Elitist,150,2781.6229493523497
21,5,12,MLSL,150,2817.66218171295
21,5,12,Non-elitist,150,2781.73051047225
21,5,12,PSO,150,2788.42174965465
21,5,12,BFGS,200,2781.1198455519498
21,5,12,DE,200,2781.738631609
21,5,12,Elitist,200,2781.6717945371497
21,5,12,MLSL,200,2788.0477647277
21,5,12,Non-elitist,200,2781.73051047225
21,5,12,PSO,200,2784.92375359655
21,5,12,BFGS,250,2781.72626640005
21,5,12,DE,250,2782.1771218332497
21,5,12,Elitist,250,2781.73590414955
21,5,12,MLSL,250,2782.7690403704
21,5,12,Non-elitist,250,2781.73051047225
21,5,12,PSO,250,2783.1427480829498
21,5,12,BFGS,300,2781.7258953544497
21,5,12,DE,300,2781.7876761393
21,5,12,Elitist,300,2781.7277417085497
21,5,12,MLSL,300,2781.8438639978503
21,5,12,Non-elitist,300,2781.73051047225
21,5,12,PSO,300,2781.922388629
21,5,12,BFGS,350,2781.73007821895
21,5,12,DE,350,2781.7427794916
21,5,12,Elitist,350,2781.73003391875
21,5,12,MLSL,350,2781.75217065885
21,5,12,Non-elitist,350,2781.73051047225
21,5,12,PSO,350,2781.7736170863
21,5,12,BFGS,400,2781.73047378875
21,5,12,DE,400,2781.7340983565
21,5,12,Elitist,400,2781.73051055535
21,5,12,MLSL,400,2781.7383196705005
21,5,12,Non-elitist,400,2781.73051047225
21,5,12,PSO,400,2781.74393385145
21,5,12,BFGS,450,2781.7305617906004
21,5,12,DE,450,2781.7310137653003
21,5,12,Elitist,450,2781.73050972695
21,5,12,MLSL,450,2781.7313233622504
21,5,12,Non-elitist,450,2781.73051047225
21,5,12,PSO,450,2781.732068597101
21,5,12,BFGS,500,2781.7305127676
21,5,12,DE,500,2781.7306695991
21,5,12,Elitist,500,2781.73051600565
21,5,12,MLSL,500,2781.7306219356
21,5,12,Non-elitist,500,2781.73051047225
21,5,12,PSO,500,2781.7306695991
21,5,12,BFGS,550,2781.7305112211
21,5,12,DE,550,2781.73052208835
21,5,12,Elitist,550,2781.73051042935
21,5,12,MLSL,550,2781.7305219688
21,5,12,Non-elitist,550,2781.73051047225
